plant,mode,step,history_length,replays,phase,operation,dependency_fixed,category,exclusive_seconds,calls,step_seconds,instrumentation
brusselator,reference,981,980,9,other,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.002718524541705847,107,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,candidate,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.009997730143368244,458,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,candidate,polynomial_component,True,polynomial_multiply_truncate_range,0.00036374200135469437,36,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,candidate,interval_arithmetic,True,polynomial_multiply_truncate_range,0.019485100638121367,324,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,candidate,polynomial_mul_trunc,True,polynomial_multiply_truncate_range,0.10721948370337486,24,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,candidate,polynomial_range_bound,True,polynomial_multiply_truncate_range,0.05277257785201073,48,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,candidate,interval_arithmetic,False,candidate_construction_excluding_classified_polynomial_work,0.006686181761324406,234,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,candidate,polynomial_sub,True,polynomial_multiply_truncate_range,0.00013578031212091446,12,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,candidate,polynomial_add,True,polynomial_multiply_truncate_range,0.00013909302651882172,12,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,candidate,polynomial_integrate,True,polynomial_multiply_truncate_range,0.00716569134965539,6,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,candidate,polynomial_apply_cutoff,True,polynomial_multiply_truncate_range,0.007056437432765961,6,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.011199655942618847,1,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,other,interval_arithmetic,False,other_including_unclassified_python,0.0015354952774941921,69,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,other,polynomial_component,True,polynomial_multiply_truncate_range,6.140023469924927e-05,6,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,other,interval_arithmetic,True,polynomial_multiply_truncate_range,0.0032369657419621944,54,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,other,polynomial_mul_trunc,True,polynomial_multiply_truncate_range,0.01519983820617199,4,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,other,polynomial_range_bound,True,polynomial_multiply_truncate_range,0.009821660351008177,9,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,other,polynomial_sub,True,polynomial_multiply_truncate_range,3.1365081667900085e-05,3,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,other,polynomial_add,True,polynomial_multiply_truncate_range,2.1911226212978363e-05,2,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,other,polynomial_integrate,True,polynomial_multiply_truncate_range,0.0012230798602104187,1,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,initial,polynomial_component,True,polynomial_multiply_truncate_range,7.955217733979225e-05,8,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,initial,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.004173411056399345,152,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,initial,interval_arithmetic,True,polynomial_multiply_truncate_range,0.006969601381570101,117,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,initial,polynomial_mul_trunc,True,polynomial_multiply_truncate_range,0.04568953486159444,8,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,initial,polynomial_range_bound,True,polynomial_multiply_truncate_range,0.018505288753658533,17,2.124113332014531,nested_function_timer
brusselator,reference,981,980,9,initial,interval_arithmetic,False,initial_remainder_excluding_classified_polynomial_work,0.0026948004961013794,109,2.124113332014531,nested_function_timer
