backend_lane,dense_kernel_s,device_to_host_s,device_transfer_count,h_attempted,host_to_device_s,segment_index,t_before,total_wall_s
hybrid_dense_core,1.054514602990821,0.0,0,0.01,0.0,0,0.0,1.3608590429939795
hybrid_dense_core,0.4463777749915607,0.0,0,0.01,0.0,1,0.01,0.6416583939862903
hybrid_dense_core,0.442816977010807,0.0,0,0.01,0.0,2,0.02,0.9196832330198959
hybrid_dense_core,0.4463967889896594,0.0,0,0.01,0.0,3,0.03,0.9651619709911756
hybrid_dense_core,0.4462029499991331,0.0,0,0.01,0.0,4,0.04,1.002480169001501
hybrid_dense_core,0.45577639201655984,0.0,0,0.01,0.0,5,0.05,1.0978975309990346
hybrid_dense_core,0.44621940798242576,0.0,0,0.01,0.0,6,0.06,1.0829499250103254
hybrid_dense_core,0.4550225390121341,0.0,0,0.01,0.0,7,0.07,1.0877701270219404
hybrid_dense_core,0.44426678100717254,0.0,0,0.01,0.0,8,0.08,1.0750054569798522
hybrid_dense_core,0.4542380479979329,0.0,0,0.01,0.0,9,0.09,1.087316593999276
