run_id,segment_index,t_lo,t_hi,pytorch_reset_width_x,pytorch_reset_width_y,pytorch_reset_width_sum,flowstar_width_x,flowstar_width_y,flowstar_width_sum,reset_ratio_x,reset_ratio_y,reset_ratio_sum
flowstar_style_o6_candidate8_output6_cutoff,26,1.4857818603515625,1.5308326721191405,1.0276221644733994,0.80377897424009648,1.8314011387134959,0.15766100000000005,0.11537300000000006,0.27303400000000011,6.5179224061334065,6.9667857665146613,6.707593701566454
flowstar_style_o6_candidate8_output6_cutoff,27,1.5308326721191405,1.564620780944824,1.0557666874114677,0.8612745911646007,1.9170412785760684,0.17083099999999996,0.12142039999999998,0.29225139999999994,6.1801820946518369,7.093326913472537,6.5595623445296374
flowstar_style_o6_candidate8_output6_cutoff,28,1.564620780944824,1.6153029441833495,1.1018393231978028,0.95535641059245979,2.0571957337902624,0.12380199999999997,0.089031599999999989,0.21283359999999996,8.9000123034991603,10.730531750439843,9.6657470145233777
flowstar_style_o6_candidate8_output6_cutoff,29,1.6153029441833495,1.6533145666122435,1.1397477014371948,1.038171448765294,2.1779191502024888,0.18686999999999987,0.13086000000000009,0.31772999999999996,6.0991475434109041,7.9334513890057563,6.8546223214757473
flowstar_style_o6_candidate8_output6_cutoff,30,1.6533145666122435,1.681823283433914,1.1703562042134603,1.1083729563456446,2.2787291605591049,0.13291699999999995,0.094559500000000019,0.22747649999999997,8.8051656613786111,11.721434190595808,10.017426681697254
flowstar_style_o6_candidate8_output6_cutoff,31,1.681823283433914,1.7245863586664198,1.2202247473319119,1.2227719965312189,2.442996743863131,0.16838700000000006,0.11739049999999995,0.28577750000000002,7.2465495990302777,10.416277267165738,8.5485972263846204
flowstar_style_o6_candidate8_output6_cutoff,32,1.7245863586664198,1.7566586650907992,1.2610438643497264,1.3218436075662297,2.582887471915956,0.10619200000000006,0.075692399999999993,0.18188440000000006,11.875130559267417,17.463359697489178,14.200709197248116
flowstar_style_o6_candidate8_output6_cutoff,33,1.7566586650907992,1.7807128949090836,1.2938457572649655,1.404860729867049,2.6987064871320143,0.14751500000000006,0.10430930000000005,0.25182430000000011,8.7709436820998885,13.468221240743139,10.716624595529554
flowstar_style_o6_candidate8_output6_cutoff,34,1.7807128949090836,1.8167942396365104,1.3469831906895242,1.5397173574032788,2.886700548092803,0.15917900000000018,0.11384950000000005,0.27302850000000023,8.462065917548939,13.524146855307034,10.572890918320983
flowstar_style_o6_candidate8_output6_cutoff,35,1.8167942396365104,1.8438552481820805,1.3902177146254266,1.6550106721028373,3.0452283867282639,0.11897600000000019,0.086479799999999996,0.20545580000000019,11.684858413675231,19.137540467286435,14.821817572092202
flowstar_style_o6_candidate8_output6_cutoff,36,1.8438552481820805,1.8641510045912579,1.4247832936711182,1.7506913410849965,3.1754746347561147,0.17302000000000017,0.12598169999999997,0.29900170000000015,8.2347895831182338,13.896394008693301,10.620256121473934
flowstar_style_o6_candidate8_output6_cutoff,37,1.8641510045912579,1.8945946392050244,1.4804463764826714,1.9055814179706447,3.3860277944533159,0.12730799999999998,0.094354199999999944,0.22166219999999992,11.628855818037136,20.196042338026775,15.275621167945266
flowstar_style_o6_candidate8_output6_cutoff,38,1.8945946392050244,1.9174273651653491,1.5254553569449647,2.0365143386167595,3.5619696955617242,0.18958299999999983,0.14154969999999989,0.33113269999999972,8.046372074210062,14.387274141992254,10.756925231370165
flowstar_style_o6_candidate8_output6_cutoff,39,1.9174273651653491,1.9345519096355925,1.5612551228300795,2.1442337640340279,3.7054888868641074,0.13738300000000003,0.10460699999999989,0.24198999999999993,11.364252657389045,20.497995010219487,15.312570299864079
flowstar_style_o6_candidate8_output6_cutoff,40,1.9345519096355925,1.960238726340958,1.6185674124729135,2.317930369581843,3.9364977820547562,0.13738300000000003,0.10460699999999989,0.24198999999999993,11.781424284466878,22.158463291957951,16.267191958571665
flowstar_style_o6_candidate8_output6_cutoff,41,1.960238726340958,1.9795038388699819,1.6646244894630255,2.4632510830128775,4.1278755724759026,0.20960500000000004,0.16170299999999993,0.37130799999999997,7.9417212827128418,15.233181097523723,11.1171199448326
flowstar_style_o6_candidate8_output6_cutoff,42,1.9795038388699819,1.9939526732667499,1.7010741778757614,2.5818497277871399,4.2829239056629014,0.14969399999999999,0.11802579999999996,0.26771979999999995,11.363676419066639,21.875299534399606,15.997785392275439
