scope,repeats,median_seconds,iqr_seconds,min_seconds,max_seconds,mean_seconds
steady_polynomial_rhs,10,0.15592082357034087,0.003538883524015546,0.15431966446340084,0.16340932808816433,0.15704983621835708
steady_local_time_integration,10,0.01752846548333764,0.0001336401328444481,0.017336050979793072,0.017884657718241215,0.01756198946386576
steady_k2_polynomial_picard,10,0.3505060654133558,0.0021440244745463133,0.3491681208834052,0.35594380646944046,0.351213660556823
steady_full_step_including_remainder_validation,10,2.3493081317283213,0.008878023363649845,2.3429213566705585,2.361687608063221,2.350669788289815
endpoint_substitution_and_evaluation,10,0.024663681630045176,0.0002553213853389025,0.024534203112125397,0.025043862871825695,0.024706646893173458
full_tube_evaluation,10,0.015179002657532692,0.0003287044819444418,0.014923425391316414,0.015515714883804321,0.015204944275319576
affine_parameterization_composition,10,0.13340779673308134,0.0007009189575910568,0.13282200042158365,0.13891700096428394,0.13401678958907723
explicit_device_to_host_coefficient_transfer,10,7.959175854921341e-05,1.969980075955391e-06,7.852725684642792e-05,9.018555283546448e-05,8.10825265944004e-05
