plant,mode,step,history_length,replays,phase,operation,dependency_fixed,category,exclusive_seconds,calls,step_seconds,instrumentation
brusselator,optimized,1,0,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.21894939336925745,1,0.7292920672334731,light_phase_timer
brusselator,optimized,1,0,8,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.08876696089282632,1,0.7292920672334731,light_phase_timer
brusselator,optimized,1,0,8,replay,image,False,refinement_dynamic_and_dispatch,0.11358581017702818,8,0.7292920672334731,light_phase_timer
brusselator,optimized,1,0,8,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.00488011771813035,1,0.7292920672334731,light_phase_timer
brusselator,optimized,1,0,8,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015570952091366053,3,0.7292920672334731,light_phase_timer
brusselator,optimized,1,0,8,boundary,boundary,False,boundary_and_endpoint_correction,0.21728705195710063,1,0.7292920672334731,light_phase_timer
brusselator,optimized,1,0,8,other,unattributed,False,other_including_unclassified_python,0.07025178102776408,0,0.7292920672334731,light_phase_timer
brusselator,optimized,2,1,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.2036470351740718,1,0.986416204366833,light_phase_timer
brusselator,optimized,2,1,8,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07314848899841309,1,0.986416204366833,light_phase_timer
brusselator,optimized,2,1,8,replay,image,False,refinement_dynamic_and_dispatch,0.11266442527994514,8,0.986416204366833,light_phase_timer
brusselator,optimized,2,1,8,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.004123227670788765,1,0.986416204366833,light_phase_timer
brusselator,optimized,2,1,8,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015198889188468456,3,0.986416204366833,light_phase_timer
brusselator,optimized,2,1,8,boundary,boundary,False,boundary_and_endpoint_correction,0.5196290230378509,1,0.986416204366833,light_phase_timer
brusselator,optimized,2,1,8,other,unattributed,False,other_including_unclassified_python,0.058005115017294884,0,0.986416204366833,light_phase_timer
brusselator,optimized,3,2,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.21842989791184664,1,1.0628104428760707,light_phase_timer
brusselator,optimized,3,2,8,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07378612225875258,1,1.0628104428760707,light_phase_timer
brusselator,optimized,3,2,8,replay,image,False,refinement_dynamic_and_dispatch,0.11463181395083666,8,1.0628104428760707,light_phase_timer
brusselator,optimized,3,2,8,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.004279838874936104,1,1.0628104428760707,light_phase_timer
brusselator,optimized,3,2,8,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015212439000606537,3,1.0628104428760707,light_phase_timer
brusselator,optimized,3,2,8,boundary,boundary,False,boundary_and_endpoint_correction,0.5747497910633683,1,1.0628104428760707,light_phase_timer
brusselator,optimized,3,2,8,other,unattributed,False,other_including_unclassified_python,0.061720539815723896,0,1.0628104428760707,light_phase_timer
brusselator,optimized,4,3,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.20365946600213647,1,1.0441872249357402,light_phase_timer
brusselator,optimized,4,3,8,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07287637935951352,1,1.0441872249357402,light_phase_timer
brusselator,optimized,4,3,8,replay,image,False,refinement_dynamic_and_dispatch,0.11380390776321292,8,1.0441872249357402,light_phase_timer
brusselator,optimized,4,3,8,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.004236836917698383,1,1.0441872249357402,light_phase_timer
brusselator,optimized,4,3,8,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015091553330421448,3,1.0441872249357402,light_phase_timer
brusselator,optimized,4,3,8,boundary,boundary,False,boundary_and_endpoint_correction,0.5758971753530204,1,1.0441872249357402,light_phase_timer
brusselator,optimized,4,3,8,other,unattributed,False,other_including_unclassified_python,0.05862190620973706,0,1.0441872249357402,light_phase_timer
brusselator,optimized,5,4,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.21977751282975078,1,1.0739923128858209,light_phase_timer
brusselator,optimized,5,4,8,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07259320095181465,1,1.0739923128858209,light_phase_timer
brusselator,optimized,5,4,8,replay,image,False,refinement_dynamic_and_dispatch,0.11368234781548381,8,1.0739923128858209,light_phase_timer
brusselator,optimized,5,4,8,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.004298022948205471,1,1.0739923128858209,light_phase_timer
brusselator,optimized,5,4,8,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.01534989569336176,3,1.0739923128858209,light_phase_timer
brusselator,optimized,5,4,8,boundary,boundary,False,boundary_and_endpoint_correction,0.5894130119122565,1,1.0739923128858209,light_phase_timer
brusselator,optimized,5,4,8,other,unattributed,False,other_including_unclassified_python,0.05887832073494792,0,1.0739923128858209,light_phase_timer
brusselator,optimized,6,5,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.20596082601696253,1,1.0817331303842366,light_phase_timer
brusselator,optimized,6,5,8,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07275424571707845,1,1.0817331303842366,light_phase_timer
brusselator,optimized,6,5,8,replay,image,False,refinement_dynamic_and_dispatch,0.11397421173751354,8,1.0817331303842366,light_phase_timer
brusselator,optimized,6,5,8,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.004453417379409075,1,1.0817331303842366,light_phase_timer
brusselator,optimized,6,5,8,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015112858265638351,3,1.0817331303842366,light_phase_timer
brusselator,optimized,6,5,8,boundary,boundary,False,boundary_and_endpoint_correction,0.6109238057397306,1,1.0817331303842366,light_phase_timer
brusselator,optimized,6,5,8,other,unattributed,False,other_including_unclassified_python,0.058553765527904034,0,1.0817331303842366,light_phase_timer
brusselator,optimized,7,6,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.21384922228753567,1,1.1762026301585138,light_phase_timer
