run_id,mode,order,candidate_order,output_order,truncation_range_split,adaptive_order_fallback,fallback_from_order,refinement_pass,residual_subset_current,validation_mode,cutoff_threshold,target_remainder_radius,center_correction_width_factor,selective_high_degree_terms_top_k,segment_index,adaptive_attempt_index,t_lo,t_hi,attempt_index,h,h_try,h_min,h_max,candidate_segment_width_x,candidate_segment_width_y,candidate_segment_width_sum,candidate_final_width_x,candidate_final_width_y,candidate_final_width_sum,residual_width_x,residual_width_y,residual_width_sum,residual_lo_x,residual_hi_x,residual_lo_y,residual_hi_y,remainder_width_x,remainder_width_y,remainder_width_sum,target_remainder_width,target_remainder_width_sum,center_correction_applied,correction_value_x,correction_value_y,residual_before_lo_x,residual_before_hi_x,residual_before_lo_y,residual_before_hi_y,residual_after_lo_x,residual_after_hi_x,residual_after_lo_y,residual_after_hi_y,residual_before_center_x,residual_before_center_y,residual_after_center_x,residual_after_center_y,residual_before_radius_x,residual_before_radius_y,residual_after_radius_x,residual_after_radius_y,subset_after_correction,subset_result,rejection_reason,polynomial_range_width_x,polynomial_range_width_y,polynomial_range_width_sum,total_range_width_x,total_range_width_y,total_range_width_sum,finite_residual,validation_status,validation_message
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,26,1,0.92247689380369591,0.98027223139076791,1,0.057795337587072032,0.057795337587072032,0.002,0.10000000000000001,0.81882085784934222,0.73191328146748746,1.5507341393168297,0.7913555585051425,0.491547025022882,1.2829025835280246,2.7488547918731638e-05,0.00050611251584488967,0.00053360106376362131,-1.3892898077313818e-05,1.3595649841417817e-05,-0.00025293260915557042,0.00025317990668931908,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-1.3892898077313818e-05,1.3595649841417817e-05,-0.00025293260915557042,0.00025317990668931908,,,,,-1.4862411794800083e-07,1.2364876687432779e-07,,,1.3744273959365819e-05,0.00025305625792244483,,,False,False,Picard residual not subset of target remainder,0.81862085784934135,0.73171328146748738,1.5503341393168286,0.81882085784934222,0.73191328146748746,1.5507341393168297,True,failed,Picard residual not subset of target remainder
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,26,2,0.92247689380369591,0.95137456259723197,1,0.028897668793536016,0.028897668793536016,0.002,0.10000000000000001,0.78910344471312432,0.60928203849196716,1.3983854832050915,0.77710251192069679,0.49612468801870013,1.2732271999393969,7.201742959249666e-06,8.9171511253334322e-05,9.6373254212583987e-05,-3.6169785224151987e-06,3.5847644368344661e-06,-4.3994130794804098e-05,4.5177380458530211e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-3.6169785224151987e-06,3.5847644368344661e-06,-4.3994130794804098e-05,4.5177380458530211e-05,-3.6169785224151987e-06,3.5847644368344661e-06,-4.3994130794804098e-05,4.5177380458530211e-05,-1.6107042790366304e-08,5.9162483186305664e-07,-1.6107042790366304e-08,5.9162483186305664e-07,3.600871479624833e-06,4.4585755626667161e-05,3.600871479624833e-06,4.4585755626667161e-05,True,True,,0.78890344471312346,0.60908203849196696,1.3979854832050904,0.78910344471312432,0.60928203849196716,1.3983854832050915,True,validated,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,27,1,0.95137456259723197,0.99472106578753594,1,0.043346503190304024,0.043346503190304024,0.002,0.10000000000000001,0.81879261316568008,0.66182444376943173,1.4806170569351118,0.79853223517270766,0.49304726567853224,1.2915795008512398,1.4626228707960167e-05,0.00023338644501363716,0.00024801267372159732,-7.3807866479674379e-06,7.2454420599927272e-06,-0.00011550132226524639,0.00011788512274839074,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-7.3807866479674379e-06,7.2454420599927272e-06,-0.00011550132226524639,0.00011788512274839074,,,,,-6.7672293987355366e-08,1.1919002415721749e-06,,,7.3131143539800834e-06,0.00011669322250681858,,,False,False,Picard residual not subset of target remainder,0.81859261316567922,0.66162444376943164,1.480217056935111,0.81879261316568008,0.66182444376943173,1.4806170569351118,True,failed,Picard residual not subset of target remainder
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,27,2,0.95137456259723197,0.97304781419238395,1,0.021673251595152012,0.021673251595152012,0.002,0.10000000000000001,0.7970569828756805,0.57508192491080434,1.3721389077864847,0.78783980419497424,0.49445306495068858,1.2822928691456628,4.8991760046814772e-06,5.4009094292769662e-05,5.8908270297451142e-05,-2.4572886881700717e-06,2.4418873165114051e-06,-2.66559545559336e-05,2.7353139736836052e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-2.4572886881700717e-06,2.4418873165114051e-06,-2.66559545559336e-05,2.7353139736836052e-05,-2.4572886881700717e-06,2.4418873165114051e-06,-2.66559545559336e-05,2.7353139736836052e-05,-7.7006858293333396e-09,3.4859259045122625e-07,-7.7006858293333396e-09,3.4859259045122625e-07,2.4495880023407386e-06,2.7004547146384831e-05,2.4495880023407386e-06,2.7004547146384831e-05,True,True,,0.79685698287567963,0.57488192491080425,1.3717389077864839,0.7970569828756805,0.57508192491080434,1.3721389077864847,True,validated,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,28,1,0.97304781419238395,1.0055576915851119,1,0.032509877392728016,0.032509877392728016,0.002,0.10000000000000001,0.81895547926324841,0.61550549371545804,1.4344609729787066,0.80391342257567111,0.49461455046523101,1.2985279730409021,8.7776950921198071e-06,0.00012002033883463386,0.00012879803392675367,-4.4189145567847617e-06,4.3587805353350429e-06,-5.9101837623193322e-05,6.0918501211440524e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-4.4189145567847617e-06,4.3587805353350429e-06,-5.9101837623193322e-05,6.0918501211440524e-05,-4.4189145567847617e-06,4.3587805353350429e-06,-5.9101837623193322e-05,6.0918501211440524e-05,-3.006701072485936e-08,9.0833179412360093e-07,-3.006701072485936e-08,9.0833179412360093e-07,4.3888475460599036e-06,6.001016941731693e-05,4.3888475460599036e-06,6.001016941731693e-05,True,True,,0.81875547926324754,0.61530549371545795,1.4340609729787055,0.81895547926324841,0.61550549371545804,1.4344609729787066,True,validated,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,29,1,1.0055576915851119,1.054322507674204,1,0.048764816089092028,0.048764816089092028,0.002,0.10000000000000001,0.85338328834972776,0.68295564752942972,1.5363389358791575,0.82817262226810617,0.50053314065100274,1.328705762919109,1.9505459037111484e-05,0.00034635558542590292,0.00036586104446301442,-9.8821152369855707e-06,9.6233438001259101e-06,-0.00017147614886418272,0.00017487943656172017,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-9.8821152369855707e-06,9.6233438001259101e-06,-0.00017147614886418272,0.00017487943656172017,,,,,-1.2938571842983031e-07,1.7016438487687228e-06,,,9.7527295185557421e-06,0.00017317779271295146,,,False,False,Picard residual not subset of target remainder,0.8531832883497269,0.68275564752942963,1.5359389358791566,0.85338328834972776,0.68295564752942972,1.5363389358791575,True,failed,Picard residual not subset of target remainder
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,29,2,1.0055576915851119,1.0299400996296579,1,0.024382408044546014,0.024382408044546014,0.002,0.10000000000000001,0.82751054751358855,0.58407091143801526,1.4115814589516038,0.8160147080126966,0.49762225603428378,1.3136369640469803,5.7851167008132328e-06,6.9550470422135555e-05,7.5335587122948793e-05,-2.9067380027156273e-06,2.8783786980976047e-06,-3.4220306267273811e-05,3.533016415486173e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-2.9067380027156273e-06,2.8783786980976047e-06,-3.4220306267273811e-05,3.533016415486173e-05,-2.9067380027156273e-06,2.8783786980976047e-06,-3.4220306267273811e-05,3.533016415486173e-05,-1.4179652309011271e-08,5.5492894379395959e-07,-1.4179652309011271e-08,5.5492894379395959e-07,2.8925583504066164e-06,3.4775235211067777e-05,2.8925583504066164e-06,3.4775235211067777e-05,True,True,,0.82731054751358768,0.58387091143801517,1.411181458951603,0.82751054751358855,0.58407091143801526,1.4115814589516038,True,validated,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,30,1,1.0299400996296579,1.0665137116964769,1,0.036573612066819021,0.036573612066819021,0.002,0.10000000000000001,0.85301638989175188,0.63586319355945065,1.4888795834512025,0.8343476881911972,0.50499198202245432,1.3393396702136515,1.1049322979032208e-05,0.00016893691250980669,0.00017998623548883889,-5.5808725076758346e-06,5.468450471356372e-06,-8.305631532179851e-05,8.5880597188008162e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-5.5808725076758346e-06,5.468450471356372e-06,-8.305631532179851e-05,8.5880597188008162e-05,-5.5808725076758346e-06,5.468450471356372e-06,-8.305631532179851e-05,8.5880597188008162e-05,-5.6211018159731288e-08,1.412140933104826e-06,-5.6211018159731288e-08,1.412140933104826e-06,5.5246614895161041e-06,8.4468456254903343e-05,5.5246614895161041e-06,8.4468456254903343e-05,True,True,,0.85281638989175101,0.63566319355945045,1.4884795834512015,0.85301638989175188,0.63586319355945065,1.4888795834512025,True,validated,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,31,1,1.0665137116964769,1.1213741297967055,1,0.054860418100228528,0.054860418100228528,0.002,0.10000000000000001,0.89367766556958517,0.72279209140363365,1.6164697569732187,0.86252855790663785,0.52225997432153681,1.3847885322281748,2.7403508821782924e-05,0.0005419472904414068,0.00056935079926318975,-1.3950412553640008e-05,1.345309626814291e-05,-0.00026863894099165821,0.00027330834944974848,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-1.3950412553640008e-05,1.345309626814291e-05,-0.00026863894099165821,0.00027330834944974848,,,,,-2.486581427485491e-07,2.3347042290451365e-06,,,1.3701754410891462e-05,0.0002709736452207034,,,False,False,Picard residual not subset of target remainder,0.8934776655695843,0.72259209140363356,1.6160697569732179,0.89367766556958517,0.72279209140363365,1.6164697569732187,True,failed,Picard residual not subset of target remainder
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,31,2,1.0665137116964769,1.0939439207465911,1,0.027430209050114264,0.027430209050114264,0.002,0.10000000000000001,0.86253434765414705,0.60806793197675624,1.4706022796309033,0.84833065438404354,0.51394712572878876,1.3622777801128323,6.9919742222485822e-06,9.3364615066448737e-05,0.00010035658928869732,-3.5221714090957997e-06,3.4698028131527812e-06,-4.5782013758563485e-05,4.7582601307885245e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-3.5221714090957997e-06,3.4698028131527812e-06,-4.5782013758563485e-05,4.7582601307885245e-05,-3.5221714090957997e-06,3.4698028131527812e-06,-4.5782013758563485e-05,4.7582601307885245e-05,-2.6184297971509266e-08,9.0029377466087983e-07,-2.6184297971509266e-08,9.0029377466087983e-07,3.4959871111242911e-06,4.6682307533224368e-05,3.4959871111242911e-06,4.6682307533224368e-05,True,True,,0.86233434765414618,0.60786793197675615,1.4702022796309024,0.86253434765414705,0.60806793197675624,1.4706022796309033,True,validated,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,32,1,1.0939439207465911,1.1350892343217625,1,0.041145313575171399,0.041145313575171399,0.002,0.10000000000000001,0.89282069233470363,0.67481556412928612,1.5676362564639899,0.86981962283937164,0.53048611906827514,1.4003057419076468,1.4556713874277175e-05,0.00025156732891977565,0.00026612404279405282,-7.3840775745059272e-06,7.1726362997712457e-06,-0.00012357641682070216,0.00012799091209907341,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-7.3840775745059272e-06,7.1726362997712457e-06,-0.00012357641682070216,0.00012799091209907341,,,,,-1.0572063736734072e-07,2.2072476391856208e-06,,,7.2783569371385877e-06,0.00012578366445988783,,,False,False,Picard residual not subset of target remainder,0.89262069233470276,0.67461556412928603,1.5672362564639888,0.89282069233470363,0.67481556412928612,1.5676362564639899,True,failed,Picard residual not subset of target remainder
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,32,2,1.0939439207465911,1.1145165775341768,1,0.0205726567875857,0.0205726567875857,0.002,0.10000000000000001,0.86975540302235965,0.59122563796001582,1.4609810409823756,0.85899581938298619,0.52247576767187376,1.38147158705486,4.7286375044920385e-06,5.6106789406468939e-05,6.0835426910960978e-05,-2.3762318325953969e-06,2.3524056718966408e-06,-2.7560766276814473e-05,2.8546023129654459e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-2.3762318325953969e-06,2.3524056718966408e-06,-2.7560766276814473e-05,2.8546023129654459e-05,-2.3762318325953969e-06,2.3524056718966408e-06,-2.7560766276814473e-05,2.8546023129654459e-05,-1.191308034937807e-08,4.9262842641999339e-07,-1.191308034937807e-08,4.9262842641999339e-07,2.3643187522460192e-06,2.8053394703234469e-05,2.3643187522460192e-06,2.8053394703234469e-05,True,True,,0.86955540302235879,0.59102563796001573,1.4605810409823745,0.86975540302235965,0.59122563796001582,1.4609810409823756,True,validated,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,33,1,1.1145165775341768,1.1453755627155553,1,0.03085898518137855,0.03085898518137855,0.002,0.10000000000000001,0.89240679207320961,0.64223636217780489,1.5346431542510146,0.87534308501956282,0.53695696037951346,1.4123000453990762,8.6466812796172373e-06,0.00012852547669322002,0.00013717215797283725,-4.3686653165947715e-06,4.278015963022465e-06,-6.2877688191334473e-05,6.5647788501885506e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-4.3686653165947715e-06,4.278015963022465e-06,-6.2877688191334473e-05,6.5647788501885506e-05,-4.3686653165947715e-06,4.278015963022465e-06,-6.2877688191334473e-05,6.5647788501885506e-05,-4.5324676786153255e-08,1.3850501552755163e-06,-4.5324676786153255e-08,1.3850501552755163e-06,4.3233406398086186e-06,6.426273834661001e-05,4.3233406398086186e-06,6.426273834661001e-05,True,True,,0.89220679207320874,0.6420363621778048,1.5342431542510135,0.89240679207320961,0.64223636217780489,1.5346431542510146,True,validated,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,34,1,1.1453755627155553,1.1916640404876231,1,0.046288477772067821,0.046288477772067821,0.002,0.10000000000000001,0.92848831403123,0.72636956636442862,1.6548578803956586,0.9007984306811857,0.56257719403538509,1.4633756247165708,1.9887884114192302e-05,0.00038391582014531811,0.00040380370425951041,-1.0131351588062949e-05,9.7565325261293497e-06,-0.00018878291442169859,0.00019513290572361944,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-1.0131351588062949e-05,9.7565325261293497e-06,-0.00018878291442169859,0.00019513290572361944,,,,,-1.8740953096679975e-07,3.1749956509604212e-06,,,9.9439420570961511e-06,0.00019195791007265906,,,False,False,Picard residual not subset of target remainder,0.92828831403122913,0.72616956636442842,1.6544578803956576,0.92848831403123,0.72636956636442862,1.6548578803956586,True,failed,Picard residual not subset of target remainder
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,34,2,1.1453755627155553,1.1685198016015892,1,0.02314423888603391,0.02314423888603391,0.002,0.10000000000000001,0.90083005956296713,0.62742923517424909,1.5282592947372162,0.8879304513793479,0.55022063372080554,1.4381510851001535,5.6451355960228457e-06,7.3781106990898228e-05,7.9426242586921072e-05,-2.8431821355468316e-06,2.8019534604760136e-06,-3.610414934591229e-05,3.7676957644985931e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-2.8431821355468316e-06,2.8019534604760136e-06,-3.610414934591229e-05,3.7676957644985931e-05,-2.8431821355468316e-06,2.8019534604760136e-06,-3.610414934591229e-05,3.7676957644985931e-05,-2.0614337535408977e-08,7.8640414953682017e-07,-2.0614337535408977e-08,7.8640414953682017e-07,2.8225677980114228e-06,3.6890553495449114e-05,2.8225677980114228e-06,3.6890553495449114e-05,True,True,,0.90063005956296627,0.627229235174249,1.5278592947372154,0.90083005956296713,0.62742923517424909,1.5282592947372162,True,validated,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,35,1,1.1685198016015892,1.20323615993064,1,0.034716358329050866,0.034716358329050866,0.002,0.10000000000000001,0.927904438972596,0.69157701286917417,1.6194814518417702,0.90741536129253586,0.57211765404063308,1.4795330153331689,1.1113538666829722e-05,0.00018621522100124071,0.00019732875966807042,-5.6364523477552673e-06,5.477086319074453e-06,-9.095763990521843e-05,9.5257581096022252e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-5.6364523477552673e-06,5.477086319074453e-06,-9.095763990521843e-05,9.5257581096022252e-05,-5.6364523477552673e-06,5.477086319074453e-06,-9.095763990521843e-05,9.5257581096022252e-05,-7.9683014340407147e-08,2.1499705954019111e-06,-7.9683014340407147e-08,2.1499705954019111e-06,5.556769333414861e-06,9.3107610500620355e-05,5.556769333414861e-06,9.3107610500620355e-05,True,True,,0.92770443897259514,0.69137701286917408,1.6190814518417693,0.927904438972596,0.69157701286917417,1.6194814518417702,True,validated,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,36,1,1.20323615993064,1.2553106974242163,1,0.052074537493576295,0.052074537493576295,0.002,0.10000000000000001,0.97156312266967204,0.79857950107512266,1.7701426237447948,0.93820508414826731,0.60978287097897266,1.54798795512724,2.8752409259340791e-05,0.000618712480861971,0.00064746489012131178,-1.4714443405761945e-05,1.4037965853578843e-05,-0.00030489502064788375,0.00031381746021408709,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-1.4714443405761945e-05,1.4037965853578843e-05,-0.00030489502064788375,0.00031381746021408709,,,,,-3.3823877609155118e-07,4.4612197831016677e-06,,,1.4376204629670396e-05,0.0003093562404309855,,,False,False,Picard residual not subset of target remainder,0.97136312266967118,0.79837950107512257,1.7697426237447937,0.97156312266967204,0.79857950107512266,1.7701426237447948,True,failed,Picard residual not subset of target remainder
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,36,2,1.20323615993064,1.2292734286774283,1,0.026037268746788148,0.026037268746788148,0.002,0.10000000000000001,0.93803099821139868,0.67955848487829507,1.6175894830896937,0.92257658073812576,0.59167995204366319,1.514256532781789,6.9370438077385399e-06,0.00010194891596649595,0.00010888595977423449,-3.5048136807391891e-06,3.4322301269993504e-06,-4.9696037939145491e-05,5.2252878027350452e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-3.5048136807391891e-06,3.4322301269993504e-06,-4.9696037939145491e-05,5.2252878027350452e-05,-3.5048136807391891e-06,3.4322301269993504e-06,-4.9696037939145491e-05,5.2252878027350452e-05,-3.6291776869919354e-08,1.2784200441024806e-06,-3.6291776869919354e-08,1.2784200441024806e-06,3.46852190386927e-06,5.0974457983247975e-05,3.46852190386927e-06,5.0974457983247975e-05,True,True,,0.93783099821139781,0.67935848487829487,1.6171894830896927,0.93803099821139868,0.67955848487829507,1.6175894830896937,True,validated,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,37,1,1.2292734286774283,1.2683293317976105,1,0.039055903120182221,0.039055903120182221,0.002,0.10000000000000001,0.9709227394212453,0.76114140202693259,1.7320641414481779,0.94631407476564056,0.62351935562927852,1.5698334303949191,1.504558528259415e-05,0.00028645138461609615,0.00030149696989869028,-7.6656267488027712e-06,7.379958533791376e-06,-0.00013985630890658195,0.00014659507570951414,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-7.6656267488027712e-06,7.379958533791376e-06,-0.00013985630890658195,0.00014659507570951414,,,,,-1.4283410750569761e-07,3.369383401466094e-06,,,7.5227926412970749e-06,0.00014322569230804807,,,False,False,Picard residual not subset of target remainder,0.97072273942124443,0.7609414020269325,1.731664141448177,0.9709227394212453,0.76114140202693259,1.7320641414481779,True,failed,Picard residual not subset of target remainder
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,37,2,1.2292734286774283,1.2488013802375193,1,0.019527951560091111,0.019527951560091111,0.002,0.10000000000000001,0.94592974910742755,0.67315997034753683,1.6190897194549643,0.93429588982415901,0.60807294235742304,1.5423688321815821,4.6269426096355843e-06,6.024467648587957e-05,6.4871619095515151e-05,-2.329806672470917e-06,2.2971359371646664e-06,-2.9441912691290307e-05,3.0802763794589256e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-2.329806672470917e-06,2.2971359371646664e-06,-2.9441912691290307e-05,3.0802763794589256e-05,-2.329806672470917e-06,2.2971359371646664e-06,-2.9441912691290307e-05,3.0802763794589256e-05,-1.6335367653125323e-08,6.8042555164947471e-07,-1.6335367653125323e-08,6.8042555164947471e-07,2.3134713048177921e-06,3.0122338242939785e-05,2.3134713048177921e-06,3.0122338242939785e-05,True,True,,0.94572974910742669,0.67295997034753674,1.6186897194549634,0.94592974910742755,0.67315997034753683,1.6190897194549643,True,validated,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,38,1,1.2488013802375193,1.2780933075776559,1,0.029291927340136664,0.029291927340136664,0.002,0.10000000000000001,0.97072398954345951,0.73514292237428769,1.7058669119177472,0.95249124132633456,0.63408991855115049,1.586581159877485,8.7474742289478432e-06,0.00014436579577874889,0.00015311327000769673,-4.4349096413072343e-06,4.3125645876406072e-06,-7.0199280047356883e-05,7.4166515731391967e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-4.4349096413072343e-06,4.3125645876406072e-06,-7.0199280047356883e-05,7.4166515731391967e-05,-4.4349096413072343e-06,4.3125645876406072e-06,-7.0199280047356883e-05,7.4166515731391967e-05,-6.117252683331357e-08,1.9836178420175421e-06,-6.117252683331357e-08,1.9836178420175421e-06,4.3737371144739216e-06,7.2182897889374445e-05,4.3737371144739216e-06,7.2182897889374445e-05,True,True,,0.97052398954345864,0.73494292237428749,1.7054669119177461,0.97072398954345951,0.73514292237428769,1.7058669119177472,True,validated,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,39,1,1.2780933075776559,1.322031198587861,1,0.043937891010204996,0.043937891010204996,0.002,0.10000000000000001,1.0104712635393829,0.83677944034289053,1.8472507038822734,0.98130084047110777,0.67671072207255145,1.6580115625436593,2.1120207269584245e-05,0.00044901926736695962,0.00047013947463654389,-1.0806230258066836e-05,1.0313977011517405e-05,-0.0002195583180299691,0.00022946094933699044,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-1.0806230258066836e-05,1.0313977011517405e-05,-0.0002195583180299691,0.00022946094933699044,,,,,-2.4612662327471542e-07,4.951315653510668e-06,,,1.0560103634792123e-05,0.00022450963368347981,,,False,False,Picard residual not subset of target remainder,1.010271263539382,0.83657944034289022,1.8468507038822723,1.0104712635393829,0.83677944034289053,1.8472507038822734,True,failed,Picard residual not subset of target remainder
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,39,2,1.2780933075776559,1.3000622530827584,1,0.021968945505102498,0.021968945505102498,0.002,0.10000000000000001,0.98037908032122101,0.73100830545236206,1.7113873857735831,0.96667049367053604,0.65607854398179133,1.6227490376523273,5.6088297213817164e-06,8.1572838195834136e-05,8.7181667917215857e-05,-2.8321137987592742e-06,2.7767159226224413e-06,-3.9690215009256731e-05,4.1882623186577391e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-2.8321137987592742e-06,2.7767159226224413e-06,-3.9690215009256731e-05,4.1882623186577391e-05,-2.8321137987592742e-06,2.7767159226224413e-06,-3.9690215009256731e-05,4.1882623186577391e-05,-2.7698938068416468e-08,1.0962040886603301e-06,-2.7698938068416468e-08,1.0962040886603301e-06,2.8044148606908582e-06,4.0786419097917068e-05,2.8044148606908582e-06,4.0786419097917068e-05,True,True,,0.98017908032122014,0.73080830545236197,1.7109873857735822,0.98037908032122101,0.73100830545236206,1.7113873857735831,True,validated,
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,40,1,1.3000622530827584,1.3330156713404122,1,0.032953418257653744,0.032953418257653744,0.002,0.10000000000000001,1.0104302733584416,0.8083521504661404,1.818782423824582,0.98887074125324503,0.69098223791456093,1.6798529791678058,1.1538212107703106e-05,0.00021594139156111585,0.00022747960366881895,-5.8744193652688507e-06,5.6637927424342535e-06,-0.00010484981153593875,0.00011109158002517707,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-5.8744193652688507e-06,5.6637927424342535e-06,-0.00010484981153593875,0.00011109158002517707,,,,,-1.0531331141729859e-07,3.12088424461916e-06,,,5.7691060538515529e-06,0.00010797069578055792,,,False,False,Picard residual not subset of target remainder,1.0102302733584407,0.8081521504661402,1.8183824238245809,1.0104302733584416,0.8083521504661404,1.818782423824582,True,failed,Picard residual not subset of target remainder
flowstar_style_o6_target_centered,flowstar_style,6,6,6,,,,,,target_remainder_centered,,0.0001,1.05,,40,2,1.3000622530827584,1.3165389622115853,1,0.016476709128826872,0.016476709128826872,0.002,0.10000000000000001,0.98792854293117138,0.72972456480112569,1.7176531077322972,0.97763143480139314,0.67395160857070613,1.6515830433720993,3.8075463129646391e-06,4.9444598636788486e-05,5.3252144949753126e-05,-1.9161738845453102e-06,1.8913724284193285e-06,-2.4162816245240638e-05,2.5281782391547837e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,0.00040000000000000007,0.00040000000000000007,False,0,0,-1.9161738845453102e-06,1.8913724284193285e-06,-2.4162816245240638e-05,2.5281782391547837e-05,-1.9161738845453102e-06,1.8913724284193285e-06,-2.4162816245240638e-05,2.5281782391547837e-05,-1.2400728062990848e-08,5.5948307315359948e-07,-1.2400728062990848e-08,5.5948307315359948e-07,1.9037731564823195e-06,2.4722299318394243e-05,1.9037731564823195e-06,2.4722299318394243e-05,True,True,,0.98772854293117052,0.7295245648011256,1.7172531077322961,0.98792854293117138,0.72972456480112569,1.7176531077322972,True,validated,
