run_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,h,order,reset_box_source,validation_mode
flowstar_style_o6_target_centered,0,0,0.050000000000000003,1.2152071951955128,1.5176153335711062,2.1485604094032946,2.3525702072651384,0.050000000000000003,6,normalized_endpoint_reset_box,target_remainder_centered
flowstar_style_o6_target_centered,1,0.050000000000000003,0.087500000000000008,1.2940907821797081,1.602604140580038,1.9765450078425291,2.25663129662549,0.037500000000000006,6,normalized_endpoint_reset_box,target_remainder_centered
flowstar_style_o6_target_centered,2,0.087500000000000008,0.14375000000000002,1.400808900465073,1.7214140757009866,1.6960238550598341,2.0804304478307931,0.056250000000000008,6,normalized_endpoint_reset_box,target_remainder_centered
flowstar_style_o6_target_centered,3,0.14375000000000002,0.18593750000000003,1.4695692082111649,1.8041777680050013,1.4741614145070541,1.9298101352368435,0.042187500000000003,6,normalized_endpoint_reset_box,target_remainder_centered
flowstar_style_o6_target_centered,4,0.18593750000000003,0.21757812500000004,1.5145921053900442,1.86230588513424,1.3053392308464027,1.8101398533545907,0.031640625000000006,6,normalized_endpoint_reset_box,target_remainder_centered
flowstar_style_o6_target_centered,5,0.21757812500000004,0.26503906250000003,1.5728840984759089,1.9415215761028117,1.056751244259561,1.6228209488179823,0.047460937500000008,6,normalized_endpoint_reset_box,target_remainder_centered
flowstar_style_o6_target_centered,6,0.26503906250000003,0.30063476562500002,1.6085049357131274,1.9955230954012277,0.87593803610417875,1.4814082579572703,0.035595703125000003,6,normalized_endpoint_reset_box,target_remainder_centered
flowstar_style_o6_target_centered,7,0.30063476562500002,0.32733154296875,1.6308161166031423,2.032985809132148,0.74519810120065888,1.3765703035046692,0.026696777343750002,6,normalized_endpoint_reset_box,target_remainder_centered
flowstar_style_o6_target_centered,8,0.32733154296875,0.36737670898437502,1.6583629444235841,2.0835477761124759,0.560951668612509,1.2215498988261329,0.040045166015625001,6,normalized_endpoint_reset_box,target_remainder_centered
flowstar_style_o6_target_centered,9,0.36737670898437502,0.39741058349609376,1.6740190811665918,2.1177731370669952,0.43165223217566367,1.1096490575874869,0.030033874511718753,6,normalized_endpoint_reset_box,target_remainder_centered
flowstar_style_o6_target_centered,10,0.39741058349609376,0.4424613952636719,1.6909977508190093,2.1625170905139188,0.25565301071390606,0.9483808165374793,0.045050811767578129,6,normalized_endpoint_reset_box,target_remainder_centered
flowstar_style_o6_target_centered,11,0.4424613952636719,0.47624950408935551,1.6984002042960031,2.1918161138902219,0.13635533257781648,0.83509996939256415,0.033788108825683595,6,normalized_endpoint_reset_box,target_remainder_centered
flowstar_style_o6_target_centered,12,0.47624950408935551,0.50159058570861825,1.7012227014347021,2.2115279891390038,0.054052206084556235,0.75468833934083024,0.025341081619262698,6,normalized_endpoint_reset_box,target_remainder_centered
