plant,mode,step,history_length,replays,phase,operation,dependency_fixed,category,exclusive_seconds,calls,step_seconds,instrumentation
van_der_pol,reference,1,0,4,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.07431820314377546,1,0.41833310993388295,light_phase_timer
van_der_pol,reference,1,0,4,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.08487942395731807,1,0.41833310993388295,light_phase_timer
van_der_pol,reference,1,0,4,replay,image,False,refinement_dynamic_and_dispatch,0.03326235804706812,4,0.41833310993388295,light_phase_timer
van_der_pol,reference,1,0,4,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.07123365858569741,1,0.41833310993388295,light_phase_timer
van_der_pol,reference,1,0,4,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.010345496237277985,3,0.41833310993388295,light_phase_timer
van_der_pol,reference,1,0,4,boundary,boundary,False,boundary_and_endpoint_correction,0.09301163488999009,1,0.41833310993388295,light_phase_timer
van_der_pol,reference,1,0,4,other,unattributed,False,other_including_unclassified_python,0.051282335072755814,0,0.41833310993388295,light_phase_timer
van_der_pol,reference,2,1,4,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.07188285514712334,1,0.5265276939608157,light_phase_timer
van_der_pol,reference,2,1,4,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.082111488096416,1,0.5265276939608157,light_phase_timer
van_der_pol,reference,2,1,4,replay,image,False,refinement_dynamic_and_dispatch,0.03702080808579922,4,0.5265276939608157,light_phase_timer
van_der_pol,reference,2,1,4,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.07959664473310113,1,0.5265276939608157,light_phase_timer
van_der_pol,reference,2,1,4,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.010780462995171547,3,0.5265276939608157,light_phase_timer
van_der_pol,reference,2,1,4,boundary,boundary,False,boundary_and_endpoint_correction,0.1951904441229999,1,0.5265276939608157,light_phase_timer
van_der_pol,reference,2,1,4,other,unattributed,False,other_including_unclassified_python,0.049944990780204535,0,0.5265276939608157,light_phase_timer
van_der_pol,reference,3,2,4,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.07244217628613114,1,0.5895939958281815,light_phase_timer
van_der_pol,reference,3,2,4,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.0815007439814508,1,0.5895939958281815,light_phase_timer
van_der_pol,reference,3,2,4,replay,image,False,refinement_dynamic_and_dispatch,0.033444155007600784,4,0.5895939958281815,light_phase_timer
van_der_pol,reference,3,2,4,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.07291072886437178,1,0.5895939958281815,light_phase_timer
van_der_pol,reference,3,2,4,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.0100087677128613,3,0.5895939958281815,light_phase_timer
van_der_pol,reference,3,2,4,boundary,boundary,False,boundary_and_endpoint_correction,0.27147230273112655,1,0.5895939958281815,light_phase_timer
van_der_pol,reference,3,2,4,other,unattributed,False,other_including_unclassified_python,0.04781512124463916,0,0.5895939958281815,light_phase_timer
van_der_pol,reference,4,3,4,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.07020754413679242,1,0.6036476120352745,light_phase_timer
van_der_pol,reference,4,3,4,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.08181598782539368,1,0.6036476120352745,light_phase_timer
van_der_pol,reference,4,3,4,replay,image,False,refinement_dynamic_and_dispatch,0.033800460398197174,4,0.6036476120352745,light_phase_timer
van_der_pol,reference,4,3,4,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.07215030258521438,1,0.6036476120352745,light_phase_timer
van_der_pol,reference,4,3,4,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.010361303109675646,3,0.6036476120352745,light_phase_timer
van_der_pol,reference,4,3,4,boundary,boundary,False,boundary_and_endpoint_correction,0.28733636206015944,1,0.6036476120352745,light_phase_timer
van_der_pol,reference,4,3,4,other,unattributed,False,other_including_unclassified_python,0.047975651919841766,0,0.6036476120352745,light_phase_timer
van_der_pol,reference,5,4,4,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.07020895881578326,1,0.6248265309259295,light_phase_timer
van_der_pol,reference,5,4,4,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.08163469098508358,1,0.6248265309259295,light_phase_timer
van_der_pol,reference,5,4,4,replay,image,False,refinement_dynamic_and_dispatch,0.035346913151443005,4,0.6248265309259295,light_phase_timer
van_der_pol,reference,5,4,4,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.07314852951094508,1,0.6248265309259295,light_phase_timer
van_der_pol,reference,5,4,4,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.010577327106148005,3,0.6248265309259295,light_phase_timer
van_der_pol,reference,5,4,4,boundary,boundary,False,boundary_and_endpoint_correction,0.3054569512605667,1,0.6248265309259295,light_phase_timer
van_der_pol,reference,5,4,4,other,unattributed,False,other_including_unclassified_python,0.0484531600959599,0,0.6248265309259295,light_phase_timer
van_der_pol,reference,6,5,4,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.08029822679236531,1,0.6366512277163565,light_phase_timer
van_der_pol,reference,6,5,4,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.08396342908963561,1,0.6366512277163565,light_phase_timer
van_der_pol,reference,6,5,4,replay,image,False,refinement_dynamic_and_dispatch,0.032862489111721516,4,0.6366512277163565,light_phase_timer
van_der_pol,reference,6,5,4,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.07256184192374349,1,0.6366512277163565,light_phase_timer
van_der_pol,reference,6,5,4,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.010035224724560976,3,0.6366512277163565,light_phase_timer
van_der_pol,reference,6,5,4,boundary,boundary,False,boundary_and_endpoint_correction,0.30705267610028386,1,0.6366512277163565,light_phase_timer
van_der_pol,reference,6,5,4,other,unattributed,False,other_including_unclassified_python,0.049877339974045753,0,0.6366512277163565,light_phase_timer
van_der_pol,reference,7,6,4,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.07108084578067064,1,0.6347688776440918,light_phase_timer
