run_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,h,order,reset_box_source
flowstar_style_o6_candidate8_output6_keep4,64,2.0494425755139489,2.0644909028846081,0.096242797009139888,2.229269470295661,-2.9713704616966354,1.1161870033831565,0.015048327370659403,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,65,2.0644909028846081,2.0757771484126026,0.062144101219612599,2.2423873265905301,-3.0713467142778104,1.2082866976328464,0.011286245527994551,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,66,2.0757771484126026,2.0842418325585985,0.035809221384335038,2.2529293939838615,-3.151010557852405,1.2824315546922092,0.0084646841459959134,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,67,2.0842418325585985,2.0969388587775923,-0.0049977196666449548,2.2699601455282625,-3.2772002664991988,1.4002076939192845,0.01269702621899387,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,68,2.0969388587775923,2.1064616284418376,-0.036688805130030186,2.2837509466951804,-3.3788896967624393,1.4961567431009499,0.0095227696642454021,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,69,2.1064616284418376,2.1136037056900214,-0.061108623476060324,2.2947106082659401,-3.4594850061790798,1.5728077986016284,0.0071420772481840516,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,70,2.1136037056900214,2.1243168215622976,-0.098849062118441924,2.3122085931913814,-3.5866319300331639,1.6939500678837658,0.010713115872276077,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,71,2.1243168215622976,2.1323516584665048,-0.12807496113280806,2.3262119692931398,-3.6883963431420601,1.7917296432122192,0.0080348369042070565,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,72,2.1323516584665048,2.1383777861446602,-0.15054325413971584,2.3372430722227504,-3.7686350838481193,1.8693031834693041,0.0060261276781552924,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,73,2.1383777861446602,2.147416977661893,-0.18517629028022992,2.3546907138991076,-3.8946731370121923,1.9912854938930555,0.009039191517232939,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,74,2.147416977661893,2.1541963712998178,-0.21191887443437343,2.3685213427452587,-3.9949129445053968,2.0889398690588648,0.0067793936379247043,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,75,2.1541963712998178,2.164365461756705,-0.2533469532135339,2.3905494769417284,-4.1537280816216837,2.2438059138203941,0.010169090456887056,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,76,2.164365461756705,2.1719922795993702,-0.28551179408348915,2.4081398825077112,-4.281386576122558,2.369155763865832,0.0076268178426652927,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,77,2.1719922795993702,2.1777123929813693,-0.31029007931269803,2.4219766574469759,-4.3823837994702215,2.468828876892303,0.0057201133819989695,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,78,2.1777123929813693,2.1862925630543679,-0.34857176623321079,2.4438325481589067,-4.5416843548046826,2.6260942397730833,0.0085801700729984543,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,79,2.1862925630543679,2.1927276906091167,-0.37820607776465603,2.4611374469585034,-4.6689072094458517,2.7523641340553415,0.0064351275547488412,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,80,2.1927276906091167,2.1975540362751782,-0.40098104243192118,2.4746619664334735,-4.7690458216541982,2.8521414741387545,0.0048263456660616304,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,81,2.1975540362751782,2.2047935547742705,-0.43607319661436789,2.4958756815207184,-4.9262827714992126,3.008799972055519,0.0072395184990924457,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,82,2.2047935547742705,2.2102231936485897,-0.46315889502276614,2.5125508071908516,-5.0510735760801069,3.1336474353423154,0.0054296388743193345,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,83,2.2102231936485897,2.2142954228043292,-0.4839267236866332,2.5255113636293722,-5.1488151148858332,3.2317306774321555,0.0040722291557395013,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,84,2.2142954228043292,2.2204037665379386,-0.5158421679880405,2.545718863178994,-5.3016091778563466,3.3850079246970242,0.0061083437336092519,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,85,2.2204037665379386,2.2249850243381455,-0.54040559155402945,2.5615039712576766,-5.4221509182071692,3.5063222120153776,0.0045812578002069389,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,86,2.2249850243381455,2.2318569110384558,-0.57831459841289767,2.5862526925650688,-5.61196706839082,3.6972551819383721,0.0068718867003104084,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,87,2.2318569110384558,2.2370108260636887,-0.60762599973283515,2.6057000231130134,-5.7630370114801908,3.8497310371918614,0.0051539150252328065,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,88,2.2370108260636887,2.2408762623326135,-0.63013130035026643,2.6208125275018306,-5.8816208605912408,3.9697165833321035,0.0038654362689246047,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,89,2.2408762623326135,2.2466744167360004,-0.66476997997501952,2.6443725563311431,-6.0674970521995411,4.1576569841688453,0.005798154403386907,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,90,2.2466744167360004,2.2510230325385407,-0.6914737771933287,2.6627759957377606,-6.2145276910355252,4.3067113452547865,0.0043486158025401803,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,91,2.2510230325385407,2.2542844943904461,-0.71192915211549401,2.6770122261529075,-6.3293877948923676,4.4233772884168614,0.0032614618519051352,6,normalized_endpoint_reset_box
