run_id,mode,order,candidate_order,output_order,truncation_range_split,validation_mode,cutoff_threshold,target_remainder_radius,center_correction_width_factor,selective_high_degree_terms_top_k,selective_retained_terms_count,selective_dropped_terms_count,selective_nonretained_terms_count,selective_dropped_remainder_width_sum,selective_total_dropped_width_sum,segment_index,status,validation_attempts,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,step_rejections,next_h,message
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,7.5016048588552291e-05,0.00033501922719254753,42,validated,1,1.6518365760860774,1.6847899943437312,0.032953418257653744,0.85528183094586629,2.1141665773055673,-1.4040617377127087,-0.12629898218007277,1.258884746359701,1.2777627555326359,2.5366475018923369,0,0.049430127386480616,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.0255158816146866e-05,0.00017542042328288641,43,validated,1,1.6847899943437312,1.7095050580369715,0.024715063693240308,0.81995413219639302,2.1114112155710689,-1.4544780233171777,-0.097268532347459219,1.2914570833746759,1.3572094909697185,2.6486665743443947,1,0.037072595539860462,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.2222215077970295e-05,9.2560222018364449e-05,44,validated,1,1.7095050580369715,1.7280413558069017,0.018536297769930231,0.79261592362560829,2.1098398894655586,-1.4950014787722539,-0.072694707055454569,1.3172239658399503,1.4223067717167992,2.7395307375567493,1,0.027804446654895346,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,5.6207981772465319e-05,0.0003074667401539422,45,validated,1,1.7280413558069017,1.7558458024617971,0.027804446654895346,0.750152491705664,2.1083801364235502,-1.5591722034468438,-0.033048631751348104,1.358227644717886,1.5261235716954957,2.884351216413382,0,0.041706669982343021,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.3155101677167494e-05,0.00016551061373928268,46,validated,1,1.7558458024617971,1.7766991374529686,0.020853334991171511,0.7170912130086049,2.1080511374570676,-1.6114624855255293,0.00099206770644821472,1.3909599244484627,1.6124545532319774,3.0034144776804403,1,0.031280002486757268,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,9.5478210424827861e-06,8.9508608520914021e-05,47,validated,1,1.7766991374529686,1.7923391386963472,0.015640001243378634,0.69155936214283875,2.1082904585954116,-1.6532958569817502,0.029245777480861379,1.416731096452573,1.6825416344626116,3.0992727309151844,1,0.023460001865067949,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,4.2482598565177564e-05,0.00028384642229331743,48,validated,1,1.7923391386963472,1.8157991405614151,0.023460001865067949,0.65199580565264725,2.1095141156631172,-1.7193718882757245,0.074469346787709417,1.4575183100104701,1.7938412350634338,3.2513595450739041,0,0.035190002797601927,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.784651842236738e-05,0.00015622860783306105,49,validated,1,1.8157991405614151,1.833394141960216,0.017595001398800963,0.62127127316234843,2.1111628408849779,-1.7728832330608948,0.11251994511494848,1.4898915677226294,1.8854031781758434,3.375294745898473,1,0.026392502098201445,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,8.1224205318873767e-05,0.00050889545473696617,50,validated,1,1.833394141960216,1.8597866440584174,0.026392502098201445,0.57335074309491096,2.1149555436825702,-1.8583566434384613,0.17415557999188047,1.5416048005876593,2.0325122234303419,3.5741170240180011,0,0.039588753147302168,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.5042929185802459e-05,0.00028707487240471093,51,validated,1,1.8597866440584174,1.8795810206320684,0.019794376573651084,0.53586898612011336,2.1189294205405393,-1.9286456857278773,0.22687708974078014,1.583060434420426,2.1555227754686577,3.7385832098890837,1,0.029691564860476624,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.5061975731056685e-05,0.00016158700546327402,52,validated,1,1.8795810206320684,1.8944268030623068,0.014845782430238312,0.50681541648527184,2.1226244819311573,-1.9852867739902396,0.27056905624582944,1.6158090654458854,2.2558558302360692,3.8716648956819544,1,0.022268673645357468,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,6.6262340137243956e-05,0.0005032340936644529,53,validated,1,1.8944268030623068,1.9166954767076643,0.022268673645357468,0.4616009032987633,2.129438687411163,-2.0755032635579735,0.34087463788178873,1.6678377841123997,2.4163779014397622,4.0842156855521621,0,0.033403010468036204,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.9216849651792322e-05,0.00028953150703272168,54,validated,1,1.9166954767076643,1.9333969819416823,0.016701505234018102,0.42632089074469298,2.1356289573539842,-2.1492190059706231,0.40003200125479732,1.7093080666092912,2.5492510072254202,4.2585590738347117,1,0.025052257851027153,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.279511959594274e-05,0.00016565810901715243,55,validated,1,1.9333969819416823,1.9459231108671959,0.012526128925513576,0.39902886715174346,2.1409449314894711,-2.2083120404885204,0.44846584771405174,1.7419160643377276,2.6567778882025719,4.3986939525402997,1,0.018789193388270363,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,5.4489017605581712e-05,0.00049523272808177062,56,validated,1,1.9459231108671959,1.9647123042554664,0.018789193388270363,0.35665572711315141,2.150102788114757,-2.3021181376788333,0.52593119535624644,1.7934470610016056,2.8280493330350795,4.6214963940366847,0,0.028183790082405544,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.4438180455742165e-05,0.00028886399354482989,57,validated,1,1.9647123042554664,1.9788041992966692,0.014091895041202772,0.32367799026245359,2.157969226763071,-2.378263056205534,0.59023068833321435,1.8342912365006174,2.9684937445387485,4.8027849810393661,1,0.021137842561804159,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.0850676642029543e-05,0.00016711916373461392,58,validated,1,1.9788041992966692,1.9893731205775713,0.01056892128090208,0.29822114405359068,2.1644839099505204,-2.4389796267875354,0.64233689709523945,1.8662627658969297,3.0813165238827747,4.9475792897797044,1,0.015853381921353119,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,4.4838945767805516e-05,0.00048159954923445976,59,validated,1,1.9893731205775713,2.0052265024989246,0.015853381921353119,0.25879482681995636,2.1753261746114134,-2.5350051981546922,0.72520060397746988,1.916531347791457,3.260205802132162,5.1767371499236194,0,0.023780072882029678,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.0346834020477034e-05,0.00028334726270968217,60,validated,1,2.0052265024989246,2.0171165389399395,0.011890036441014839,0.22819335540097238,2.1843542438334764,-2.6124363720505013,0.79317710949585885,1.9561608884325041,3.4056134815463599,5.361774369978864,1,0.017835054661522257,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,9.1138805615204511e-06,0.00016504366445456648,61,validated,1,2.0171165389399395,2.0260340662707006,0.0089175273307611283,0.20462284050524066,2.1916717093344116,-2.67385184748546,0.8477720702681083,1.987048868829171,3.5216239177535682,5.5086727865827392,1,0.013376290996141692,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.6654968078462003e-05,0.00046037685715998754,62,validated,1,2.0260340662707006,2.0394103572668425,0.013376290996141692,0.16821056545489305,2.2035905149610255,-2.7706002468732054,0.93412134965555527,2.0353799495061327,3.7047215965287608,5.740101546034893,0,0.020064436494212537,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.6783799557606178e-05,0.00027209945138241705,63,validated,1,2.0394103572668425,2.0494425755139489,0.010032218247106268,0.14002673729533466,2.2133143040404128,-2.8481045087644841,1.0042261345455483,2.0732875667450781,3.8523306433100322,5.9256182100551102,1,0.015048327370659403,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,6.889596094507595e-05,0.00077725817141983174,64,validated,1,2.0494425755139489,2.0644909028846081,0.015048327370659403,0.096242797009139888,2.229269470295661,-2.9713704616966354,1.1161870033831565,2.1330266732865213,4.0875574650797919,6.2205841383663127,0,0.022572491055989102,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.2253661933988583e-05,0.00046832007278665863,65,validated,1,2.0644909028846081,2.0757771484126026,0.011286245527994551,0.062144101219612599,2.2423873265905301,-3.0713467142778104,1.2082866976328464,2.1802432253709174,4.2796334119106572,6.4598766372815746,1,0.016929368291991827,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.4812397579393317e-05,0.00027798753802745087,66,validated,1,2.0757771484126026,2.0842418325585985,0.0084646841459959134,0.035809221384335038,2.2529293939838615,-3.151010557852405,1.2824315546922092,2.2171201725995267,4.433442112544614,6.6505622851441402,1,0.01269702621899387,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,5.9262745295691159e-05,0.00077020333837558689,67,validated,1,2.0842418325585985,2.0969388587775923,0.01269702621899387,-0.0049977196666449548,2.2699601455282625,-3.2772002664991988,1.4002076939192845,2.2749578651949074,4.6774079604184831,6.9523658256133904,0,0.019045539328490804,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.7611840994750606e-05,0.00046497103761945991,68,validated,1,2.0969388587775923,2.1064616284418376,0.0095227696642454021,-0.036688805130030186,2.2837509466951804,-3.3788896967624393,1.4961567431009499,2.3204397518252105,4.8750464398633895,7.1954861916885999,1,0.014284154496368103,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.2344470340637569e-05,0.00027633729517866079,69,validated,1,2.1064616284418376,2.1136037056900214,0.0071420772481840516,-0.061108623476060324,2.2947106082659401,-3.4594850061790798,1.5728077986016284,2.3558192317420006,5.0322928047807078,7.388112036522708,1,0.010713115872276077,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,4.7382621819583428e-05,0.00074529883658652329,70,validated,1,2.1136037056900214,2.1243168215622976,0.010713115872276077,-0.098849062118441924,2.3122085931913814,-3.5866319300331639,1.6939500678837658,2.4110576553098233,5.2805819979169293,7.691639653226753,0,0.016069673808414113,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.1462418927219594e-05,0.00044952596417303041,71,validated,1,2.1243168215622976,2.1323516584665048,0.0080348369042070565,-0.12807496113280806,2.3262119692931398,-3.6883963431420601,1.7917296432122192,2.454286930425948,5.4801259863542793,7.9344129167802269,1,0.012052255356310585,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,9.565846512752284e-06,0.00026689258223303145,72,validated,1,2.1323516584665048,2.1383777861446602,0.0060261276781552924,-0.15054325413971584,2.3372430722227504,-3.7686350838481193,1.8693031834693041,2.4877863263624662,5.6379382673174234,8.1257245936798892,1,0.009039191517232939,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.6152424416876096e-05,0.00070296744395120629,73,validated,1,2.1383777861446602,2.147416977661893,0.009039191517232939,-0.18517629028022992,2.3546907138991076,-3.8946731370121923,1.9912854938930555,2.5398670041793374,5.8859586309052476,8.4258256350845855,0,0.013558787275849409,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.6299153915087531e-05,0.00042275622645987802,74,validated,1,2.147416977661893,2.1541963712998178,0.0067793936379247043,-0.21191887443437343,2.3685213427452587,-3.9949129445053968,2.0889398690588648,2.5804402171796323,6.0838528135642616,8.6642930307438935,1,0.010169090456887056,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,6.2607058307006215e-05,0.0011360942486689618,75,validated,1,2.1541963712998178,2.164365461756705,0.010169090456887056,-0.2533469532135339,2.3905494769417284,-4.1537280816216837,2.2438059138203941,2.6438964301552623,6.3975339954420782,9.0414304255973406,0,0.015253635685330585,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.8638455376089094e-05,0.00069449395335164721,76,validated,1,2.164365461756705,2.1719922795993702,0.0076268178426652927,-0.28551179408348915,2.4081398825077112,-4.281386576122558,2.369155763865832,2.6936516765912004,6.6505423399883901,9.3441940165795909,1,0.011440226763997939,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.2861579058816241e-05,0.00041665109916701263,77,validated,1,2.1719922795993702,2.1777123929813693,0.0057201133819989695,-0.31029007931269803,2.4219766574469759,-4.3823837994702215,2.468828876892303,2.7322667367596738,6.8512126763625245,9.5834794131221983,1,0.0085801700729984543,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,4.8672247448956112e-05,0.0010948146521677054,78,validated,1,2.1777123929813693,2.1862925630543679,0.0085801700729984543,-0.34857176623321079,2.4438325481589067,-4.5416843548046826,2.6260942397730833,2.7924043143921176,7.1677785945777659,9.9601829089698839,0,0.012870255109497682,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.2140004118980833e-05,0.00066627901119132779,79,validated,1,2.1862925630543679,2.1927276906091167,0.0064351275547488412,-0.37820607776465603,2.4611374469585034,-4.6689072094458517,2.7523641340553415,2.8393435247231595,7.4212713435011928,10.260614868224351,1,0.0096526913321232609,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,9.8979236884560215e-06,0.00039823832267776616,80,validated,1,2.1927276906091167,2.1975540362751782,0.0048263456660616304,-0.40098104243192118,2.4746619664334735,-4.7690458216541982,2.8521414741387545,2.8756430088653948,7.6211872957929527,10.496830304658348,1,0.0072395184990924457,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.6956099401660327e-05,0.0010258482430220005,81,validated,1,2.1975540362751782,2.2047935547742705,0.0072395184990924457,-0.43607319661436789,2.4958756815207184,-4.9262827714992126,3.008799972055519,2.9319488781350862,7.935082743554732,10.867031621689819,0,0.010859277748638669,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.6707565672245381e-05,0.00062083634984961807,82,validated,1,2.2047935547742705,2.2102231936485897,0.0054296388743193345,-0.46315889502276614,2.5125508071908516,-5.0510735760801069,3.1336474353423154,2.9757097022136176,8.1847210114224218,11.160430713636039,1,0.0081444583114790026,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,7.4326683923755038e-06,0.00036940646508495527,83,validated,1,2.2102231936485897,2.2142954228043292,0.0040722291557395013,-0.4839267236866332,2.5255113636293722,-5.1488151148858332,3.2317306774321555,3.0094380873160054,8.3805457923179887,11.389983879633995,1,0.0061083437336092519,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.7416412984217872e-05,0.00093500857518729794,84,validated,1,2.2142954228043292,2.2204037665379386,0.0061083437336092519,-0.5158421679880405,2.545718863178994,-5.3016091778563466,3.3850079246970242,3.0615610311670345,8.6866171025533703,11.748178133720405,0,0.0091625156004138779,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.2316058199762726e-05,0.0005623762716467683,85,validated,1,2.2204037665379386,2.2249850243381455,0.0045812578002069389,-0.54040559155402945,2.5615039712576766,-5.4221509182071692,3.5063222120153776,3.1019095628117062,8.928473130222546,12.030382693034252,1,0.0068718867003104084,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,4.6034050162309988e-05,0.0014465119468468589,86,validated,1,2.2249850243381455,2.2318569110384558,0.0068718867003104084,-0.57831459841289767,2.5862526925650688,-5.61196706839082,3.6972551819383721,3.1645672909779665,9.3092222503291921,12.473789541307159,0,0.010307830050465613,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.0930046934362529e-05,0.00088174043065443746,87,validated,1,2.2318569110384558,2.2370108260636887,0.0051539150252328065,-0.60762599973283515,2.6057000231130134,-5.7630370114801908,3.8497310371918614,3.2133260228458487,9.6127680486720521,12.8260940715179,1,0.0077308725378492094,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,9.3518145401446899e-06,0.00052755881257302614,88,validated,1,2.2370108260636887,2.2408762623326135,0.0038654362689246047,-0.63013130035026643,2.6208125275018306,-5.8816208605912408,3.9697165833321035,3.250943827852097,9.8513374439233452,13.102281271775443,1,0.005798154403386907,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.45417095881159e-05,0.0013341775132958112,89,validated,1,2.2408762623326135,2.2466744167360004,0.005798154403386907,-0.66476997997501952,2.6443725563311431,-6.0674970521995411,4.1576569841688453,3.3091425363061626,10.225154036368387,13.534296572674549,0,0.0086972316050803605,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.5596722999243212e-05,0.00080759059519427457,90,validated,1,2.2466744167360004,2.2510230325385407,0.0043486158025401803,-0.6914737771933287,2.6627759957377606,-6.2145276910355252,4.3067113452547865,3.3542497729310892,10.521239036290311,13.8754888092214,1,0.0065229237038102704,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,6.9308937232780354e-06,0.0004805159121658512,91,validated,1,2.2510230325385407,2.2542844943904461,0.0032614618519051352,-0.71192915211549401,2.6770122261529075,-6.3293877948923676,4.4233772884168614,3.3889413782684015,10.752765083309228,14.14170646157763,1,0.0048921927778577028,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.5325297442802528e-05,0.0011970661182301773,92,validated,1,2.2542844943904461,2.2591766871683037,0.0048921927778577028,-0.74333016368345295,2.6990958244113354,-6.5086238220105903,4.6052864414240151,3.4424259880947883,11.113910263434605,14.556336251529393,0,0.0073382891667865546,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.1357151440056494e-05,0.00071944905134120943,93,validated,1,2.2591766871683037,2.2628458317516968,0.0036691445833932773,-0.76746906346410604,2.7162557792435655,-6.6495811817864974,4.7486391123913387,3.4837248427076717,11.398220294177836,14.881945136885507,1,0.005503716875089916,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,4.2000451839782296e-05,0.0018181535086118355,94,validated,1,2.2628458317516968,2.2683495486267868,0.005503716875089916,-0.80467235109081925,2.743007521747256,-6.8710472813404886,4.9736441900578692,3.5476798728380752,11.844691471398358,15.392371344236434,0,0.008255575312634874,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.9046804937170442e-05,0.0011062797304779298,95,validated,1,2.2683495486267868,2.2724773362831043,0.004127787656317437,-0.83339545837804863,2.7639055746739087,-7.0466303242155055,5.1524156996754131,3.5973010330519575,12.199046023890919,15.796347056942876,1,0.0061916814844761555,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,8.4921988200672529e-06,0.00066086732833882432,96,validated,1,2.2724773362831043,2.2755731770253425,0.0030958407422380777,-0.85542283983093537,2.780073172213017,-7.1840395931480305,5.2925406341472234,3.6354960120439523,12.476580227295255,16.112076239339206,1,0.0046437611133571168,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.1073389873428089e-05,0.0016458739829222748,97,validated,1,2.2755731770253425,2.2802169381386994,0.0046437611133571168,-0.88928011676046148,2.8051567987336572,-7.3989342322571421,5.5114565528525592,3.6944369154941188,12.910390785109701,16.604827700603821,0,0.0069656416700356752,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.3989609412440944e-05,0.00099377073120955964,98,validated,1,2.2802169381386994,2.2836997589737171,0.0034828208350178376,-0.91534312777410776,2.8246523909989825,-7.5682974824153018,5.6842751664880948,3.7399955187730902,13.252572648903396,16.992568167676485,1,0.0052242312525267566,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,6.2020701844136584e-06,0.00059007900276371002,99,validated,1,2.2836997589737171,2.2863118745999804,0.0026121156262633783,-0.93528431606420626,2.83967616466468,-7.7002251602563323,5.8190590427806903,3.7749604807288861,13.519284203037023,17.294244683765911,1,0.0039181734393950677,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.2475107937434487e-05,0.0014505469495749343,100,validated,1,2.2863118745999804,2.2902300480393754,0.0039181734393950677,-0.96585564929640988,2.862885535219597,-7.9056329987402023,6.0287021376290282,3.8287411845160069,13.934335136369231,17.76307632088524,0,0.0058772601590926015,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.0048007567512056e-05,0.00086927925515911891,101,validated,1,2.2902300480393754,2.2931686781189216,0.0029386300795463008,-0.98932316930561837,2.8808428541381437,-8.0666176870288631,6.1932187862148602,3.8701660234437618,14.259836473243723,18.130002496687485,1,0.0044079451193194509,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.6808829580069499e-05,0.0021640976837671981,102,validated,1,2.2931686781189216,2.2975766232382409,0.0044079451193194509,-1.0254329892862628,2.9087070846175522,-8.3188460466971019,6.4506715878387944,3.9341400739038148,14.769517634535896,18.70365770843971,0,0.0066119176789791768,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.6625161534223884e-05,0.0013114978493629309,103,validated,1,2.2975766232382409,2.3008825820777306,0.0033059588394895884,-1.0532625363997243,2.9303681326694471,-8.5179840318441347,6.6542093048307578,3.9836306690691714,15.172193336674892,19.155824005744066,1,0.0049589382592343826,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,7.3398848553206914e-06,0.00078094361740140613,104,validated,1,2.3008825820777306,2.3033620512073476,0.0024794691296171913,-1.0745746599539119,2.9470636865505591,-8.6733178812051612,6.8131336352218463,4.0216383465044707,15.486451516427007,19.508089862931477,1,0.0037192036944257868,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.643420902614849e-05,0.0019195506549537229,105,validated,1,2.3033620512073476,2.3070812549017732,0.0037192036944257868,-1.1072806230951677,2.9728616479688901,-8.9155806890643348,7.0607129859896753,4.0801422710640578,15.976293675054009,20.056435946118068,0,0.0055788055416386801,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.1712080744637878e-05,0.0011541299014165042,106,validated,1,2.3070812549017732,2.3098706576725925,0.0027894027708193401,-1.1324140379950443,2.9928274293028179,-9.1057620105468491,7.2552720575946523,4.1252414672978617,16.3610340681415,20.486275535439361,1,0.0041841041562290099,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,5.1268780578979408e-06,0.00068301478905188851,107,validated,1,2.3098706576725925,2.3119627097507069,0.0020920520781145049,-1.1516178999871651,3.0081637535683634,-9.2534518934678509,7.4064792785885674,4.1597816535555285,16.659931172056417,20.819712825611944,1,0.0031380781171717574,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.8325573651476749e-05,0.0016598284893532685,108,validated,1,2.3119627097507069,2.3151007878678787,0.0031380781171717574,-1.1810141323098446,3.0317725771856079,-9.4827960499772637,7.6410366537777694,4.2127867094954521,17.123832703755035,21.336619413250489,0,0.0047071171757576361,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,8.0693371885069592e-06,0.00099050082809113392,109,validated,1,2.3151007878678787,2.3174543464557575,0.0023535585878788181,-1.2035425310944188,3.0499714157244489,-9.661881796495372,7.8243442572721706,4.2535139468188676,17.486226053767542,21.739740000586409,1,0.0035303378818182271,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.910581481411827e-05,0.0024339080084867545,110,validated,1,2.3174543464557575,2.3209846843375757,0.0035303378818182271,-1.2381430859249973,3.0780964059354874,-9.9415674663443099,8.1102709508223079,4.3162394918604843,18.051838417166618,22.3680779090271,0,0.0052955068227273404,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.2907348994676915e-05,0.0014670745991741151,111,validated,1,2.3209846843375757,2.3236324377489392,0.0026477534113636702,-1.264755753643612,3.0998672519751138,-10.161407253834245,8.3352102309265206,4.3646230056187258,18.496617484760765,22.86124049037949,1,0.0039716301170455055,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,4.7066451330749229e-05,0.0036522413151660453,112,failed,2,2.3236324377489392,2.3276040678659848,0.0039716301170455055,-1.3058942063366858,3.1337684963602559,-10.507086572186884,8.6884085382901013,4.4396627026969417,19.195495110476983,23.635157813173926,1,0.0019858150585227528,Picard residual not subset of target remainder
flowstar_style_o6_candidate8_output6_keep8,flowstar_style,6,8,6,,target_remainder,,0.0001,,8,16,57,41,1.074649002459089e-06,8.3414033430045768e-06,0,validated,1,0,0.050000000000000003,0.050000000000000003,1.2152074444650907,1.5176150676963818,2.1485663500256313,2.3525639974500967,0.30240762323129111,0.20399764742446536,0.50640527065575647,1,0.075000000000000011,
