checkpoint,endpoint_width_sum,last_validated_time,segment_index,segment_width_sum,status
0.1,0.6249747786715973,0.10894512500000002,5,0.7633306951440475,passed
0.5,0.5906205012977604,0.5122768408482147,25,0.8097029391917396,passed
1.0,0.19787011420639283,1.0518533515391764,39,0.32445239878383725,passed
4.0,0.24363616447721398,4.014374297209216,109,0.3434383873959437,passed
6.0,0.8209501582682617,6.027389869311712,154,0.9606380220014081,passed
