family,case_id,order,h,horizon,torch_mode,flowstar_status,torch_status,last_segment_width_ratio,tube_width_ratio,endpoint_ratio_available,endpoint_ratio_allowed,ratio_semantics_note,phase_xy_plot,t_x_plot,t_y_plot,width_over_time_plot,verdict
trajectory_visual_audit,flowstar_rem1e-4_cut1e-10_h0p01_s10_o4,4,0.01,0.10000000000000001,range_only,completed,validated,1.2462973043534347,1.1085948747450092,false,false,"endpoint ratio disabled because Flow* GNUPLOT boxes are segment boxes, not final-time endpoint boxes",outputs/trajectory_audit/figures/flowstar_rem1e-4_cut1e-10_h0p01_s10_o4_overlay_phase_xy.png,outputs/trajectory_audit/figures/flowstar_rem1e-4_cut1e-10_h0p01_s10_o4_overlay_t_x.png,outputs/trajectory_audit/figures/flowstar_rem1e-4_cut1e-10_h0p01_s10_o4_overlay_t_y.png,outputs/trajectory_audit/figures/flowstar_rem1e-4_cut1e-10_h0p01_s10_o4_overlay_width_over_time.png,visual_short_horizon_close
trajectory_visual_audit,flowstar_rem1e-4_cut1e-10_h0p01_s10_o4,4,0.01,0.10000000000000001,dependency_preserving,completed,validated,1.4390371204354258,1.1665965472008915,false,false,"endpoint ratio disabled because Flow* GNUPLOT boxes are segment boxes, not final-time endpoint boxes",outputs/trajectory_audit/figures/flowstar_rem1e-4_cut1e-10_h0p01_s10_o4_overlay_phase_xy.png,outputs/trajectory_audit/figures/flowstar_rem1e-4_cut1e-10_h0p01_s10_o4_overlay_t_x.png,outputs/trajectory_audit/figures/flowstar_rem1e-4_cut1e-10_h0p01_s10_o4_overlay_t_y.png,outputs/trajectory_audit/figures/flowstar_rem1e-4_cut1e-10_h0p01_s10_o4_overlay_width_over_time.png,visual_short_horizon_close
trajectory_visual_audit,flowstar_rem1e-4_cut1e-10_h0p01_s10_o2,2,0.01,0.10000000000000001,range_only,failed,validated,,,false,false,"endpoint ratio disabled because Flow* GNUPLOT boxes are segment boxes, not final-time endpoint boxes",,,,,not_comparable_or_not_close
trajectory_visual_audit,flowstar_rem1e-4_cut1e-10_h0p01_s10_o2,2,0.01,0.10000000000000001,dependency_preserving,failed,validated,,,false,false,"endpoint ratio disabled because Flow* GNUPLOT boxes are segment boxes, not final-time endpoint boxes",,,,,not_comparable_or_not_close
trajectory_visual_audit,flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8,8,0.0025000000000000001,0.025000000000000001,range_only,completed,validated,1.0435607171356178,1.0325273555652099,false,false,"endpoint ratio disabled because Flow* GNUPLOT boxes are segment boxes, not final-time endpoint boxes",outputs/trajectory_audit/figures/flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8_overlay_phase_xy.png,outputs/trajectory_audit/figures/flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8_overlay_t_x.png,outputs/trajectory_audit/figures/flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8_overlay_t_y.png,outputs/trajectory_audit/figures/flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8_overlay_width_over_time.png,visual_short_horizon_close
trajectory_visual_audit,flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8,8,0.0025000000000000001,0.025000000000000001,dependency_preserving,completed,validated,1.0519598484899479,1.0354248780694963,false,false,"endpoint ratio disabled because Flow* GNUPLOT boxes are segment boxes, not final-time endpoint boxes",outputs/trajectory_audit/figures/flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8_overlay_phase_xy.png,outputs/trajectory_audit/figures/flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8_overlay_t_x.png,outputs/trajectory_audit/figures/flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8_overlay_t_y.png,outputs/trajectory_audit/figures/flowstar_rem1e-10_cut1e-15_h0p0025_s10_o8_overlay_width_over_time.png,visual_short_horizon_close
