backend_lane,dense_kernel_s,device_to_host_s,device_transfer_count,h_attempted,host_to_device_s,segment_index,t_before,total_wall_s
hybrid_dense_core,0.1450975559419021,0.0,0,0.01,0.0,0,0.0,0.2039806010434404
hybrid_dense_core,0.13265572406817228,0.0,0,0.01,0.0,1,0.01,0.2506450939690694
hybrid_dense_core,0.13268192706163973,0.0,0,0.01,0.0,2,0.02,0.32106791296973825
hybrid_dense_core,0.13287484808824956,0.0,0,0.01,0.0,3,0.03,0.3356393310241401
hybrid_dense_core,0.14069270598702133,0.0,0,0.01,0.0,4,0.04,0.3493406430352479
hybrid_dense_core,0.13280486792791635,0.0,0,0.01,0.0,5,0.05,0.3571157780243084
hybrid_dense_core,0.1790927479742095,0.0,0,0.01,0.0,6,0.06,0.4032074010465294
hybrid_dense_core,0.1370133360615,0.0,0,0.01,0.0,7,0.07,0.36089323007036
hybrid_dense_core,0.1333712429041043,0.0,0,0.01,0.0,8,0.08,0.3581294269533828
hybrid_dense_core,0.13343249901663512,0.0,0,0.01,0.0,9,0.09,0.35278323211241513
hybrid_dense_core,0.13310093095060438,0.0,0,0.01,0.0,10,0.1,0.36887028301134706
hybrid_dense_core,0.1327316410606727,0.0,0,0.01,0.0,11,0.11,0.3675362200010568
hybrid_dense_core,0.13263468199875206,0.0,0,0.01,0.0,12,0.12,0.3689093319699168
hybrid_dense_core,0.13370980299077928,0.0,0,0.01,0.0,13,0.13,0.36807040800340474
hybrid_dense_core,0.1327340139541775,0.0,0,0.01,0.0,14,0.14,0.37029691005591303
hybrid_dense_core,0.13299290102440864,0.0,0,0.01,0.0,15,0.15,0.37955476297065616
hybrid_dense_core,0.13323803595267236,0.0,0,0.01,0.0,16,0.16,0.37877653597388417
hybrid_dense_core,0.13286326499655843,0.0,0,0.01,0.0,17,0.17,0.37872132402844727
hybrid_dense_core,0.13370578293688595,0.0,0,0.01,0.0,18,0.18,0.37948621599934995
hybrid_dense_core,0.13479910395108163,0.0,0,0.01,0.0,19,0.19,0.3809346290072426
hybrid_dense_core,0.13310422701761127,0.0,0,0.01,0.0,20,0.2,0.37909100903198123
hybrid_dense_core,0.13304216193500906,0.0,0,0.01,0.0,21,0.21,0.3782558749662712
hybrid_dense_core,0.13358395092654973,0.0,0,0.01,0.0,22,0.22,0.4254048040602356
hybrid_dense_core,0.13338996598031372,0.0,0,0.01,0.0,23,0.23,0.3913564489921555
hybrid_dense_core,0.1331040549557656,0.0,0,0.01,0.0,24,0.24,0.38623486598953605
hybrid_dense_core,0.13336262304801494,0.0,0,0.01,0.0,25,0.25,0.3860814559739083
hybrid_dense_core,0.1330128840636462,0.0,0,0.01,0.0,26,0.26,0.3857908210484311
hybrid_dense_core,0.13370328198652714,0.0,0,0.01,0.0,27,0.27,0.3865399460773915
hybrid_dense_core,0.13408766698557884,0.0,0,0.01,0.0,28,0.28,0.3864045210648328
hybrid_dense_core,0.13487832609098405,0.0,0,0.01,0.0,29,0.29,0.3878220219630748
hybrid_dense_core,0.13374085805844516,0.0,0,0.01,0.0,30,0.3,0.38678530196193606
