run_id,segment_index,adaptive_attempt_index,attempt_index,t_lo,t_hi,h_try,validation_status,rejection_reason,failed_dimension,residual_width_x,residual_width_y,target_width_x,target_width_y,residual_over_target_x,residual_over_target_y,residual_lo_x,residual_hi_x,residual_lo_y,residual_hi_y,polynomial_range_width_sum,normal_eval_range_width_sum,ordinary_residual_range_width_sum,tmp_remainder_width_sum
flowstar_style_o4_target_insert,239,1,1,6.4730088058091901,6.4764126885008482,0.0034038826916583933,failed,Picard residual not subset of target remainder,y,1.0841545978090407e-05,0.0001931656680284411,0.00020000000000000001,0.00020000000000000001,0.054207729890452035,0.96582834014220542,-5.4231599077181683e-06,5.4183860703722364e-06,-9.2400139723964532e-05,0.00010076552830447653,4.8962576272231191,,,
flowstar_style_o4_target_insert,239,1,2,6.4730088058091901,6.4764126885008482,0.0034038826916583933,failed,Picard residual not subset of target remainder,y,1.0841545978090407e-05,0.0001931656680284411,0.00020000000000000001,0.00020000000000000001,0.054207729890452035,0.96582834014220542,-5.4231599077181683e-06,5.4183860703722364e-06,-9.2400139723964532e-05,0.00010076552830447653,4.8962576272231191,,,
flowstar_style_o6_candidate8_output6_insert,150,1,1,7.4960392581387341,7.4996590173882804,0.0036197592495462228,failed,Picard residual not subset of target remainder,y,9.5106126089377504e-07,0.00021264219517733133,0.00020000000000000001,0.00020000000000000001,0.0047553063044688754,1.0632109758866566,-4.7684198770059565e-07,4.7421927319317934e-07,-0.00011077560650265796,0.00010186658867467334,23.018736780588714,,,
flowstar_style_o6_candidate8_output6_insert,150,1,2,7.4960392581387341,7.4996590173882804,0.0036197592495462228,failed,Picard residual not subset of target remainder,y,9.5106126089377504e-07,0.00021264219517733133,0.00020000000000000001,0.00020000000000000001,0.0047553063044688754,1.0632109758866566,-4.7684198770059565e-07,4.7421927319317934e-07,-0.00011077560650265796,0.00010186658867467334,23.018736780588714,,,
