run_id,t_start,h_try,failed_dimension,component,width,interpretation
flowstar_style_o4_target_insert,6.4730088058091901,0.0034038826916583933,y,truncation,3.2145141596392728e-06,normalized insertion truncation/c-trunc uncertainty
flowstar_style_o4_target_insert,6.4730088058091901,0.0034038826916583933,y,insertion uncertainty,4.6134597600009473,new local insertion remainder accounting
flowstar_style_o4_target_insert,6.4730088058091901,0.0034038826916583933,y,polynomial_range*remainder,,recorded validation remainder interaction proxy
flowstar_style_o4_target_insert,6.4730088058091901,0.0034038826916583933,y,symbolic missing,0.00020400721400653152,remaining residual pressure not explained by explicit insertion fields
flowstar_style_o6_candidate8_output6_insert,7.4960392581387341,0.0036197592495462228,y,truncation,6.4417669879104725e-09,normalized insertion truncation/c-trunc uncertainty
flowstar_style_o6_candidate8_output6_insert,7.4960392581387341,0.0036197592495462228,y,insertion uncertainty,21.800746276090599,new local insertion remainder accounting
flowstar_style_o6_candidate8_output6_insert,7.4960392581387341,0.0036197592495462228,y,polynomial_range*remainder,,recorded validation remainder interaction proxy
flowstar_style_o6_candidate8_output6_insert,7.4960392581387341,0.0036197592495462228,y,symbolic missing,0.00021359325643822511,remaining residual pressure not explained by explicit insertion fields
