plant,step,history_length,history_length_after,category,label,seconds,calls,interval_constructions,tensor_outputs,explicit_copy_events,step_seconds,boundary_sum_seconds,nonboundary_seconds,pass_kind,window,inplace_tensor_self_returns,tensor_result_creations,actual_entry_details,binding_details
brusselator,982,981,982,G,history_checks_pack_propagate_commit,0.48392281169071794,30,3944,193891,15776,1.5863484712317586,1.1285894592292607,0.4577590120024979,exclusive_wall_timer,brusselator_late,0,193891,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,982,981,982,H,other_boundary,0.0036365464329719543,1,34,1064,136,1.5863484712317586,1.1285894592292607,0.4577590120024979,exclusive_wall_timer,brusselator_late,0,1064,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,982,981,982,outside_boundary,nonboundary_or_unattributed,0.4577590120024979,0,211,122828,12130,1.5863484712317586,1.1285894592292607,0.4577590120024979,exclusive_wall_timer,brusselator_late,646,122182,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,983,982,983,A,representation_and_coefficients,0.040142398327589035,134,5,12175,1546,1.586561368778348,1.1228815177455544,0.4636798510327935,exclusive_wall_timer,brusselator_late,8,12167,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,983,982,983,B,point_substitution,0.0009122695773839951,3,0,320,0,1.586561368778348,1.1228815177455544,0.4636798510327935,exclusive_wall_timer,brusselator_late,1,319,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,983,982,983,C,endpoint_error_and_ledger,0.016383775044232607,7,22,4964,94,1.586561368778348,1.1228815177455544,0.4636798510327935,exclusive_wall_timer,brusselator_late,42,4922,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,983,982,983,D,polynomial_interval_range,0.5026918137446046,142,8614,179168,34456,1.586561368778348,1.1228815177455544,0.4636798510327935,exclusive_wall_timer,brusselator_late,0,179168,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,983,982,983,E,composition_and_cutoff,0.07932350970804691,93,1438,30440,6040,1.586561368778348,1.1228815177455544,0.4636798510327935,exclusive_wall_timer,brusselator_late,0,30440,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,983,982,983,F,center_scale_and_maps,0.002309264149516821,5,4,852,20,1.586561368778348,1.1228815177455544,0.4636798510327935,exclusive_wall_timer,brusselator_late,0,852,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,983,982,983,G,history_checks_pack_propagate_commit,0.4776122188195586,30,3948,194087,15792,1.586561368778348,1.1228815177455544,0.4636798510327935,exclusive_wall_timer,brusselator_late,0,194087,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,983,982,983,H,other_boundary,0.003506268374621868,1,34,1064,136,1.586561368778348,1.1228815177455544,0.4636798510327935,exclusive_wall_timer,brusselator_late,0,1064,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,983,982,983,outside_boundary,nonboundary_or_unattributed,0.4636798510327935,0,211,122826,12130,1.586561368778348,1.1228815177455544,0.4636798510327935,exclusive_wall_timer,brusselator_late,646,122180,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,984,983,984,A,representation_and_coefficients,0.03964021988213062,134,5,12175,1546,1.5086791887879372,1.0546836834400892,0.45399550534784794,exclusive_wall_timer,brusselator_late,8,12167,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,984,983,984,B,point_substitution,0.0009075314737856388,3,0,320,0,1.5086791887879372,1.0546836834400892,0.45399550534784794,exclusive_wall_timer,brusselator_late,1,319,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,984,983,984,C,endpoint_error_and_ledger,0.01653762673959136,7,22,4964,94,1.5086791887879372,1.0546836834400892,0.45399550534784794,exclusive_wall_timer,brusselator_late,42,4922,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,984,983,984,D,polynomial_interval_range,0.5005641151219606,142,8632,179524,34528,1.5086791887879372,1.0546836834400892,0.45399550534784794,exclusive_wall_timer,brusselator_late,0,179524,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,984,983,984,E,composition_and_cutoff,0.07899086270481348,93,1438,30442,6042,1.5086791887879372,1.0546836834400892,0.45399550534784794,exclusive_wall_timer,brusselator_late,0,30442,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,984,983,984,F,center_scale_and_maps,0.0022564539685845375,5,4,852,20,1.5086791887879372,1.0546836834400892,0.45399550534784794,exclusive_wall_timer,brusselator_late,0,852,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,984,983,984,G,history_checks_pack_propagate_commit,0.41226711217314005,30,3952,194283,15808,1.5086791887879372,1.0546836834400892,0.45399550534784794,exclusive_wall_timer,brusselator_late,0,194283,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,984,983,984,H,other_boundary,0.003519761376082897,1,34,1064,136,1.5086791887879372,1.0546836834400892,0.45399550534784794,exclusive_wall_timer,brusselator_late,0,1064,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,984,983,984,outside_boundary,nonboundary_or_unattributed,0.45399550534784794,0,211,122828,12130,1.5086791887879372,1.0546836834400892,0.45399550534784794,exclusive_wall_timer,brusselator_late,646,122182,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,985,984,985,A,representation_and_coefficients,0.04182244511321187,134,5,12175,1546,1.6154857971705496,1.14337707310915,0.4721087240613997,exclusive_wall_timer,brusselator_late,8,12167,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,985,984,985,B,point_substitution,0.0008924338035285473,3,0,320,0,1.6154857971705496,1.14337707310915,0.4721087240613997,exclusive_wall_timer,brusselator_late,1,319,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,985,984,985,C,endpoint_error_and_ledger,0.01659214310348034,7,22,4964,94,1.6154857971705496,1.14337707310915,0.4721087240613997,exclusive_wall_timer,brusselator_late,42,4922,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,985,984,985,D,polynomial_interval_range,0.51713902130723,142,8632,179524,34528,1.6154857971705496,1.14337707310915,0.4721087240613997,exclusive_wall_timer,brusselator_late,0,179524,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,985,984,985,E,composition_and_cutoff,0.08101345412433147,93,1438,30442,6042,1.6154857971705496,1.14337707310915,0.4721087240613997,exclusive_wall_timer,brusselator_late,0,30442,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,985,984,985,F,center_scale_and_maps,0.002244636882096529,5,4,852,20,1.6154857971705496,1.14337707310915,0.4721087240613997,exclusive_wall_timer,brusselator_late,0,852,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,985,984,985,G,history_checks_pack_propagate_commit,0.4800401870161295,30,3956,194479,15824,1.6154857971705496,1.14337707310915,0.4721087240613997,exclusive_wall_timer,brusselator_late,0,194479,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,985,984,985,H,other_boundary,0.0036327517591416836,1,34,1064,136,1.6154857971705496,1.14337707310915,0.4721087240613997,exclusive_wall_timer,brusselator_late,0,1064,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,985,984,985,outside_boundary,nonboundary_or_unattributed,0.4721087240613997,0,211,122828,12130,1.6154857971705496,1.14337707310915,0.4721087240613997,exclusive_wall_timer,brusselator_late,646,122182,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,986,985,986,A,representation_and_coefficients,0.039976054802536964,134,5,12175,1546,1.591944616753608,1.1284332345239818,0.4635113822296262,exclusive_wall_timer,brusselator_late,8,12167,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,986,985,986,B,point_substitution,0.0009018895216286182,3,0,320,0,1.591944616753608,1.1284332345239818,0.4635113822296262,exclusive_wall_timer,brusselator_late,1,319,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,986,985,986,C,endpoint_error_and_ledger,0.016464449930936098,7,22,4964,94,1.591944616753608,1.1284332345239818,0.4635113822296262,exclusive_wall_timer,brusselator_late,42,4922,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,986,985,986,D,polynomial_interval_range,0.5038299900479615,142,8632,179524,34528,1.591944616753608,1.1284332345239818,0.4635113822296262,exclusive_wall_timer,brusselator_late,0,179524,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,986,985,986,E,composition_and_cutoff,0.07984221260994673,93,1438,30442,6042,1.591944616753608,1.1284332345239818,0.4635113822296262,exclusive_wall_timer,brusselator_late,0,30442,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,986,985,986,F,center_scale_and_maps,0.0022164969705045223,5,4,852,20,1.591944616753608,1.1284332345239818,0.4635113822296262,exclusive_wall_timer,brusselator_late,0,852,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,986,985,986,G,history_checks_pack_propagate_commit,0.4815973867662251,30,3960,194675,15840,1.591944616753608,1.1284332345239818,0.4635113822296262,exclusive_wall_timer,brusselator_late,0,194675,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,986,985,986,H,other_boundary,0.0036047538742423058,1,34,1064,136,1.591944616753608,1.1284332345239818,0.4635113822296262,exclusive_wall_timer,brusselator_late,0,1064,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,986,985,986,outside_boundary,nonboundary_or_unattributed,0.4635113822296262,0,211,122828,12130,1.591944616753608,1.1284332345239818,0.4635113822296262,exclusive_wall_timer,brusselator_late,646,122182,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,987,986,987,A,representation_and_coefficients,0.040257695596665144,134,5,12175,1546,1.5201783422380686,1.0660908967256546,0.454087445512414,exclusive_wall_timer,brusselator_late,8,12167,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,987,986,987,B,point_substitution,0.000968084204941988,3,0,320,0,1.5201783422380686,1.0660908967256546,0.454087445512414,exclusive_wall_timer,brusselator_late,1,319,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,987,986,987,C,endpoint_error_and_ledger,0.016587262507528067,7,22,4964,94,1.5201783422380686,1.0660908967256546,0.454087445512414,exclusive_wall_timer,brusselator_late,42,4922,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,987,986,987,D,polynomial_interval_range,0.5033947438932955,142,8632,179524,34528,1.5201783422380686,1.0660908967256546,0.454087445512414,exclusive_wall_timer,brusselator_late,0,179524,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,987,986,987,E,composition_and_cutoff,0.07984892185777426,93,1438,30442,6042,1.5201783422380686,1.0660908967256546,0.454087445512414,exclusive_wall_timer,brusselator_late,0,30442,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,987,986,987,F,center_scale_and_maps,0.0022137206979095936,5,4,852,20,1.5201783422380686,1.0660908967256546,0.454087445512414,exclusive_wall_timer,brusselator_late,0,852,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,987,986,987,G,history_checks_pack_propagate_commit,0.41922567039728165,30,3964,194871,15856,1.5201783422380686,1.0660908967256546,0.454087445512414,exclusive_wall_timer,brusselator_late,0,194871,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,987,986,987,H,other_boundary,0.003594797570258379,1,34,1064,136,1.5201783422380686,1.0660908967256546,0.454087445512414,exclusive_wall_timer,brusselator_late,0,1064,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,987,986,987,outside_boundary,nonboundary_or_unattributed,0.454087445512414,0,211,122828,12130,1.5201783422380686,1.0660908967256546,0.454087445512414,exclusive_wall_timer,brusselator_late,646,122182,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,988,987,988,A,representation_and_coefficients,0.04043668182566762,134,5,12175,1546,1.5957600749097764,1.1383221480064094,0.45743792690336704,exclusive_wall_timer,brusselator_late,8,12167,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,988,987,988,B,point_substitution,0.0009547718800604343,3,0,320,0,1.5957600749097764,1.1383221480064094,0.45743792690336704,exclusive_wall_timer,brusselator_late,1,319,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,988,987,988,C,endpoint_error_and_ledger,0.01610276009887457,7,22,4964,94,1.5957600749097764,1.1383221480064094,0.45743792690336704,exclusive_wall_timer,brusselator_late,42,4922,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,988,987,988,D,polynomial_interval_range,0.5066110803745687,142,8632,179524,34528,1.5957600749097764,1.1383221480064094,0.45743792690336704,exclusive_wall_timer,brusselator_late,0,179524,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,988,987,988,E,composition_and_cutoff,0.08150799619033933,93,1438,30442,6042,1.5957600749097764,1.1383221480064094,0.45743792690336704,exclusive_wall_timer,brusselator_late,0,30442,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,988,987,988,F,center_scale_and_maps,0.0022245869040489197,5,4,852,20,1.5957600749097764,1.1383221480064094,0.45743792690336704,exclusive_wall_timer,brusselator_late,0,852,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,988,987,988,G,history_checks_pack_propagate_commit,0.48683622060343623,30,3968,195067,15872,1.5957600749097764,1.1383221480064094,0.45743792690336704,exclusive_wall_timer,brusselator_late,0,195067,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,988,987,988,H,other_boundary,0.0036480501294136047,1,34,1064,136,1.5957600749097764,1.1383221480064094,0.45743792690336704,exclusive_wall_timer,brusselator_late,0,1064,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,988,987,988,outside_boundary,nonboundary_or_unattributed,0.45743792690336704,0,211,122828,12130,1.5957600749097764,1.1383221480064094,0.45743792690336704,exclusive_wall_timer,brusselator_late,646,122182,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,989,988,989,A,representation_and_coefficients,0.040198228787630796,134,5,12175,1546,1.5831634518690407,1.1252525937743485,0.45791085809469223,exclusive_wall_timer,brusselator_late,8,12167,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,989,988,989,B,point_substitution,0.0008813277818262577,3,0,320,0,1.5831634518690407,1.1252525937743485,0.45791085809469223,exclusive_wall_timer,brusselator_late,1,319,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,989,988,989,C,endpoint_error_and_ledger,0.01619623601436615,7,22,4964,94,1.5831634518690407,1.1252525937743485,0.45791085809469223,exclusive_wall_timer,brusselator_late,42,4922,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,989,988,989,D,polynomial_interval_range,0.4991642846725881,142,8632,179524,34528,1.5831634518690407,1.1252525937743485,0.45791085809469223,exclusive_wall_timer,brusselator_late,0,179524,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,989,988,989,E,composition_and_cutoff,0.0791343511082232,93,1438,30442,6042,1.5831634518690407,1.1252525937743485,0.45791085809469223,exclusive_wall_timer,brusselator_late,0,30442,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,989,988,989,F,center_scale_and_maps,0.0022170464508235455,5,4,852,20,1.5831634518690407,1.1252525937743485,0.45791085809469223,exclusive_wall_timer,brusselator_late,0,852,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,989,988,989,G,history_checks_pack_propagate_commit,0.4839797941967845,30,3972,195263,15888,1.5831634518690407,1.1252525937743485,0.45791085809469223,exclusive_wall_timer,brusselator_late,0,195263,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,989,988,989,H,other_boundary,0.0034813247621059418,1,34,1064,136,1.5831634518690407,1.1252525937743485,0.45791085809469223,exclusive_wall_timer,brusselator_late,0,1064,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,989,988,989,outside_boundary,nonboundary_or_unattributed,0.45791085809469223,0,211,122828,12130,1.5831634518690407,1.1252525937743485,0.45791085809469223,exclusive_wall_timer,brusselator_late,646,122182,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,990,989,990,A,representation_and_coefficients,0.03968384023755789,134,5,12247,1555,1.586259872186929,1.1284895986318588,0.45777027355507016,exclusive_wall_timer,brusselator_late,8,12239,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,990,989,990,B,point_substitution,0.0009369030594825745,3,0,320,0,1.586259872186929,1.1284895986318588,0.45777027355507016,exclusive_wall_timer,brusselator_late,1,319,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,990,989,990,C,endpoint_error_and_ledger,0.01625042501837015,7,22,4964,94,1.586259872186929,1.1284895986318588,0.45777027355507016,exclusive_wall_timer,brusselator_late,42,4922,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,990,989,990,D,polynomial_interval_range,0.501992866396904,142,8687,180651,34748,1.586259872186929,1.1284895986318588,0.45777027355507016,exclusive_wall_timer,brusselator_late,0,180651,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,990,989,990,E,composition_and_cutoff,0.07985105365514755,93,1438,30527,6043,1.586259872186929,1.1284895986318588,0.45777027355507016,exclusive_wall_timer,brusselator_late,0,30527,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,990,989,990,F,center_scale_and_maps,0.002262270078063011,5,4,852,20,1.586259872186929,1.1284895986318588,0.45777027355507016,exclusive_wall_timer,brusselator_late,0,852,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,990,989,990,G,history_checks_pack_propagate_commit,0.48396636079996824,30,3976,195459,15904,1.586259872186929,1.1284895986318588,0.45777027355507016,exclusive_wall_timer,brusselator_late,0,195459,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,990,989,990,H,other_boundary,0.0035458793863654137,1,34,1064,136,1.586259872186929,1.1284895986318588,0.45777027355507016,exclusive_wall_timer,brusselator_late,0,1064,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,990,989,990,outside_boundary,nonboundary_or_unattributed,0.45777027355507016,0,211,122826,12130,1.586259872186929,1.1284895986318588,0.45777027355507016,exclusive_wall_timer,brusselator_late,646,122180,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,991,990,991,A,representation_and_coefficients,0.040560444351285696,134,5,12319,1564,1.6083786962553859,1.1479923222213984,0.4603863740339875,exclusive_wall_timer,brusselator_late,8,12311,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,991,990,991,B,point_substitution,0.0009032581001520157,3,0,320,0,1.6083786962553859,1.1479923222213984,0.4603863740339875,exclusive_wall_timer,brusselator_late,1,319,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,991,990,991,C,endpoint_error_and_ledger,0.016337409615516663,7,22,4964,94,1.6083786962553859,1.1479923222213984,0.4603863740339875,exclusive_wall_timer,brusselator_late,42,4922,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,991,990,991,D,polynomial_interval_range,0.5090952101163566,142,8734,181625,34936,1.6083786962553859,1.1479923222213984,0.4603863740339875,exclusive_wall_timer,brusselator_late,0,181625,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,991,990,991,E,composition_and_cutoff,0.08081656927242875,93,1438,30610,6044,1.6083786962553859,1.1479923222213984,0.4603863740339875,exclusive_wall_timer,brusselator_late,0,30610,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,991,990,991,F,center_scale_and_maps,0.00222986564040184,5,4,852,20,1.6083786962553859,1.1479923222213984,0.4603863740339875,exclusive_wall_timer,brusselator_late,0,852,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,991,990,991,G,history_checks_pack_propagate_commit,0.49440549314022064,30,3980,195655,15920,1.6083786962553859,1.1479923222213984,0.4603863740339875,exclusive_wall_timer,brusselator_late,0,195655,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,991,990,991,H,other_boundary,0.0036440719850361347,1,34,1064,136,1.6083786962553859,1.1479923222213984,0.4603863740339875,exclusive_wall_timer,brusselator_late,0,1064,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,991,990,991,outside_boundary,nonboundary_or_unattributed,0.4603863740339875,0,211,122828,12130,1.6083786962553859,1.1479923222213984,0.4603863740339875,exclusive_wall_timer,brusselator_late,646,122182,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,992,991,992,A,representation_and_coefficients,0.041367992758750916,134,5,12405,1576,1.5967427608557045,1.1323908199556172,0.46435194090008736,exclusive_wall_timer,brusselator_late,8,12397,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,992,991,992,B,point_substitution,0.0009621665813028812,3,0,328,0,1.5967427608557045,1.1323908199556172,0.46435194090008736,exclusive_wall_timer,brusselator_late,1,327,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,992,991,992,C,endpoint_error_and_ledger,0.01668894849717617,7,24,5040,102,1.5967427608557045,1.1323908199556172,0.46435194090008736,exclusive_wall_timer,brusselator_late,42,4998,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,992,991,992,D,polynomial_interval_range,0.5060213916003704,142,8774,182372,35096,1.5967427608557045,1.1323908199556172,0.46435194090008736,exclusive_wall_timer,brusselator_late,0,182372,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,992,991,992,E,composition_and_cutoff,0.0799769563600421,93,1438,30778,6046,1.5967427608557045,1.1323908199556172,0.46435194090008736,exclusive_wall_timer,brusselator_late,0,30778,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,992,991,992,F,center_scale_and_maps,0.00221060449257493,5,4,852,20,1.5967427608557045,1.1323908199556172,0.46435194090008736,exclusive_wall_timer,brusselator_late,0,852,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,992,991,992,G,history_checks_pack_propagate_commit,0.4817380551248789,30,3984,195851,15936,1.5967427608557045,1.1323908199556172,0.46435194090008736,exclusive_wall_timer,brusselator_late,0,195851,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,992,991,992,H,other_boundary,0.0034247045405209064,1,34,1064,136,1.5967427608557045,1.1323908199556172,0.46435194090008736,exclusive_wall_timer,brusselator_late,0,1064,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,992,991,992,outside_boundary,nonboundary_or_unattributed,0.46435194090008736,0,221,123076,12174,1.5967427608557045,1.1323908199556172,0.46435194090008736,exclusive_wall_timer,brusselator_late,646,122430,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,993,992,993,A,representation_and_coefficients,0.04136456688866019,134,5,12405,1576,1.536793232895434,1.0761037999764085,0.4606894329190254,exclusive_wall_timer,brusselator_late,8,12397,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,993,992,993,B,point_substitution,0.0010000495240092278,3,0,328,0,1.536793232895434,1.0761037999764085,0.4606894329190254,exclusive_wall_timer,brusselator_late,1,327,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
brusselator,993,992,993,C,endpoint_error_and_ledger,0.01748008094727993,7,24,5040,102,1.536793232895434,1.0761037999764085,0.4606894329190254,exclusive_wall_timer,brusselator_late,42,4998,raw_minimal/profiles/brusselator_late_wall/operations.csv,raw_minimal/profiles/brusselator_late_wall/source.json
