analytic_reference_status,endpoint_semantics,exact_lower,exact_upper,h,inflation_ratio,interval_kind,lower,lower_error,protocol,sampled_trajectory_status,state_index,system,tool,tool_variant,upper,upper_error,width
not_available,"whole_segment_tau_in_[0,h]",,,0.005,,tube,1.0999842210626107,,one_step_tube,passed,0,van_der_pol,diffreach,diffreach_restricted_quasi_quadratic,1.4122640940314806,,0.31227987296886983
not_available,"whole_segment_tau_in_[0,h]",,,0.005,,tube,2.3310211473468807,,one_step_tube,passed,1,van_der_pol,diffreach,diffreach_restricted_quasi_quadratic,2.450123433964422,,0.11910228661754108
not_available,raw_substitution_tau_equals_h,,,0.005,,endpoint_raw,1.1117017210626157,,one_step_raw_endpoint,passed,0,van_der_pol,diffreach,diffreach_restricted_quasi_quadratic,1.4122315940314807,,0.300529872968865
not_available,raw_substitution_tau_equals_h,,,0.005,,endpoint_raw,2.3310211473468807,,one_step_raw_endpoint,passed,1,van_der_pol,diffreach,diffreach_restricted_quasi_quadratic,2.442322340214384,,0.1113011928675034
not_available,"whole_segment_tau_in_[0,h]",,,0.01,,tube,1.099242052052495,,one_step_tube,passed,0,van_der_pol,diffreach,diffreach_affine,1.4246148715538598,,0.32537281950136476
not_available,"whole_segment_tau_in_[0,h]",,,0.01,,tube,2.3112096508674296,,one_step_tube,passed,1,van_der_pol,diffreach,diffreach_affine,2.461486184923832,,0.1502765340564025
not_available,raw_substitution_tau_equals_h,,,0.01,,endpoint_raw,1.12323821891042,,one_step_raw_endpoint,passed,0,van_der_pol,diffreach,diffreach_affine,1.4246148715538598,,0.3013766526434398
not_available,raw_substitution_tau_equals_h,,,0.01,,endpoint_raw,2.3112096508674296,,one_step_raw_endpoint,passed,1,van_der_pol,diffreach,diffreach_affine,2.43549288916895,,0.12428323830152044
not_available,"whole_segment_tau_in_[0,h]",,,0.01,,tube,1.0999349556976183,,one_step_tube,passed,0,van_der_pol,diffreach,diffreach_restricted_quasi_quadratic,1.4245571305785873,,0.324622174880969
not_available,"whole_segment_tau_in_[0,h]",,,0.01,,tube,2.311594660590568,,one_step_tube,passed,1,van_der_pol,diffreach,diffreach_restricted_quasi_quadratic,2.450321466786041,,0.13872680619547317
not_available,raw_substitution_tau_equals_h,,,0.01,,endpoint_raw,1.1233049556976284,,one_step_raw_endpoint,passed,0,van_der_pol,diffreach,diffreach_restricted_quasi_quadratic,1.4244271305785874,,0.30112217488095894
not_available,raw_substitution_tau_equals_h,,,0.01,,endpoint_raw,2.311594660590568,,one_step_raw_endpoint,passed,1,van_der_pol,diffreach,diffreach_restricted_quasi_quadratic,2.4343358417859653,,0.12274118119539734
not_available,"whole_segment_tau_in_[0,h]",,,0.02,,tube,1.0979124726324458,,one_step_tube,passed,0,van_der_pol,diffreach,diffreach_affine,1.4494859035671133,,0.3515734309346674
not_available,"whole_segment_tau_in_[0,h]",,,0.02,,tube,2.2696680524420554,,one_step_tube,passed,1,van_der_pol,diffreach,diffreach_affine,2.4742795061095646,,0.2046114536675092
not_available,raw_substitution_tau_equals_h,,,0.02,,endpoint_raw,1.1458818370374404,,one_step_raw_endpoint,passed,0,van_der_pol,diffreach,diffreach_affine,1.4494859035671133,,0.30360406652967287
not_available,raw_substitution_tau_equals_h,,,0.02,,endpoint_raw,2.2696680524420554,,one_step_raw_endpoint,passed,1,van_der_pol,diffreach,diffreach_affine,2.422333078002801,,0.1526650255607458
not_available,"whole_segment_tau_in_[0,h]",,,0.02,,tube,1.0997228105700407,,one_step_tube,passed,0,van_der_pol,diffreach,diffreach_restricted_quasi_quadratic,1.449236867556074,,0.34951405698603333
not_available,"whole_segment_tau_in_[0,h]",,,0.02,,tube,2.271329836244106,,one_step_tube,passed,1,van_der_pol,diffreach,diffreach_restricted_quasi_quadratic,2.451046563363412,,0.17971672711930609
not_available,raw_substitution_tau_equals_h,,,0.02,,endpoint_raw,1.1462028105700608,,one_step_raw_endpoint,passed,0,van_der_pol,diffreach,diffreach_restricted_quasi_quadratic,1.4487168675560742,,0.3025140569860134
not_available,raw_substitution_tau_equals_h,,,0.02,,endpoint_raw,2.271329836244106,,one_step_raw_endpoint,passed,1,van_der_pol,diffreach,diffreach_restricted_quasi_quadratic,2.417541563363261,,0.14621172711915476
failed,"whole_segment_tau_in_[0,h]",0.0,0.10005002501250625,0.005,1.0001249688932012,tube,-1.2506256382571144e-05,-1.2506256382571144e-05,one_step_tube,passed,0,riccati,flowstar,flowstar_stock,0.10005002189701424,3.1154920032694378e-09,0.10006252815339682
passed,"whole_segment_tau_in_[0,h]",0.0,0.10005002501250625,0.005,1.0019987812343751,tube,-0.00011250000000000557,-0.00011250000000000557,one_step_tube,passed,0,riccati,flowstar,flowstar_candidate_reinjection_diagnostic,0.10013750312500001,-8.747811249376625e-05,0.10025000312500001
failed,raw_composed_flowpipe_substitution_tau_equals_h,0.0,0.10005002501250625,0.005,1.0001249376588262,endpoint_raw,-1.250313138256238e-05,-1.250313138256238e-05,one_step_raw_endpoint,passed,0,riccati,flowstar,flowstar_stock,0.10005002189701424,3.1154920032694378e-09,0.10006252502839681
passed,raw_composed_flowpipe_substitution_tau_equals_h,0.0,0.10005002501250625,0.005,1.00199875,endpoint_raw,-0.0001124968749999968,-0.0001124968749999968,one_step_raw_endpoint,passed,0,riccati,flowstar,flowstar_candidate_reinjection_diagnostic,0.10013750312500001,-8.747811249376625e-05,0.10025
failed,"whole_segment_tau_in_[0,h]",0.0,0.1001001001001001,0.01,1.0002498761502092,tube,-2.5025051320951888e-05,-2.5025051320951888e-05,one_step_tube,passed,0,riccati,flowstar,flowstar_stock,0.10010008767642774,1.242367236864439e-08,0.10012511272774868
passed,"whole_segment_tau_in_[0,h]",0.0,0.1001001001001001,0.01,1.0019971248750001,tube,-0.0001250000000000042,-0.0001250000000000042,one_step_tube,passed,0,riccati,flowstar,flowstar_candidate_reinjection_diagnostic,0.10017501250000002,-7.491239989991516e-05,0.10030001250000002
failed,raw_composed_flowpipe_substitution_tau_equals_h,0.0,0.1001001001001001,0.01,1.0002497512752093,endpoint_raw,-2.501255132095153e-05,-2.501255132095153e-05,one_step_raw_endpoint,passed,0,riccati,flowstar,flowstar_stock,0.10010008767642772,1.2423672382522177e-08,0.10012510022774868
passed,raw_composed_flowpipe_substitution_tau_equals_h,0.0,0.1001001001001001,0.01,1.001997,endpoint_raw,-0.00012498750000000384,-0.00012498750000000384,one_step_raw_endpoint,passed,0,riccati,flowstar,flowstar_candidate_reinjection_diagnostic,0.10017501250000001,-7.491239989990128e-05,0.10030000000000001
failed,"whole_segment_tau_in_[0,h]",0.0,0.10020040080160321,0.02,1.0004995092753395,tube,-5.0100414741536156e-05,-5.0100414741536156e-05,one_step_tube,failed,0,riccati,flowstar,flowstar_stock,0.10020035141645481,4.9385148401248635e-08,0.10025045183119634
passed,"whole_segment_tau_in_[0,h]",0.0,0.10020040080160321,0.02,1.0019924990000002,tube,-0.00015000000000000145,-0.00015000000000000145,one_step_tube,passed,0,riccati,flowstar,flowstar_candidate_reinjection_diagnostic,0.10025005000000002,-4.96491983968117e-05,0.10040005000000002
failed,raw_composed_flowpipe_substitution_tau_equals_h,0.0,0.10020040080160321,0.02,1.0004990102753395,endpoint_raw,-5.005041474153472e-05,-5.005041474153472e-05,one_step_raw_endpoint,failed,0,riccati,flowstar,flowstar_stock,0.10020035141645481,4.9385148401248635e-08,0.10025040183119634
passed,raw_composed_flowpipe_substitution_tau_equals_h,0.0,0.10020040080160321,0.02,1.0019920000000002,endpoint_raw,-0.00014995,-0.00014995,one_step_raw_endpoint,passed,0,riccati,flowstar,flowstar_candidate_reinjection_diagnostic,0.10025005000000002,-4.96491983968117e-05,0.10040000000000002
passed,raw_composed_flowpipe_substitution_tau_equals_h,0.0,0.1001001001001001,0.01,1.000255249806812,endpoint_raw,-2.531280001875384e-05,-2.531280001875384e-05,one_step_raw_endpoint,passed,0,riccati,flowstar,flowstar_no_refinement_diagnostic,0.10010033783129377,-2.37731193661328e-07,0.10012565063131253
passed,raw_composed_flowpipe_substitution_tau_equals_h,0.0,0.1001001001001001,0.01,1.000255249806812,endpoint_raw,-2.531280001875384e-05,-2.531280001875384e-05,one_step_raw_endpoint,passed,0,riccati,flowstar,flowstar_refinement_revalidated_diagnostic,0.10010033783129377,-2.37731193661328e-07,0.10012565063131253
passed,"whole_segment_tau_in_[0,h]",-0.10049874791927343,0.10049874791927343,0.005,1.0000124586699088,tube,-0.10050000000000002,-1.2520807265853362e-06,one_step_tube,passed,0,harmonic,flowstar,flowstar_stock,0.10050000000000002,-1.2520807265853362e-06,0.20100000000000004
passed,"whole_segment_tau_in_[0,h]",-0.10049874791927343,0.10049874791927343,0.005,1.0000124586699088,tube,-0.10050000000000002,-1.2520807265853362e-06,one_step_tube,passed,1,harmonic,flowstar,flowstar_stock,0.10050000000000002,-1.2520807265853362e-06,0.20100000000000004
passed,"whole_segment_tau_in_[0,h]",-0.10049874791927343,0.10049874791927343,0.005,1.0010074959422173,tube,-0.10060000000000001,-0.00010125208072657432,one_step_tube,passed,0,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.10060000000000001,-0.00010125208072657432,0.20120000000000002
passed,"whole_segment_tau_in_[0,h]",-0.10049874791927343,0.10049874791927343,0.005,1.0010074959422173,tube,-0.10060000000000001,-0.00010125208072657432,one_step_tube,passed,1,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.10060000000000001,-0.00010125208072657432,0.20120000000000002
passed,raw_composed_flowpipe_substitution_tau_equals_h,-0.10049874791927343,0.10049874791927343,0.005,1.0000124586699088,endpoint_raw,-0.10050000000000002,-1.2520807265853362e-06,one_step_raw_endpoint,passed,0,harmonic,flowstar,flowstar_stock,0.10050000000000002,-1.2520807265853362e-06,0.20100000000000004
passed,raw_composed_flowpipe_substitution_tau_equals_h,-0.10049874791927343,0.10049874791927343,0.005,1.0000124586699088,endpoint_raw,-0.10050000000000002,-1.2520807265853362e-06,one_step_raw_endpoint,passed,1,harmonic,flowstar,flowstar_stock,0.10050000000000002,-1.2520807265853362e-06,0.20100000000000004
passed,raw_composed_flowpipe_substitution_tau_equals_h,-0.10049874791927343,0.10049874791927343,0.005,1.0010074959422173,endpoint_raw,-0.10060000000000001,-0.00010125208072657432,one_step_raw_endpoint,passed,0,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.10060000000000001,-0.00010125208072657432,0.20120000000000002
passed,raw_composed_flowpipe_substitution_tau_equals_h,-0.10049874791927343,0.10049874791927343,0.005,1.0010074959422173,endpoint_raw,-0.10060000000000001,-0.00010125208072657432,one_step_raw_endpoint,passed,1,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.10060000000000001,-0.00010125208072657432,0.20120000000000002
passed,"whole_segment_tau_in_[0,h]",-0.1009949833750832,0.1009949833750832,0.01,1.000049672020819,tube,-0.10100000000000002,-5.016624916823198e-06,one_step_tube,passed,0,harmonic,flowstar,flowstar_stock,0.10100000000000002,-5.016624916823198e-06,0.20200000000000004
passed,"whole_segment_tau_in_[0,h]",-0.1009949833750832,0.1009949833750832,0.01,1.000049672020819,tube,-0.10100000000000002,-5.016624916823198e-06,one_step_tube,passed,1,harmonic,flowstar,flowstar_stock,0.10100000000000002,-5.016624916823198e-06,0.20200000000000004
passed,"whole_segment_tau_in_[0,h]",-0.1009949833750832,0.1009949833750832,0.01,1.0010398202109385,tube,-0.10110000000000001,-0.00010501662491681218,one_step_tube,passed,0,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.10110000000000001,-0.00010501662491681218,0.20220000000000002
passed,"whole_segment_tau_in_[0,h]",-0.1009949833750832,0.1009949833750832,0.01,1.0010398202109385,tube,-0.10110000000000001,-0.00010501662491681218,one_step_tube,passed,1,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.10110000000000001,-0.00010501662491681218,0.20220000000000002
passed,raw_composed_flowpipe_substitution_tau_equals_h,-0.1009949833750832,0.1009949833750832,0.01,1.000049672020819,endpoint_raw,-0.10100000000000002,-5.016624916823198e-06,one_step_raw_endpoint,passed,0,harmonic,flowstar,flowstar_stock,0.10100000000000002,-5.016624916823198e-06,0.20200000000000004
passed,raw_composed_flowpipe_substitution_tau_equals_h,-0.1009949833750832,0.1009949833750832,0.01,1.000049672020819,endpoint_raw,-0.10100000000000002,-5.016624916823198e-06,one_step_raw_endpoint,passed,1,harmonic,flowstar,flowstar_stock,0.10100000000000002,-5.016624916823198e-06,0.20200000000000004
passed,raw_composed_flowpipe_substitution_tau_equals_h,-0.1009949833750832,0.1009949833750832,0.01,1.0010398202109385,endpoint_raw,-0.10110000000000001,-0.00010501662491681218,one_step_raw_endpoint,passed,0,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.10110000000000001,-0.00010501662491681218,0.20220000000000002
passed,raw_composed_flowpipe_substitution_tau_equals_h,-0.1009949833750832,0.1009949833750832,0.01,1.0010398202109385,endpoint_raw,-0.10110000000000001,-0.00010501662491681218,one_step_raw_endpoint,passed,1,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.10110000000000001,-0.00010501662491681218,0.20220000000000002
passed,"whole_segment_tau_in_[0,h]",-0.1019798673359911,0.1019798673359911,0.02,1.000197418025095,tube,-0.10200000000000002,-2.013266400892333e-05,one_step_tube,passed,0,harmonic,flowstar,flowstar_stock,0.10200000000000002,-2.013266400892333e-05,0.20400000000000004
passed,"whole_segment_tau_in_[0,h]",-0.1019798673359911,0.1019798673359911,0.02,1.000197418025095,tube,-0.10200000000000002,-2.013266400892333e-05,one_step_tube,passed,1,harmonic,flowstar,flowstar_stock,0.10200000000000002,-2.013266400892333e-05,0.20400000000000004
passed,"whole_segment_tau_in_[0,h]",-0.1019798673359911,0.1019798673359911,0.02,1.001178003729041,tube,-0.10210000000000001,-0.00012013266400891232,one_step_tube,passed,0,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.10210000000000001,-0.00012013266400891232,0.20420000000000002
passed,"whole_segment_tau_in_[0,h]",-0.1019798673359911,0.1019798673359911,0.02,1.001178003729041,tube,-0.10210000000000001,-0.00012013266400891232,one_step_tube,passed,1,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.10210000000000001,-0.00012013266400891232,0.20420000000000002
passed,raw_composed_flowpipe_substitution_tau_equals_h,-0.1019798673359911,0.1019798673359911,0.02,1.000197418025095,endpoint_raw,-0.10200000000000002,-2.013266400892333e-05,one_step_raw_endpoint,passed,0,harmonic,flowstar,flowstar_stock,0.10200000000000002,-2.013266400892333e-05,0.20400000000000004
passed,raw_composed_flowpipe_substitution_tau_equals_h,-0.1019798673359911,0.1019798673359911,0.02,1.000197418025095,endpoint_raw,-0.10200000000000002,-2.013266400892333e-05,one_step_raw_endpoint,passed,1,harmonic,flowstar,flowstar_stock,0.10200000000000002,-2.013266400892333e-05,0.20400000000000004
passed,raw_composed_flowpipe_substitution_tau_equals_h,-0.1019798673359911,0.1019798673359911,0.02,1.001178003729041,endpoint_raw,-0.10210000000000001,-0.00012013266400891232,one_step_raw_endpoint,passed,0,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.10210000000000001,-0.00012013266400891232,0.20420000000000002
passed,raw_composed_flowpipe_substitution_tau_equals_h,-0.1019798673359911,0.1019798673359911,0.02,1.001178003729041,endpoint_raw,-0.10210000000000001,-0.00012013266400891232,one_step_raw_endpoint,passed,1,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.10210000000000001,-0.00012013266400891232,0.20420000000000002
passed,raw_composed_flowpipe_substitution_tau_equals_h,-0.1009949833750832,0.1009949833750832,0.01,1.000158588321732,endpoint_raw,-0.10101100000000002,-1.601662491682032e-05,one_step_raw_endpoint,passed,0,harmonic,flowstar,flowstar_no_refinement_diagnostic,0.10101100000000002,-1.601662491682032e-05,0.20202200000000003
passed,raw_composed_flowpipe_substitution_tau_equals_h,-0.1009949833750832,0.1009949833750832,0.01,1.000158588321732,endpoint_raw,-0.10101100000000002,-1.601662491682032e-05,one_step_raw_endpoint,passed,1,harmonic,flowstar,flowstar_no_refinement_diagnostic,0.10101100000000002,-1.601662491682032e-05,0.20202200000000003
not_available,"whole_segment_tau_in_[0,h]",,,0.0025,,tube,1.0999994881100161,,one_step_tube,passed,0,van_der_pol,flowstar,flowstar_stock,1.4061251682729807,,0.3061256801629646
not_available,"whole_segment_tau_in_[0,h]",,,0.0025,,tube,2.3405520081791575,,one_step_tube,passed,1,van_der_pol,flowstar,flowstar_stock,2.4500673028185047,,0.10951529463934717
not_available,"whole_segment_tau_in_[0,h]",,,0.0025,,tube,1.099,,one_step_tube,passed,0,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.4071250000000002,,0.3081250000000002
not_available,"whole_segment_tau_in_[0,h]",,,0.0025,,tube,2.3397567578125,,one_step_tube,passed,1,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.4510000000000005,,0.1112432421875007
not_available,raw_composed_flowpipe_substitution_tau_equals_h,,,0.0025,,endpoint_raw,1.105866363110016,,one_step_raw_endpoint,passed,0,van_der_pol,flowstar,flowstar_stock,1.4061170432729808,,0.30025068016296474
not_available,raw_composed_flowpipe_substitution_tau_equals_h,,,0.0025,,endpoint_raw,2.3406926331791578,,one_step_raw_endpoint,passed,1,van_der_pol,flowstar,flowstar_stock,2.4460740606310054,,0.10538142745184764
not_available,raw_composed_flowpipe_substitution_tau_equals_h,,,0.0025,,endpoint_raw,1.104866875,,one_step_raw_endpoint,passed,0,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.4071168750000003,,0.30225000000000035
not_available,raw_composed_flowpipe_substitution_tau_equals_h,,,0.0025,,endpoint_raw,2.3398973828125,,one_step_raw_endpoint,passed,1,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.447006757812501,,0.10710937500000117
not_available,"whole_segment_tau_in_[0,h]",,,0.005,,tube,1.0999977441365048,,one_step_tube,passed,0,van_der_pol,flowstar,flowstar_stock,1.412250885747499,,0.31225314161099416
not_available,"whole_segment_tau_in_[0,h]",,,0.005,,tube,2.330966485345012,,one_step_tube,passed,1,van_der_pol,flowstar,flowstar_stock,2.4501771477013152,,0.1192106623563034
not_available,"whole_segment_tau_in_[0,h]",,,0.005,,tube,1.099,,one_step_tube,passed,0,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.4132500000000001,,0.31425000000000014
not_available,"whole_segment_tau_in_[0,h]",,,0.005,,tube,2.33041765625,,one_step_tube,passed,1,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.4510000000000005,,0.12058234375000065
not_available,raw_composed_flowpipe_substitution_tau_equals_h,,,0.005,,endpoint_raw,1.1117152441365046,,one_step_raw_endpoint,passed,0,van_der_pol,flowstar,flowstar_stock,1.4122183857474988,,0.30050314161099423
not_available,raw_composed_flowpipe_substitution_tau_equals_h,,,0.005,,endpoint_raw,2.331247735345012,,one_step_raw_endpoint,passed,1,van_der_pol,flowstar,flowstar_stock,2.4420948039513157,,0.11084706860630389
not_available,raw_composed_flowpipe_substitution_tau_equals_h,,,0.005,,endpoint_raw,1.1107174999999998,,one_step_raw_endpoint,passed,0,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,1.4132175,,0.3025000000000002
not_available,raw_composed_flowpipe_substitution_tau_equals_h,,,0.005,,endpoint_raw,2.33069890625,,one_step_raw_endpoint,passed,1,van_der_pol,flowstar,flowstar_candidate_reinjection_diagnostic,2.442917656250001,,0.11221875000000114
not_available,raw_composed_flowpipe_substitution_tau_equals_h,,,0.005,,endpoint_raw,1.1116845882812498,,one_step_raw_endpoint,passed,0,van_der_pol,flowstar,flowstar_no_refinement_diagnostic,1.412249453125,,0.3005648648437502
not_available,raw_composed_flowpipe_substitution_tau_equals_h,,,0.005,,endpoint_raw,2.3311055486840355,,one_step_raw_endpoint,passed,1,van_der_pol,flowstar,flowstar_no_refinement_diagnostic,2.44223781709257,,0.11113226840853452
