run_id,timestamp,tool,tool_variant,protocol,system,h,requested_horizon,step_index,absolute_time,state_index,interval_kind,lower,upper,width,exact_lower,exact_upper,lower_error,upper_error,exact_width,inflation_ratio,native_validation_status,analytic_reference_status,sampled_trajectory_status,failure_category,failure_message,local_order,local_basis,carried_representation,step_policy,cutoff,configured_candidate_remainder,native_returned_remainder,postprocessed_remainder,remainder_overwrite_applied,endpoint_tightening_applied,endpoint_semantics,polynomial_width,remainder_width,build_time_s,warmup_time_s,steady_runtime_s,dtype,device,repository_sha,environment
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,231,2.31,0,endpoint_raw,-1.7630002189818021,1.7630002189818021,3.5260004379636043,-0.14127049136540318,0.14127049136540318,-1.6217297276163989,-1.6217297276163989,0.28254098273080636,12.479607042787967,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.4824695683566214,0.043530869606982825,0.0,,0.022212111856788397,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,231,2.31,1,endpoint_raw,-1.7630002189818021,1.7630002189818021,3.5260004379636043,-0.14127049136540318,0.14127049136540318,-1.6217297276163989,-1.6217297276163989,0.28254098273080636,12.479607042787967,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.4824695683566214,0.043530869606982825,0.0,,0.022212111856788397,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,231,2.31,0,endpoint_tightened,-1.7588647863691287,1.7588647863691287,3.5177295727382574,-0.14127049136540318,0.14127049136540318,-1.6175942950037254,-1.6175942950037254,0.28254098273080636,12.450333890463629,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.4824695683566214,0.03526000438163607,0.0,,0.022212111856788397,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,231,2.31,1,endpoint_tightened,-1.7588647863691287,1.7588647863691287,3.5177295727382574,-0.14127049136540318,0.14127049136540318,-1.6175942950037254,-1.6175942950037254,0.28254098273080636,12.450333890463629,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.4824695683566214,0.03526000438163607,0.0,,0.022212111856788397,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,232,2.32,0,endpoint_raw,-1.785037721720338,1.785037721720338,3.570075443440676,-0.1413287324537404,0.1413287324537404,-1.6437089892665975,-1.6437089892665975,0.2826574649074808,12.630395042314662,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.5260004379636056,0.04407500547707013,0.0,,0.022325980942696333,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,232,2.32,1,endpoint_raw,-1.785037721720338,1.785037721720338,3.570075443440676,-0.1413287324537404,0.1413287324537404,-1.6437089892665975,-1.6437089892665975,0.2826574649074808,12.630395042314662,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.5260004379636056,0.04407500547707013,0.0,,0.022325980942696333,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,232,2.32,0,endpoint_tightened,-1.7808505962000063,1.7808505962000063,3.5617011924000126,-0.1413287324537404,0.1413287324537404,-1.6395218637462659,-1.6395218637462659,0.2826574649074808,12.600768189744523,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.5260004379636056,0.03570075443640679,0.0,,0.022325980942696333,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,232,2.32,1,endpoint_tightened,-1.7808505962000063,1.7808505962000063,3.5617011924000126,-0.1413287324537404,0.1413287324537404,-1.6395218637462659,-1.6395218637462659,0.2826574649074808,12.600768189744523,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.5260004379636056,0.03570075443640679,0.0,,0.022325980942696333,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,233,2.33,0,endpoint_raw,-1.8073506932431054,1.8073506932431054,3.6147013864862108,-0.1413728407866058,0.1413728407866058,-1.6659778524564997,-1.6659778524564997,0.2827456815732116,12.78428503796707,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.570075443440677,0.044625943045533516,0.0,,0.022272096015512943,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,233,2.33,1,endpoint_raw,-1.8073506932431054,1.8073506932431054,3.6147013864862108,-0.1413728407866058,0.1413728407866058,-1.6659778524564997,-1.6659778524564997,0.2827456815732116,12.78428503796707,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.570075443440677,0.044625943045533516,0.0,,0.022272096015512943,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,233,2.33,0,endpoint_tightened,-1.8031112286537696,1.8031112286537696,3.606222457307539,-0.1413728407866058,0.1413728407866058,-1.6617383878671639,-1.6617383878671639,0.2827456815732116,12.75429720886392,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.570075443440677,0.036147013866862136,0.0,,0.022272096015512943,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,233,2.33,1,endpoint_tightened,-1.8031112286537696,1.8031112286537696,3.606222457307539,-0.1413728407866058,0.1413728407866058,-1.6617383878671639,-1.6617383878671639,0.2827456815732116,12.75429720886392,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.570075443440677,0.036147013866862136,0.0,,0.022272096015512943,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,234,2.34,0,endpoint_raw,-1.8299425769099074,1.8299425769099074,3.6598851538198147,-0.14140281195320284,0.14140281195320284,-1.6885397649567044,-1.6885397649567044,0.2828056239064057,12.941345024422326,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.614701386486212,0.04518376733360271,0.0,,0.02194046601653099,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,234,2.34,1,endpoint_raw,-1.8299425769099074,1.8299425769099074,3.6598851538198147,-0.14140281195320284,0.14140281195320284,-1.6885397649567044,-1.6885397649567044,0.2828056239064057,12.941345024422326,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.614701386486212,0.04518376733360271,0.0,,0.02194046601653099,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,234,2.34,0,endpoint_tightened,-1.825650119013205,1.825650119013205,3.65130023802641,-0.14140281195320284,0.14140281195320284,-1.6842473070600021,-1.6842473070600021,0.2828056239064057,12.910988783005267,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.614701386486212,0.03659885154019818,0.0,,0.02194046601653099,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,234,2.34,1,endpoint_tightened,-1.825650119013205,1.825650119013205,3.65130023802641,-0.14140281195320284,0.14140281195320284,-1.6842473070600021,-1.6842473070600021,0.2828056239064057,12.910988783005267,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.614701386486212,0.03659885154019818,0.0,,0.02194046601653099,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,235,2.35,0,endpoint_raw,-1.8528168591225445,1.8528168591225445,3.705633718245089,-0.14141864295643986,0.14141864295643986,-1.7113982161661045,-1.7113982161661045,0.2828372859128797,13.1016450192727,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.659885153819816,0.04574856442527276,0.0,,0.023082002997398376,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,235,2.35,1,endpoint_raw,-1.8528168591225445,1.8528168591225445,3.705633718245089,-0.14141864295643986,0.14141864295643986,-1.7113982161661045,-1.7113982161661045,0.2828372859128797,13.1016450192727,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.659885153819816,0.04574856442527276,0.0,,0.023082002997398376,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,235,2.35,0,endpoint_tightened,-1.8484707455021334,1.8484707455021334,3.696941491004267,-0.14141864295643986,0.14141864295643986,-1.7070521025456935,-1.7070521025456935,0.2828372859128797,13.070912765522042,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.659885153819816,0.037056337184450915,0.0,,0.023082002997398376,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,235,2.35,1,endpoint_tightened,-1.8484707455021334,1.8484707455021334,3.696941491004267,-0.14141864295643986,0.14141864295643986,-1.7070521025456935,-1.7070521025456935,0.2828372859128797,13.070912765522042,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.659885153819816,0.037056337184450915,0.0,,0.023082002997398376,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,236,2.36,0,endpoint_raw,-1.8759770698628395,1.8759770698628395,3.751954139725679,-0.1414203322132297,0.1414203322132297,-1.7345567376496098,-1.7345567376496098,0.2828406644264594,13.265257127484984,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.7056337182450902,0.04632042148058869,0.0,,0.023011487908661366,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,236,2.36,1,endpoint_raw,-1.8759770698628395,1.8759770698628395,3.751954139725679,-0.1414203322132297,0.1414203322132297,-1.7345567376496098,-1.7345567376496098,0.2828406644264594,13.265257127484984,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.7056337182450902,0.04632042148058869,0.0,,0.023011487908661366,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,236,2.36,0,endpoint_tightened,-1.8715766298221734,1.8715766298221734,3.743153259644347,-0.1414203322132297,0.1414203322132297,-1.7301562976089437,-1.7301562976089437,0.2828406644264594,13.234141092245927,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.7056337182450902,0.03751954139925682,0.0,,0.023011487908661366,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140529Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,236,2.36,1,endpoint_tightened,-1.8715766298221734,1.8715766298221734,3.743153259644347,-0.1414203322132297,0.1414203322132297,-1.7301562976089437,-1.7301562976089437,0.2828406644264594,13.234141092245927,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.7056337182450902,0.03751954139925682,0.0,,0.023011487908661366,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,237,2.37,0,endpoint_raw,-1.8994267832373881,1.8994267832373881,3.7988535664747762,-0.14140787955464806,0.14140787955464806,-1.75801890368274,-1.75801890368274,0.2828157591092961,13.432255608523862,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.7519541397256804,0.04689942674909606,0.0,,0.022385005839169025,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,237,2.37,1,endpoint_raw,-1.8994267832373881,1.8994267832373881,3.7988535664747762,-0.14140787955464806,0.14140787955464806,-1.75801890368274,-1.75801890368274,0.2828157591092961,13.432255608523862,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.7519541397256804,0.04689942674909606,0.0,,0.022385005839169025,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,237,2.37,0,endpoint_tightened,-1.894971337696214,1.894971337696214,3.789942675392428,-0.14140787955464806,0.14140787955464806,-1.753563458141566,-1.753563458141566,0.2828157591092961,13.400747848452738,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.7519541397256804,0.03798853566674779,0.0,,0.022385005839169025,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,237,2.37,1,endpoint_tightened,-1.894971337696214,1.894971337696214,3.789942675392428,-0.14140787955464806,0.14140787955464806,-1.753563458141566,-1.753563458141566,0.2828157591092961,13.400747848452738,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.7519541397256804,0.03798853566674779,0.0,,0.022385005839169025,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,238,2.38,0,endpoint_raw,-1.9231696180291187,1.9231696180291187,3.8463392360582374,-0.1413812862259505,0.1413812862259505,-1.7817883318031682,-1.7817883318031682,0.282762572451901,13.602716946255375,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.7988535664747776,0.047485669583459775,0.0,,0.02272585593163967,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,238,2.38,1,endpoint_raw,-1.9231696180291187,1.9231696180291187,3.8463392360582374,-0.1413812862259505,0.1413812862259505,-1.7817883318031682,-1.7817883318031682,0.282762572451901,13.602716946255375,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.7988535664747776,0.047485669583459775,0.0,,0.02272585593163967,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,238,2.38,0,endpoint_tightened,-1.91865847941868,1.91865847941868,3.83731695883736,-0.1413812862259505,0.1413812862259505,-1.7772771931927296,-1.7772771931927296,0.282762572451901,13.57080933860192,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.7988535664747776,0.0384633923625824,0.0,,0.02272585593163967,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,238,2.38,1,endpoint_tightened,-1.91865847941868,1.91865847941868,3.83731695883736,-0.1413812862259505,0.1413812862259505,-1.7772771931927296,-1.7772771931927296,0.282762572451901,13.57080933860192,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.7988535664747776,0.0384633923625824,0.0,,0.02272585593163967,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,239,2.39,0,endpoint_raw,-1.9472092382557458,1.9472092382557458,3.8944184765114915,-0.1413405548864477,0.1413405548864477,-1.805868683369298,-1.805868683369298,0.2826811097728954,13.776719921752989,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.8463392360582387,0.048079240453253035,0.0,,0.022737793158739805,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,239,2.39,1,endpoint_raw,-1.9472092382557458,1.9472092382557458,3.8944184765114915,-0.1413405548864477,0.1413405548864477,-1.805868683369298,-1.805868683369298,0.2826811097728954,13.776719921752989,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.8463392360582387,0.048079240453253035,0.0,,0.022737793158739805,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,239,2.39,0,endpoint_tightened,-1.9426417104126767,1.9426417104126767,3.8852834208253535,-0.1413405548864477,0.1413405548864477,-1.801301155526229,-1.801301155526229,0.2826811097728954,13.744404158971822,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.8463392360582387,0.03894418476711495,0.0,,0.022737793158739805,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,239,2.39,1,endpoint_tightened,-1.9426417104126767,1.9426417104126767,3.8852834208253535,-0.1413405548864477,0.1413405548864477,-1.801301155526229,-1.801301155526229,0.2826811097728954,13.744404158971822,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.8463392360582387,0.03894418476711495,0.0,,0.022737793158739805,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,240,2.4,0,endpoint_raw,-1.9715493537352058,1.9715493537352058,3.9430987074704116,-0.14128568960923965,0.14128568960923965,-1.8302636641259662,-1.8302636641259662,0.2825713792184793,13.954345689135332,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.894418476511493,0.04868023095891872,0.0,,0.02292698109522462,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,240,2.4,1,endpoint_raw,-1.9715493537352058,1.9715493537352058,3.9430987074704116,-0.14128568960923965,0.14128568960923965,-1.8302636641259662,-1.8302636641259662,0.2825713792184793,13.954345689135332,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.894418476511493,0.04868023095891872,0.0,,0.02292698109522462,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,240,2.4,0,endpoint_tightened,-1.9669247317940985,1.9669247317940985,3.933849463588197,-0.14128568960923965,0.14128568960923965,-1.825639042184859,-1.825639042184859,0.2825713792184793,13.921613273319563,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.894418476511493,0.039430987076704144,0.0,,0.02292698109522462,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,240,2.4,1,endpoint_tightened,-1.9669247317940985,1.9669247317940985,3.933849463588197,-0.14128568960923965,0.14128568960923965,-1.825639042184859,-1.825639042184859,0.2825713792184793,13.921613273319563,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,3.894418476511493,0.039430987076704144,0.0,,0.02292698109522462,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8f51dc5fc4376d44,20260728T140530Z,torch_tm_flowpipe,torch_order1_common_box_raw,common_box_raw_endpoint_carry,harmonic,0.01,4.0,241,2.41,0,endpoint_raw,-1.996193720658159,1.996193720658159,3.992387441316318,-0.14121669588080835,0.14121669588080835,-1.8549770247773507,-1.8549770247773507,0.2824333917616167,14.135677854571911,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),componentwise_box_from_raw_endpoint,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,3.943098707470413,0.049288733845905215,0.0,,0.021854508202522993,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
