source,t_before,h_try,status,raw_ctrunc_residual_x_lo,raw_ctrunc_residual_x_hi,raw_ctrunc_residual_y_lo,raw_ctrunc_residual_y_hi,dropped_terms_x_lo,dropped_terms_x_hi,dropped_terms_y_lo,dropped_terms_y_hi,multiplication_remainder_x_lo,multiplication_remainder_x_hi,multiplication_remainder_y_lo,multiplication_remainder_y_hi,integration_remainder_x_lo,integration_remainder_x_hi,integration_remainder_y_lo,integration_remainder_y_hi,before_accumulation_x_lo,before_accumulation_x_hi,before_accumulation_y_lo,before_accumulation_y_hi,after_integration_x_lo,after_integration_x_hi,after_integration_y_lo,after_integration_y_hi,after_dropped_terms_x_lo,after_dropped_terms_x_hi,after_dropped_terms_y_lo,after_dropped_terms_y_hi,after_cutoff_x_lo,after_cutoff_x_hi,after_cutoff_y_lo,after_cutoff_y_hi,before_poly_diff_x_lo,before_poly_diff_x_hi,before_poly_diff_y_lo,before_poly_diff_y_hi,after_poly_diff_x_lo,after_poly_diff_x_hi,after_poly_diff_y_lo,after_poly_diff_y_hi,range_enclosure_method,normal_domain_scaling,raw_y_hi_delta_vs_flowstar,component_matching_raw_y_hi_delta,missing_fields,notes
flowstar,9.9999999999999998e-13,0.025000000000000001,rejected,-5.703499317169186e-06,9.6267419600486733e-06,-8.3561112430812905e-05,0.00010832839036914122,,,,,,,,,-2.5000000000000006e-06,2.5000000000000006e-06,-7.3737867352530173e-05,9.9578243395254256e-05,,,,,-2.5000000000000006e-06,2.5000000000000006e-06,-7.3737867352530173e-05,9.9578243395254256e-05,,,,,-5.703499317169186e-06,9.6267419600486733e-06,-8.3561112430812905e-05,0.00010832839036914122,-5.703499317169186e-06,9.6267419600486733e-06,-8.3561112430812905e-05,0.00010832839036914122,-5.7034993171691869e-06,9.6267419600486818e-06,-8.3561112430831106e-05,0.0001083283903691475,Flowstar intermediate_ranges evaluated by TaylorModelVec::Picard_ctrunc_normal_remainder; dropped-term and multiplication partitions are not mapped to state dimensions by the probe,none_after_Picard_call; raw remainder is physical interval over step_exp_table before cutoff/polyDiff,0,reference,flowstar.after_dropped_terms_x_hi; flowstar.after_dropped_terms_x_lo; flowstar.after_dropped_terms_y_hi; flowstar.after_dropped_terms_y_lo; flowstar.before_accumulation_x_hi; flowstar.before_accumulation_x_lo; flowstar.before_accumulation_y_hi; flowstar.before_accumulation_y_lo; flowstar.dropped_terms_x_hi; flowstar.dropped_terms_x_lo; flowstar.dropped_terms_y_hi; flowstar.dropped_terms_y_lo; flowstar.multiplication_remainder_x_hi; flowstar.multiplication_remainder_x_lo; flowstar.multiplication_remainder_y_hi; flowstar.multiplication_remainder_y_lo,"raw_ctrunc_residual from raw_ctrunc_residual; Flow* internal dropped-term and multiplication remainder partitions live inside expression/Horner intermediate_ranges; expose TaylorModel.h Expression evaluate_remainder intermediate objects next; blank internal partition columns mean unknown, not zero"
torch_noqueue,0,0.025000000000000001,accepted,-3.5138681795527176e-06,4.7947406664619514e-06,-5.1533345624557196e-05,5.8769251659495075e-05,-1.0138671795527157e-06,2.2947396664619475e-06,-2.1026408426672235e-05,2.9821417558689934e-05,-2.5000000000000006e-06,2.5000000000000006e-06,-3.0506936197884938e-05,2.8947833100805118e-05,-2.5000000000000011e-06,2.5000000000000011e-06,-3.0506936197884941e-05,2.8947833100805121e-05,0,0,0,0,-2.5000000000000011e-06,2.5000000000000011e-06,-3.0506936197884941e-05,2.8947833100805121e-05,-3.5138671795527169e-06,4.7947396664619494e-06,-5.1533344624557179e-05,5.8769250659495058e-05,-3.5138671795527174e-06,4.7947396664619503e-06,-5.1533344624557186e-05,5.8769250659495065e-05,-3.5138671795527174e-06,4.7947396664619503e-06,-5.1533344624557186e-05,5.8769250659495065e-05,-3.5138701795527181e-06,4.7947426664619536e-06,-5.1533347624557215e-05,5.8769253659495094e-05,Polynomial.truncate plus _poly_interval_normal on dropped terms; cutoff range from _cutoff_polynomial_normal,none_after_Picard_call; intervals are over the physical full-step tau domain,-4.955913870964615e-05,unknown_missing_internal_partition,,raw_ctrunc_residual from raw_ctrunc_residual; PyTorch exposes diagnostic reconstruction of dropped/integration/multiplication partitions; Flow* source-level intermediate_ranges partition remains the reference for exact attribution
torch_v2,0,0.025000000000000001,accepted,-3.5138681795527176e-06,4.7947406664619514e-06,-5.1533345624557196e-05,5.8769251659495075e-05,-1.0138671795527157e-06,2.2947396664619475e-06,-2.1026408426672235e-05,2.9821417558689934e-05,-2.5000000000000006e-06,2.5000000000000006e-06,-3.0506936197884938e-05,2.8947833100805118e-05,-2.5000000000000011e-06,2.5000000000000011e-06,-3.0506936197884941e-05,2.8947833100805121e-05,0,0,0,0,-2.5000000000000011e-06,2.5000000000000011e-06,-3.0506936197884941e-05,2.8947833100805121e-05,-3.5138671795527169e-06,4.7947396664619494e-06,-5.1533344624557179e-05,5.8769250659495058e-05,-3.5138671795527174e-06,4.7947396664619503e-06,-5.1533344624557186e-05,5.8769250659495065e-05,-3.5138671795527174e-06,4.7947396664619503e-06,-5.1533344624557186e-05,5.8769250659495065e-05,-3.5138701795527181e-06,4.7947426664619536e-06,-5.1533347624557215e-05,5.8769253659495094e-05,Polynomial.truncate plus _poly_interval_normal on dropped terms; cutoff range from _cutoff_polynomial_normal,none_after_Picard_call; intervals are over the physical full-step tau domain,-4.955913870964615e-05,unknown_missing_internal_partition,,raw_ctrunc_residual from raw_ctrunc_residual; PyTorch exposes diagnostic reconstruction of dropped/integration/multiplication partitions; Flow* source-level intermediate_ranges partition remains the reference for exact attribution
