plant,mode,step,history_length,replays,phase,operation,dependency_fixed,category,exclusive_seconds,calls,step_seconds,instrumentation
brusselator,reference,1,0,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.22104683797806501,1,1.2212778208777308,light_phase_timer
brusselator,reference,1,0,8,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.08944207895547152,1,1.2212778208777308,light_phase_timer
brusselator,reference,1,0,8,replay,image,False,refinement_dynamic_and_dispatch,0.6012558280490339,8,1.2212778208777308,light_phase_timer
brusselator,reference,1,0,8,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.001838075928390026,1,1.2212778208777308,light_phase_timer
brusselator,reference,1,0,8,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015553176403045654,3,1.2212778208777308,light_phase_timer
brusselator,reference,1,0,8,boundary,boundary,False,boundary_and_endpoint_correction,0.2225792920216918,1,1.2212778208777308,light_phase_timer
brusselator,reference,1,0,8,other,unattributed,False,other_including_unclassified_python,0.06956253154203296,0,1.2212778208777308,light_phase_timer
brusselator,reference,2,1,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.20918291388079524,1,1.4990005353465676,light_phase_timer
brusselator,reference,2,1,8,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.08116823574528098,1,1.4990005353465676,light_phase_timer
brusselator,reference,2,1,8,replay,image,False,refinement_dynamic_and_dispatch,0.6003744825720787,8,1.4990005353465676,light_phase_timer
brusselator,reference,2,1,8,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.0017600147984921932,1,1.4990005353465676,light_phase_timer
brusselator,reference,2,1,8,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.016006297897547483,3,1.4990005353465676,light_phase_timer
brusselator,reference,2,1,8,boundary,boundary,False,boundary_and_endpoint_correction,0.5286022289656103,1,1.4990005353465676,light_phase_timer
brusselator,reference,2,1,8,other,unattributed,False,other_including_unclassified_python,0.06190636148676276,0,1.4990005353465676,light_phase_timer
brusselator,reference,3,2,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.20560678001493216,1,1.5234188451431692,light_phase_timer
brusselator,reference,3,2,8,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07323337206616998,1,1.5234188451431692,light_phase_timer
brusselator,reference,3,2,8,replay,image,False,refinement_dynamic_and_dispatch,0.5908191343769431,8,1.5234188451431692,light_phase_timer
brusselator,reference,3,2,8,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.0017625573091208935,1,1.5234188451431692,light_phase_timer
brusselator,reference,3,2,8,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.01717226766049862,3,1.5234188451431692,light_phase_timer
brusselator,reference,3,2,8,boundary,boundary,False,boundary_and_endpoint_correction,0.5729603487998247,1,1.5234188451431692,light_phase_timer
brusselator,reference,3,2,8,other,unattributed,False,other_including_unclassified_python,0.06186438491567969,0,1.5234188451431692,light_phase_timer
brusselator,reference,4,3,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.20532813016325235,1,1.5468569127842784,light_phase_timer
brusselator,reference,4,3,8,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07530098594725132,1,1.5468569127842784,light_phase_timer
brusselator,reference,4,3,8,replay,image,False,refinement_dynamic_and_dispatch,0.5891918274573982,8,1.5468569127842784,light_phase_timer
brusselator,reference,4,3,8,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.0017174212262034416,1,1.5468569127842784,light_phase_timer
brusselator,reference,4,3,8,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.016360283363610506,3,1.5468569127842784,light_phase_timer
brusselator,reference,4,3,8,boundary,boundary,False,boundary_and_endpoint_correction,0.5991739952005446,1,1.5468569127842784,light_phase_timer
brusselator,reference,4,3,8,other,unattributed,False,other_including_unclassified_python,0.059784269426018,0,1.5468569127842784,light_phase_timer
brusselator,reference,5,4,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.21536263823509216,1,1.5441054576076567,light_phase_timer
brusselator,reference,5,4,8,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07302013784646988,1,1.5441054576076567,light_phase_timer
brusselator,reference,5,4,8,replay,image,False,refinement_dynamic_and_dispatch,0.5911696376278996,8,1.5441054576076567,light_phase_timer
brusselator,reference,5,4,8,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.001709477510303259,1,1.5441054576076567,light_phase_timer
brusselator,reference,5,4,8,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015588118694722652,3,1.5441054576076567,light_phase_timer
brusselator,reference,5,4,8,boundary,boundary,False,boundary_and_endpoint_correction,0.5871906881220639,1,1.5441054576076567,light_phase_timer
brusselator,reference,5,4,8,other,unattributed,False,other_including_unclassified_python,0.06006475957110524,0,1.5441054576076567,light_phase_timer
brusselator,reference,6,5,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.20534402877092361,1,1.5666869850829244,light_phase_timer
brusselator,reference,6,5,8,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07347807008773088,1,1.5666869850829244,light_phase_timer
brusselator,reference,6,5,8,replay,image,False,refinement_dynamic_and_dispatch,0.6018672967329621,8,1.5666869850829244,light_phase_timer
brusselator,reference,6,5,8,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.0018807188607752323,1,1.5666869850829244,light_phase_timer
brusselator,reference,6,5,8,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015260478015989065,3,1.5666869850829244,light_phase_timer
brusselator,reference,6,5,8,boundary,boundary,False,boundary_and_endpoint_correction,0.6094852574169636,1,1.5666869850829244,light_phase_timer
brusselator,reference,6,5,8,other,unattributed,False,other_including_unclassified_python,0.05937113519757986,0,1.5666869850829244,light_phase_timer
brusselator,reference,7,6,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.20604871399700642,1,1.6601446690037847,light_phase_timer
brusselator,reference,7,6,8,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07400467107072473,1,1.6601446690037847,light_phase_timer
brusselator,reference,7,6,8,replay,image,False,refinement_dynamic_and_dispatch,0.5899042938835919,8,1.6601446690037847,light_phase_timer
brusselator,reference,7,6,8,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.001727603841573,1,1.6601446690037847,light_phase_timer
brusselator,reference,7,6,8,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015586222056299448,3,1.6601446690037847,light_phase_timer
brusselator,reference,7,6,8,boundary,boundary,False,boundary_and_endpoint_correction,0.7137628039345145,1,1.6601446690037847,light_phase_timer
brusselator,reference,7,6,8,other,unattributed,False,other_including_unclassified_python,0.059110360220074654,0,1.6601446690037847,light_phase_timer
brusselator,reference,8,7,8,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.20652378303930163,1,1.7175508756190538,light_phase_timer
brusselator,reference,8,7,8,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.0797119583003223,1,1.7175508756190538,light_phase_timer
brusselator,reference,8,7,8,replay,image,False,refinement_dynamic_and_dispatch,0.587288398295641,8,1.7175508756190538,light_phase_timer
brusselator,reference,8,7,8,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.0017081797122955322,1,1.7175508756190538,light_phase_timer
brusselator,reference,8,7,8,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.01565363071858883,3,1.7175508756190538,light_phase_timer
brusselator,reference,8,7,8,boundary,boundary,False,boundary_and_endpoint_correction,0.7637306759133935,1,1.7175508756190538,light_phase_timer
brusselator,reference,8,7,8,other,unattributed,False,other_including_unclassified_python,0.06293424963951111,0,1.7175508756190538,light_phase_timer
brusselator,reference,9,8,7,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.20997960772365332,1,1.6378369200974703,light_phase_timer
brusselator,reference,9,8,7,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07356784399598837,1,1.6378369200974703,light_phase_timer
brusselator,reference,9,8,7,replay,image,False,refinement_dynamic_and_dispatch,0.5183978546410799,7,1.6378369200974703,light_phase_timer
brusselator,reference,9,8,7,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.001507999375462532,1,1.6378369200974703,light_phase_timer
brusselator,reference,9,8,7,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.01557227037847042,3,1.6378369200974703,light_phase_timer
brusselator,reference,9,8,7,boundary,boundary,False,boundary_and_endpoint_correction,0.759019872173667,1,1.6378369200974703,light_phase_timer
brusselator,reference,9,8,7,other,unattributed,False,other_including_unclassified_python,0.05979147180914879,0,1.6378369200974703,light_phase_timer
