file,line,function,primitive_calls,calls,self_seconds,inclusive_seconds_not_additive
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/endpoint_substitution.py,28,add,47,47,0.001474402,0.0024994450000000003
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,375,_interval_add,246,246,0.0012945810000000002,0.0038956150000000003
~,0,<built-in method torch.tensor>,144,144,0.001246125,0.001246125
~,0,<built-in method builtins.any>,1540,1606,0.0012257280000000001,0.004969281000000001
~,0,<method 'view' of 'torch._C.TensorBase' objects>,414,414,0.0012225720000000001,0.0012225720000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,57,evaluate_interval_normal,17,17,0.0012080250000000002,0.042634739000000005
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,135,get_token,1502,1502,0.001191711,0.0032822230000000003
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,203,ensure_interval,3257,3257,0.001176715,0.0016257300000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2884,_fraction_interval,313,313,0.001150811,0.007409560000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,1311,scan_plain_spaces,565,565,0.001146117,0.0026736100000000003
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,577,_interval_is_valid,97,97,0.00111157,0.0036753230000000003
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/torch/_tensor.py,1099,__iter__,724,724,0.001089584,0.0037861630000000004
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,480,_float_or_none,423,423,0.001089534,0.006413747
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1195,_identity_dense_cover,72,72,0.001087091,0.024384063
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,252,cutoff,17,17,0.001044026,0.022280615
~,0,<method 'to' of 'torch._C.TensorBase' objects>,717,717,0.0010214450000000002,0.0010214450000000002
~,0,<built-in method torch.ones_like>,400,400,0.00101771,0.00101771
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/accepted_boundary_sr.py,159,_linear_polynomial_image,1,1,0.001013227,0.028514423
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,545,fetch_value,259,259,0.0010106750000000002,0.0020794380000000003
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,3067,_joint_factorized_vdp_residual_closure,5,5,0.000998832,0.070727712
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/composer.py,88,compose_scalar_node,525,525,0.000992227,0.0025215090000000003
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/resolver.py,143,resolve,683,683,0.0009672910000000001,0.0013208480000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/constructor.py,67,construct_object,683,683,0.000955772,0.002108898
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/fractions.py,645,__hash__,939,939,0.0009480440000000001,0.001590374
