run_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,h,order,reset_box_source,validation_mode
flowstar_style_o6_target_refined,0,0,0.025000000000000001,1.1582145444845917,1.4600660599355049,2.2532624030284012,2.4061332404056697,0.025000000000000001,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,1,0.025000000000000001,0.043750000000000004,1.2001091875905618,1.504450198146273,2.1747221151862313,2.3673436656135265,0.018750000000000003,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,2,0.043750000000000004,0.071875000000000008,1.2603721886932822,1.5692581210545344,2.0486726877964507,2.2999001647773318,0.028125000000000004,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,3,0.071875000000000008,0.092968750000000017,1.3030192365859179,1.6166931996034377,1.9481410612777039,2.242777022608252,0.021093750000000001,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,4,0.092968750000000017,0.12460937500000002,1.3632722876614263,1.685080372650531,1.7902245944110642,2.1471321767404836,0.031640625000000006,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,5,0.12460937500000002,0.14833984375000003,1.4049187442568445,1.7344960587525919,1.6669788286944929,2.0690326954612446,0.023730468750000004,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,6,0.14833984375000003,0.16613769531250003,1.4341001748551456,1.7704250860417456,1.572564902940802,2.0075067076355131,0.017797851562500001,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,7,0.16613769531250003,0.19283447265625003,1.4749591248600309,1.821955728279276,1.4297176926097837,1.9107133326956531,0.026696777343750002,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,8,0.19283447265625003,0.21285705566406254,1.5029457566954036,1.8590258177320744,1.3218586711495197,1.8357740534465783,0.020022583007812501,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,9,0.21285705566406254,0.22787399291992191,1.5224358155413147,1.8859178464073307,1.2409776997967383,1.7786365682158483,0.015016937255859376,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,10,0.22787399291992191,0.25039939880371098,1.5495810688820824,1.9244551819428564,1.1209641957479672,1.6913815466547704,0.022525405883789065,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,11,0.25039939880371098,0.26729345321655279,1.568070330825877,1.9521679611191292,1.031906016772506,1.6255433272263615,0.016894054412841798,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,12,0.26729345321655279,0.29263453483581547,1.5932275063068282,1.9914319271887504,0.90147706712072184,1.5260539509274058,0.025341081619262698,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,13,0.29263453483581547,0.31164034605026247,1.6098198247614408,2.0193598162346533,0.805965882521401,1.4519168478510802,0.019005811214447024,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,14,0.31164034605026247,0.32589470446109775,1.6210127581722433,2.0394567972792381,0.7358623879822076,1.3968174110513738,0.014254358410835267,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,15,0.32589470446109775,0.34727624207735064,1.6360998230194246,2.0679947572440152,0.6341116439401201,1.3147040985201364,0.021381537616252902,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,16,0.34727624207735064,0.36331239528954029,1.6459194560120589,2.0883441627680628,0.56017212244823733,1.2541846257478457,0.016036153212189676,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,17,0.36331239528954029,0.38736662510782482,1.658638743538253,2.1169010252363991,0.45417073307798866,1.1647295479338904,0.024054229818284513,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,18,0.38736662510782482,0.4054072974715382,1.6664304868983708,2.1370328787836077,0.37808394949233648,1.0994423153692736,0.018040672363713386,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,19,0.4054072974715382,0.41893780174432321,1.6713300546061765,2.1514254560225656,0.32300811734923346,1.0515831984410067,0.01353050427278504,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,20,0.41893780174432321,0.43923355815350079,1.677419060554608,2.1717098185364625,0.24420134271578614,0.98118656087985179,0.020295756409177558,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,21,0.43923355815350079,0.45445537546038395,1.6808877626080543,2.186068960047987,0.18769867769190626,0.92993505546034072,0.015221817306883169,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,22,0.45445537546038395,0.47728810142070871,1.6846416025543189,2.2060505101249936,0.10779206204198098,0.85503573327893301,0.022832725960324752,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,23,0.47728810142070871,0.4944126458909523,1.6862073570532139,2.220017823241053,0.051155810988358752,0.80092869643454045,0.017124544470243565,6,normalized_endpoint_reset_box,target_remainder_refined
flowstar_style_o6_target_refined,24,0.4944126458909523,0.50725605424363496,1.6867145310067981,2.2299374706286761,0.010515417165410918,0.76152207151942841,0.012843408352682674,6,normalized_endpoint_reset_box,target_remainder_refined
