run_id,py_status,py_segments,py_runtime_s,py_last_validated_t,py_last_width_sum,py_tube_width_sum,flowstar_segments_over_same_horizon,flowstar_last_width_sum_near_T,flowstar_tube_width_sum_over_same_horizon,last_width_ratio,tube_width_ratio,max_time_overlap_width_ratio,median_time_overlap_width_ratio
flowstar_style_o6_target_refined,failed,180,621.6946182763204,2.0436221052452312,9.9256921567461873,9.9256921567461873,70,0.26771979999999995,4.4873130000000003,37.074927430642745,2.2119455800712333,37.074927430642745,10.467243332368826
flowstar_style_o6_target_refined_cutoff,failed,180,627.2266834191978,2.0436221052452312,9.9256921567461873,9.9256921567461873,70,0.26771979999999995,4.4873130000000003,37.074927430642745,2.2119455800712333,37.074927430642745,10.467243332368826
