acceleration_scope,algorithmic_hardware_fair_comparison,analytic_containment_applicability,analytic_containment_passed,analytic_reference_contained,backend,backend_status,cold_total_configuration_time_s,compile_or_jit_time_s,completed_requested_horizon,completed_steps,device,dtype,engine_internal_time_s,evaluation_time,failure_category,first_step_time_s,h,measurement_phase,memory_measurement,memory_unavailable_reason,message,native_validation_passed,peak_process_rss_kib,plot_report_time_s,posthoc_validation_time_s,repetition,requested_horizon,requested_steps,runtime_boundary_version,steady_full_configuration_time_s,steady_step_time_s,steady_total_configuration_time_s,successful_horizon,system,tool,trajectory_sanity_passed,variant,width_at_evaluation_time
secondary_native_hardware_throughput;same_full_configuration,False,not_applicable,False,,jax_cpu,available,0.00033249997068196535,2.4515521250432357,True,3,cpu,float64,0.0002311249845661223,0.015,completed,,0.005,cold,unavailable,configuration did not run in an isolated measurement subprocess,,True,unavailable,0.0,1.9160215742886066e-06,0,0.015,3,total_configuration_v2,0.00033249997068196535,0.00011083332356065512,0.00033249997068196535,0.015,coupled_quadratic,diffreach,True,restricted_quasi_window100_round5_selected,0.040191815067148556
secondary_native_hardware_throughput;same_full_configuration,False,not_applicable,False,,jax_cpu,available,0.0,0.0,True,3,cpu,float64,0.00021195801673457026,0.015,completed,,0.005,steady,unavailable,configuration did not run in an isolated measurement subprocess,,True,unavailable,0.0,6.249756552278996e-07,1,0.015,3,total_configuration_v2,0.0002476670197211206,8.255567324037354e-05,0.0002476670197211206,0.015,coupled_quadratic,diffreach,True,restricted_quasi_window100_round5_selected,0.040191815067148556
