acceleration_scope,algorithmic_hardware_fair_comparison,analytic_containment_applicability,analytic_containment_passed,analytic_reference_contained,backend,backend_status,cold_total_configuration_time_s,compile_or_jit_time_s,completed_requested_horizon,completed_steps,device,dtype,engine_internal_time_s,evaluation_time,failure_category,first_step_time_s,h,measurement_phase,memory_measurement,memory_unavailable_reason,message,native_validation_passed,peak_process_rss_kib,plot_report_time_s,posthoc_validation_time_s,repetition,requested_horizon,requested_steps,reset_discarded_term_count,runtime_boundary_version,steady_full_configuration_time_s,steady_step_time_s,steady_total_configuration_time_s,successful_horizon,system,tool,trajectory_sanity_passed,variant,width_at_evaluation_time
secondary_native_hardware_throughput;same_full_configuration,False,not_applicable,False,,torch_cpu,available,0.2542632090044208,0.0,True,3,cpu,float64,0.25005783303640783,0.015,completed,0.08534208399942145,0.005,cold,unavailable,configuration did not run in an isolated measurement subprocess,,True,unavailable,0.0,2.0830193534493446e-06,0,0.015,3,0,total_configuration_v2,0.2542632090044208,0.08446056250249967,0.2542632090044208,0.015,coupled_quadratic,torch_tm_flowpipe,True,order2_affine_reset_selected,0.040194846524129996
secondary_native_hardware_throughput;same_full_configuration,False,not_applicable,False,,torch_cpu,available,0.0,0.0,True,3,cpu,float64,0.25238062493735924,0.015,completed,0.08448929199948907,0.005,steady,unavailable,configuration did not run in an isolated measurement subprocess,,True,unavailable,0.0,2.707995008677244e-06,1,0.015,3,0,total_configuration_v2,0.2565982500091195,0.08605447900481522,0.2565982500091195,0.015,coupled_quadratic,torch_tm_flowpipe,True,order2_affine_reset_selected,0.040194846524129996
