backend_lane,h_attempted,segment_index,t_before,total_wall_s
hybrid_dense_core,0.1,0,0.0,0.5842412319034338
hybrid_dense_core,0.013750000000000002,1,0.0125,0.24314984772354364
hybrid_dense_core,0.015125000000000003,2,0.026250000000000002,0.31831155251711607
hybrid_dense_core,0.016637500000000003,3,0.04137500000000001,0.3489593081176281
hybrid_dense_core,0.018301250000000005,4,0.05801250000000001,0.354733657091856
hybrid_dense_core,0.020131375000000007,5,0.07631375000000001,0.3584910687059164
hybrid_dense_core,0.02214451250000001,6,0.09644512500000002,0.4954528445377946
hybrid_dense_core,0.012179481875000005,7,0.10751738125000003,0.36425639875233173
hybrid_dense_core,0.013397430062500007,8,0.11969686312500004,0.376169566065073
hybrid_dense_core,0.014737173068750008,9,0.13309429318750005,0.3686774270609021
hybrid_dense_core,0.01621089037562501,10,0.14783146625625004,0.38043473940342665
hybrid_dense_core,0.01783197941318751,11,0.16404235663187505,0.37796277552843094
hybrid_dense_core,0.019615177354506262,12,0.18187433604506256,0.38277363684028387
hybrid_dense_core,0.02157669508995689,13,0.20148951339956883,0.5283566815778613
hybrid_dense_core,0.01186718229947629,14,0.2122778609445473,0.3847144581377506
hybrid_dense_core,0.01305390052942392,15,0.22414504324402357,0.38520211912691593
hybrid_dense_core,0.014359290582366313,16,0.2371989437734475,0.3837050599977374
hybrid_dense_core,0.015795219640602945,17,0.2515582343558138,0.38154938258230686
hybrid_dense_core,0.017374741604663242,18,0.26735345399641675,0.38832692988216877
hybrid_dense_core,0.01911221576512957,19,0.28472819560108,0.3848890205845237
hybrid_dense_core,0.02102343734164253,20,0.30384041136620954,0.3887805240228772
hybrid_dense_core,0.023125781075806782,21,0.32486384870785207,0.5614089192822576
hybrid_dense_core,0.012719179591693731,22,0.33642673924575545,0.38267471082508564
hybrid_dense_core,0.013991097550863106,23,0.34914591883744917,0.3861690554767847
hybrid_dense_core,0.015390207305949418,24,0.36313701638831225,0.3932050112634897
hybrid_dense_core,0.016929228036544362,25,0.37852722369426167,0.3817652938887477
hybrid_dense_core,0.0186221508401988,26,0.395456451730806,0.3806628081947565
hybrid_dense_core,0.02048436592421868,27,0.4140786025710048,0.3860857551917434
hybrid_dense_core,0.02253280251664055,28,0.4345629684952235,0.39843250438570976
hybrid_dense_core,0.02478608276830461,29,0.45709577101186405,0.3854874800890684
hybrid_dense_core,0.02726469104513507,30,0.4818818537801687,0.401331789791584
hybrid_dense_core,0.029991160149648578,31,0.5091465448253037,0.5326823610812426
hybrid_dense_core,0.01649513808230672,32,0.524142124900128,0.469967401586473
hybrid_dense_core,0.018144651890537395,33,0.5406372629824348,0.6385039649903774
hybrid_dense_core,0.019959117079591138,34,0.5587819148729721,0.6424935003742576
hybrid_dense_core,0.021955028787550252,35,0.5787410319525632,0.6272702747955918
hybrid_dense_core,0.024150531666305278,36,0.6006960607401135,0.6290318453684449
hybrid_dense_core,0.026565584832935807,37,0.6248465924064188,0.6745658610016108
hybrid_dense_core,0.02922214331622939,38,0.6514121772393546,0.6293116295710206
hybrid_dense_core,0.03214435764785233,39,0.680634320555584,0.6487547941505909
hybrid_dense_core,0.03535879341263757,40,0.7127786782034363,0.6380736278370023
hybrid_dense_core,0.03889467275390133,41,0.7481374716160739,0.654805788770318
hybrid_dense_core,0.04278414002929146,42,0.7870321443699753,0.900609883479774
hybrid_dense_core,0.023531277016110307,43,0.808424214384621,0.6676130695268512
hybrid_dense_core,0.02588440471772134,44,0.8319554914007313,0.6739016231149435
hybrid_dense_core,0.028472845189493477,45,0.8578398961184527,0.6591515066102147
hybrid_dense_core,0.03132012970844283,46,0.8863127413079461,0.666996281594038
hybrid_dense_core,0.03445214267928711,47,0.9176328710163889,0.672912260517478
hybrid_dense_core,0.03789735694721583,48,0.952085013695676,0.6513432515785098
hybrid_dense_core,0.041687092641937415,49,0.9899823706428919,0.6674888683483005
hybrid_dense_core,0.04585580190613116,50,1.0316694632848293,0.6350568039342761
hybrid_dense_core,0.05044138209674428,51,1.0775252651909606,0.633499045856297
hybrid_dense_core,0.05548552030641871,52,1.1279666472877048,0.6353359082713723
hybrid_dense_core,0.06103407233706059,53,1.1834521675941234,0.6939274221658707
hybrid_dense_core,0.06713747957076666,54,1.244486239931184,0.8327736984938383
hybrid_dense_core,0.036925613763921665,55,1.2780549797165675,0.6416089748963714
hybrid_dense_core,0.040618175140313836,56,1.314980593480489,0.6356613729149103
hybrid_dense_core,0.044679992654345226,57,1.3555987686208029,0.6361114550381899
hybrid_dense_core,0.049147991919779754,58,1.4002787612751482,0.6298402743414044
hybrid_dense_core,0.054062791111757734,59,1.4494267531949279,0.6387501731514931
hybrid_dense_core,0.05946907022293351,60,1.5034895443066856,0.6594889499247074
hybrid_dense_core,0.06541597724522687,61,1.562958614529619,0.6354458518326283
hybrid_dense_core,0.07195757496974955,62,1.628374591774846,0.6352786738425493
hybrid_dense_core,0.07915333246672451,63,1.7003321667445956,0.8320988705381751
hybrid_dense_core,0.043534332856698485,64,1.739908832977958,0.6351362029090524
hybrid_dense_core,0.04788776614236834,65,1.7834431658346563,0.6335725421085954
hybrid_dense_core,0.052676542756605174,66,1.8313309319770248,0.6382424281910062
hybrid_dense_core,0.05794419703226569,67,1.88400747473363,0.6383571401238441
hybrid_dense_core,0.06373861673549226,68,1.9419516717658956,0.6447219410911202
hybrid_dense_core,0.0701124784090415,69,2.0056902885013876,0.6430984530597925
hybrid_dense_core,0.07712372624994565,70,2.0758027669104293,0.6380213731899858
hybrid_dense_core,0.08483609887494022,71,2.152926493160375,0.8441843902692199
hybrid_dense_core,0.04665985438121712,72,2.1953445425978453,0.6369448136538267
hybrid_dense_core,0.05132583981933884,73,2.2420043969790626,0.6435547284781933
hybrid_dense_core,0.05645842380127273,74,2.2933302367984014,0.6333348462358117
hybrid_dense_core,0.062104266181400004,75,2.3497886605996743,0.6372592840343714
hybrid_dense_core,0.06831469279954001,76,2.4118929267810745,0.6359171764925122
hybrid_dense_core,0.07514616207949402,77,2.4802076195806144,0.8300296254456043
hybrid_dense_core,0.04133038914372172,78,2.5177807006203614,0.644069017842412
hybrid_dense_core,0.04546342805809389,79,2.559111089764083,0.6384081281721592
hybrid_dense_core,0.050009770863903284,80,2.6045745178221766,0.6459210179746151
hybrid_dense_core,0.05501074795029362,81,2.6545842886860798,0.6588665600866079
hybrid_dense_core,0.06051182274532299,82,2.7095950366363732,0.834664061665535
hybrid_dense_core,0.033281502509927646,83,2.739850948009035,0.6381409205496311
hybrid_dense_core,0.036609652760920416,84,2.7731324505189625,0.7014786964282393
hybrid_dense_core,0.040270618037012464,85,2.809742103279883,0.6456321943551302
hybrid_dense_core,0.04429767984071371,86,2.850012721316895,0.6379134254530072
hybrid_dense_core,0.04872744782478509,87,2.894310401157609,0.8357356321066618
hybrid_dense_core,0.0268000963036318,88,2.9186741250700012,0.6426633959636092
hybrid_dense_core,0.02948010593399498,89,2.945474221373633,0.6442878367379308
hybrid_dense_core,0.03242811652739448,90,2.974954327307628,0.6485589370131493
hybrid_dense_core,0.03567092818013393,91,3.0073824438350223,0.6323230024427176
hybrid_dense_core,0.03923802099814733,92,3.043053372015156,0.8370790956541896
hybrid_dense_core,0.021580911548981032,93,3.0626723825142297,0.6579361129552126
hybrid_dense_core,0.023739002703879138,94,3.0842532940632106,0.6380455801263452
hybrid_dense_core,0.026112902974267053,95,3.10799229676709,0.6422234419733286
hybrid_dense_core,0.02872419327169376,96,3.134105199741357,0.6389640737324953
hybrid_dense_core,0.031596612598863136,97,3.162829393013051,0.834850424900651
hybrid_dense_core,0.017378136929374725,98,3.1786276993124822,0.6526705622673035
hybrid_dense_core,0.019115950622312198,99,3.196005836241857,0.6362391663715243
hybrid_dense_core,0.02102754568454342,100,3.2151217868641693,0.6393291400745511
hybrid_dense_core,0.023130300252997765,101,3.2361493325487127,0.6550849489867687
hybrid_dense_core,0.02544333027829754,102,3.2592796328017104,0.6364699676632881
hybrid_dense_core,0.027987663306127297,103,3.284722963080008,0.9128567893058062
hybrid_dense_core,0.015393214818370015,104,3.2987167947330716,0.6665826654061675
hybrid_dense_core,0.016932536300207017,105,3.3141100095514417,0.6430107364431024
hybrid_dense_core,0.01862578993022772,106,3.331042545851649,0.6579850492998958
hybrid_dense_core,0.020488368923250497,107,3.3496683357818764,0.6748899593949318
hybrid_dense_core,0.02253720581557555,108,3.370156704705127,0.6522476524114609
hybrid_dense_core,0.024790926397133106,109,3.3926939105207023,0.655584110878408
hybrid_dense_core,0.027270019036846418,110,3.4174848369178354,0.8855101885274053
hybrid_dense_core,0.014998510470265531,111,3.4311198464362587,0.6543336054310203
hybrid_dense_core,0.016498361517292084,112,3.446118356906524,0.6538864197209477
hybrid_dense_core,0.018148197669021295,113,3.462616718423816,0.6713037537410855
hybrid_dense_core,0.019963017435923425,114,3.4807649160928373,0.6613804772496223
hybrid_dense_core,0.02195931917951577,115,3.500727933528761,0.6612248849123716
hybrid_dense_core,0.024155251097467346,116,3.522687252708277,0.679898033849895
hybrid_dense_core,0.026570776207214084,117,3.546842503805744,0.8797018183395267
hybrid_dense_core,0.014613926913967746,118,3.5601278919093513,0.6614887965843081
hybrid_dense_core,0.016075319605364524,119,3.574741818823319,0.6577644282951951
hybrid_dense_core,0.01768285156590098,120,3.5908171384286836,0.6753066061064601
hybrid_dense_core,0.019451136722491078,121,3.6084999899945847,0.6505340430885553
hybrid_dense_core,0.021396250394740187,122,3.627951126717076,0.6439325464889407
hybrid_dense_core,0.023535875434214207,123,3.649347377111816,0.6374559104442596
hybrid_dense_core,0.02588946297763563,124,3.6728832525460304,0.6564311794936657
hybrid_dense_core,0.028478409275399196,125,3.698772715523666,0.7252143453806639
hybrid_dense_core,0.03132625020293912,126,3.727251124799065,0.8369241040199995
hybrid_dense_core,0.017229437611616515,127,3.742914249900535,0.645928387530148
hybrid_dense_core,0.018952381372778167,128,3.7601436875121514,0.6467125732451677
hybrid_dense_core,0.020847619510055985,129,3.7790960688849298,0.6393376979976892
hybrid_dense_core,0.022932381461061586,130,3.7999436883949858,0.6340180644765496
hybrid_dense_core,0.025225619607167748,131,3.8228760698560476,0.6454585092142224
hybrid_dense_core,0.027748181567884524,132,3.848101689463215,0.6317682070657611
hybrid_dense_core,0.03052299972467298,133,3.8758498710311,0.6377411121502519
hybrid_dense_core,0.03357529969714028,134,3.9063728707557726,0.638630997389555
hybrid_dense_core,0.03693282966685431,135,3.939948170452913,0.8438228536397219
hybrid_dense_core,0.02031305631676987,136,3.95841458528634,0.6365643600001931
hybrid_dense_core,0.02234436194844686,137,3.97872764160311,0.6412649424746633
hybrid_dense_core,0.024578798143291548,138,4.001072003551557,0.6385184526443481
hybrid_dense_core,0.027036677957620703,139,4.025650801694849,0.6416529389098287
hybrid_dense_core,0.029740345753382778,140,4.0526874796524694,0.6434184983372688
hybrid_dense_core,0.03271438032872106,141,4.082427825405852,0.6325826589018106
hybrid_dense_core,0.03598581836159317,142,4.115142205734573,0.6381997969001532
hybrid_dense_core,0.03958440019775249,143,4.151128024096166,0.8470978187397122
hybrid_dense_core,0.02177142010876387,144,4.170920224195042,0.6467424398288131
hybrid_dense_core,0.02394856211964026,145,4.192691644303806,0.6420208113268018
hybrid_dense_core,0.026343418331604286,146,4.216640206423446,0.6440661773085594
hybrid_dense_core,0.028977760164764717,147,4.242983624755051,0.6334481434896588
hybrid_dense_core,0.03187553618124119,148,4.271961384919815,0.7442537127062678
hybrid_dense_core,0.035063089799365316,149,4.303836921101056,0.6434165919199586
hybrid_dense_core,0.03856939877930185,150,4.338900010900422,0.6403136011213064
hybrid_dense_core,0.04242633865723204,151,4.3774694096797235,0.8460628800094128
hybrid_dense_core,0.023334486261477626,152,4.39868257900834,0.6390568930655718
hybrid_dense_core,0.02566793488762539,153,4.422017065269817,0.6435542907565832
hybrid_dense_core,0.028234728376387932,154,4.447685000157443,0.6482591796666384
hybrid_dense_core,0.031058201214026727,155,4.475919728533831,0.639558183029294
hybrid_dense_core,0.0341640213354294,156,4.506977929747857,0.6384547743946314
hybrid_dense_core,0.03758042346897235,157,4.541141951083286,0.6401416966691613
hybrid_dense_core,0.041338465815869585,158,4.5787223745522585,0.8490776000544429
hybrid_dense_core,0.022736156198728274,159,4.599391607460193,0.6471291454508901
hybrid_dense_core,0.025009771818601104,160,4.622127763658922,0.6413615792989731
hybrid_dense_core,0.027510749000461215,161,4.647137535477523,0.6425759894773364
hybrid_dense_core,0.03026182390050734,162,4.674648284477984,0.642761591821909
hybrid_dense_core,0.03328800629055807,163,4.704910108378491,0.6356217758730054
hybrid_dense_core,0.03661680691961388,164,4.738198114669049,0.6457491517066956
hybrid_dense_core,0.04027848761157527,165,4.774814921588663,0.8504630597308278
hybrid_dense_core,0.022153168186366402,166,4.794954165394451,0.6525273993611336
hybrid_dense_core,0.024368485005003045,167,4.817107333580817,0.6414657756686211
hybrid_dense_core,0.02680533350550335,168,4.84147581858582,0.6360679753124714
hybrid_dense_core,0.02948586685605369,169,4.868281152091324,0.6457169344648719
hybrid_dense_core,0.03243445354165906,170,4.897767018947378,0.6419599130749702
hybrid_dense_core,0.03567789889582497,171,4.930201472489037,0.8347829412668943
hybrid_dense_core,0.019622844392703735,172,4.948040421936949,0.6450680047273636
hybrid_dense_core,0.02158512883197411,173,4.9676632663296525,0.7586748031899333
hybrid_dense_core,0.023743641715171522,174,4.989248395161627,0.651800855062902
hybrid_dense_core,0.026118005886688677,175,5.012992036876798,0.6362082436680794
hybrid_dense_core,0.02872980647535755,176,5.039110042763487,0.6441986318677664
hybrid_dense_core,0.03160278712289331,177,5.067839849238845,0.6497712023556232
hybrid_dense_core,0.03476306583518264,178,5.099442636361738,0.8427064279094338
hybrid_dense_core,0.019119686209350454,179,5.1168241692793295,0.640230230987072
hybrid_dense_core,0.0210316548302855,180,5.13594385548868,0.6417445437982678
hybrid_dense_core,0.023134820313314052,181,5.156975510318966,0.6335412049666047
hybrid_dense_core,0.02544830234464546,182,5.18011033063228,0.6605615168809891
hybrid_dense_core,0.02799313257911001,183,5.205558632976925,0.6552067436277866
hybrid_dense_core,0.030792445837021013,184,5.233551765556035,0.8546079229563475
hybrid_dense_core,0.01693584521036156,185,5.248947988474545,0.6423535514622927
hybrid_dense_core,0.018629429731397716,186,5.2658838336849065,0.643938772380352
hybrid_dense_core,0.02049237270453749,187,5.284513263416304,0.6469961777329445
hybrid_dense_core,0.02254160997499124,188,5.305005636120842,0.6432471750304103
hybrid_dense_core,0.024795770972490368,189,5.327547246095833,0.6361579038202763
hybrid_dense_core,0.027275348069739407,190,5.352343017068323,0.6345979012548923
hybrid_dense_core,0.03000288287671335,191,5.379618365138063,0.8427702412009239
hybrid_dense_core,0.016501585582192342,192,5.3946198065764195,0.6437517683953047
hybrid_dense_core,0.01815174414041158,193,5.411121392158612,0.632250415161252
hybrid_dense_core,0.019966918554452737,194,5.429273136299024,0.6382433045655489
hybrid_dense_core,0.021963610409898013,195,5.449240054853477,0.6438471367582679
hybrid_dense_core,0.024159971450887816,196,5.471203665263375,0.639731403440237
hybrid_dense_core,0.0265759685959766,197,5.495363636714263,0.8449221216142178
hybrid_dense_core,0.014616782727787131,198,5.508651621012251,0.640148607082665
hybrid_dense_core,0.016078461000565845,199,5.523268403740038,0.6474257437512279
hybrid_dense_core,0.017686307100622432,200,5.539346864740604,0.6538491025567055
hybrid_dense_core,0.019454937810684678,201,5.557033171841226,0.7689442336559296
hybrid_dense_core,0.021400431591753147,202,5.576488109651911,0.6466729566454887
hybrid_dense_core,0.023540474750928464,203,5.597888541243664,0.5898036062717438
