run_id,mode,order,candidate_order,output_order,truncation_range_split,normal_eval_range_split,validation_mode,reset_mode,flowstar_symbolic_queue_max_size,cutoff_threshold,target_remainder_radius,center_correction_width_factor,selective_high_degree_terms_top_k,selective_retained_terms_count,selective_dropped_terms_count,selective_nonretained_terms_count,selective_dropped_remainder_width_sum,selective_total_dropped_width_sum,segment_index,status,validation_attempts,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,reset_box_source,reset_width_x,reset_width_y,reset_width_sum,flowstar_queue_size_before,flowstar_queue_size_after,flowstar_queue_reset,flowstar_propagated_remainder_width_sum,flowstar_total_remainder_width_sum,queue_size,propagated_symbolic_width_x,propagated_symbolic_width_y,propagated_symbolic_width_sum,new_symbolic_width_x,new_symbolic_width_y,new_symbolic_width_sum,materialized_width_x,materialized_width_y,materialized_width_sum,materialized_for_output_width,ordinary_only_range_width,symbolic_contribution_width,total_range_width_with_symbolic,target_checked_width,linear_map_norm,scalars,symqueue_approximation,endpoint_box_width_x,endpoint_box_width_y,endpoint_box_width_sum,endpoint_tm_width_x,endpoint_tm_width_y,endpoint_tm_width_sum,inserted_endpoint_width_x,inserted_endpoint_width_y,inserted_endpoint_width_sum,normalized_reset_width_x,normalized_reset_width_y,normalized_reset_width_sum,normal_state_right_width_x,normal_state_right_width_y,normal_state_right_width_sum,insertion_truncation_width_x,insertion_truncation_width_y,insertion_truncation_width,insertion_truncation_width_sum,insertion_cutoff_width_x,insertion_cutoff_width_y,insertion_cutoff_width,insertion_cutoff_width_sum,insertion_truncation_ordinary_width,insertion_cutoff_ordinary_width,insertion_symbolic_candidate_width,composed_poly_range_width_x,composed_poly_range_width_y,composed_poly_range_width,composed_poly_range_width_sum,output_remainder_width_x,output_remainder_width_y,output_remainder_width,output_remainder_width_sum,scale_x,scale_y,center_x,center_y,tmv_right_degree,tmv_pre_degree,tmv_right_term_count,tmv_pre_term_count,terms_before_insertion_truncation,terms_after_insertion,step_rejections,next_h,message
flowstar_style_o4_target_insert_scalars,flowstar_style,4,4,4,,,target_remainder,normalized_insertion,,,0.0001,,,,,,,,0,validated,1,0,0.025000000000000001,0.025000000000000001,1.15821083354229,1.460069718741217,2.2532107556142886,2.4061836844966522,0.30185888519892701,0.15297292888236358,0.45483181408129059,normalized_insertion,0.30187576019892592,0.15417406169485925,0.45604982189378518,,,,,,,,,,,,,,,,,,,,,,,,0.30185888519892706,0.15297292888236361,0.4548318140812907,0.30185888519892706,0.15297292888236361,0.4548318140812907,0.30185888519892451,0.15297292888235633,0.45483181408128082,0.30187576019892598,0.15417406169485928,0.45604982189378529,1.9998881990393069,1.9844184838967618,3.9843066829360687,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.30185061690266951,0.15286270255279569,0.45471331945546523,0.45471331945546523,8.2682962549387762e-06,0.00011022632956060127,0.00011849462581554005,0.00011849462581554005,0.15093788009946221,0.077087030847428142,1.3091487136417534,2.3302977864617205,3,4,10,31,10,10,2,0.037500000000000006,
flowstar_style_o4_target_insert_scalars,flowstar_style,4,4,4,,,target_remainder,normalized_insertion,,,0.0001,,,,,,,,1,validated,1,0.025000000000000001,0.043750000000000004,0.018750000000000003,1.2001020728176557,1.5044964269612906,2.1746241583009613,2.3686198345603153,0.30439435414363492,0.19399567625935399,0.4983900304029889,normalized_insertion,0.30244446208195264,0.19341639622919882,0.49586085831115145,,,,,,,,,,,,,,,,,,,,,,,,0.30439435414363497,0.19399567625935402,0.49839003040298901,0.30439435414363497,0.19399567625935402,0.49839003040298901,0.30239785564532645,0.19154139830690095,0.49393925395222738,0.30244446208195269,0.19341639622919884,0.49586085831115156,1.9996918016861396,1.9806117996317802,3.98030360131792,5.8856857927798867e-13,2.3894450792288973e-08,2.3895039360868252e-08,2.3895039360868252e-08,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.30238208357979096,0.1913582545765963,0.49374033815638729,0.49374033815638729,1.5772065535484968e-05,0.00018314373030460564,0.00019891579584009061,0.00019891579584009061,0.15122223104097557,0.096708198114598048,1.3523039159510699,2.272074563027715,4,4,27,31,42,27,1,0.028125000000000004,
flowstar_style_o4_target_insert_scalars,flowstar_style,4,4,4,,,target_remainder,normalized_insertion,,,0.0001,,,,,,,,2,validated,1,0.043750000000000004,0.071875000000000008,0.028125000000000004,1.2613554265330824,1.568381168483467,2.049398866510213,2.3012011409236823,0.30702574195038457,0.25180227441346936,0.55882801636385393,normalized_insertion,0.30194877584892943,0.24907093711677941,0.55101971296570884,,,,,,,,,,,,,,,,,,,,,,,,0.30702574195038462,0.25180227441346942,0.55882801636385404,0.30702574195038462,0.25180227441346942,0.55882801636385404,0.30183747642587883,0.24657176767924618,0.54840924410512504,0.30194877584892948,0.24907093711677944,0.55101971296570895,1.9992627926857021,1.9799320670130307,3.9791948596987328,3.0863707358814464e-10,8.1915597924693465e-08,8.2224234998281609e-08,8.2224234998281609e-08,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.30180477687792812,0.24621375605854559,0.54801853293647373,0.54801853293647373,3.269954795070838e-05,0.00035801162070056043,0.00039071116865126881,0.00039071116865126881,0.15097438792446402,0.12453546855838839,1.4148785724397193,2.1759251307064207,4,4,28,31,130,28,0,0.042187500000000003,
flowstar_style_o4_target_insert_scalars,flowstar_style,4,4,4,,,target_remainder,normalized_insertion,,,0.0001,,,,,,,,3,validated,1,0.071875000000000008,0.092968750000000017,0.021093750000000001,1.3066003347514967,1.6133075220021216,1.9513109288788539,2.2428286549843204,0.30670718725062485,0.29151772610546645,0.59822491335609129,normalized_insertion,0.30052331090934192,0.2874878515095427,0.58801116241888463,,,,,,,,,,,,,,,,,,,,,,,,0.3067071872506249,0.2915177261054665,0.5982249133560914,0.3067071872506249,0.2915177261054665,0.5982249133560914,0.30035631271249502,0.28483731444995042,0.58519362716244538,0.30052331090934198,0.28748785150954276,0.58801116241888474,1.9988886173499127,1.9815607021606458,3.9804493195105586,5.6759918193120984e-10,1.1162169385289459e-07,1.121892930348258e-07,1.121892930348258e-07,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.30030890236150337,0.28437040399562352,0.58467930635712695,0.58467930635712695,4.7410350991529815e-05,0.00046691045432684255,0.00051432080531837239,0.00051432080531837239,0.15026165545467016,0.14374392575477016,1.4599594453148197,2.0975317671934768,4,4,28,31,134,28,1,0.031640625000000006,
flowstar_style_o4_target_insert_scalars,flowstar_style,4,4,4,,,target_remainder,normalized_insertion,,,0.0001,,,,,,,,4,validated,1,0.092968750000000017,0.10878906250000002,0.015820312500000003,1.340259256677951,1.6450482434565248,1.8761593223124442,2.1943735645658409,0.3047889867785738,0.31821424225339667,0.62300322903197047,normalized_insertion,0.29887516804280612,0.31409479138919449,0.61296995943200061,,,,,,,,,,,,,,,,,,,,,,,,0.30478898677857386,0.31821424225339673,0.62300322903197058,0.30478898677857386,0.31821424225339673,0.62300322903197058,0.29866614139568498,0.31150483504090754,0.61017097643659257,0.29887516804280617,0.31409479138919455,0.61296995943200072,1.9986012444694623,1.9835084412776796,3.9821096857471421,5.0506888425904944e-10,1.1746059999531521e-07,1.1796566887957426e-07,1.1796566887957426e-07,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.29860676118541468,0.31096977254102287,0.60957653372643761,0.60957653372643761,5.938021027020153e-05,0.00053506249988458966,0.00059444271015479124,0.00059444271015479124,0.14943758402140231,0.15704739569459603,1.4926567133631119,2.0356066789294625,4,4,28,31,134,28,1,0.023730468750000004,
flowstar_style_o4_target_insert_scalars,flowstar_style,4,4,4,,,target_remainder,normalized_insertion,,,0.0001,,,,,,,,5,validated,1,0.10878906250000002,0.13251953125000002,0.023730468750000004,1.3869693390134377,1.6926556077188606,1.7591129850961005,2.11666404575158,0.30568626870542293,0.35755106065547948,0.66323732936090241,normalized_insertion,0.29550815177407763,0.35011969870483561,0.64562785047891325,,,,,,,,,,,,,,,,,,,,,,,,0.30568626870542298,0.35755106065547954,0.66323732936090252,0.30568626870542298,0.35755106065547954,0.66323732936090252,0.29524006332964264,0.34788876205472502,0.64312882538436766,0.29550815177407769,0.35011969870483567,0.64562785047891336,1.9981855766561789,1.9872561489207168,3.9854417255768957,1.3661391395899995e-09,2.4856541451784111e-07,2.4993155365743112e-07,2.4993155365743112e-07,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.29515888646304556,0.34720024526035898,0.64235913172340453,0.64235913172340453,8.1176866597029241e-05,0.00068851679436600659,0.00076969366096303583,0.00076969366096303583,0.14775407588703818,0.17505984935241686,1.5398188731630129,1.938351422445338,4,4,28,31,134,28,0,0.035595703125000003,
flowstar_style_o4_target_insert_scalars,flowstar_style,4,4,4,,,target_remainder,normalized_insertion,,,0.0001,,,,,,,,6,validated,1,0.13251953125000002,0.15031738281250001,0.017797851562500001,1.4229547270587015,1.724330275910825,1.6718494641441237,2.0524613882850895,0.30137554885212348,0.38061192414096578,0.68198747299308926,normalized_insertion,0.29230778241737587,0.37378603567539193,0.6660938180927678,,,,,,,,,,,,,,,,,,,,,,,,0.30137554885212353,0.38061192414096584,0.68198747299308937,0.30137554885212353,0.38061192414096584,0.68198747299308937,0.29200337213847732,0.37201570664888262,0.66401907878735988,0.29230778241737593,0.37378603567539198,0.66609381809276791,1.9979171934706621,1.9905275807144107,3.9884447741850728,8.4882381213017111e-10,2.5709034193292749e-07,2.5793916574505768e-07,2.5793916574505768e-07,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.29190433700895407,0.37123686951941531,0.66314120652836939,0.66314120652836939,9.9035129523188009e-05,0.00077883712946724465,0.00087787225899043264,0.00087787225899043264,0.14615389120868727,0.18689301783769507,1.5736458525787396,1.862490515235808,4,4,28,31,134,28,1,0.026696777343750002,
flowstar_style_o4_target_insert_scalars,flowstar_style,4,4,4,,,target_remainder,normalized_insertion,,,0.0001,,,,,,,,7,validated,1,0.15031738281250001,0.163665771484375,0.013348388671875001,1.4495716172836903,1.7466640361369696,1.6063339174085798,2.0016626162564295,0.29709241885327931,0.39532869884784971,0.69242111770112902,normalized_insertion,0.28954791044745987,0.38956547823372789,0.67911338868118776,,,,,,,,,,,,,,,,,,,,,,,,0.29709241885327936,0.39532869884784977,0.69242111770112913,0.29709241885327936,0.39532869884784977,0.69242111770112913,0.28922254259433566,0.38823642777858131,0.67745897037291702,0.28954791044745992,0.38956547823372795,0.67911338868118787,1.9977525802025622,1.9931767544641208,3.9909293346666832,6.1773532137035364e-10,2.1863043024714504e-07,2.1924816556851541e-07,2.1924816556851541e-07,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.28910942970147546,0.38740259877374389,0.6765120284752193,0.6765120284752193,0.00011311289286012066,0.00083382900483735427,0.00094694189769747492,0.00094694189769747492,0.14477395522372924,0.19478273911686328,1.598119598909217,1.8042414145162182,4,4,28,31,134,28,1,0.020022583007812501,
flowstar_style_o4_target_insert_scalars,flowstar_style,4,4,4,,,target_remainder,normalized_insertion,,,0.0001,,,,,,,,8,validated,1,0.163665771484375,0.18368835449218751,0.020022583007812501,1.4849093402503373,1.7817960063005691,1.5051369300641544,1.9244653285555158,0.29688666605023184,0.41932839849136139,0.71621506454159323,normalized_insertion,0.28486696614490725,0.41003744149703847,0.69490440764194572,,,,,,,,,,,,,,,,,,,,,,,,0.2968866660502319,0.41932839849136144,0.71621506454159334,0.2968866660502319,0.41932839849136144,0.71621506454159334,0.28452217061437601,0.40950824863741858,0.69403041925179454,0.28486696614490731,0.41003744149703852,0.69490440764194583,1.9975792522720588,1.9974188071328964,3.9949980594049554,1.7405868054055328e-09,3.3599749765169393e-07,3.3773808445709947e-07,3.3773808445709947e-07,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.28438537632495936,0.4085581736420541,0.69294354996701346,0.69294354996701346,0.00013679428941661806,0.00095007499536441944,0.0010868692847810376,0.0010868692847810376,0.14243348307245299,0.2050187207485186,1.6333564634184874,1.7151312995488273,4,4,28,31,134,28,0,0.030033874511718753,
flowstar_style_o4_target_insert_scalars,flowstar_style,4,4,4,,,target_remainder,normalized_insertion,,,0.0001,,,,,,,,9,validated,1,0.18368835449218751,0.19870529174804688,0.015016937255859376,1.513218761284254,1.8039851116995866,1.4318014984727143,1.8622409632714068,0.29076635041533261,0.43043946479869244,0.72120581521402505,normalized_insertion,0.28095751313149941,0.42369134916739304,0.70464886229889245,,,,,,,,,,,,,,,,,,,,,,,,0.29076635041533266,0.43043946479869249,0.72120581521402516,0.29076635041533266,0.43043946479869249,0.72120581521402516,0.28060964955562262,0.42353273210119763,0.70414238165682019,0.28095751313149947,0.42369134916739309,0.70464886229889256,1.9975237282534384,1.9992512612471034,3.9967749895005418,1.2537154242429003e-09,2.4550420187695419e-07,2.4675791730119706e-07,2.4675791730119706e-07,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.28045417117863636,0.42251534668733332,0.70296951786596962,0.70296951786596962,0.00015547837698617957,0.0010173854138641949,0.0011728637908503745,0.0011728637908503745,0.14047875656574899,0.21184567458369588,1.6586038981531157,1.6472571507372338,4,4,28,31,134,28,1,0.022525405883789065,
