attempt_global_index,t_start,h_try,t_end,order,accepted,rejection_reason,residual_width_x,residual_width_y,residual_width_sum,target_width_x,target_width_y,target_width_sum,residual_over_target_ratio_x,residual_over_target_ratio_y,residual_over_target_ratio_sum,final_width_x,final_width_y,final_width_sum,polynomial_range_width_x,polynomial_range_width_y,remainder_width_x,remainder_width_y,cutoff_uncertainty_width_x,cutoff_uncertainty_width_y,truncation_uncertainty_width_x,truncation_uncertainty_width_y,notes
95,2.2314747120191543,0.013902223327447673,2.2453769353466018,8,False,Picard residual not subset of target remainder,3.9736682577912822e-06,0.00030830549384146494,0.00031227916209925621,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.019868341288956409,1.5415274692073246,0.78069790524814053,2.7835862720287827,7.1404799531122443,9.9240662251410274,2.7975827698093316,7.1718264758046688,0.00020000000000000004,0.00020000000000000004,0,0,0,0.0086256609281378516,rejected_after_t_2
98,2.248852491178464,0.015640001243378634,2.2644924924218426,8,False,Picard residual not subset of target remainder,5.65416085261299e-06,0.00057623076888124595,0.00058188492973385898,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.028270804263064948,2.8811538444062297,1.4547123243346474,2.9274283444225473,7.9133993845558548,10.840827728978402,2.9432922873758227,7.9543455560466008,0.00020000000000000004,0.00020000000000000004,0,0,0,0.016703057916011028,rejected_after_t_2
100,2.2566724918001535,0.011730000932533974,2.2684024927326876,8,False,Picard residual not subset of target remainder,3.2425146228362157e-06,0.00027729975046394273,0.00028054226508677897,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.016212573114181079,1.3864987523197136,0.70135566271694738,2.9587910092395107,8.0953615624410649,11.054152571680575,2.9705848504038395,8.1218910083979825,0.00020000000000000004,0.00020000000000000004,0,0,0,0.0091244167972241389,rejected_after_t_2
103,2.2713349929658211,0.013196251049100723,2.2845312440149219,8,False,Picard residual not subset of target remainder,4.4913792094839372e-06,0.00049987516020939566,0.00050436653941887959,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.022456896047419683,2.4993758010469782,1.2609163485471988,3.0956603811107968,8.8814902426087148,11.977150623719512,3.1089986310984661,8.9158231057188164,0.00020000000000000004,0.00020000000000000004,0,0,0,0.016963271933106292,rejected_after_t_2
105,2.2779331184903713,0.009897188286825542,2.287830306777197,8,False,Picard residual not subset of target remainder,2.6309424997160238e-06,0.00024326596087616606,0.00024589690337588208,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.013154712498580119,1.2163298043808302,0.6147422584397052,3.1253093407089412,9.0637725042393225,12.189081844948264,3.135217632796385,9.08600921418528,0.00020000000000000004,0.00020000000000000004,0,0,0,0.0093459409925840901,rejected_after_t_2
108,2.2903046038489032,0.011134336822678734,2.3014389406715821,8,False,Picard residual not subset of target remainder,3.5409066720330922e-06,0.00042267491931596135,0.00042621582598799444,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.017704533360165461,2.1133745965798068,1.0655395649699861,3.253966051961878,9.8493432259463827,13.103309277908261,3.2651541868552703,9.8778466524211321,0.00020000000000000004,0.00020000000000000004,0,0,0,0.016705231423730309,rejected_after_t_2
110,2.2958717722602424,0.008350752617009051,2.3042225248772517,8,False,Picard residual not subset of target remainder after center correction,2.1718603603361489e-06,0.00020876363080976268,0.00021093549117009883,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.010859301801680744,1.0438181540488134,0.52733872792524705,3.2816665793656621,10.02895650481546,13.310623084181122,3.2899706368135808,10.047425289263645,0.00020000000000000004,0.00020000000000000004,0,0,0,0.0092623695142803712,rejected_after_t_2
113,2.3063102130315034,0.0093945966941351815,2.3157048097256387,8,False,Picard residual not subset of target remainder,2.7814897814580729e-06,0.00034889031219705865,0.00035167180197851671,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.013907448907290364,1.7444515609852931,0.87917950494629171,3.4012244935971205,10.800776996110395,14.202001489707516,3.410591568828425,10.824228678794123,0.00020000000000000004,0.00020000000000000004,0,0,0,0.01594908779565889,rejected_after_t_2
116,2.3180534588991724,0.01056892128090208,2.3286223801800743,8,False,Picard residual not subset of target remainder,3.9574609933224765e-06,0.00062862573343262079,0.00063258319442594327,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.019787304966612383,3.1431286671631038,1.5814579860648581,3.5470413339032998,11.783930363654141,15.330971697557441,3.5576012622633209,11.814323134616734,0.00020000000000000004,0.00020000000000000004,0,0,0,0.028811048657330474,rejected_after_t_2
118,2.3233379195396235,0.0079266909606765593,2.3312646105003001,8,False,Picard residual not subset of target remainder,2.2325813324119058e-06,0.00030243960629660997,0.00030467218762902188,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.011162906662059529,1.5121980314830499,0.76168046907255471,3.5785142667671042,12.009555405144521,15.588069671911626,3.5863396877325662,12.029062237465505,0.00020000000000000004,0.00020000000000000004,0,0,0,0.016188332079365327,rejected_after_t_2
121,2.3332462832404692,0.0089175273307611283,2.3421638105712304,8,False,Picard residual not subset of target remainder,3.0747095779397224e-06,0.00052547018424235314,0.00052854489382029289,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.015373547889698611,2.6273509212117654,1.3213622345507321,3.7146801012171502,12.984885957658896,16.699566058876048,3.7234937775777563,13.009932074947386,0.00020000000000000004,0.00020000000000000004,0,0,0,0.028163462784413517,last_20_accepted_window;rejected_after_t_2
122,2.3332462832404692,0.0044587636653805642,2.33770504690585,8,True,,9.7141520364535834e-07,8.7461710178429419e-05,8.843312538207477e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0048570760182267917,0.4373085508921471,0.22108281345518691,3.657697874980979,12.577562598167367,16.235260473148344,3.6619769859773252,12.585992244845276,0.00020000000000000004,0.00020000000000000004,0,0,0,0.028163462784413517,last_20_accepted_window
123,2.33770504690585,0.0066881454980708462,2.344393192403921,8,False,Picard residual not subset of target remainder,1.7865457151183706e-06,0.00025559005464588074,0.00025737660036099911,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0089327285755918528,1.2779502732294037,0.64344150090249774,3.7439023022890976,13.205845711623576,16.949748013912675,3.7504272479994309,13.221926702173965,0.00020000000000000004,0.00020000000000000004,0,0,0,0.015874659642446099,last_20_accepted_window;rejected_after_t_2
124,2.33770504690585,0.0033440727490354231,2.3410491196548855,8,True,,6.9660360917202815e-07,5.2731429992900024e-05,5.342803360207205e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0034830180458601404,0.26365714996450013,0.13357008400518011,3.7002755225259492,12.887968251552083,16.58824377407803,3.7034245246450377,12.893620994258734,0.00020000000000000004,0.00020000000000000004,0,0,0,0.015874659642446099,last_20_accepted_window
125,2.3410491196548855,0.0050161091235531342,2.3460652287784387,8,True,,1.1558922209864605e-06,0.00013146544524370612,0.00013262133746469259,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0057794611049323021,0.65732722621853057,0.33155334366173145,3.7661364235255879,13.374892153681818,17.141028577207408,3.7709609448962556,13.385337906251904,0.00020000000000000004,0.00020000000000000004,0,0,0,0.0089150120061175907,last_20_accepted_window
126,2.3460652287784387,0.0075241636853297014,2.3535893924637685,8,False,Picard residual not subset of target remainder,2.3802996222950309e-06,0.00042827227751987426,0.0004306525771421693,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.011901498111475154,2.1413613875993711,1.0766314428554231,3.8696872556618702,14.157587191341367,18.027274447003236,3.8770331270392506,14.178051248952242,0.00020000000000000004,0.00020000000000000004,0,0,0,0.026658072625582955,last_20_accepted_window;rejected_after_t_2
127,2.3460652287784387,0.0037620818426648507,2.3498273106211034,8,True,,8.0655336905516882e-07,7.5847059513360136e-05,7.6653612882415309e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0040327668452758442,0.37923529756680063,0.19163403220603825,3.8171766648107863,13.760669524333002,17.577846189143788,3.8207304262302242,13.767622087226552,0.00020000000000000004,0.00020000000000000004,0,0,0,0.026658072625582955,last_20_accepted_window
128,2.3498273106211034,0.0056431227639972756,2.3554704333851006,8,False,Picard residual not subset of target remainder,1.4301263021361972e-06,0.00021116491856223716,0.00021259504486437336,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0071506315106809855,1.0558245928111858,0.53148761216093332,3.8965378984091745,14.370654669888397,18.26719256829757,3.9019697862824292,14.383812859369852,0.00020000000000000004,0.00020000000000000004,0,0,0,0.015055732030896676,last_20_accepted_window;rejected_after_t_2
129,2.3498273106211034,0.0028215613819986378,2.352648872003102,8,True,,5.8300823496087087e-07,4.635370124646661e-05,4.6936709481427478e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0029150411748043543,0.23176850623233303,0.11734177370356869,3.8564275529546523,14.062311697627125,17.918739250581776,3.8590341619008002,14.066972922748464,0.00020000000000000004,0.00020000000000000004,0,0,0,0.015055732030896676,last_20_accepted_window
130,2.352648872003102,0.0042323420729979567,2.3568812140761,8,True,,9.482466528373338e-07,0.00011062445907409784,0.00011157270572693518,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0047412332641866691,0.55312229537048918,0.2789317643173379,3.916934929444682,14.533323912420075,18.450258841864756,3.9209438282335269,14.541886655257569,0.00020000000000000004,0.00020000000000000004,0,0,0,0.0084738901932150685,last_20_accepted_window
131,2.3568812140761,0.006348513109496935,2.3632297271855971,8,False,Picard residual not subset of target remainder,1.8451958605535351e-06,0.00034135720207997177,0.00034320239794052528,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.009225979302767676,1.7067860103998587,0.85800599485131313,4.0115645495542056,15.284966416183416,19.29653096573762,4.0176800979446172,15.301568772271763,0.00020000000000000004,0.00020000000000000004,0,0,0,0.024465617335469952,last_20_accepted_window;rejected_after_t_2
132,2.3568812140761,0.0031742565547484675,2.3600554706308485,8,True,,6.7050480226585974e-07,6.4759797001595303e-05,6.5430301803861161e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0033525240113292986,0.32379898500797649,0.16357575450965289,3.9636540055919869,14.904243196179152,18.867897201771139,3.9665986062985881,14.909942014931103,0.00020000000000000004,0.00020000000000000004,0,0,0,0.024465617335469952,last_20_accepted_window
133,2.3600554706308485,0.0047613848321227011,2.3648168554629714,8,True,,1.1486760923476786e-06,0.00017117741446318966,0.00017232609055553734,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0057433804617383934,0.85588707231594829,0.43081522638884334,4.035997629312452,15.487440361078606,19.523437990391059,4.0405131488542301,15.498134946357119,0.00020000000000000004,0.00020000000000000004,0,0,0,0.013832684364482175,last_20_accepted_window
134,2.3648168554629714,0.0071420772481840516,2.3719589327111552,8,False,Picard residual not subset of target remainder,2.559367189077514e-06,0.0005854613914382566,0.0005880207586273341,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.01279683594538757,2.9273069571912829,1.4700518965683351,4.1499344073074749,16.428338961632072,20.578273368939549,4.1568117549757266,16.449656865876968,0.00020000000000000004,0.00020000000000000004,0,0,0,0.041321400694437974,last_20_accepted_window;rejected_after_t_2
135,2.3648168554629714,0.0035710386240920258,2.3683878940870633,8,True,,7.8420559451070974e-07,9.6088289814665477e-05,9.6872495409176183e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0039210279725535487,0.48044144907332736,0.24218123852294043,4.0921271147267753,15.950548667266634,20.04267578199341,4.0954468774221402,15.957611790975738,0.00020000000000000004,0.00020000000000000004,0,0,0,0.041321400694437974,last_20_accepted_window
136,2.3683878940870633,0.0053565579361380383,2.3737444520232014,8,False,Picard residual not subset of target remainder,1.4624363490823875e-06,0.00028317215568157765,0.00028463459203066004,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0073121817454119371,1.4158607784078883,0.71158648007665004,4.1795176614176297,16.684879934053036,20.864397595470667,4.1845955522049261,16.698470678525528,0.00020000000000000004,0.00020000000000000004,0,0,0,0.023513439719927583,last_20_accepted_window;rejected_after_t_2
137,2.3683878940870633,0.0026782789680690191,2.3710661730551323,8,True,,5.5992480524857104e-07,5.6956996122524413e-05,5.7516920927772981e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0027996240262428552,0.28478498061262203,0.14379230231943244,4.1353312863979514,16.313290371304731,20.448621657702681,4.1377610989386131,16.317986192818658,0.00020000000000000004,0.00020000000000000004,0,0,0,0.023513439719927583,last_20_accepted_window
138,2.3710661730551323,0.0040174184521035283,2.3750835915072357,8,True,,9.3594300132822594e-07,0.00014421045935625066,0.00014514640235757889,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0046797150066411296,0.72105229678125327,0.36286600589394719,4.2020015523324981,16.880946915668371,21.082948468000868,4.2057434890146821,16.88971012990611,0.00020000000000000004,0.00020000000000000004,0,0,0,0.01331251163981842,last_20_accepted_window
139,2.3750835915072357,0.0060261276781552924,2.3811097191853912,8,False,Picard residual not subset of target remainder,1.9572256121937556e-06,0.00046885310099229301,0.00047081032660448678,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0097861280609687785,2.3442655049614651,1.1770258165112168,4.3064404471817816,17.789942282585951,22.096382729767733,4.3121518573926512,17.807236320253267,0.00020000000000000004,0.00020000000000000004,0,0,0,0.038423311140984719,last_20_accepted_window;rejected_after_t_2
140,2.3750835915072357,0.0030130638390776462,2.3780966553463134,8,True,,6.4923448701067475e-07,8.1960372223459108e-05,8.2609606710469782e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0032461724350533738,0.4098018611172955,0.20652401677617443,4.2535371128048052,17.328943428248582,21.582480541053386,4.2562798257680363,17.334726525155052,0.00020000000000000004,0.00020000000000000004,0,0,0,0.038423311140984719,last_20_accepted_window
141,2.3780966553463134,0.0045195957586164695,2.3826162511049298,8,False,Picard residual not subset of target remainder,1.1615508651551042e-06,0.00022982629051676904,0.00023098784138192414,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0058077543257755212,1.1491314525838452,0.57746960345481035,4.3334408521975298,18.035192998763709,22.368633850961238,4.3376513340403458,18.046231915181782,0.00020000000000000004,0.00020000000000000004,0,0,0,0.021868275647376662,last_20_accepted_window;rejected_after_t_2
142,2.3780966553463134,0.0022597978793082348,2.3803564532256218,8,True,,4.6796591885803918e-07,4.9364592499544589e-05,4.983255841840263e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0023398295942901959,0.24682296249772293,0.12458139604600657,4.2930904451481835,17.678182794249313,21.971273239397497,4.2950893988606245,17.682025097018229,0.00020000000000000004,0.00020000000000000004,0,0,0,0.021868275647376662,last_20_accepted_window
143,2.3803564532256218,0.0033896968189623521,2.3837461500445842,8,True,,7.6455259581911203e-07,0.0001192935322323426,0.00012005808482816172,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0038227629790955598,0.59646766116171301,0.30014521207040429,4.3539308319513355,18.222249959330753,22.576180791282088,4.357026030607777,18.229379438468971,0.00020000000000000004,0.00020000000000000004,0,0,0,0.012389040459413424,last_20_accepted_window
144,2.3837461500445842,0.0050845452284435282,2.3888306952730276,8,False,Picard residual not subset of target remainder,1.502180085879975e-06,0.00036752635247739142,0.0003690285325632714,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0075109004293998742,1.8376317623869569,0.92257133140817849,4.44876237289927,19.087290566460194,23.536052939359465,4.4535010291636015,19.101215456962361,0.00020000000000000004,0.00020000000000000004,0,0,0,0.034663435160823632,last_20_accepted_window;rejected_after_t_2
145,2.3837461500445842,0.0025422726142217641,2.3862884226588061,8,True,,5.385814443309931e-07,6.8918034387887415e-05,6.9456615832218412e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0026929072216549652,0.34459017193943703,0.17364153958054601,4.4007974353898378,18.649158816078234,23.049956251468071,4.4030578987132758,18.653862778041709,0.00020000000000000004,0.00020000000000000004,0,0,0,0.034663435160823632,last_20_accepted_window
146,2.3862884226588061,0.0038134089213326464,2.390101831580139,8,True,,9.2746060377399545e-07,0.00018324203838369197,0.00018416949898746596,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0046373030188699774,0.91621019191845976,0.46042374746866488,4.4731817340419076,19.318469617254419,23.791651351296327,4.4766682579267583,19.32737563525593,0.00020000000000000004,0.00020000000000000004,0,0,0,0.019721673564765809,last_20_accepted_window
147,2.390101831580139,0.0057201133819989695,2.3958219449621381,8,False,Picard residual not subset of target remainder,2.0826010251009367e-06,0.00061966801489602265,0.00062175061592112358,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.010413005125504683,3.0983400744801131,1.5543765398028089,4.5867276951348659,20.393392912157477,24.980120607292342,4.5920530691860435,20.411247837229379,0.00020000000000000004,0.00020000000000000004,0,0,0,0.056887300535071746,last_20_accepted_window;rejected_after_t_2
148,2.390101831580139,0.0028600566909994848,2.3929618882711385,8,True,,6.3023483743969509e-07,0.00010171422174644474,0.00010234445658388444,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0031511741871984751,0.50857110873222366,0.25586114145971106,4.5291870540607624,19.847654590275805,24.376841644336569,4.5317370391902445,19.853487697309802,0.00020000000000000004,0.00020000000000000004,0,0,0,0.056887300535071746,last_20_accepted_window
149,2.3929618882711385,0.0042900850364992272,2.3972519733076378,8,False,Picard residual not subset of target remainder,1.1805962599653461e-06,0.00029888637622077925,0.00030006697248074457,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0059029812998267301,1.4944318811038961,0.75016743120186136,4.6161141462425146,20.683770145508721,25.299884291751233,4.6200338221454125,20.695077187218917,0.00020000000000000004,0.00020000000000000004,0,0,0,0.032555084824548851,last_20_accepted_window;rejected_after_t_2
150,2.3929618882711385,0.0021450425182496136,2.395106930789388,8,True,,4.4905841553012266e-07,5.9649332643552803e-05,6.0098391059082929e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0022452920776506132,0.298246663217764,0.15024597764770731,4.5722027083749959,20.26075811107928,24.832960819454275,4.5740564453508448,20.264602519882807,0.00020000000000000004,0.00020000000000000004,0,0,0,0.032555084824548851,last_20_accepted_window
151,2.395106930789388,0.0032175637773744206,2.3983244945667623,8,True,,7.5222689398850451e-07,0.00015149135185688135,0.00015224357875086986,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0037611344699425226,0.7574567592844067,0.38060894687717461,4.6384236312482745,20.905431665363782,25.543855296612058,4.6413000054425604,20.912671773258019,0.00020000000000000004,0.00020000000000000004,0,0,0,0.018522384587446605,last_20_accepted_window
152,2.3983244945667623,0.0048263456660616304,2.4031508402328239,8,False,Picard residual not subset of target remainder,1.5762839228171041e-06,0.00048703925943048191,0.00048861554335329906,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0078814196140855192,2.4351962971524093,1.2215388583832476,4.7417771121536463,21.93322688636626,26.675003998519905,4.7461854395982579,21.947598320547321,0.00020000000000000004,0.00020000000000000004,0,0,0,0.051818961727253983,last_20_accepted_window;rejected_after_t_2
153,2.3983244945667623,0.0024131728330308152,2.4007376673997931,8,True,,5.2058594810891245e-07,8.531045950320699e-05,8.58310454513159e-05,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0026029297405445622,0.42655229751603491,0.21457761362828975,4.6894809977981469,21.412148501183868,26.101629498982014,4.6915764974795273,21.416887192204367,0.00020000000000000004,0.00020000000000000004,0,0,0,0.051818961727253983,last_20_accepted_window
154,2.4007376673997931,0.0036197592495462228,2.4043574266493395,8,False,Picard residual not subset of target remainder,9.3203811058491521e-07,0.00023820811037948185,0.00023914014849006675,0.00020000000000000001,0.00020000000000000001,0.00040000000000000002,0.0046601905529245757,1.1910405518974092,0.59785037122516682,4.7684180590311058,22.208237465696126,26.976655524727231,4.7716559046501796,22.217351773453501,0.00020000000000000004,0.00020000000000000004,0,0,0,0.029624197963458238,rejected_after_t_2
