plant,mode,step,history_length,replays,phase,operation,dependency_fixed,category,exclusive_seconds,calls,step_seconds,instrumentation
brusselator,reference,101,100,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.2184517066925764,1,1.861812910065055,light_phase_timer
brusselator,reference,101,100,9,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.08732490101829171,1,1.861812910065055,light_phase_timer
brusselator,reference,101,100,9,replay,image,False,refinement_dynamic_and_dispatch,0.664788797032088,9,1.861812910065055,light_phase_timer
brusselator,reference,101,100,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.0020717759616672993,1,1.861812910065055,light_phase_timer
brusselator,reference,101,100,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015416854061186314,3,1.861812910065055,light_phase_timer
brusselator,reference,101,100,9,boundary,boundary,False,boundary_and_endpoint_correction,0.8061439120210707,1,1.861812910065055,light_phase_timer
brusselator,reference,101,100,9,other,unattributed,False,other_including_unclassified_python,0.0676149632781744,0,1.861812910065055,light_phase_timer
brusselator,reference,102,101,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.20659814542159438,1,1.8289406350813806,light_phase_timer
brusselator,reference,102,101,9,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.07354681007564068,1,1.8289406350813806,light_phase_timer
brusselator,reference,102,101,9,replay,image,False,refinement_dynamic_and_dispatch,0.6658577416092157,9,1.8289406350813806,light_phase_timer
brusselator,reference,102,101,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.001961902715265751,1,1.8289406350813806,light_phase_timer
brusselator,reference,102,101,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015754091553390026,3,1.8289406350813806,light_phase_timer
brusselator,reference,102,101,9,boundary,boundary,False,boundary_and_endpoint_correction,0.8077647499740124,1,1.8289406350813806,light_phase_timer
brusselator,reference,102,101,9,other,unattributed,False,other_including_unclassified_python,0.05745719373226166,0,1.8289406350813806,light_phase_timer
brusselator,reference,103,102,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.20964985433965921,1,1.8115550582297146,light_phase_timer
brusselator,reference,103,102,9,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.0752110118046403,1,1.8115550582297146,light_phase_timer
brusselator,reference,103,102,9,replay,image,False,refinement_dynamic_and_dispatch,0.6591839184984565,9,1.8115550582297146,light_phase_timer
brusselator,reference,103,102,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.0019314037635922432,1,1.8115550582297146,light_phase_timer
brusselator,reference,103,102,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015254475176334381,3,1.8115550582297146,light_phase_timer
brusselator,reference,103,102,9,boundary,boundary,False,boundary_and_endpoint_correction,0.7914069080725312,1,1.8115550582297146,light_phase_timer
brusselator,reference,103,102,9,other,unattributed,False,other_including_unclassified_python,0.0589174865745008,0,1.8115550582297146,light_phase_timer
