checkpoint,endpoint_width_sum,last_validated_time,segment_index,segment_width_sum,status
0.1,0.6183304358934152,0.10751738125000003,6,0.69387211542479,passed
0.5,0.5893248887804374,0.5091465448253037,30,0.7624062114672887,passed
1.0,0.2005836679558914,1.0316694632848293,49,0.2805653442598894,passed
4.0,0.35819473817981085,4.019538418384984,137,0.4364350158586802,passed
6.0,1.5969600906942252,6.0015662908789515,221,1.6615616945219125,passed
