backend_lane,dense_kernel_s,device_to_host_s,device_transfer_count,h_attempted,host_to_device_s,segment_index,t_before,total_wall_s
hybrid_dense_core,0.1310938890092075,0.0,0,0.1,0.0,0,0.0,0.6400747759616934
hybrid_dense_core,0.1310195450205356,0.0,0,0.013750000000000002,0.0,1,0.0125,0.3343028840026818
hybrid_dense_core,0.13409809296717867,0.0,0,0.015125000000000003,0.0,2,0.026250000000000002,0.4080163589678705
hybrid_dense_core,0.13158665603259578,0.0,0,0.016637500000000003,0.0,3,0.04137500000000001,0.43006734998198226
hybrid_dense_core,0.13222073204815388,0.0,0,0.018301250000000005,0.0,4,0.05801250000000001,0.4880762500106357
hybrid_dense_core,0.13184722600271925,0.0,0,0.020131375000000007,0.0,5,0.07631375000000001,0.45826725399820134
hybrid_dense_core,0.13226356398081407,0.0,0,0.02214451250000001,0.0,6,0.09644512500000002,0.5853864300297573
hybrid_dense_core,0.13128752395277843,0.0,0,0.012179481875000005,0.0,7,0.10751738125000003,0.456423592986539
hybrid_dense_core,0.1336516820010729,0.0,0,0.013397430062500007,0.0,8,0.11969686312500004,0.4611102990456857
hybrid_dense_core,0.1340661839931272,0.0,0,0.014737173068750008,0.0,9,0.13309429318750005,0.46589209901867434
hybrid_dense_core,0.13305719301570207,0.0,0,0.01621089037562501,0.0,10,0.14783146625625004,0.4725972489686683
hybrid_dense_core,0.13239094096934423,0.0,0,0.01783197941318751,0.0,11,0.16404235663187505,0.4793605679878965
hybrid_dense_core,0.13233955495525151,0.0,0,0.019615177354506262,0.0,12,0.18187433604506256,0.48948156501865014
hybrid_dense_core,0.13231283897766843,0.0,0,0.02157669508995689,0.0,13,0.20148951339956883,0.6193391879787669
hybrid_dense_core,0.1316069239983335,0.0,0,0.01186718229947629,0.0,14,0.2122778609445473,0.48721391701838
hybrid_dense_core,0.13228765304666013,0.0,0,0.01305390052942392,0.0,15,0.22414504324402357,0.4890088510001078
hybrid_dense_core,0.13144046399975196,0.0,0,0.014359290582366313,0.0,16,0.2371989437734475,0.48886939603835344
hybrid_dense_core,0.13190419599413872,0.0,0,0.015795219640602945,0.0,17,0.2515582343558138,0.49979698698734865
hybrid_dense_core,0.13245203101541847,0.0,0,0.017374741604663242,0.0,18,0.26735345399641675,0.49112685304135084
hybrid_dense_core,0.1344062690041028,0.0,0,0.01911221576512957,0.0,19,0.28472819560108,0.49338591599371284
hybrid_dense_core,0.13203328900272027,0.0,0,0.02102343734164253,0.0,20,0.30384041136620954,0.49292403901927173
hybrid_dense_core,0.13199284300208092,0.0,0,0.023125781075806782,0.0,21,0.32486384870785207,0.6158744990243576
hybrid_dense_core,0.1319692240213044,0.0,0,0.012719179591693731,0.0,22,0.33642673924575545,0.4852111650398001
hybrid_dense_core,0.1321142870001495,0.0,0,0.013991097550863106,0.0,23,0.34914591883744917,0.48368972702883184
hybrid_dense_core,0.1316922300029546,0.0,0,0.015390207305949418,0.0,24,0.36313701638831225,0.4857228149776347
hybrid_dense_core,0.13254183199023828,0.0,0,0.016929228036544362,0.0,25,0.37852722369426167,0.49377033597556874
hybrid_dense_core,0.13214390201028436,0.0,0,0.0186221508401988,0.0,26,0.395456451730806,0.4944580619921908
hybrid_dense_core,0.13389816600829363,0.0,0,0.02048436592421868,0.0,27,0.4140786025710048,0.49904634000267833
hybrid_dense_core,0.13349746901076287,0.0,0,0.02253280251664055,0.0,28,0.4345629684952235,0.5012464639730752
hybrid_dense_core,0.13219027902232483,0.0,0,0.02478608276830461,0.0,29,0.45709577101186405,0.4995030870195478
hybrid_dense_core,0.13767993298824877,0.0,0,0.02726469104513507,0.0,30,0.4818818537801687,0.5198953539947979
hybrid_dense_core,0.13353466300759465,0.0,0,0.029991160149648578,0.0,31,0.5091465448253037,0.6408916889922693
hybrid_dense_core,0.13316252100048587,0.0,0,0.01649513808230672,0.0,32,0.524142124900128,0.5143184529733844
hybrid_dense_core,0.1320282340166159,0.0,0,0.018144651890537395,0.0,33,0.5406372629824348,0.5044603950227611
hybrid_dense_core,0.1323452370124869,0.0,0,0.019959117079591138,0.0,34,0.5587819148729721,0.5082533460226841
hybrid_dense_core,0.18765970302047208,0.0,0,0.021955028787550252,0.0,35,0.5787410319525632,0.5629249779740348
hybrid_dense_core,0.13174009101931006,0.0,0,0.024150531666305278,0.0,36,0.6006960607401135,0.5081670740037225
hybrid_dense_core,0.1329472049837932,0.0,0,0.026565584832935807,0.0,37,0.6248465924064188,0.508747448970098
hybrid_dense_core,0.13356318703154102,0.0,0,0.02922214331622939,0.0,38,0.6514121772393546,0.5090912590385415
hybrid_dense_core,0.136396205984056,0.0,0,0.03214435764785233,0.0,39,0.680634320555584,0.5194159829989076
hybrid_dense_core,0.13272018899442628,0.0,0,0.03535879341263757,0.0,40,0.7127786782034363,0.5205120960017666
hybrid_dense_core,0.13237544102594256,0.0,0,0.03889467275390133,0.0,41,0.7481374716160739,0.5066113410284743
hybrid_dense_core,0.13199915800942108,0.0,0,0.04278414002929146,0.0,42,0.7870321443699753,0.6368006109842099
hybrid_dense_core,0.1316839950159192,0.0,0,0.023531277016110307,0.0,43,0.808424214384621,0.5006724480190314
hybrid_dense_core,0.13131383998552337,0.0,0,0.02588440471772134,0.0,44,0.8319554914007313,0.5023571969941258
hybrid_dense_core,0.1326123199542053,0.0,0,0.028472845189493477,0.0,45,0.8578398961184527,0.5074137300252914
hybrid_dense_core,0.13186490099178627,0.0,0,0.03132012970844283,0.0,46,0.8863127413079461,0.5068498679902405
hybrid_dense_core,0.1325482590473257,0.0,0,0.03445214267928711,0.0,47,0.9176328710163889,0.510561207018327
hybrid_dense_core,0.1322329179965891,0.0,0,0.03789735694721583,0.0,48,0.952085013695676,0.5101317149819806
hybrid_dense_core,0.1320912759983912,0.0,0,0.041687092641937415,0.0,49,0.9899823706428919,0.5102758510038257
hybrid_dense_core,0.13223675498738885,0.0,0,0.04585580190613116,0.0,50,1.0316694632848293,0.5113227799884044
hybrid_dense_core,0.19176179403439164,0.0,0,0.05044138209674428,0.0,51,1.0775252651909606,0.5653150759753771
hybrid_dense_core,0.13342405098956078,0.0,0,0.05548552030641871,0.0,52,1.1279666472877048,0.5092225480475463
hybrid_dense_core,0.1326129210065119,0.0,0,0.06103407233706059,0.0,53,1.1834521675941234,0.5102202239795588
hybrid_dense_core,0.13249377498868853,0.0,0,0.06713747957076666,0.0,54,1.244486239931184,0.6422870039823465
hybrid_dense_core,0.13185234903357923,0.0,0,0.036925613763921665,0.0,55,1.2780549797165675,0.5047135290224105
hybrid_dense_core,0.13255105802090839,0.0,0,0.040618175140313836,0.0,56,1.314980593480489,0.5108679920085706
hybrid_dense_core,0.13254934799624607,0.0,0,0.044679992654345226,0.0,57,1.3555987686208029,0.5079541319864802
hybrid_dense_core,0.1328337710001506,0.0,0,0.049147991919779754,0.0,58,1.4002787612751482,0.512787884043064
hybrid_dense_core,0.13282390497624874,0.0,0,0.054062791111757734,0.0,59,1.4494267531949279,0.5112184929894283
hybrid_dense_core,0.1323808350134641,0.0,0,0.05946907022293351,0.0,60,1.5034895443066856,0.5102387620136142
hybrid_dense_core,0.13215467502595857,0.0,0,0.06541597724522687,0.0,61,1.562958614529619,0.5104500619927421
hybrid_dense_core,0.13295567798195407,0.0,0,0.07195757496974955,0.0,62,1.628374591774846,0.5164740399923176
hybrid_dense_core,0.1332037000101991,0.0,0,0.07915333246672451,0.0,63,1.7003321667445956,0.6461248639971018
hybrid_dense_core,0.13207977899583057,0.0,0,0.043534332856698485,0.0,64,1.739908832977958,0.5103332040016539
hybrid_dense_core,0.1459405180066824,0.0,0,0.04788776614236834,0.0,65,1.7834431658346563,0.5291602610377595
hybrid_dense_core,0.13318287197034806,0.0,0,0.052676542756605174,0.0,66,1.8313309319770248,0.5815399949788116
hybrid_dense_core,0.13302473101066425,0.0,0,0.05794419703226569,0.0,67,1.88400747473363,0.5148814329877496
hybrid_dense_core,0.1334469509893097,0.0,0,0.06373861673549226,0.0,68,1.9419516717658956,0.5150714299525134
hybrid_dense_core,0.13706622197059914,0.0,0,0.0701124784090415,0.0,69,2.0056902885013876,0.5218737249961123
hybrid_dense_core,0.13267535500926897,0.0,0,0.07712372624994565,0.0,70,2.0758027669104293,0.5179334249696694
hybrid_dense_core,0.13333219703054056,0.0,0,0.08483609887494022,0.0,71,2.152926493160375,0.6508083550143056
hybrid_dense_core,0.13241347699658945,0.0,0,0.04665985438121712,0.0,72,2.1953445425978453,0.5123901480110362
hybrid_dense_core,0.133498040959239,0.0,0,0.05132583981933884,0.0,73,2.2420043969790626,0.513806618982926
hybrid_dense_core,0.1347316619940102,0.0,0,0.05645842380127273,0.0,74,2.2933302367984014,0.5168201560154557
hybrid_dense_core,0.13249544001882896,0.0,0,0.062104266181400004,0.0,75,2.3497886605996743,0.5230669460142963
hybrid_dense_core,0.13308824005071074,0.0,0,0.06831469279954001,0.0,76,2.4118929267810745,0.5213865420082584
hybrid_dense_core,0.13324859598651528,0.0,0,0.07514616207949402,0.0,77,2.4802076195806144,0.6505095669999719
hybrid_dense_core,0.13260812999214977,0.0,0,0.04133038914372172,0.0,78,2.5177807006203614,0.514060391986277
hybrid_dense_core,0.13301559904357418,0.0,0,0.04546342805809389,0.0,79,2.559111089764083,0.5128709390410222
hybrid_dense_core,0.13287736801430583,0.0,0,0.050009770863903284,0.0,80,2.6045745178221766,0.5149916289956309
hybrid_dense_core,0.13289251102833077,0.0,0,0.05501074795029362,0.0,81,2.6545842886860798,0.5275062169530429
hybrid_dense_core,0.13306687999283895,0.0,0,0.06051182274532299,0.0,82,2.7095950366363732,0.6469878070056438
hybrid_dense_core,0.13306874496629462,0.0,0,0.033281502509927646,0.0,83,2.739850948009035,0.528368089988362
hybrid_dense_core,0.13290446699829772,0.0,0,0.036609652760920416,0.0,84,2.7731324505189625,0.5268323619966395
hybrid_dense_core,0.13316655700327829,0.0,0,0.040270618037012464,0.0,85,2.809742103279883,0.4937769880052656
hybrid_dense_core,0.13306512200506404,0.0,0,0.04429767984071371,0.0,86,2.850012721316895,0.5170117150410078
hybrid_dense_core,0.13265799201326445,0.0,0,0.04872744782478509,0.0,87,2.894310401157609,0.6515412360313348
hybrid_dense_core,0.13285761297447607,0.0,0,0.0268000963036318,0.0,88,2.9186741250700012,0.5273773389635608
hybrid_dense_core,0.13620356400497258,0.0,0,0.02948010593399498,0.0,89,2.945474221373633,0.5221524789812975
hybrid_dense_core,0.1322667679633014,0.0,0,0.03242811652739448,0.0,90,2.974954327307628,0.5228012120351195
hybrid_dense_core,0.13413849798962474,0.0,0,0.03567092818013393,0.0,91,3.0073824438350223,0.52294322301168
hybrid_dense_core,0.13370517798466608,0.0,0,0.03923802099814733,0.0,92,3.043053372015156,0.6576336760190316
hybrid_dense_core,0.1326746119884774,0.0,0,0.021580911548981032,0.0,93,3.0626723825142297,0.5182720539742149
hybrid_dense_core,0.13285367301432416,0.0,0,0.023739002703879138,0.0,94,3.0842532940632106,0.5187746729934588
hybrid_dense_core,0.13302953797392547,0.0,0,0.026112902974267053,0.0,95,3.10799229676709,0.5204006090061739
hybrid_dense_core,0.13254444301128387,0.0,0,0.02872419327169376,0.0,96,3.134105199741357,0.5233431920059957
hybrid_dense_core,0.1327025219798088,0.0,0,0.031596612598863136,0.0,97,3.162829393013051,0.6544667280395515
hybrid_dense_core,0.13181832700502127,0.0,0,0.017378136929374725,0.0,98,3.1786276993124822,0.5177947389893234
hybrid_dense_core,0.2136359309661202,0.0,0,0.019115950622312198,0.0,99,3.196005836241857,0.600858366000466
hybrid_dense_core,0.13269618299091235,0.0,0,0.02102754568454342,0.0,100,3.2151217868641693,0.5228952059987932
hybrid_dense_core,0.13277304399525747,0.0,0,0.023130300252997765,0.0,101,3.2361493325487127,0.5237938649952412
hybrid_dense_core,0.13273686898173764,0.0,0,0.02544333027829754,0.0,102,3.2592796328017104,0.5235550010111183
hybrid_dense_core,0.13313862099312246,0.0,0,0.027987663306127297,0.0,103,3.284722963080008,0.6488107909681275
hybrid_dense_core,0.13463140599196777,0.0,0,0.015393214818370015,0.0,104,3.2987167947330716,0.5218958860496059
hybrid_dense_core,0.13286397996125743,0.0,0,0.016932536300207017,0.0,105,3.3141100095514417,0.5196984839858487
hybrid_dense_core,0.1327381560113281,0.0,0,0.01862578993022772,0.0,106,3.331042545851649,0.5229989240178838
hybrid_dense_core,0.1335379449883476,0.0,0,0.020488368923250497,0.0,107,3.3496683357818764,0.5246200749534182
hybrid_dense_core,0.1344736859900877,0.0,0,0.02253720581557555,0.0,108,3.370156704705127,0.5252350300434045
hybrid_dense_core,0.13346045702928677,0.0,0,0.024790926397133106,0.0,109,3.3926939105207023,0.5292476380127482
hybrid_dense_core,0.13354951998917386,0.0,0,0.027270019036846418,0.0,110,3.4174848369178354,0.663556065002922
hybrid_dense_core,0.1321767540066503,0.0,0,0.014998510470265531,0.0,111,3.4311198464362587,0.5212993390159681
hybrid_dense_core,0.13380004599457607,0.0,0,0.016498361517292084,0.0,112,3.446118356906524,0.5201911560143344
hybrid_dense_core,0.132132510014344,0.0,0,0.018148197669021295,0.0,113,3.462616718423816,0.5200032269931398
hybrid_dense_core,0.13260911701945588,0.0,0,0.019963017435923425,0.0,114,3.4807649160928373,0.5180754769826308
hybrid_dense_core,0.13240151799982414,0.0,0,0.02195931917951577,0.0,115,3.500727933528761,0.5206367369974032
hybrid_dense_core,0.13248376199044287,0.0,0,0.024155251097467346,0.0,116,3.522687252708277,0.5219781460473314
hybrid_dense_core,0.2212839220301248,0.0,0,0.026570776207214084,0.0,117,3.546842503805744,0.7402558930334635
hybrid_dense_core,0.13219848601147532,0.0,0,0.014613926913967746,0.0,118,3.5601278919093513,0.5191718029673211
hybrid_dense_core,0.13370497000869364,0.0,0,0.016075319605364524,0.0,119,3.574741818823319,0.5208339590462856
hybrid_dense_core,0.13229978899471462,0.0,0,0.01768285156590098,0.0,120,3.5908171384286836,0.5208830430055968
hybrid_dense_core,0.13294959400082007,0.0,0,0.019451136722491078,0.0,121,3.6084999899945847,0.5212248910102062
hybrid_dense_core,0.13273722596932203,0.0,0,0.021396250394740187,0.0,122,3.627951126717076,0.5386014329851605
hybrid_dense_core,0.13342765503330156,0.0,0,0.023535875434214207,0.0,123,3.649347377111816,0.5267469390528277
hybrid_dense_core,0.13334379199659452,0.0,0,0.02588946297763563,0.0,124,3.6728832525460304,0.5238312790170312
hybrid_dense_core,0.13262522500008345,0.0,0,0.028478409275399196,0.0,125,3.698772715523666,0.5246180449612439
hybrid_dense_core,0.133586416952312,0.0,0,0.03132625020293912,0.0,126,3.727251124799065,0.653370110958349
hybrid_dense_core,0.13354199298191816,0.0,0,0.017229437611616515,0.0,127,3.742914249900535,0.5182353389682248
hybrid_dense_core,0.13286779599729925,0.0,0,0.018952381372778167,0.0,128,3.7601436875121514,0.5170044130063616
hybrid_dense_core,0.13216403499245644,0.0,0,0.020847619510055985,0.0,129,3.7790960688849298,0.5161413209862076
hybrid_dense_core,0.13262497598771006,0.0,0,0.022932381461061586,0.0,130,3.7999436883949858,0.5181002820027061
hybrid_dense_core,0.1346191720222123,0.0,0,0.025225619607167748,0.0,131,3.8228760698560476,0.5267124880338088
hybrid_dense_core,0.13294673699419945,0.0,0,0.027748181567884524,0.0,132,3.848101689463215,0.5157507340190932
hybrid_dense_core,0.13254015299025923,0.0,0,0.03052299972467298,0.0,133,3.8758498710311,0.5164306680089794
hybrid_dense_core,0.1329591809771955,0.0,0,0.03357529969714028,0.0,134,3.9063728707557726,0.5156896390253678
hybrid_dense_core,0.13377668103203177,0.0,0,0.03693282966685431,0.0,135,3.939948170452913,0.5148216470261104
hybrid_dense_core,0.13259589398512617,0.0,0,0.04062611263353974,0.0,136,3.9768810001197674,0.6507877350086346
hybrid_dense_core,0.13170533801894635,0.0,0,0.02234436194844686,0.0,137,3.997194056436537,0.5106020299717784
hybrid_dense_core,0.13230753602692857,0.0,0,0.024578798143291548,0.0,138,4.019538418384984,0.5114599770167843
hybrid_dense_core,0.1322889339644462,0.0,0,0.027036677957620703,0.0,139,4.044117216528276,0.5115396909532137
hybrid_dense_core,0.2299183980212547,0.0,0,0.029740345753382778,0.0,140,4.071153894485897,0.6150329140364192
hybrid_dense_core,0.13279505702666938,0.0,0,0.03271438032872106,0.0,141,4.100894240239279,0.5147898819996044
hybrid_dense_core,0.1328773939749226,0.0,0,0.03598581836159317,0.0,142,4.133608620568,0.5188483669771813
hybrid_dense_core,0.13229041697923094,0.0,0,0.03958440019775249,0.0,143,4.169594438929593,0.5179212969960645
hybrid_dense_core,0.13298211200162768,0.0,0,0.04354284021752774,0.0,144,4.209178839127346,0.6463351040147245
hybrid_dense_core,0.1327242180122994,0.0,0,0.02394856211964026,0.0,145,4.23095025923611,0.5126373840030283
hybrid_dense_core,0.13266243698308244,0.0,0,0.026343418331604286,0.0,146,4.25489882135575,0.5121514619677328
hybrid_dense_core,0.13211705902358517,0.0,0,0.028977760164764717,0.0,147,4.281242239687355,0.5116212260327302
hybrid_dense_core,0.13444124098168686,0.0,0,0.03187553618124119,0.0,148,4.310219999852119,0.5157920129713602
hybrid_dense_core,0.13256340799853206,0.0,0,0.035063089799365316,0.0,149,4.34209553603336,0.514314713946078
hybrid_dense_core,0.1324098960030824,0.0,0,0.03856939877930185,0.0,150,4.377158625832726,0.5279162930091843
hybrid_dense_core,0.13710070197703317,0.0,0,0.04242633865723204,0.0,151,4.415728024612028,0.5178422880126163
hybrid_dense_core,0.13404521497432142,0.0,0,0.04666897252295525,0.0,152,4.4581543632692595,0.650148093001917
hybrid_dense_core,0.1328633070224896,0.0,0,0.02566793488762539,0.0,153,4.481488849530737,0.5143696370068938
hybrid_dense_core,0.13691938895499334,0.0,0,0.028234728376387932,0.0,154,4.507156784418362,0.5203836250002496
hybrid_dense_core,0.1345950230024755,0.0,0,0.031058201214026727,0.0,155,4.53539151279475,0.5264723069849424
hybrid_dense_core,0.13291698100510985,0.0,0,0.0341640213354294,0.0,156,4.566449714008777,0.514212986046914
hybrid_dense_core,0.13361562497448176,0.0,0,0.03758042346897235,0.0,157,4.600613735344206,0.5163778720307164
hybrid_dense_core,0.13509689696365967,0.0,0,0.041338465815869585,0.0,158,4.638194158813178,0.525531099003274
hybrid_dense_core,0.1333728460012935,0.0,0,0.04547231239745655,0.0,159,4.679532624629048,0.6404494399903342
hybrid_dense_core,0.13212400500196964,0.0,0,0.025009771818601104,0.0,160,4.702268780827777,0.5200676580425352
hybrid_dense_core,0.1325959770474583,0.0,0,0.027510749000461215,0.0,161,4.727278552646378,0.5151991830207407
hybrid_dense_core,0.13343476701993495,0.0,0,0.03026182390050734,0.0,162,4.754789301646839,0.5166333260131069
hybrid_dense_core,0.13237155001843348,0.0,0,0.03328800629055807,0.0,163,4.785051125547346,0.5119510309887119
hybrid_dense_core,0.13261248299386352,0.0,0,0.03661680691961388,0.0,164,4.818339131837904,0.5083380740252323
hybrid_dense_core,0.24269405601080507,0.0,0,0.04027848761157527,0.0,165,4.854955938757518,0.7519968530396
hybrid_dense_core,0.13280639902222902,0.0,0,0.022153168186366402,0.0,166,4.875095182563306,0.5087582900305279
hybrid_dense_core,0.1333882960025221,0.0,0,0.024368485005003045,0.0,167,4.897248350749672,0.5116353639750741
hybrid_dense_core,0.13292333896970376,0.0,0,0.02680533350550335,0.0,168,4.9216168357546755,0.5111792639945634
hybrid_dense_core,0.1340902560041286,0.0,0,0.02948586685605369,0.0,169,4.948422169260179,0.5197598040103912
hybrid_dense_core,0.13329638203140348,0.0,0,0.03243445354165906,0.0,170,4.977908036116233,0.5143924240255728
hybrid_dense_core,0.13298661401495337,0.0,0,0.03567789889582497,0.0,171,5.010342489657892,0.5161097159725614
hybrid_dense_core,0.13322551001328975,0.0,0,0.03924568878540747,0.0,172,5.046020388553717,0.6461454380187206
hybrid_dense_core,0.13729720597621053,0.0,0,0.02158512883197411,0.0,173,5.06564323294642,0.5184820470167324
hybrid_dense_core,0.13357201195321977,0.0,0,0.023743641715171522,0.0,174,5.087228361778394,0.5155858909711242
hybrid_dense_core,0.13292389002162963,0.0,0,0.026118005886688677,0.0,175,5.110972003493566,0.5217816039803438
hybrid_dense_core,0.1330667519941926,0.0,0,0.02872980647535755,0.0,176,5.1370900093802545,0.5164833060116507
hybrid_dense_core,0.13466810999670997,0.0,0,0.03160278712289331,0.0,177,5.165819815855612,0.5169938099570572
hybrid_dense_core,0.13329729600809515,0.0,0,0.03476306583518264,0.0,178,5.197422602978506,0.6600888359826058
hybrid_dense_core,0.13299306196859106,0.0,0,0.019119686209350454,0.0,179,5.214804135896097,0.5151879999903031
hybrid_dense_core,0.13336837495444342,0.0,0,0.0210316548302855,0.0,180,5.233923822105448,0.5152845229604281
hybrid_dense_core,0.13334042398491874,0.0,0,0.023134820313314052,0.0,181,5.254955476935733,0.516620232956484
hybrid_dense_core,0.13288036303129047,0.0,0,0.02544830234464546,0.0,182,5.278090297249047,0.5153490490047261
hybrid_dense_core,0.13312254002084956,0.0,0,0.02799313257911001,0.0,183,5.303538599593693,0.516738583042752
hybrid_dense_core,0.13528974598739296,0.0,0,0.030792445837021013,0.0,184,5.331531732172802,0.5226319920038804
hybrid_dense_core,0.13561587099684402,0.0,0,0.03387169042072312,0.0,185,5.362324178009824,0.6699635409750044
