run_id,py_status,py_segments,py_runtime_s,py_last_validated_t,py_last_width_sum,py_tube_width_sum,flowstar_segments_over_same_horizon,flowstar_last_width_sum_near_T,flowstar_tube_width_sum_over_same_horizon,last_width_ratio,tube_width_ratio,max_time_overlap_width_ratio,median_time_overlap_width_ratio
flowstar_style_o6_target,failed,127,221.48196132015437,2.1095541733932355,9.0341200395994434,9.0990071505540335,71,0.3006359999999999,4.6357960000000009,30.050027407228164,1.9627712588202828,30.050027407228164,12.682109405545757
flowstar_style_o6_target_cutoff,failed,127,225.00878843106329,2.1095541733932355,9.0341200395994434,9.0990071505540335,71,0.3006359999999999,4.6357960000000009,30.050027407228164,1.9627712588202828,30.050027407228164,12.682109405545757
