plant,step,category,operation,seconds,calls
brusselator,101,A,torch_tm_flowpipe.batched_dense_tm.sparse_tmvector_to_dense,0.01031342800706625,1
brusselator,101,B,BatchedPolynomial.substitute_const_and_drop,0.0019231350161135197,1
brusselator,101,C,torch_tm_flowpipe.endpoint_substitution.enclose_constant_substitution,0.07619902631267905,3
brusselator,101,C,DenseRemainderLedger.total,0.00021265167742967606,1
brusselator,101,C,BatchedTaylorModel.endpoint,0.0012814262881875038,1
brusselator,101,A,Polynomial.__init__,0.2479974664747715,166
brusselator,101,A,torch_tm_flowpipe.batched_dense_tm.dense_to_sparse_tmvector,0.00966580817475915,1
brusselator,101,B,Polynomial.substitute_const,0.004481667187064886,2
brusselator,101,C,Polynomial.substitute_const_with_roundoff,0.00952450791373849,2
brusselator,101,D,Polynomial.evaluate_interval,3.0328305433504283,146
brusselator,101,F,torch_tm_flowpipe.flowpipe._tmvector_constant_part,6.966991350054741e-05,1
brusselator,101,F,torch_tm_flowpipe.flowpipe._tmvector_rm_constants,2.5982502847909927e-05,1
brusselator,101,G,torch_tm_flowpipe.symbolic_remainder._validated_interval_bounds,0.077172941993922,15
brusselator,101,G,torch_tm_flowpipe.symbolic_remainder.validate_accepted_boundary_sr_queue,0.002694232389330864,5
brusselator,101,E,torch_tm_flowpipe.accepted_boundary_sr.split_endpoint_taylor_map,0.00021102605387568474,1
brusselator,101,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_matrices,0.008898120373487473,2
brusselator,101,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_columns,0.002993631176650524,1
brusselator,101,G,torch_tm_flowpipe.symbolic_remainder._tensorized_interval_matrix_update_and_image,0.11540960241109133,1
brusselator,101,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_propagate,0.003672927152365446,1
brusselator,101,E,torch_tm_flowpipe.flowpipe._polynomial_part_for_power,0.0008750665001571178,20
brusselator,101,E,Polynomial.mul_truncate,0.05929486220702529,18
brusselator,101,E,Polynomial.cutoff,0.029168345499783754,28
brusselator,101,E,torch_tm_flowpipe.flowpipe._tm_mul_ctrunc_horner_stage,0.060964730102568865,16
brusselator,101,D,torch_tm_flowpipe.polynomial.evaluate_interval_normal,0.3061331142671406,30
brusselator,101,E,Polynomial.__add__,0.006564677692949772,22
brusselator,101,E,torch_tm_flowpipe.flowpipe._tm_apply_cutoff_for_horner,0.00290487939491868,10
brusselator,101,E,torch_tm_flowpipe.flowpipe._insert_ctrunc_normal_horner_scalar,0.04832315258681774,2
brusselator,101,E,torch_tm_flowpipe.flowpipe.insert_ctrunc_normal_dependency_preserving,0.021387397311627865,1
brusselator,101,D,torch_tm_flowpipe.accepted_boundary_sr._interval_polynomial_range,0.19673187984153628,6
brusselator,101,E,torch_tm_flowpipe.accepted_boundary_sr._linear_polynomial_image,0.16456213872879744,1
brusselator,101,E,torch_tm_flowpipe.accepted_boundary_sr._add_polynomial_images,0.055832624435424805,1
brusselator,101,G,torch_tm_flowpipe.accepted_boundary_sr.prepare_accepted_boundary_sr,0.006234365981072187,1
brusselator,101,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_sha256,0.07092120219022036,2
brusselator,101,F,torch_tm_flowpipe.flowpipe._tmvector_shift_polynomial_constants,0.00028969673439860344,1
brusselator,101,F,torch_tm_flowpipe.flowpipe._add_right_map_centering_diagnostics,0.010697396006435156,1
brusselator,101,E,torch_tm_flowpipe.accepted_boundary_sr._scale_and_cutoff_right_map,0.0620054779574275,1
brusselator,101,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_commit,0.0034215799532830715,1
brusselator,101,G,torch_tm_flowpipe.accepted_boundary_sr.commit_accepted_boundary_sr,0.001025407575070858,1
brusselator,101,E,Polynomial.__mul__,0.00026281503960490227,2
brusselator,101,F,torch_tm_flowpipe.flowpipe._normalized_tm_from_center_scale,0.0012884978204965591,1
brusselator,101,H,torch_tm_flowpipe.flowpipe._flowstar_normalized_insertion_transition,0.01726983953267336,1
brusselator,102,A,torch_tm_flowpipe.batched_dense_tm.sparse_tmvector_to_dense,0.0007817079313099384,1
brusselator,102,B,BatchedPolynomial.substitute_const_and_drop,0.0005410546436905861,1
brusselator,102,C,torch_tm_flowpipe.endpoint_substitution.enclose_constant_substitution,0.0705011785030365,3
brusselator,102,C,DenseRemainderLedger.total,0.000180915929377079,1
brusselator,102,C,BatchedTaylorModel.endpoint,0.001135234721004963,1
brusselator,102,A,Polynomial.__init__,0.2504720473662019,166
brusselator,102,A,torch_tm_flowpipe.batched_dense_tm.dense_to_sparse_tmvector,0.009064938873052597,1
brusselator,102,B,Polynomial.substitute_const,0.004310798831284046,2
brusselator,102,C,Polynomial.substitute_const_with_roundoff,0.009119597729295492,2
brusselator,102,D,Polynomial.evaluate_interval,3.05679040402174,146
brusselator,102,F,torch_tm_flowpipe.flowpipe._tmvector_constant_part,6.826408207416534e-05,1
brusselator,102,F,torch_tm_flowpipe.flowpipe._tmvector_rm_constants,2.578599378466606e-05,1
brusselator,102,G,torch_tm_flowpipe.symbolic_remainder._validated_interval_bounds,0.08092769281938672,15
brusselator,102,G,torch_tm_flowpipe.symbolic_remainder.validate_accepted_boundary_sr_queue,0.0028381110168993473,5
brusselator,102,E,torch_tm_flowpipe.accepted_boundary_sr.split_endpoint_taylor_map,0.00021766964346170425,1
brusselator,102,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_matrices,0.009606503415852785,2
brusselator,102,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_columns,0.0032423362135887146,1
brusselator,102,G,torch_tm_flowpipe.symbolic_remainder._tensorized_interval_matrix_update_and_image,0.11683764262124896,1
brusselator,102,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_propagate,0.0039468929171562195,1
brusselator,102,E,torch_tm_flowpipe.flowpipe._polynomial_part_for_power,0.0008671809919178486,20
brusselator,102,E,Polynomial.mul_truncate,0.05970448302105069,18
brusselator,102,E,Polynomial.cutoff,0.029834727756679058,28
brusselator,102,E,torch_tm_flowpipe.flowpipe._tm_mul_ctrunc_horner_stage,0.061067091301083565,16
brusselator,102,D,torch_tm_flowpipe.polynomial.evaluate_interval_normal,0.3094149399548769,30
brusselator,102,E,Polynomial.__add__,0.006701474543660879,22
brusselator,102,E,torch_tm_flowpipe.flowpipe._tm_apply_cutoff_for_horner,0.0029443898238241673,10
brusselator,102,E,torch_tm_flowpipe.flowpipe._insert_ctrunc_normal_horner_scalar,0.04876448353752494,2
brusselator,102,E,torch_tm_flowpipe.flowpipe.insert_ctrunc_normal_dependency_preserving,0.021121169440448284,1
brusselator,102,D,torch_tm_flowpipe.accepted_boundary_sr._interval_polynomial_range,0.20658185379579663,6
brusselator,102,E,torch_tm_flowpipe.accepted_boundary_sr._linear_polynomial_image,0.16793684661388397,1
brusselator,102,E,torch_tm_flowpipe.accepted_boundary_sr._add_polynomial_images,0.058744360227137804,1
brusselator,102,G,torch_tm_flowpipe.accepted_boundary_sr.prepare_accepted_boundary_sr,0.006757817231118679,1
brusselator,102,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_sha256,0.07405063230544329,2
brusselator,102,F,torch_tm_flowpipe.flowpipe._tmvector_shift_polynomial_constants,0.00029475288465619087,1
brusselator,102,F,torch_tm_flowpipe.flowpipe._add_right_map_centering_diagnostics,0.010961242020130157,1
brusselator,102,E,torch_tm_flowpipe.accepted_boundary_sr._scale_and_cutoff_right_map,0.06455997424200177,1
brusselator,102,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_commit,0.0035147620365023613,1
brusselator,102,G,torch_tm_flowpipe.accepted_boundary_sr.commit_accepted_boundary_sr,0.0010736645199358463,1
brusselator,102,E,Polynomial.__mul__,0.00024503422901034355,2
brusselator,102,F,torch_tm_flowpipe.flowpipe._normalized_tm_from_center_scale,0.0012934636324644089,1
brusselator,102,H,torch_tm_flowpipe.flowpipe._flowstar_normalized_insertion_transition,0.01783102937042713,1
brusselator,103,A,torch_tm_flowpipe.batched_dense_tm.sparse_tmvector_to_dense,0.0008406969718635082,1
brusselator,103,B,BatchedPolynomial.substitute_const_and_drop,0.0005309781990945339,1
brusselator,103,C,torch_tm_flowpipe.endpoint_substitution.enclose_constant_substitution,0.07153577310964465,3
brusselator,103,C,DenseRemainderLedger.total,0.00021138321608304977,1
brusselator,103,C,BatchedTaylorModel.endpoint,0.0011595743708312511,1
brusselator,103,A,Polynomial.__init__,0.24378174310550094,166
brusselator,103,A,torch_tm_flowpipe.batched_dense_tm.dense_to_sparse_tmvector,0.00918228691443801,1
brusselator,103,B,Polynomial.substitute_const,0.004110972862690687,2
brusselator,103,C,Polynomial.substitute_const_with_roundoff,0.008847401943057775,2
brusselator,103,D,Polynomial.evaluate_interval,2.9880343531258404,146
brusselator,103,F,torch_tm_flowpipe.flowpipe._tmvector_constant_part,7.021613419055939e-05,1
brusselator,103,F,torch_tm_flowpipe.flowpipe._tmvector_rm_constants,2.6392284780740738e-05,1
brusselator,103,G,torch_tm_flowpipe.symbolic_remainder._validated_interval_bounds,0.07991927163675427,15
brusselator,103,G,torch_tm_flowpipe.symbolic_remainder.validate_accepted_boundary_sr_queue,0.002827683463692665,5
brusselator,103,E,torch_tm_flowpipe.accepted_boundary_sr.split_endpoint_taylor_map,0.00020143017172813416,1
brusselator,103,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_matrices,0.009445784147828817,2
brusselator,103,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_columns,0.0030895331874489784,1
brusselator,103,G,torch_tm_flowpipe.symbolic_remainder._tensorized_interval_matrix_update_and_image,0.11641722684726119,1
brusselator,103,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_propagate,0.00361335976049304,1
brusselator,103,E,torch_tm_flowpipe.flowpipe._polynomial_part_for_power,0.0008309707045555115,20
brusselator,103,E,Polynomial.mul_truncate,0.059219100046902895,18
brusselator,103,E,Polynomial.cutoff,0.028971903026103973,28
brusselator,103,E,torch_tm_flowpipe.flowpipe._tm_mul_ctrunc_horner_stage,0.05945697193965316,16
brusselator,103,D,torch_tm_flowpipe.polynomial.evaluate_interval_normal,0.298225833568722,30
brusselator,103,E,Polynomial.__add__,0.00650569936260581,22
brusselator,103,E,torch_tm_flowpipe.flowpipe._tm_apply_cutoff_for_horner,0.002806462347507477,10
brusselator,103,E,torch_tm_flowpipe.flowpipe._insert_ctrunc_normal_horner_scalar,0.04751081811264157,2
brusselator,103,E,torch_tm_flowpipe.flowpipe.insert_ctrunc_normal_dependency_preserving,0.02038851799443364,1
brusselator,103,D,torch_tm_flowpipe.accepted_boundary_sr._interval_polynomial_range,0.19569505751132965,6
brusselator,103,E,torch_tm_flowpipe.accepted_boundary_sr._linear_polynomial_image,0.16200401214882731,1
brusselator,103,E,torch_tm_flowpipe.accepted_boundary_sr._add_polynomial_images,0.055114197079092264,1
brusselator,103,G,torch_tm_flowpipe.accepted_boundary_sr.prepare_accepted_boundary_sr,0.0061967079527676105,1
brusselator,103,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_sha256,0.07184279477223754,2
brusselator,103,F,torch_tm_flowpipe.flowpipe._tmvector_shift_polynomial_constants,0.0002852734178304672,1
brusselator,103,F,torch_tm_flowpipe.flowpipe._add_right_map_centering_diagnostics,0.010699712205678225,1
brusselator,103,E,torch_tm_flowpipe.accepted_boundary_sr._scale_and_cutoff_right_map,0.06262027705088258,1
brusselator,103,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_commit,0.0033067972399294376,1
brusselator,103,G,torch_tm_flowpipe.accepted_boundary_sr.commit_accepted_boundary_sr,0.000979138072580099,1
brusselator,103,E,Polynomial.__mul__,0.0002599107101559639,2
brusselator,103,F,torch_tm_flowpipe.flowpipe._normalized_tm_from_center_scale,0.0013694954104721546,1
brusselator,103,H,torch_tm_flowpipe.flowpipe._flowstar_normalized_insertion_transition,0.017397804651409388,1
brusselator,104,A,torch_tm_flowpipe.batched_dense_tm.sparse_tmvector_to_dense,0.0007879538461565971,1
