step,category,operation,calls
104,outside_boundary,aten.ne.Scalar,1110
104,outside_boundary,aten.ones.default,317
104,outside_boundary,aten.mul.Tensor,7759
104,outside_boundary,aten.zeros.default,133
104,A,aten.zeros.default,1
104,A,aten.empty.memory_format,1
104,A,aten.empty_like.default,1
104,A,aten.select.int,34
104,A,aten.copy_.default,8
104,A,aten.stack.default,2
104,A,aten.view.default,1792
104,A,aten.clone.default,1890
104,A,aten.le.Tensor,3
104,A,aten.all.default,3563
104,A,aten._local_scalar_dense.default,3746
104,outside_boundary,aten.slice.Tensor,5855
104,outside_boundary,aten.select.int,7464
104,outside_boundary,aten.allclose.default,486
104,outside_boundary,aten.full_like.default,5848
104,outside_boundary,aten.le.Tensor,5727
104,outside_boundary,aten.index_select.default,1740
104,outside_boundary,aten.expand.default,168
104,outside_boundary,aten.scatter_add_.default,93
104,outside_boundary,aten.ones_like.default,756
104,outside_boundary,aten.max.default,756
104,outside_boundary,aten.detach.default,3034
104,outside_boundary,aten.abs.default,3891
104,outside_boundary,aten.minimum.default,731
104,outside_boundary,aten.maximum.default,949
104,outside_boundary,aten.le.Scalar,613
104,outside_boundary,aten.ge.Scalar,979
104,outside_boundary,aten.bitwise_and.Tensor,995
104,outside_boundary,aten.pow.Tensor_Scalar,9906
104,outside_boundary,aten.stack.default,4826
104,outside_boundary,aten.min.dim,3566
104,outside_boundary,aten.max.dim,3566
104,outside_boundary,aten.where.self,3015
104,outside_boundary,aten.nextafter.default,5835
104,outside_boundary,aten.unsqueeze.default,614
104,outside_boundary,aten.sum.dim_IntList,735
104,outside_boundary,aten.sub.Tensor,800
104,outside_boundary,aten.eq.Tensor,1150
104,outside_boundary,aten.arange.default,147
104,outside_boundary,aten.min.default,189
104,outside_boundary,aten.nonzero.default,189
104,outside_boundary,aten.lt.Tensor,315
104,outside_boundary,aten.unbind.int,1556
104,outside_boundary,aten.cat.default,632
104,outside_boundary,aten.ge.Tensor,326
104,outside_boundary,aten.all.dim,337
104,outside_boundary,aten.count_nonzero.default,315
104,outside_boundary,aten.clamp.default,126
104,outside_boundary,aten.pow.Tensor_Tensor,378
104,outside_boundary,aten._to_copy.default,126
104,outside_boundary,aten.copy_.default,331
104,outside_boundary,aten.full.default,84
104,outside_boundary,aten.scatter_reduce_.two,84
104,outside_boundary,aten.empty.memory_format,92
104,outside_boundary,aten.set_.source_Storage,92
104,outside_boundary,aten.new_empty.default,46
104,outside_boundary,aten.set_.source_Storage_storage_offset,46
104,outside_boundary,aten.div.Tensor,9
104,outside_boundary,aten.bitwise_not.default,9
104,C,aten.abs.default,157
104,C,aten.ne.Scalar,157
104,C,aten.eq.Tensor,163
104,C,aten.mul.Tensor,405
104,C,aten.all.default,163
104,C,aten._local_scalar_dense.default,253
104,B,aten.lift_fresh.default,4
104,B,aten.expand.default,2
104,B,aten.slice.Tensor,5
104,B,aten.select.int,1
104,B,aten.unsqueeze.default,3
104,B,aten.pow.Tensor_Tensor,1
104,B,aten.mul.Tensor,81
104,B,aten.detach.default,2
104,B,aten.view.default,3
104,B,aten.zeros.default,1
104,B,aten.scatter_add_.default,1
104,C,aten.lift_fresh.default,129
104,C,aten.expand.default,1
104,C,aten.detach.default,4
104,C,aten.gt.Tensor,34
104,C,aten.any.default,90
104,C,aten.slice.Tensor,68
104,C,aten.select.int,278
104,C,aten.lt.Tensor,3
104,C,aten.bitwise_or.Tensor,65
104,C,aten.unsqueeze.default,24
104,C,aten.ones_like.default,18
104,C,aten.stack.default,70
104,C,aten.amin.default,62
104,C,aten.full_like.default,286
104,C,aten.nextafter.default,286
104,C,aten.amax.default,62
104,C,aten.eq.Scalar,808
104,C,aten.bitwise_and.Tensor,407
104,C,aten.where.self,690
104,C,aten.zeros_like.default,247
104,C,aten.index.Tensor,84
104,C,aten.add.Tensor,162
104,C,aten.view.default,108
104,C,aten.index_put_.default,42
104,C,aten.neg.default,6
104,C,aten.cat.default,14
104,C,aten.zeros.default,3
104,C,aten.clone.default,118
104,C,aten.le.Tensor,5
104,C,aten.ge.Tensor,1
104,A,aten.detach.default,174
104,A,aten.unbind.int,4
104,A,aten.isnan.default,10
104,A,aten.any.default,15
104,A,aten.gt.Tensor,5
104,A,aten.ne.Scalar,168
104,A,aten.eq.Scalar,3560
104,A,aten.zeros_like.default,1780
104,A,aten.add.Tensor,1780
104,B,aten.ones_like.default,4
104,B,aten.zeros_like.default,80
104,B,aten.add.Tensor,80
104,B,aten.pow.Tensor_Scalar,76
104,C,aten.isnan.default,56
104,D,aten.zeros.default,364
104,D,aten.clone.default,44408
104,D,aten.view.default,22210
104,D,aten.isnan.default,22204
104,D,aten.any.default,33306
104,D,aten._local_scalar_dense.default,33306
104,D,aten.gt.Tensor,11102
104,D,aten.add.Tensor,4856
104,D,aten.full_like.default,16724
104,D,aten.nextafter.default,16724
104,D,aten.mul.Tensor,14336
104,D,aten.stack.default,4516
104,D,aten.min.dim,4516
104,D,aten.max.dim,4516
104,D,aten.zeros_like.default,1418
104,D,aten.abs.default,5672
104,D,aten.minimum.default,1418
104,D,aten.maximum.default,1418
104,D,aten.le.Scalar,1418
104,D,aten.ge.Scalar,1418
104,D,aten.bitwise_and.Tensor,1418
104,D,aten.pow.Tensor_Scalar,4700
104,D,aten.where.self,1418
104,H,aten.add.Tensor,50
104,H,aten.full_like.default,90
104,H,aten.nextafter.default,90
104,H,aten.clone.default,136
104,H,aten.view.default,72
104,H,aten.isnan.default,68
104,H,aten.any.default,102
104,H,aten._local_scalar_dense.default,198
104,H,aten.gt.Tensor,34
104,H,aten.sub.Tensor,30
104,H,aten.detach.default,96
104,H,aten.lift_fresh.default,48
104,H,aten.abs.default,44
104,H,aten.ne.Scalar,44
104,H,aten.eq.Tensor,44
104,H,aten.mul.Tensor,68
104,F,aten.detach.default,160
104,F,aten._local_scalar_dense.default,176
104,G,aten.lift_fresh.default,29
104,G,aten.abs.default,158
104,G,aten.ne.Scalar,158
104,G,aten.eq.Tensor,158
104,G,aten.mul.Tensor,194
104,G,aten._local_scalar_dense.default,3991
104,G,aten.all.default,180
104,G,aten.view.default,7102
104,G,aten.stack.default,876
104,G,aten.sub.Tensor,33
104,G,aten.full_like.default,269
104,G,aten.nextafter.default,269
104,G,aten.le.Tensor,27
104,G,aten.ge.Tensor,12
104,G,aten.bitwise_and.Tensor,12
104,E,aten.detach.default,504
104,E,aten._local_scalar_dense.default,5578
104,G,aten.clone.default,1728
104,G,aten.isnan.default,864
104,G,aten.any.default,1298
104,G,aten.gt.Tensor,432
104,G,aten.min.dim,6
104,G,aten.max.dim,6
104,G,aten.zeros_like.default,4
104,G,aten.select.int,2702
104,G,aten.slice.Tensor,24
104,G,aten.amin.default,4
104,G,aten.amax.default,4
104,G,aten.add.Tensor,220
104,G,aten.zeros.default,2
104,G,aten.detach.default,5012
104,E,aten.zeros_like.default,1838
104,E,aten.add.Tensor,2506
104,E,aten.clone.default,5970
104,E,aten.view.default,2870
104,E,aten.eq.Scalar,16
104,E,aten.all.default,560
104,E,aten.zeros.default,448
104,E,aten.isnan.default,2828
104,E,aten.any.default,4242
104,E,aten.gt.Tensor,1414
104,E,aten.mul.Tensor,3082
104,E,aten.lift_fresh.default,558
104,E,aten.abs.default,1094
104,E,aten.le.Tensor,544
104,E,aten.stack.default,202
104,E,aten.min.dim,202
104,E,aten.full_like.default,1620
104,E,aten.nextafter.default,1620
104,E,aten.max.dim,202
104,E,aten.sub.Tensor,548
104,E,aten.ne.Scalar,522
104,E,aten.eq.Tensor,522
104,D,aten.lift_fresh.default,554
104,E,aten.equal.default,40
104,H,aten.div.Tensor,2
104,F,aten.lift_fresh.default,88
104,F,aten.clone.default,20
104,F,aten.view.default,16
104,F,aten.eq.Scalar,8
104,F,aten.all.default,8
104,F,aten.neg.default,2
104,F,aten.abs.default,126
104,F,aten.ne.Scalar,76
104,F,aten.eq.Tensor,74
104,F,aten.mul.Tensor,74
104,F,aten.sub.Tensor,62
104,F,aten.full_like.default,6
104,F,aten.nextafter.default,6
104,F,aten.zeros.default,6
104,F,aten.max.default,52
104,G,aten.le.Scalar,2
104,G,aten.ge.Scalar,2
104,G,aten.reciprocal.default,4
104,F,aten.isnan.default,8
104,F,aten.any.default,14
104,F,aten.gt.Tensor,4
104,F,aten.ones.default,2
104,H,aten.eq.Scalar,4
104,H,aten.all.default,4
104,H,aten.zeros.default,8
104,H,aten.stack.default,6
104,H,aten.min.dim,6
104,H,aten.max.dim,6
105,outside_boundary,aten.lift_fresh.default,552
105,outside_boundary,aten.clone.default,11877
105,outside_boundary,aten.view.default,1496
105,outside_boundary,aten.isnan.default,518
105,outside_boundary,aten.any.default,1292
105,outside_boundary,aten._local_scalar_dense.default,12465
105,outside_boundary,aten.gt.Tensor,574
105,outside_boundary,aten.eq.Scalar,337
105,outside_boundary,aten.all.default,6511
105,outside_boundary,aten.zeros_like.default,2043
105,outside_boundary,aten.add.Tensor,2190
105,outside_boundary,aten.ne.Scalar,1110
105,outside_boundary,aten.ones.default,317
105,outside_boundary,aten.mul.Tensor,7759
105,outside_boundary,aten.zeros.default,133
105,A,aten.zeros.default,1
105,A,aten.empty.memory_format,1
105,A,aten.empty_like.default,1
105,A,aten.select.int,34
105,A,aten.copy_.default,8
105,A,aten.stack.default,2
105,A,aten.view.default,1792
105,A,aten.clone.default,1890
105,A,aten.le.Tensor,3
105,A,aten.all.default,3563
105,A,aten._local_scalar_dense.default,3746
105,outside_boundary,aten.slice.Tensor,5855
105,outside_boundary,aten.select.int,7464
105,outside_boundary,aten.allclose.default,486
105,outside_boundary,aten.full_like.default,5848
105,outside_boundary,aten.le.Tensor,5727
105,outside_boundary,aten.index_select.default,1740
105,outside_boundary,aten.expand.default,168
105,outside_boundary,aten.scatter_add_.default,93
105,outside_boundary,aten.ones_like.default,756
105,outside_boundary,aten.max.default,756
105,outside_boundary,aten.detach.default,3034
105,outside_boundary,aten.abs.default,3891
105,outside_boundary,aten.minimum.default,731
105,outside_boundary,aten.maximum.default,949
105,outside_boundary,aten.le.Scalar,613
105,outside_boundary,aten.ge.Scalar,979
105,outside_boundary,aten.bitwise_and.Tensor,995
105,outside_boundary,aten.pow.Tensor_Scalar,9906
105,outside_boundary,aten.stack.default,4826
105,outside_boundary,aten.min.dim,3566
105,outside_boundary,aten.max.dim,3566
105,outside_boundary,aten.where.self,3015
105,outside_boundary,aten.nextafter.default,5835
105,outside_boundary,aten.unsqueeze.default,614
105,outside_boundary,aten.sum.dim_IntList,735
105,outside_boundary,aten.sub.Tensor,800
105,outside_boundary,aten.eq.Tensor,1150
105,outside_boundary,aten.arange.default,147
105,outside_boundary,aten.min.default,189
105,outside_boundary,aten.nonzero.default,189
105,outside_boundary,aten.lt.Tensor,315
105,outside_boundary,aten.unbind.int,1556
105,outside_boundary,aten.cat.default,632
105,outside_boundary,aten.ge.Tensor,326
105,outside_boundary,aten.all.dim,337
105,outside_boundary,aten.count_nonzero.default,315
105,outside_boundary,aten.clamp.default,126
105,outside_boundary,aten.pow.Tensor_Tensor,378
105,outside_boundary,aten._to_copy.default,126
105,outside_boundary,aten.copy_.default,331
105,outside_boundary,aten.full.default,84
105,outside_boundary,aten.scatter_reduce_.two,84
105,outside_boundary,aten.empty.memory_format,92
105,outside_boundary,aten.set_.source_Storage,92
105,outside_boundary,aten.new_empty.default,46
105,outside_boundary,aten.set_.source_Storage_storage_offset,46
105,outside_boundary,aten.div.Tensor,9
105,outside_boundary,aten.bitwise_not.default,9
105,C,aten.abs.default,157
105,C,aten.ne.Scalar,157
105,C,aten.eq.Tensor,163
105,C,aten.mul.Tensor,405
105,C,aten.all.default,163
105,C,aten._local_scalar_dense.default,253
105,B,aten.lift_fresh.default,4
105,B,aten.expand.default,2
105,B,aten.slice.Tensor,5
105,B,aten.select.int,1
105,B,aten.unsqueeze.default,3
105,B,aten.pow.Tensor_Tensor,1
105,B,aten.mul.Tensor,81
105,B,aten.detach.default,2
105,B,aten.view.default,3
105,B,aten.zeros.default,1
105,B,aten.scatter_add_.default,1
105,C,aten.lift_fresh.default,129
105,C,aten.expand.default,1
105,C,aten.detach.default,4
105,C,aten.gt.Tensor,34
105,C,aten.any.default,90
105,C,aten.slice.Tensor,68
105,C,aten.select.int,278
105,C,aten.lt.Tensor,3
105,C,aten.bitwise_or.Tensor,65
105,C,aten.unsqueeze.default,24
105,C,aten.ones_like.default,18
105,C,aten.stack.default,70
105,C,aten.amin.default,62
105,C,aten.full_like.default,286
105,C,aten.nextafter.default,286
105,C,aten.amax.default,62
105,C,aten.eq.Scalar,808
105,C,aten.bitwise_and.Tensor,407
105,C,aten.where.self,690
105,C,aten.zeros_like.default,247
105,C,aten.index.Tensor,84
105,C,aten.add.Tensor,162
105,C,aten.view.default,108
105,C,aten.index_put_.default,42
105,C,aten.neg.default,6
105,C,aten.cat.default,14
105,C,aten.zeros.default,3
105,C,aten.clone.default,118
105,C,aten.le.Tensor,5
105,C,aten.ge.Tensor,1
105,A,aten.detach.default,174
105,A,aten.unbind.int,4
105,A,aten.isnan.default,10
105,A,aten.any.default,15
105,A,aten.gt.Tensor,5
105,A,aten.ne.Scalar,168
105,A,aten.eq.Scalar,3560
105,A,aten.zeros_like.default,1780
105,A,aten.add.Tensor,1780
105,B,aten.ones_like.default,4
105,B,aten.zeros_like.default,80
105,B,aten.add.Tensor,80
105,B,aten.pow.Tensor_Scalar,76
105,C,aten.isnan.default,56
105,D,aten.zeros.default,364
105,D,aten.clone.default,44408
105,D,aten.view.default,22210
105,D,aten.isnan.default,22204
105,D,aten.any.default,33306
105,D,aten._local_scalar_dense.default,33306
105,D,aten.gt.Tensor,11102
105,D,aten.add.Tensor,4856
105,D,aten.full_like.default,16724
105,D,aten.nextafter.default,16724
105,D,aten.mul.Tensor,14336
105,D,aten.stack.default,4516
105,D,aten.min.dim,4516
105,D,aten.max.dim,4516
105,D,aten.zeros_like.default,1418
105,D,aten.abs.default,5672
105,D,aten.minimum.default,1418
105,D,aten.maximum.default,1418
105,D,aten.le.Scalar,1418
105,D,aten.ge.Scalar,1418
105,D,aten.bitwise_and.Tensor,1418
105,D,aten.pow.Tensor_Scalar,4700
105,D,aten.where.self,1418
105,H,aten.add.Tensor,50
105,H,aten.full_like.default,90
105,H,aten.nextafter.default,90
105,H,aten.clone.default,136
105,H,aten.view.default,72
105,H,aten.isnan.default,68
105,H,aten.any.default,102
105,H,aten._local_scalar_dense.default,198
105,H,aten.gt.Tensor,34
105,H,aten.sub.Tensor,30
105,H,aten.detach.default,96
105,H,aten.lift_fresh.default,48
105,H,aten.abs.default,44
105,H,aten.ne.Scalar,44
105,H,aten.eq.Tensor,44
105,H,aten.mul.Tensor,68
105,F,aten.detach.default,160
105,F,aten._local_scalar_dense.default,176
105,G,aten.lift_fresh.default,29
105,G,aten.abs.default,158
105,G,aten.ne.Scalar,158
105,G,aten.eq.Tensor,158
105,G,aten.mul.Tensor,194
105,G,aten._local_scalar_dense.default,4027
105,G,aten.all.default,180
105,G,aten.view.default,7170
105,G,aten.stack.default,884
105,G,aten.sub.Tensor,33
105,G,aten.full_like.default,271
105,G,aten.nextafter.default,271
105,G,aten.le.Tensor,27
105,G,aten.ge.Tensor,12
105,G,aten.bitwise_and.Tensor,12
105,E,aten.detach.default,504
105,E,aten._local_scalar_dense.default,5578
105,G,aten.clone.default,1744
105,G,aten.isnan.default,872
105,G,aten.any.default,1310
105,G,aten.gt.Tensor,436
105,G,aten.min.dim,6
105,G,aten.max.dim,6
105,G,aten.zeros_like.default,4
105,G,aten.select.int,2728
105,G,aten.slice.Tensor,24
105,G,aten.amin.default,4
105,G,aten.amax.default,4
105,G,aten.add.Tensor,222
105,G,aten.zeros.default,2
105,G,aten.detach.default,5060
105,E,aten.zeros_like.default,1838
105,E,aten.add.Tensor,2506
105,E,aten.clone.default,5970
105,E,aten.view.default,2870
105,E,aten.eq.Scalar,16
105,E,aten.all.default,560
105,E,aten.zeros.default,448
105,E,aten.isnan.default,2828
105,E,aten.any.default,4242
105,E,aten.gt.Tensor,1414
105,E,aten.mul.Tensor,3082
105,E,aten.lift_fresh.default,558
105,E,aten.abs.default,1094
105,E,aten.le.Tensor,544
105,E,aten.stack.default,202
105,E,aten.min.dim,202
105,E,aten.full_like.default,1620
105,E,aten.nextafter.default,1620
105,E,aten.max.dim,202
105,E,aten.sub.Tensor,548
105,E,aten.ne.Scalar,522
105,E,aten.eq.Tensor,522
105,D,aten.lift_fresh.default,554
105,E,aten.equal.default,40
105,H,aten.div.Tensor,2
105,F,aten.lift_fresh.default,88
105,F,aten.clone.default,20
105,F,aten.view.default,16
105,F,aten.eq.Scalar,8
105,F,aten.all.default,8
105,F,aten.neg.default,2
105,F,aten.abs.default,126
105,F,aten.ne.Scalar,76
105,F,aten.eq.Tensor,74
105,F,aten.mul.Tensor,74
105,F,aten.sub.Tensor,62
105,F,aten.full_like.default,6
105,F,aten.nextafter.default,6
105,F,aten.zeros.default,6
105,F,aten.max.default,52
105,G,aten.le.Scalar,2
105,G,aten.ge.Scalar,2
105,G,aten.reciprocal.default,4
105,F,aten.isnan.default,8
105,F,aten.any.default,14
105,F,aten.gt.Tensor,4
105,F,aten.ones.default,2
105,H,aten.eq.Scalar,4
105,H,aten.all.default,4
105,H,aten.zeros.default,8
105,H,aten.stack.default,6
105,H,aten.min.dim,6
105,H,aten.max.dim,6
106,outside_boundary,aten.lift_fresh.default,552
106,outside_boundary,aten.clone.default,11877
106,outside_boundary,aten.view.default,1496
106,outside_boundary,aten.isnan.default,518
106,outside_boundary,aten.any.default,1292
106,outside_boundary,aten._local_scalar_dense.default,12465
106,outside_boundary,aten.gt.Tensor,574
106,outside_boundary,aten.eq.Scalar,337
106,outside_boundary,aten.all.default,6511
106,outside_boundary,aten.zeros_like.default,2043
106,outside_boundary,aten.add.Tensor,2190
106,outside_boundary,aten.ne.Scalar,1110
106,outside_boundary,aten.ones.default,317
106,outside_boundary,aten.mul.Tensor,7759
106,outside_boundary,aten.zeros.default,133
106,A,aten.zeros.default,1
106,A,aten.empty.memory_format,1
106,A,aten.empty_like.default,1
106,A,aten.select.int,34
106,A,aten.copy_.default,8
106,A,aten.stack.default,2
106,A,aten.view.default,1784
106,A,aten.clone.default,1882
106,A,aten.le.Tensor,3
106,A,aten.all.default,3547
106,A,aten._local_scalar_dense.default,3730
106,outside_boundary,aten.slice.Tensor,5855
106,outside_boundary,aten.select.int,7464
106,outside_boundary,aten.allclose.default,486
106,outside_boundary,aten.full_like.default,5848
106,outside_boundary,aten.le.Tensor,5727
106,outside_boundary,aten.index_select.default,1740
106,outside_boundary,aten.expand.default,168
106,outside_boundary,aten.scatter_add_.default,93
106,outside_boundary,aten.ones_like.default,756
106,outside_boundary,aten.max.default,756
106,outside_boundary,aten.detach.default,3034
106,outside_boundary,aten.abs.default,3891
106,outside_boundary,aten.minimum.default,731
106,outside_boundary,aten.maximum.default,949
106,outside_boundary,aten.le.Scalar,613
106,outside_boundary,aten.ge.Scalar,979
106,outside_boundary,aten.bitwise_and.Tensor,995
106,outside_boundary,aten.pow.Tensor_Scalar,9906
106,outside_boundary,aten.stack.default,4826
106,outside_boundary,aten.min.dim,3566
106,outside_boundary,aten.max.dim,3566
106,outside_boundary,aten.where.self,3015
106,outside_boundary,aten.nextafter.default,5835
106,outside_boundary,aten.unsqueeze.default,614
106,outside_boundary,aten.sum.dim_IntList,735
106,outside_boundary,aten.sub.Tensor,800
106,outside_boundary,aten.eq.Tensor,1150
106,outside_boundary,aten.arange.default,147
106,outside_boundary,aten.min.default,189
106,outside_boundary,aten.nonzero.default,189
106,outside_boundary,aten.lt.Tensor,315
106,outside_boundary,aten.unbind.int,1556
106,outside_boundary,aten.cat.default,632
106,outside_boundary,aten.ge.Tensor,326
106,outside_boundary,aten.all.dim,337
106,outside_boundary,aten.count_nonzero.default,315
106,outside_boundary,aten.clamp.default,126
106,outside_boundary,aten.pow.Tensor_Tensor,378
106,outside_boundary,aten._to_copy.default,126
106,outside_boundary,aten.copy_.default,331
106,outside_boundary,aten.full.default,84
106,outside_boundary,aten.scatter_reduce_.two,84
106,outside_boundary,aten.empty.memory_format,92
106,outside_boundary,aten.set_.source_Storage,92
106,outside_boundary,aten.new_empty.default,46
106,outside_boundary,aten.set_.source_Storage_storage_offset,46
106,outside_boundary,aten.div.Tensor,9
106,outside_boundary,aten.bitwise_not.default,9
106,C,aten.abs.default,157
106,C,aten.ne.Scalar,157
106,C,aten.eq.Tensor,163
106,C,aten.mul.Tensor,405
106,C,aten.all.default,163
106,C,aten._local_scalar_dense.default,253
106,B,aten.lift_fresh.default,4
106,B,aten.expand.default,2
106,B,aten.slice.Tensor,5
106,B,aten.select.int,1
106,B,aten.unsqueeze.default,3
106,B,aten.pow.Tensor_Tensor,1
106,B,aten.mul.Tensor,81
106,B,aten.detach.default,2
106,B,aten.view.default,3
106,B,aten.zeros.default,1
106,B,aten.scatter_add_.default,1
106,C,aten.lift_fresh.default,129
106,C,aten.expand.default,1
106,C,aten.detach.default,4
106,C,aten.gt.Tensor,34
106,C,aten.any.default,90
106,C,aten.slice.Tensor,68
106,C,aten.select.int,278
106,C,aten.lt.Tensor,3
106,C,aten.bitwise_or.Tensor,65
106,C,aten.unsqueeze.default,24
106,C,aten.ones_like.default,18
106,C,aten.stack.default,70
106,C,aten.amin.default,62
106,C,aten.full_like.default,286
106,C,aten.nextafter.default,286
106,C,aten.amax.default,62
106,C,aten.eq.Scalar,808
106,C,aten.bitwise_and.Tensor,407
106,C,aten.where.self,690
106,C,aten.zeros_like.default,247
106,C,aten.index.Tensor,84
106,C,aten.add.Tensor,162
106,C,aten.view.default,108
106,C,aten.index_put_.default,42
106,C,aten.neg.default,6
106,C,aten.cat.default,14
106,C,aten.zeros.default,3
106,C,aten.clone.default,118
106,C,aten.le.Tensor,5
106,C,aten.ge.Tensor,1
106,A,aten.detach.default,174
106,A,aten.unbind.int,4
106,A,aten.isnan.default,10
106,A,aten.any.default,15
106,A,aten.gt.Tensor,5
106,A,aten.ne.Scalar,168
106,A,aten.eq.Scalar,3544
106,A,aten.zeros_like.default,1772
106,A,aten.add.Tensor,1772
106,B,aten.ones_like.default,4
106,B,aten.zeros_like.default,80
106,B,aten.add.Tensor,80
106,B,aten.pow.Tensor_Scalar,76
106,C,aten.isnan.default,56
106,D,aten.zeros.default,364
106,D,aten.clone.default,44160
106,D,aten.view.default,22086
106,D,aten.isnan.default,22080
106,D,aten.any.default,33120
106,D,aten._local_scalar_dense.default,33120
106,D,aten.gt.Tensor,11040
106,D,aten.add.Tensor,4824
106,D,aten.full_like.default,16644
106,D,aten.nextafter.default,16644
106,D,aten.mul.Tensor,14232
106,D,aten.stack.default,4490
106,D,aten.min.dim,4490
106,D,aten.max.dim,4490
106,D,aten.zeros_like.default,1420
106,D,aten.abs.default,5680
106,D,aten.minimum.default,1420
106,D,aten.maximum.default,1420
106,D,aten.le.Scalar,1420
106,D,aten.ge.Scalar,1420
106,D,aten.bitwise_and.Tensor,1420
106,D,aten.pow.Tensor_Scalar,4704
106,D,aten.where.self,1420
106,H,aten.add.Tensor,50
106,H,aten.full_like.default,90
106,H,aten.nextafter.default,90
106,H,aten.clone.default,136
106,H,aten.view.default,72
106,H,aten.isnan.default,68
106,H,aten.any.default,102
106,H,aten._local_scalar_dense.default,198
106,H,aten.gt.Tensor,34
106,H,aten.sub.Tensor,30
106,H,aten.detach.default,96
106,H,aten.lift_fresh.default,48
106,H,aten.abs.default,44
106,H,aten.ne.Scalar,44
106,H,aten.eq.Tensor,44
106,H,aten.mul.Tensor,68
106,F,aten.detach.default,160
106,F,aten._local_scalar_dense.default,176
106,G,aten.lift_fresh.default,29
106,G,aten.abs.default,158
106,G,aten.ne.Scalar,158
106,G,aten.eq.Tensor,158
106,G,aten.mul.Tensor,194
106,G,aten._local_scalar_dense.default,4063
106,G,aten.all.default,180
106,G,aten.view.default,7238
106,G,aten.stack.default,892
106,G,aten.sub.Tensor,33
106,G,aten.full_like.default,273
106,G,aten.nextafter.default,273
106,G,aten.le.Tensor,27
106,G,aten.ge.Tensor,12
106,G,aten.bitwise_and.Tensor,12
106,E,aten.detach.default,504
106,E,aten._local_scalar_dense.default,5574
106,G,aten.clone.default,1760
106,G,aten.isnan.default,880
106,G,aten.any.default,1322
106,G,aten.gt.Tensor,440
106,G,aten.min.dim,6
106,G,aten.max.dim,6
106,G,aten.zeros_like.default,4
106,G,aten.select.int,2754
106,G,aten.slice.Tensor,24
106,G,aten.amin.default,4
106,G,aten.amax.default,4
106,G,aten.add.Tensor,224
106,G,aten.zeros.default,2
106,G,aten.detach.default,5108
106,E,aten.zeros_like.default,1738
106,E,aten.add.Tensor,2406
106,E,aten.clone.default,5968
106,E,aten.view.default,2870
106,E,aten.eq.Scalar,16
106,E,aten.all.default,556
106,E,aten.zeros.default,448
106,E,aten.isnan.default,2828
106,E,aten.any.default,4242
106,E,aten.gt.Tensor,1414
106,E,aten.mul.Tensor,2982
106,E,aten.lift_fresh.default,558
106,E,aten.abs.default,1090
106,E,aten.le.Tensor,540
106,E,aten.stack.default,202
106,E,aten.min.dim,202
106,E,aten.full_like.default,1620
106,E,aten.nextafter.default,1620
106,E,aten.max.dim,202
106,E,aten.sub.Tensor,548
106,E,aten.ne.Scalar,522
106,E,aten.eq.Tensor,522
106,D,aten.lift_fresh.default,542
106,E,aten.equal.default,40
106,H,aten.div.Tensor,2
106,F,aten.lift_fresh.default,88
106,F,aten.clone.default,20
106,F,aten.view.default,16
106,F,aten.eq.Scalar,8
106,F,aten.all.default,8
106,F,aten.neg.default,2
106,F,aten.abs.default,126
106,F,aten.ne.Scalar,76
106,F,aten.eq.Tensor,74
106,F,aten.mul.Tensor,74
106,F,aten.sub.Tensor,62
106,F,aten.full_like.default,6
106,F,aten.nextafter.default,6
106,F,aten.zeros.default,6
106,F,aten.max.default,52
106,G,aten.le.Scalar,2
106,G,aten.ge.Scalar,2
106,G,aten.reciprocal.default,4
106,F,aten.isnan.default,8
106,F,aten.any.default,14
106,F,aten.gt.Tensor,4
106,F,aten.ones.default,2
106,H,aten.eq.Scalar,4
106,H,aten.all.default,4
106,H,aten.zeros.default,8
106,H,aten.stack.default,6
106,H,aten.min.dim,6
106,H,aten.max.dim,6
107,outside_boundary,aten.lift_fresh.default,552
107,outside_boundary,aten.clone.default,11877
107,outside_boundary,aten.view.default,1496
107,outside_boundary,aten.isnan.default,518
107,outside_boundary,aten.any.default,1292
107,outside_boundary,aten._local_scalar_dense.default,12465
107,outside_boundary,aten.gt.Tensor,574
107,outside_boundary,aten.eq.Scalar,337
107,outside_boundary,aten.all.default,6511
107,outside_boundary,aten.zeros_like.default,2043
107,outside_boundary,aten.add.Tensor,2190
107,outside_boundary,aten.ne.Scalar,1110
107,outside_boundary,aten.ones.default,317
107,outside_boundary,aten.mul.Tensor,7759
107,outside_boundary,aten.zeros.default,133
107,A,aten.zeros.default,1
107,A,aten.empty.memory_format,1
107,A,aten.empty_like.default,1
107,A,aten.select.int,34
107,A,aten.copy_.default,8
107,A,aten.stack.default,2
107,A,aten.view.default,1784
107,A,aten.clone.default,1882
107,A,aten.le.Tensor,3
107,A,aten.all.default,3547
107,A,aten._local_scalar_dense.default,3730
107,outside_boundary,aten.slice.Tensor,5855
107,outside_boundary,aten.select.int,7464
107,outside_boundary,aten.allclose.default,486
107,outside_boundary,aten.full_like.default,5848
107,outside_boundary,aten.le.Tensor,5727
107,outside_boundary,aten.index_select.default,1740
107,outside_boundary,aten.expand.default,168
107,outside_boundary,aten.scatter_add_.default,93
107,outside_boundary,aten.ones_like.default,756
107,outside_boundary,aten.max.default,756
107,outside_boundary,aten.detach.default,3034
107,outside_boundary,aten.abs.default,3891
107,outside_boundary,aten.minimum.default,731
