run_id,order,flowstar_status,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_source
flowstar_one_step_oracle_candidate8_cutoff,4,completed,0,-0,0.0023437499999999999,-1.4578660000000001,-1.2638149999999999,-2.4735149999999999,-2.1836129999999998,0.1940510000000002,0.2899020000000001,0.4839530000000003,flowstar_gnuplot_segment_box
flowstar_one_step_oracle_candidate8_cutoff,6,completed,0,-0,0.0023437499999999999,-1.4578660000000001,-1.2638149999999999,-2.4735149999999999,-2.1836129999999998,0.1940510000000002,0.2899020000000001,0.4839530000000003,flowstar_gnuplot_segment_box
flowstar_one_step_oracle_candidate8_cutoff,8,completed,0,-0,0.0023437499999999999,-1.4578660000000001,-1.2638149999999999,-2.4735149999999999,-2.1836129999999998,0.1940510000000002,0.2899020000000001,0.4839530000000003,flowstar_gnuplot_segment_box
