backend_lane,h_attempted,segment_index,t_before,total_wall_s
hybrid_dense_core,0.01,0,0.0,0.21359742898494005
hybrid_dense_core,0.01,1,0.01,0.2648303573951125
hybrid_dense_core,0.01,2,0.02,0.3390107024461031
hybrid_dense_core,0.01,3,0.03,0.362676159478724
hybrid_dense_core,0.01,4,0.04,0.34795106388628483
hybrid_dense_core,0.01,5,0.05,0.36378282122313976
hybrid_dense_core,0.01,6,0.06,0.4174375720322132
hybrid_dense_core,0.01,7,0.07,0.36823035683482885
hybrid_dense_core,0.01,8,0.08,0.38011283054947853
hybrid_dense_core,0.01,9,0.09,0.38058348931372166
hybrid_dense_core,0.01,10,0.1,0.3938223998993635
hybrid_dense_core,0.01,11,0.11,0.3874342767521739
hybrid_dense_core,0.01,12,0.12,0.37022478971630335
hybrid_dense_core,0.01,13,0.13,0.3712592925876379
hybrid_dense_core,0.01,14,0.14,0.3728224951773882
hybrid_dense_core,0.01,15,0.15,0.3939188811928034
hybrid_dense_core,0.01,16,0.16,0.39182151667773724
hybrid_dense_core,0.01,17,0.17,0.38129058945924044
hybrid_dense_core,0.01,18,0.18,0.37863077595829964
hybrid_dense_core,0.01,19,0.19,0.3839292908087373
hybrid_dense_core,0.01,20,0.2,0.3814784660935402
hybrid_dense_core,0.01,21,0.21,0.38725112937390804
hybrid_dense_core,0.01,22,0.22,0.3886586222797632
hybrid_dense_core,0.01,23,0.23,0.39031620509922504
hybrid_dense_core,0.01,24,0.24,0.39067162200808525
hybrid_dense_core,0.01,25,0.25,0.3880668105557561
hybrid_dense_core,0.01,26,0.26,0.4000532925128937
hybrid_dense_core,0.01,27,0.27,0.3976183496415615
hybrid_dense_core,0.01,28,0.28,0.3928296994417906
hybrid_dense_core,0.01,29,0.29,0.3898402638733387
hybrid_dense_core,0.01,30,0.3,0.38934385403990746
hybrid_dense_core,0.01,31,0.31,0.3941174615174532
hybrid_dense_core,0.01,32,0.32,0.4025198519229889
hybrid_dense_core,0.01,33,0.33,0.39587572775781155
hybrid_dense_core,0.01,34,0.34,0.39731574524194
hybrid_dense_core,0.01,35,0.35000000000000003,0.38861998822540045
hybrid_dense_core,0.01,36,0.36,0.38899620808660984
hybrid_dense_core,0.01,37,0.37,0.4005783572793007
hybrid_dense_core,0.01,38,0.38,0.3898647576570511
hybrid_dense_core,0.01,39,0.39,0.38957976549863815
hybrid_dense_core,0.01,40,0.4,0.3930339962244034
hybrid_dense_core,0.01,41,0.41000000000000003,0.38969851192086935
hybrid_dense_core,0.01,42,0.42,0.40110773127526045
hybrid_dense_core,0.01,43,0.43,0.39003630448132753
hybrid_dense_core,0.01,44,0.44,0.39015224389731884
hybrid_dense_core,0.01,45,0.45,0.3896757671609521
hybrid_dense_core,0.01,46,0.46,0.3915603291243315
hybrid_dense_core,0.01,47,0.47000000000000003,0.4007704593241215
hybrid_dense_core,0.01,48,0.48,0.3924395041540265
hybrid_dense_core,0.01,49,0.49,0.39092477317899466
hybrid_dense_core,0.01,50,0.5,0.39102961868047714
hybrid_dense_core,0.01,51,0.51,0.3890875382348895
hybrid_dense_core,0.01,52,0.52,0.3958309395238757
hybrid_dense_core,0.01,53,0.53,0.4040126083418727
hybrid_dense_core,0.01,54,0.54,0.3988220011815429
hybrid_dense_core,0.01,55,0.55,0.4593920484185219
hybrid_dense_core,0.01,56,0.56,0.4000608129426837
hybrid_dense_core,0.01,57,0.5700000000000001,0.40300146490335464
hybrid_dense_core,0.01,58,0.58,0.4067413555458188
hybrid_dense_core,0.01,59,0.59,0.4030604623258114
hybrid_dense_core,0.01,60,0.6,0.3994780136272311
hybrid_dense_core,0.01,61,0.61,0.4004114577546716
hybrid_dense_core,0.01,62,0.62,0.4006146350875497
hybrid_dense_core,0.01,63,0.63,0.41367864049971104
hybrid_dense_core,0.01,64,0.64,0.40291458182036877
hybrid_dense_core,0.01,65,0.65,0.40105408616364
hybrid_dense_core,0.01,66,0.66,0.39769625570625067
hybrid_dense_core,0.01,67,0.67,0.40117537789046764
hybrid_dense_core,0.01,68,0.68,0.4138705153018236
hybrid_dense_core,0.01,69,0.6900000000000001,0.3966443855315447
hybrid_dense_core,0.01,70,0.7000000000000001,0.3968523507937789
hybrid_dense_core,0.01,71,0.71,0.4649772858247161
hybrid_dense_core,0.01,72,0.72,0.3983113616704941
hybrid_dense_core,0.01,73,0.73,0.4107611859217286
hybrid_dense_core,0.01,74,0.74,0.40030024852603674
