run_id,mode,order,candidate_order,output_order,truncation_range_split,validation_mode,reset_mode,flowstar_symbolic_queue_max_size,cutoff_threshold,target_remainder_radius,center_correction_width_factor,selective_high_degree_terms_top_k,selective_retained_terms_count,selective_dropped_terms_count,selective_nonretained_terms_count,selective_dropped_remainder_width_sum,selective_total_dropped_width_sum,segment_index,status,validation_attempts,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,reset_box_source,reset_width_x,reset_width_y,reset_width_sum,flowstar_queue_size_before,flowstar_queue_size_after,flowstar_queue_reset,flowstar_propagated_remainder_width_sum,flowstar_total_remainder_width_sum,queue_size,propagated_symbolic_width_x,propagated_symbolic_width_y,propagated_symbolic_width_sum,new_symbolic_width_x,new_symbolic_width_y,new_symbolic_width_sum,materialized_width_x,materialized_width_y,materialized_width_sum,materialized_for_output_width,ordinary_only_range_width,symbolic_contribution_width,total_range_width_with_symbolic,target_checked_width,linear_map_norm,scalars,symqueue_approximation,endpoint_box_width_sum,inserted_endpoint_width_sum,normalized_reset_width_sum,insertion_truncation_width,insertion_cutoff_width,insertion_truncation_ordinary_width,insertion_cutoff_ordinary_width,insertion_symbolic_candidate_width,composed_poly_range_width,output_remainder_width,scale_x,scale_y,center_x,center_y,tmv_right_degree,tmv_pre_degree,tmv_right_term_count,tmv_pre_term_count,terms_before_insertion_truncation,terms_after_insertion,step_rejections,next_h,message
flowstar_style_o4_target_insert_symqueue_split,flowstar_style,4,4,4,,target_remainder,normalized_insertion_symqueue_split,100,,0.0001,,,,,,,,0,validated,1,0,0.025000000000000001,0.025000000000000001,1.15821083354229,1.460069718741217,2.2532107556142886,2.4061836844966522,0.30185888519892701,0.15297292888236358,0.45483181408129059,normalized_insertion_symqueue_split,0.3018744390138477,0.15416690205654771,0.4560413410703954,0,1,False,,,1,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,8.2682962549387762e-06,0.00011022632956060127,0.00011849462581554005,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,0.45604134107039551,9.8813129168249309e-324,0.45604134107039551,9.8813129168249309e-324,0.22622901324335731,0.15093721950692321;0.077083451028272409,limited_normalized_insertion_symqueue_split; current insertion uncertainty is queued for future propagation and propagated old queue width is materialized for output/range only,0.4548318140812907,0.45483181408128082,0.45604134107039551,9.8813129168249309e-324,9.8813129168249309e-324,0,0,1.9762625833649862e-323,0.45471331945546523,0.00011849462581554005,0.15093721950692321,0.077083451028272409,1.3091480530492146,2.3302942066425647,3,4,10,31,10,10,2,0.037500000000000006,
flowstar_style_o4_target_insert_symqueue_split,flowstar_style,4,4,4,,target_remainder,normalized_insertion_symqueue_split,100,,0.0001,,,,,,,,1,validated,1,0.025000000000000001,0.043750000000000004,0.018750000000000003,1.200101986192365,1.5044950917918947,2.1746241828707471,2.3686129640746008,0.3043931055995297,0.19398878120385366,0.49838188680338336,normalized_insertion_symqueue_split,0.30244242847338532,0.19340661900010048,0.49584904747348579,1,2,False,,,2,2.0423014204307537e-07,4.6624385654028905e-07,6.7047399858336439e-07,1.5772717261726773e-05,0.0001832181471785916,0.00019899086444031836,2.0423014204307537e-07,4.6624385654028905e-07,6.7047399858336439e-07,6.7047399858336439e-07,0.4958490474734859,6.7047399858336439e-07,0.49584971794748445,9.8813129168249309e-324,0.2449685658485691,0.15122121423669194;0.096703309500048906,limited_normalized_insertion_symqueue_split; current insertion uncertainty is queued for future propagation and propagated old queue width is materialized for output/range only,0.49838121632938492,0.49393926513601882,0.4958490474734859,2.3895039436869861e-08,9.8813129168249309e-324,0,0,2.3895039436869861e-08,0.49374027427157841,0.00019899086444031836,0.15122121423669194,0.096703309500048906,1.3523028984975192,2.2720696686888684,4,4,27,31,42,27,1,0.028125000000000004,
flowstar_style_o4_target_insert_symqueue_split,flowstar_style,4,4,4,,target_remainder,normalized_insertion_symqueue_split,100,,0.0001,,,,,,,,2,validated,1,0.043750000000000004,0.071875000000000008,0.028125000000000004,1.2613552416641631,1.5683791021200821,2.0493989317361376,2.3011920076508567,0.30702386045591901,0.25179307591471911,0.55881693637063812,normalized_insertion_symqueue_split,0.30194438250596711,0.24905588071962725,0.55100026322559437,2,3,False,,,3,4.1773221227597249e-07,1.0021012197154908e-06,1.4198334319914633e-06,3.2704386682074168e-05,0.00035824530712864574,0.0003909496938107199,4.1773221227597249e-07,1.0021012197154908e-06,1.4198334319914633e-06,1.4198334319914633e-06,0.55100026322559448,1.4198334319914633e-06,0.55100168305902597,9.8813129168249309e-324,0.27110608039789214,0.15097219125298278;0.12452794035981225,limited_normalized_insertion_symqueue_split; current insertion uncertainty is queued for future propagation and propagated old queue width is materialized for output/range only,0.55881551653720674,0.54840929616917244,0.55100026322559448,8.2224236599029249e-08,9.8813129168249309e-324,0,0,8.2224236599029249e-08,0.54801834647536163,0.0003909496938107199,0.15097219125298278,0.12452794035981225,1.4148763710059524,2.1759175788859051,4,4,28,31,130,28,0,0.042187500000000003,
flowstar_style_o4_target_insert_symqueue_split,flowstar_style,4,4,4,,target_remainder,normalized_insertion_symqueue_split,100,,0.0001,,,,,,,,3,validated,1,0.071875000000000008,0.092968750000000017,0.021093750000000001,1.306599919549251,1.6133033328687836,1.9513105381731239,2.2428150088040897,0.30670341331953255,0.29150447063096574,0.59820788395049829,normalized_insertion_symqueue_split,0.30051774006901155,0.28747157193421513,0.58798931200322668,3,4,False,,,4,9.2637612535963848e-07,2.4711658822285094e-06,3.397542007588148e-06,4.7422273639338545e-05,0.00046736169366418183,0.00051478396730352037,9.2637612535963848e-07,2.4711658822285094e-06,3.397542007588148e-06,3.397542007588148e-06,0.58798931200322679,3.397542007588148e-06,0.58799270954523408,9.8813129168249309e-324,0.28884252034797231,0.15025887003450505;0.14373578596710654,limited_normalized_insertion_symqueue_split; current insertion uncertainty is queued for future propagation and propagated old queue width is materialized for output/range only,0.59820448640849089,0.58519376721524963,0.58798931200322679,1.1218928886777026e-07,9.8813129168249309e-324,0,0,1.1218928886777026e-07,0.58467898324794609,0.00051478396730352037,0.15025887003450505,0.14373578596710654,1.4599566483652076,2.0975235654457456,4,4,28,31,134,28,1,0.031640625000000006,
flowstar_style_o4_target_insert_symqueue_split,flowstar_style,4,4,4,,target_remainder,normalized_insertion_symqueue_split,100,,0.0001,,,,,,,,4,validated,1,0.092968750000000017,0.10878906250000002,0.015820312500000003,1.3402586158883001,1.6450431738678386,1.876158205648335,2.1943592555088181,0.30478455797953852,0.31820104986048303,0.62298560784002155,normalized_insertion_symqueue_split,0.29886899397376432,0.31407859366202073,0.61294758763578505,4,5,False,,,5,1.3921764808713246e-06,3.7122732096547786e-06,5.1044496905261034e-06,5.9400704437580764e-05,0.00053570810064320891,0.00059510880508078969,1.3921764808713246e-06,3.7122732096547786e-06,5.1044496905261034e-06,5.1044496905261034e-06,0.61294758763578516,5.1044496905261034e-06,0.61295269208547587,9.8813129168249309e-324,0.30094620388249588,0.14943449698688155;0.15703929683100912,limited_normalized_insertion_symqueue_split; current insertion uncertainty is queued for future propagation and propagated old queue width is materialized for output/range only,0.62298050339033095,0.61017121793773021,0.61294758763578516,1.1796539520206085e-07,9.8813129168249309e-324,0,0,1.1796539520206085e-07,0.60957610913264926,0.00059510880508078969,0.14943449698688155,0.15703929683100912,1.4926536068307155,2.0355984750311635,4,4,28,31,134,28,1,0.023730468750000004,
flowstar_style_o4_target_insert_symqueue_split,flowstar_style,4,4,4,,target_remainder,normalized_insertion_symqueue_split,100,,0.0001,,,,,,,,5,validated,1,0.10878906250000002,0.13251953125000002,0.023730468750000004,1.3869684916632539,1.692650021152891,1.7591118369686087,2.1166503618534005,0.30568152948963712,0.35753852488479176,0.66322005437442888,normalized_insertion_symqueue_split,0.29550040456139381,0.35010407406836785,0.64560447862976167,5,6,False,,,6,1.8010269044722282e-06,4.6407013058893789e-06,6.441728210361607e-06,8.1215998439657287e-05,0.00068946178344562808,0.00077067778188528535,1.8010269044722282e-06,4.6407013058893789e-06,6.441728210361607e-06,6.441728210361607e-06,0.64560447862976178,6.441728210361607e-06,0.64561092035797196,9.8813129168249309e-324,0.31699167687574692,0.14775020228069632;0.17505203703418293,limited_normalized_insertion_symqueue_split; current insertion uncertainty is queued for future propagation and propagated old queue width is materialized for output/range only,0.66321361264621859,0.64312925967850987,0.64560447862976178,2.4993104501656462e-07,9.8813129168249309e-324,0,0,2.4993104501656462e-07,0.64235858189662443,0.00077067778188528535,0.14775020228069632,0.17505203703418293,1.5398149631608393,1.9383434258624415,4,4,28,31,134,28,0,0.035595703125000003,
flowstar_style_o4_target_insert_symqueue_split,flowstar_style,4,4,4,,target_remainder,normalized_insertion_symqueue_split,100,,0.0001,,,,,,,,6,validated,1,0.13251953125000002,0.15031738281250001,0.017797851562500001,1.4229535127395485,1.7243235805846207,1.6718471610955039,2.0524490459492775,0.30137006784507214,0.38060188485377355,0.6819719526988457,normalized_insertion_symqueue_split,0.29229930028008067,0.37377146719408727,0.66607076747416794,6,7,False,,,7,2.5322213791178598e-06,6.5032865206182285e-06,9.0355078997360887e-06,9.9093146068903075e-05,0.00078003699301927825,0.00087913013908818129,2.5322213791178598e-06,6.5032865206182285e-06,9.0355078997360887e-06,9.0355078997360887e-06,0.66607076747416805,9.0355078997360887e-06,0.66607980298206748,9.8813129168249309e-324,0.32726397984058475,0.14614965014003969;0.18688573359704269,limited_normalized_insertion_symqueue_split; current insertion uncertainty is queued for future propagation and propagated old queue width is materialized for output/range only,0.68196291719094615,0.66401971784171498,0.66607076747416805,2.5793876891045599e-07,9.8813129168249309e-324,0,0,2.5793876891045599e-07,0.66314058770262663,0.00087913013908818129,0.14614965014003969,0.18688573359704269,1.5736415584975865,1.8624829621786041,4,4,28,31,134,28,1,0.026696777343750002,
flowstar_style_o4_target_insert_symqueue_split,flowstar_style,4,4,4,,target_remainder,normalized_insertion_symqueue_split,100,,0.0001,,,,,,,,7,validated,1,0.15031738281250001,0.163665771484375,0.013348388671875001,1.4495701035803248,1.7466569634942632,1.6063306402576265,2.0016518139472934,0.29708685991393846,0.3953211736896669,0.69240803360360537,normalized_insertion_symqueue_split,0.28953906386099204,0.38955192711185438,0.67909099097284642,7,8,False,,,8,3.110497421031859e-06,7.7908813334867849e-06,1.0901378754518644e-05,0.00011318810560274912,0.00083522819273020314,0.0009484162983329523,3.110497421031859e-06,7.7908813334867849e-06,1.0901378754518644e-05,1.0901378754518644e-05,0.67909099097284653,1.0901378754518644e-05,0.67910189235160112,9.8813129168249309e-324,0.33393741477383321,0.14476953193049538;0.19477596355592647,limited_normalized_insertion_symqueue_split; current insertion uncertainty is queued for future propagation and propagated old queue width is materialized for output/range only,0.69239713222485089,0.67745979266510803,0.67909099097284653,2.1924801444018045e-07,9.8813129168249309e-324,0,0,2.1924801444018045e-07,0.67651137636677494,0.0009484162983329523,0.14476953193049538,0.19477596355592647,1.5981151078735458,1.8042342945299252,4,4,28,31,134,28,1,0.020022583007812501,
flowstar_style_o4_target_insert_symqueue_split,flowstar_style,4,4,4,,target_remainder,normalized_insertion_symqueue_split,100,,0.0001,,,,,,,,8,validated,1,0.163665771484375,0.18368835449218751,0.020022583007812501,1.4849075789394017,1.7817887172783464,1.5051336418131234,1.9244559518559863,0.29688113833894469,0.41932231004286291,0.71620344838180761,normalized_insertion_symqueue_split,0.2848572559382645,0.41002591235668184,0.69488316829494634,8,9,False,,,9,3.573943879529857e-06,8.5832288884049563e-06,1.2157172767934813e-05,0.00013690007284963073,0.00095176426666739673,0.0010886643395170274,3.573943879529857e-06,8.5832288884049563e-06,1.2157172767934813e-05,1.2157172767934813e-05,0.69488316829494645,1.2157172767934813e-05,0.69489532546771426,9.8813129168249309e-324,0.3422559044521627,0.14242862796913153;0.20501295617834028,limited_normalized_insertion_symqueue_split; current insertion uncertainty is queued for future propagation and propagated old queue width is materialized for output/range only,0.7161912912090399,0.69403154475572892,0.69488316829494645,3.3773820092401039e-07,9.8813129168249309e-324,0,0,3.3773820092401039e-07,0.69294288041621177,0.0010886643395170274,0.14242862796913153,0.20501295617834028,1.6333515150901237,1.7151250664667168,4,4,28,31,134,28,0,0.030033874511718753,
flowstar_style_o4_target_insert_symqueue_split,flowstar_style,4,4,4,,target_remainder,normalized_insertion_symqueue_split,100,,0.0001,,,,,,,,9,validated,1,0.18368835449218751,0.19870529174804688,0.015016937255859376,1.5132166103778133,1.8039773989639489,1.4317970214122926,1.86223412739029,0.29076078858613563,0.43043710597799745,0.72119789456413308,normalized_insertion_symqueue_split,0.2809474159471419,0.42370366481307498,0.70465108076021687,9,10,False,,,10,4.3120823330044375e-06,1.0093344707088429e-05,1.4405427040092868e-05,0.00015561095105421876,0.0010192986939011196,0.0011749096449553383,4.3120823330044375e-06,1.0093344707088429e-05,1.4405427040092868e-05,1.4405427040092868e-05,0.70465108076021699,1.4405427040092868e-05,0.70466548618725711,9.8813129168249309e-324,0.34715648809837069,0.14047370797357023;0.21185183240653671,limited_normalized_insertion_symqueue_split; current insertion uncertainty is queued for future propagation and propagated old queue width is materialized for output/range only,0.72118348913709329,0.70414373707095945,0.70465108076021699,2.4675848885976114e-07,9.8813129168249309e-324,0,0,2.4675848885976114e-07,0.70296882742600397,0.0011749096449553383,0.14047370797357023,0.21185183240653671,1.6585987346994966,1.6472515583356191,4,4,28,31,134,28,1,0.022525405883789065,
