run_id,t,py_width_sum,flowstar_overlap_width_sum,width_ratio
flowstar_style_o4_target_insert_symqueue_split,0.012500000000000001,0.45483181408129059,0.56685600000000003,0.80237628971253827
flowstar_style_o4_target_insert_symqueue_split,0.034375000000000003,0.49838188680338336,0.72724799999999989,0.68529839450006524
flowstar_style_o4_target_insert_symqueue_split,0.057812500000000003,0.55881693637063812,0.72868399999999989,0.76688514688210285
flowstar_style_o4_target_insert_symqueue_split,0.082421875000000006,0.59820788395049829,0.79084200000000027,0.75641896099410255
flowstar_style_o4_target_insert_symqueue_split,0.10087890625000001,0.62298560784002155,0.85816100000000017,0.72595422984733804
flowstar_style_o4_target_insert_symqueue_split,0.12065429687500001,0.66322005437442888,0.79135600000000017,0.83808052807387412
flowstar_style_o4_target_insert_symqueue_split,0.14141845703125,0.6819719526988457,0.93772999999999995,0.72725832883542785
flowstar_style_o4_target_insert_symqueue_split,0.15699157714843751,0.69240803360360537,0.78239600000000009,0.88498411751032124
flowstar_style_o4_target_insert_symqueue_split,0.17367706298828126,0.71620344838180761,0.9603210000000002,0.74579588323259349
flowstar_style_o4_target_insert_symqueue_split,0.19119682312011721,0.72119789456413308,0.83479799999999993,0.86391904935581199
flowstar_style_o4_target_insert_symqueue_split,0.20996799468994143,0.74071348440642137,0.93890600000000002,0.78891122690282234
flowstar_style_o4_target_insert_symqueue_split,0.22967772483825685,0.74284641128051931,0.89713799999999999,0.82801799865853343
flowstar_style_o4_target_insert_symqueue_split,0.25079529285430913,0.75738087355884076,1.022467,0.74073869724777497
flowstar_style_o4_target_insert_symqueue_split,0.27296873927116394,0.75115085558547223,0.95547789999999988,0.78615199324387552
flowstar_style_o4_target_insert_symqueue_split,0.28959882408380511,0.74383526428536539,0.90420549999999988,0.82263961487224468
flowstar_style_o4_target_insert_symqueue_split,0.30741677209734919,0.74557941039065811,0.92370859999999999,0.80715867578872613
flowstar_style_o4_target_insert_symqueue_split,0.32612561751157043,0.73273148013925538,0.86901149999999994,0.84317811690553623
flowstar_style_o4_target_insert_symqueue_split,0.34617080902680752,0.72832982261561985,0.8742588,0.83308263252897174
flowstar_style_o4_target_insert_symqueue_split,0.36721826011780645,0.70930788484008989,0.96431950000000011,0.73555277565173138
flowstar_style_o4_target_insert_symqueue_split,0.38976910057244818,0.69747679954181918,0.8788282999999999,0.79364399114345685
flowstar_style_o4_target_insert_symqueue_split,0.41344748304982204,0.67173730936107279,0.87388990000000011,0.7686749891045459
flowstar_style_o4_target_insert_symqueue_split,0.43881717856129399,0.65215750448831145,0.85450430000000011,0.76319979254441594
