plant,step,category,operation,seconds,calls
van_der_pol,2,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_propagate,0.0031031379476189613,1
van_der_pol,2,E,torch_tm_flowpipe.flowpipe._polynomial_part_for_power,0.00044516753405332565,11
van_der_pol,2,E,Polynomial.mul_truncate,0.005732945632189512,11
van_der_pol,2,E,Polynomial.cutoff,0.0077699110843241215,15
van_der_pol,2,E,torch_tm_flowpipe.flowpipe._tm_mul_ctrunc_horner_stage,0.03248855657875538,9
van_der_pol,2,D,torch_tm_flowpipe.polynomial.evaluate_interval_normal,0.12298335554078221,17
van_der_pol,2,E,Polynomial.__add__,0.0025258404202759266,16
van_der_pol,2,E,torch_tm_flowpipe.flowpipe._tm_apply_cutoff_for_horner,0.0010445453226566315,4
van_der_pol,2,E,torch_tm_flowpipe.flowpipe._insert_ctrunc_normal_horner_scalar,0.02377127669751644,2
van_der_pol,2,E,torch_tm_flowpipe.flowpipe.insert_ctrunc_normal_dependency_preserving,0.011560752056539059,1
van_der_pol,2,D,torch_tm_flowpipe.accepted_boundary_sr._interval_polynomial_range,0.05458052875474095,6
van_der_pol,2,E,torch_tm_flowpipe.accepted_boundary_sr._linear_polynomial_image,0.03217073203995824,1
van_der_pol,2,E,torch_tm_flowpipe.accepted_boundary_sr._add_polynomial_images,0.02216296922415495,1
van_der_pol,2,G,torch_tm_flowpipe.accepted_boundary_sr.prepare_accepted_boundary_sr,0.002898352686315775,1
van_der_pol,2,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_sha256,0.0013664523139595985,2
van_der_pol,2,F,torch_tm_flowpipe.flowpipe._tmvector_shift_polynomial_constants,0.00025981198996305466,1
van_der_pol,2,F,torch_tm_flowpipe.flowpipe._add_right_map_centering_diagnostics,0.0059622605331242085,1
van_der_pol,2,E,torch_tm_flowpipe.accepted_boundary_sr._scale_and_cutoff_right_map,0.026503294240683317,1
van_der_pol,2,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_commit,0.003159225918352604,1
van_der_pol,2,G,torch_tm_flowpipe.accepted_boundary_sr.commit_accepted_boundary_sr,0.0009543332271277905,1
van_der_pol,2,E,Polynomial.__mul__,0.00023580342531204224,2
van_der_pol,2,F,torch_tm_flowpipe.flowpipe._normalized_tm_from_center_scale,0.001243863720446825,1
van_der_pol,2,H,torch_tm_flowpipe.flowpipe._flowstar_normalized_insertion_transition,0.016091811005026102,1
van_der_pol,3,A,torch_tm_flowpipe.batched_dense_tm.sparse_tmvector_to_dense,0.0007124720141291618,1
van_der_pol,3,B,BatchedPolynomial.substitute_const_and_drop,0.00043489085510373116,1
van_der_pol,3,C,torch_tm_flowpipe.endpoint_substitution.enclose_constant_substitution,0.045738247223198414,3
van_der_pol,3,C,DenseRemainderLedger.total,0.0001950250007212162,1
van_der_pol,3,C,BatchedTaylorModel.endpoint,0.0011479062959551811,1
van_der_pol,3,A,Polynomial.__init__,0.0864842920564115,112
van_der_pol,3,A,torch_tm_flowpipe.batched_dense_tm.dense_to_sparse_tmvector,0.004518383182585239,1
van_der_pol,3,B,Polynomial.substitute_const,0.0017089564353227615,2
van_der_pol,3,C,Polynomial.substitute_const_with_roundoff,0.004361890722066164,2
van_der_pol,3,D,Polynomial.evaluate_interval,0.8629794395528734,92
van_der_pol,3,F,torch_tm_flowpipe.flowpipe._tmvector_constant_part,6.546918302774429e-05,1
van_der_pol,3,F,torch_tm_flowpipe.flowpipe._tmvector_rm_constants,2.4543609470129013e-05,1
van_der_pol,3,G,torch_tm_flowpipe.symbolic_remainder._validated_interval_bounds,0.006900661624968052,15
van_der_pol,3,G,torch_tm_flowpipe.symbolic_remainder.validate_accepted_boundary_sr_queue,0.001608898863196373,5
van_der_pol,3,E,torch_tm_flowpipe.accepted_boundary_sr.split_endpoint_taylor_map,0.00017371121793985367,1
van_der_pol,3,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_matrices,0.0003695250488817692,2
van_der_pol,3,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_columns,9.408127516508102e-05,1
van_der_pol,3,G,torch_tm_flowpipe.symbolic_remainder._tensorized_interval_matrix_update_and_image,0.004284663591533899,1
van_der_pol,3,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_propagate,0.0030213091522455215,1
van_der_pol,3,E,torch_tm_flowpipe.flowpipe._polynomial_part_for_power,0.0004011252894997597,11
van_der_pol,3,E,Polynomial.mul_truncate,0.011974602937698364,11
van_der_pol,3,E,Polynomial.cutoff,0.009221974294632673,15
van_der_pol,3,E,torch_tm_flowpipe.flowpipe._tm_mul_ctrunc_horner_stage,0.03163732122629881,9
van_der_pol,3,D,torch_tm_flowpipe.polynomial.evaluate_interval_normal,0.14119022013619542,17
van_der_pol,3,E,Polynomial.__add__,0.003169358242303133,16
van_der_pol,3,E,torch_tm_flowpipe.flowpipe._tm_apply_cutoff_for_horner,0.001121755689382553,4
van_der_pol,3,E,torch_tm_flowpipe.flowpipe._insert_ctrunc_normal_horner_scalar,0.024013568181544542,2
van_der_pol,3,E,torch_tm_flowpipe.flowpipe.insert_ctrunc_normal_dependency_preserving,0.011112005449831486,1
van_der_pol,3,D,torch_tm_flowpipe.accepted_boundary_sr._interval_polynomial_range,0.08018105430528522,6
van_der_pol,3,E,torch_tm_flowpipe.accepted_boundary_sr._linear_polynomial_image,0.06479284772649407,1
van_der_pol,3,E,torch_tm_flowpipe.accepted_boundary_sr._add_polynomial_images,0.025844207033514977,1
van_der_pol,3,G,torch_tm_flowpipe.accepted_boundary_sr.prepare_accepted_boundary_sr,0.003719175700098276,1
van_der_pol,3,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_sha256,0.0021543502807617188,2
van_der_pol,3,F,torch_tm_flowpipe.flowpipe._tmvector_shift_polynomial_constants,0.00026875967159867287,1
van_der_pol,3,F,torch_tm_flowpipe.flowpipe._add_right_map_centering_diagnostics,0.006707339081913233,1
van_der_pol,3,E,torch_tm_flowpipe.accepted_boundary_sr._scale_and_cutoff_right_map,0.0302394051104784,1
van_der_pol,3,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_commit,0.003102439921349287,1
