plant,step,history_length,history_length_after,category,label,seconds,calls,interval_constructions,tensor_outputs,explicit_copy_events,step_seconds,boundary_sum_seconds,nonboundary_seconds,pass_kind
van_der_pol,5,4,5,B,point_substitution,0.002063626889139414,3,0,148,0,2.7570633701980114,1.6339272023178637,1.1231361678801477,dispatch_counts_not_timing
van_der_pol,5,4,5,C,endpoint_error_and_ledger,0.04887495469301939,7,14,3329,62,2.7570633701980114,1.6339272023178637,1.1231361678801477,dispatch_counts_not_timing
van_der_pol,5,4,5,D,polynomial_interval_range,1.205855265725404,115,4108,83007,16432,2.7570633701980114,1.6339272023178637,1.1231361678801477,dispatch_counts_not_timing
van_der_pol,5,4,5,E,composition_and_cutoff,0.2265473222360015,75,692,15917,2925,2.7570633701980114,1.6339272023178637,1.1231361678801477,dispatch_counts_not_timing
van_der_pol,5,4,5,F,center_scale_and_maps,0.008101681247353554,5,4,552,20,2.7570633701980114,1.6339272023178637,1.1231361678801477,dispatch_counts_not_timing
van_der_pol,5,4,5,G,history_checks_pack_propagate_commit,0.03152284072712064,30,36,2234,144,2.7570633701980114,1.6339272023178637,1.1231361678801477,dispatch_counts_not_timing
van_der_pol,5,4,5,H,other_boundary,0.016173446085304022,1,34,1064,136,2.7570633701980114,1.6339272023178637,1.1231361678801477,dispatch_counts_not_timing
van_der_pol,5,4,5,outside_boundary,nonboundary_or_unattributed,1.1231361678801477,0,101,70146,5610,2.7570633701980114,1.6339272023178637,1.1231361678801477,dispatch_counts_not_timing
van_der_pol,6,5,6,A,representation_and_coefficients,0.09705460723489523,113,5,5970,768,2.7876903801225126,1.675504786428064,1.1121855936944485,dispatch_counts_not_timing
van_der_pol,6,5,6,B,point_substitution,0.0020089237950742245,3,0,148,0,2.7876903801225126,1.675504786428064,1.1121855936944485,dispatch_counts_not_timing
van_der_pol,6,5,6,C,endpoint_error_and_ledger,0.04910800699144602,7,14,3329,62,2.7876903801225126,1.675504786428064,1.1121855936944485,dispatch_counts_not_timing
van_der_pol,6,5,6,D,polynomial_interval_range,1.2391056353226304,114,4238,85621,16952,2.7876903801225126,1.675504786428064,1.1121855936944485,dispatch_counts_not_timing
van_der_pol,6,5,6,E,composition_and_cutoff,0.2300138035789132,75,703,16176,2977,2.7876903801225126,1.675504786428064,1.1121855936944485,dispatch_counts_not_timing
van_der_pol,6,5,6,F,center_scale_and_maps,0.008378377184271812,5,4,562,20,2.7876903801225126,1.675504786428064,1.1121855936944485,dispatch_counts_not_timing
van_der_pol,6,5,6,G,history_checks_pack_propagate_commit,0.033797549083828926,30,40,2430,160,2.7876903801225126,1.675504786428064,1.1121855936944485,dispatch_counts_not_timing
van_der_pol,6,5,6,H,other_boundary,0.01603788323700428,1,34,1064,136,2.7876903801225126,1.675504786428064,1.1121855936944485,dispatch_counts_not_timing
van_der_pol,6,5,6,outside_boundary,nonboundary_or_unattributed,1.1121855936944485,0,101,70146,5610,2.7876903801225126,1.675504786428064,1.1121855936944485,dispatch_counts_not_timing
van_der_pol,7,6,7,A,representation_and_coefficients,0.10070350952446461,114,5,6178,794,2.8777187350206077,1.744575287681073,1.1331434473395348,dispatch_counts_not_timing
van_der_pol,7,6,7,B,point_substitution,0.002168184146285057,3,0,148,0,2.8777187350206077,1.744575287681073,1.1331434473395348,dispatch_counts_not_timing
van_der_pol,7,6,7,C,endpoint_error_and_ledger,0.05102544976398349,7,14,3329,62,2.8777187350206077,1.744575287681073,1.1331434473395348,dispatch_counts_not_timing
van_der_pol,7,6,7,D,polynomial_interval_range,1.2902879007160664,115,4437,89688,17748,2.8777187350206077,1.744575287681073,1.1331434473395348,dispatch_counts_not_timing
van_der_pol,7,6,7,E,composition_and_cutoff,0.239103808067739,75,738,16893,3120,2.8777187350206077,1.744575287681073,1.1331434473395348,dispatch_counts_not_timing
van_der_pol,7,6,7,F,center_scale_and_maps,0.008815517649054527,5,4,572,20,2.8777187350206077,1.744575287681073,1.1331434473395348,dispatch_counts_not_timing
van_der_pol,7,6,7,G,history_checks_pack_propagate_commit,0.03655264852568507,30,44,2636,176,2.8777187350206077,1.744575287681073,1.1331434473395348,dispatch_counts_not_timing
van_der_pol,7,6,7,H,other_boundary,0.01591826928779483,1,34,1064,136,2.8777187350206077,1.744575287681073,1.1331434473395348,dispatch_counts_not_timing
van_der_pol,7,6,7,outside_boundary,nonboundary_or_unattributed,1.1331434473395348,0,101,70146,5610,2.8777187350206077,1.744575287681073,1.1331434473395348,dispatch_counts_not_timing
van_der_pol,8,7,8,A,representation_and_coefficients,0.1002233112230897,114,5,6202,797,2.887728128116578,1.7621930735185742,1.1255350545980036,dispatch_counts_not_timing
van_der_pol,8,7,8,B,point_substitution,0.002271127887070179,3,0,148,0,2.887728128116578,1.7621930735185742,1.1255350545980036,dispatch_counts_not_timing
van_der_pol,8,7,8,C,endpoint_error_and_ledger,0.0483976760879159,7,14,3329,62,2.887728128116578,1.7621930735185742,1.1255350545980036,dispatch_counts_not_timing
van_der_pol,8,7,8,D,polynomial_interval_range,1.3033694298937917,115,4461,90144,17844,2.887728128116578,1.7621930735185742,1.1255350545980036,dispatch_counts_not_timing
van_der_pol,8,7,8,E,composition_and_cutoff,0.24408286111429334,75,738,16933,3121,2.887728128116578,1.7621930735185742,1.1255350545980036,dispatch_counts_not_timing
van_der_pol,8,7,8,F,center_scale_and_maps,0.00844740541651845,5,4,572,20,2.887728128116578,1.7621930735185742,1.1255350545980036,dispatch_counts_not_timing
van_der_pol,8,7,8,G,history_checks_pack_propagate_commit,0.03943126602098346,30,48,2832,192,2.887728128116578,1.7621930735185742,1.1255350545980036,dispatch_counts_not_timing
van_der_pol,8,7,8,H,other_boundary,0.015969995874911547,1,34,1064,136,2.887728128116578,1.7621930735185742,1.1255350545980036,dispatch_counts_not_timing
van_der_pol,8,7,8,outside_boundary,nonboundary_or_unattributed,1.1255350545980036,0,101,70146,5610,2.887728128116578,1.7621930735185742,1.1255350545980036,dispatch_counts_not_timing
van_der_pol,9,8,9,A,representation_and_coefficients,0.10081405285745859,114,5,6202,797,2.8845083629712462,1.7540757423266768,1.1304326206445694,dispatch_counts_not_timing
van_der_pol,9,8,9,B,point_substitution,0.0019938210025429726,3,0,148,0,2.8845083629712462,1.7540757423266768,1.1304326206445694,dispatch_counts_not_timing
van_der_pol,9,8,9,C,endpoint_error_and_ledger,0.04903639853000641,7,14,3329,62,2.8845083629712462,1.7540757423266768,1.1304326206445694,dispatch_counts_not_timing
van_der_pol,9,8,9,D,polynomial_interval_range,1.297272213269025,115,4461,90144,17844,2.8845083629712462,1.7540757423266768,1.1304326206445694,dispatch_counts_not_timing
van_der_pol,9,8,9,E,composition_and_cutoff,0.23858961882069707,75,738,16933,3121,2.8845083629712462,1.7540757423266768,1.1304326206445694,dispatch_counts_not_timing
van_der_pol,9,8,9,F,center_scale_and_maps,0.00864061713218689,5,4,572,20,2.8845083629712462,1.7540757423266768,1.1304326206445694,dispatch_counts_not_timing
van_der_pol,9,8,9,G,history_checks_pack_propagate_commit,0.0417121360078454,30,52,3028,208,2.8845083629712462,1.7540757423266768,1.1304326206445694,dispatch_counts_not_timing
van_der_pol,9,8,9,H,other_boundary,0.016016884706914425,1,34,1064,136,2.8845083629712462,1.7540757423266768,1.1304326206445694,dispatch_counts_not_timing
van_der_pol,9,8,9,outside_boundary,nonboundary_or_unattributed,1.1304326206445694,0,101,70146,5610,2.8845083629712462,1.7540757423266768,1.1304326206445694,dispatch_counts_not_timing
van_der_pol,10,9,10,A,representation_and_coefficients,0.10039725573733449,114,5,6210,798,2.8931486569344997,1.7759038330987096,1.1172448238357902,dispatch_counts_not_timing
van_der_pol,10,9,10,B,point_substitution,0.00207813223823905,3,0,148,0,2.8931486569344997,1.7759038330987096,1.1172448238357902,dispatch_counts_not_timing
van_der_pol,10,9,10,C,endpoint_error_and_ledger,0.04877321235835552,7,14,3329,62,2.8931486569344997,1.7759038330987096,1.1172448238357902,dispatch_counts_not_timing
van_der_pol,10,9,10,D,polynomial_interval_range,1.3143027634359896,115,4460,90108,17840,2.8931486569344997,1.7759038330987096,1.1172448238357902,dispatch_counts_not_timing
van_der_pol,10,9,10,E,composition_and_cutoff,0.24149287911131978,75,738,16901,3122,2.8931486569344997,1.7759038330987096,1.1172448238357902,dispatch_counts_not_timing
van_der_pol,10,9,10,F,center_scale_and_maps,0.008669841568917036,5,4,572,20,2.8931486569344997,1.7759038330987096,1.1172448238357902,dispatch_counts_not_timing
van_der_pol,10,9,10,G,history_checks_pack_propagate_commit,0.04396175034344196,30,56,3224,224,2.8931486569344997,1.7759038330987096,1.1172448238357902,dispatch_counts_not_timing
van_der_pol,10,9,10,H,other_boundary,0.016227998305112123,1,34,1064,136,2.8931486569344997,1.7759038330987096,1.1172448238357902,dispatch_counts_not_timing
van_der_pol,10,9,10,outside_boundary,nonboundary_or_unattributed,1.1172448238357902,0,101,70146,5610,2.8931486569344997,1.7759038330987096,1.1172448238357902,dispatch_counts_not_timing
van_der_pol,11,10,11,A,representation_and_coefficients,0.10142350196838379,113,5,6282,807,2.9163574310950935,1.7925193938426673,1.1238380372524261,dispatch_counts_not_timing
van_der_pol,11,10,11,B,point_substitution,0.002100955694913864,3,0,148,0,2.9163574310950935,1.7925193938426673,1.1238380372524261,dispatch_counts_not_timing
van_der_pol,11,10,11,C,endpoint_error_and_ledger,0.048873377963900566,7,14,3329,62,2.9163574310950935,1.7925193938426673,1.1238380372524261,dispatch_counts_not_timing
van_der_pol,11,10,11,D,polynomial_interval_range,1.3247910323552787,114,4554,92106,18216,2.9163574310950935,1.7925193938426673,1.1238380372524261,dispatch_counts_not_timing
van_der_pol,11,10,11,E,composition_and_cutoff,0.24348310008645058,75,749,17215,3166,2.9163574310950935,1.7925193938426673,1.1238380372524261,dispatch_counts_not_timing
van_der_pol,11,10,11,F,center_scale_and_maps,0.008484947495162487,5,4,572,20,2.9163574310950935,1.7925193938426673,1.1238380372524261,dispatch_counts_not_timing
van_der_pol,11,10,11,G,history_checks_pack_propagate_commit,0.04673828650265932,30,60,3425,240,2.9163574310950935,1.7925193938426673,1.1238380372524261,dispatch_counts_not_timing
van_der_pol,11,10,11,H,other_boundary,0.016624191775918007,1,34,1064,136,2.9163574310950935,1.7925193938426673,1.1238380372524261,dispatch_counts_not_timing
van_der_pol,11,10,11,outside_boundary,nonboundary_or_unattributed,1.1238380372524261,0,101,70146,5610,2.9163574310950935,1.7925193938426673,1.1238380372524261,dispatch_counts_not_timing
van_der_pol,12,11,12,A,representation_and_coefficients,0.10244120890274644,113,5,6282,807,2.9316653781570494,1.808052305597812,1.1236130725592375,dispatch_counts_not_timing
van_der_pol,12,11,12,B,point_substitution,0.002066314220428467,3,0,148,0,2.9316653781570494,1.808052305597812,1.1236130725592375,dispatch_counts_not_timing
van_der_pol,12,11,12,C,endpoint_error_and_ledger,0.04931696783751249,7,14,3329,62,2.9316653781570494,1.808052305597812,1.1236130725592375,dispatch_counts_not_timing
van_der_pol,12,11,12,D,polynomial_interval_range,1.3341192505322397,114,4552,92046,18208,2.9316653781570494,1.808052305597812,1.1236130725592375,dispatch_counts_not_timing
van_der_pol,12,11,12,E,composition_and_cutoff,0.24594882456585765,75,749,17214,3167,2.9316653781570494,1.808052305597812,1.1236130725592375,dispatch_counts_not_timing
van_der_pol,12,11,12,F,center_scale_and_maps,0.008438253309577703,5,4,572,20,2.9316653781570494,1.808052305597812,1.1236130725592375,dispatch_counts_not_timing
van_der_pol,12,11,12,G,history_checks_pack_propagate_commit,0.04937785770744085,30,64,3621,256,2.9316653781570494,1.808052305597812,1.1236130725592375,dispatch_counts_not_timing
van_der_pol,12,11,12,H,other_boundary,0.016343628522008657,1,34,1064,136,2.9316653781570494,1.808052305597812,1.1236130725592375,dispatch_counts_not_timing
van_der_pol,12,11,12,outside_boundary,nonboundary_or_unattributed,1.1236130725592375,0,101,70146,5610,2.9316653781570494,1.808052305597812,1.1236130725592375,dispatch_counts_not_timing
van_der_pol,13,12,13,A,representation_and_coefficients,0.10287304874509573,113,5,6362,817,2.9535034270957112,1.8347406219691038,1.1187628051266074,dispatch_counts_not_timing
van_der_pol,13,12,13,B,point_substitution,0.0019961693324148655,3,0,148,0,2.9535034270957112,1.8347406219691038,1.1187628051266074,dispatch_counts_not_timing
van_der_pol,13,12,13,C,endpoint_error_and_ledger,0.04877248452976346,7,14,3329,62,2.9535034270957112,1.8347406219691038,1.1187628051266074,dispatch_counts_not_timing
van_der_pol,13,12,13,D,polynomial_interval_range,1.3577886917628348,114,4653,94132,18612,2.9535034270957112,1.8347406219691038,1.1187628051266074,dispatch_counts_not_timing
van_der_pol,13,12,13,E,composition_and_cutoff,0.24591287691146135,75,749,17301,3167,2.9535034270957112,1.8347406219691038,1.1187628051266074,dispatch_counts_not_timing
van_der_pol,13,12,13,F,center_scale_and_maps,0.00849147979170084,5,4,572,20,2.9535034270957112,1.8347406219691038,1.1187628051266074,dispatch_counts_not_timing
van_der_pol,13,12,13,G,history_checks_pack_propagate_commit,0.0530081600882113,30,68,3817,272,2.9535034270957112,1.8347406219691038,1.1187628051266074,dispatch_counts_not_timing
van_der_pol,13,12,13,H,other_boundary,0.01589771080762148,1,34,1064,136,2.9535034270957112,1.8347406219691038,1.1187628051266074,dispatch_counts_not_timing
van_der_pol,13,12,13,outside_boundary,nonboundary_or_unattributed,1.1187628051266074,0,101,70146,5610,2.9535034270957112,1.8347406219691038,1.1187628051266074,dispatch_counts_not_timing
van_der_pol,14,13,14,A,representation_and_coefficients,0.10240561934188008,113,5,6338,814,2.95252624200657,1.827449670061469,1.125076571945101,dispatch_counts_not_timing
van_der_pol,14,13,14,B,point_substitution,0.002042650245130062,3,0,148,0,2.95252624200657,1.827449670061469,1.125076571945101,dispatch_counts_not_timing
van_der_pol,14,13,14,C,endpoint_error_and_ledger,0.0486151073127985,7,14,3329,62,2.95252624200657,1.827449670061469,1.125076571945101,dispatch_counts_not_timing
van_der_pol,14,13,14,D,polynomial_interval_range,1.3502352158538997,114,4629,93658,18516,2.95252624200657,1.827449670061469,1.125076571945101,dispatch_counts_not_timing
van_der_pol,14,13,14,E,composition_and_cutoff,0.24453425826504827,75,749,17258,3166,2.95252624200657,1.827449670061469,1.125076571945101,dispatch_counts_not_timing
van_der_pol,14,13,14,F,center_scale_and_maps,0.008547433651983738,5,4,572,20,2.95252624200657,1.827449670061469,1.125076571945101,dispatch_counts_not_timing
van_der_pol,14,13,14,G,history_checks_pack_propagate_commit,0.05499520059674978,30,72,4013,288,2.95252624200657,1.827449670061469,1.125076571945101,dispatch_counts_not_timing
van_der_pol,14,13,14,H,other_boundary,0.01607418479397893,1,34,1064,136,2.95252624200657,1.827449670061469,1.125076571945101,dispatch_counts_not_timing
van_der_pol,14,13,14,outside_boundary,nonboundary_or_unattributed,1.125076571945101,0,101,70146,5610,2.95252624200657,1.827449670061469,1.125076571945101,dispatch_counts_not_timing
van_der_pol,15,14,15,A,representation_and_coefficients,0.10423179250210524,113,5,6362,817,2.9896502629853785,1.8519863849505782,1.1376638780348003,dispatch_counts_not_timing
van_der_pol,15,14,15,B,point_substitution,0.0020918804220855236,3,0,148,0,2.9896502629853785,1.8519863849505782,1.1376638780348003,dispatch_counts_not_timing
van_der_pol,15,14,15,C,endpoint_error_and_ledger,0.049643825739622116,7,14,3329,62,2.9896502629853785,1.8519863849505782,1.1376638780348003,dispatch_counts_not_timing
van_der_pol,15,14,15,D,polynomial_interval_range,1.3663764083757997,114,4643,93925,18572,2.9896502629853785,1.8519863849505782,1.1376638780348003,dispatch_counts_not_timing
van_der_pol,15,14,15,E,composition_and_cutoff,0.24558653170242906,75,749,17300,3166,2.9896502629853785,1.8519863849505782,1.1376638780348003,dispatch_counts_not_timing
van_der_pol,15,14,15,F,center_scale_and_maps,0.009113060310482979,5,4,572,20,2.9896502629853785,1.8519863849505782,1.1376638780348003,dispatch_counts_not_timing
van_der_pol,15,14,15,G,history_checks_pack_propagate_commit,0.0582382632419467,30,76,4209,304,2.9896502629853785,1.8519863849505782,1.1376638780348003,dispatch_counts_not_timing
van_der_pol,15,14,15,H,other_boundary,0.01670462265610695,1,34,1064,136,2.9896502629853785,1.8519863849505782,1.1376638780348003,dispatch_counts_not_timing
van_der_pol,15,14,15,outside_boundary,nonboundary_or_unattributed,1.1376638780348003,0,101,70146,5610,2.9896502629853785,1.8519863849505782,1.1376638780348003,dispatch_counts_not_timing
van_der_pol,16,15,16,A,representation_and_coefficients,0.10254065180197358,113,5,6370,818,2.946199579164386,1.8248285595327616,1.1213710196316242,dispatch_counts_not_timing
van_der_pol,16,15,16,B,point_substitution,0.0019884901121258736,3,0,148,0,2.946199579164386,1.8248285595327616,1.1213710196316242,dispatch_counts_not_timing
van_der_pol,16,15,16,C,endpoint_error_and_ledger,0.048590478487312794,7,14,3329,62,2.946199579164386,1.8248285595327616,1.1213710196316242,dispatch_counts_not_timing
van_der_pol,16,15,16,D,polynomial_interval_range,1.3439337112940848,114,4639,93898,18556,2.946199579164386,1.8248285595327616,1.1213710196316242,dispatch_counts_not_timing
van_der_pol,16,15,16,E,composition_and_cutoff,0.24396619200706482,75,749,17300,3166,2.946199579164386,1.8248285595327616,1.1213710196316242,dispatch_counts_not_timing
van_der_pol,16,15,16,F,center_scale_and_maps,0.008400488179177046,5,4,572,20,2.946199579164386,1.8248285595327616,1.1213710196316242,dispatch_counts_not_timing
van_der_pol,16,15,16,G,history_checks_pack_propagate_commit,0.059497672598809004,30,80,4405,320,2.946199579164386,1.8248285595327616,1.1213710196316242,dispatch_counts_not_timing
van_der_pol,16,15,16,H,other_boundary,0.01591087505221367,1,34,1064,136,2.946199579164386,1.8248285595327616,1.1213710196316242,dispatch_counts_not_timing
van_der_pol,16,15,16,outside_boundary,nonboundary_or_unattributed,1.1213710196316242,0,101,70146,5610,2.946199579164386,1.8248285595327616,1.1213710196316242,dispatch_counts_not_timing
van_der_pol,17,16,17,A,representation_and_coefficients,0.1026873355731368,113,5,6370,818,2.964510379359126,1.8558718021959066,1.1086385771632195,dispatch_counts_not_timing
van_der_pol,17,16,17,B,point_substitution,0.0020315982401371002,3,0,148,0,2.964510379359126,1.8558718021959066,1.1086385771632195,dispatch_counts_not_timing
van_der_pol,17,16,17,C,endpoint_error_and_ledger,0.04802665673196316,7,14,3329,62,2.964510379359126,1.8558718021959066,1.1086385771632195,dispatch_counts_not_timing
van_der_pol,17,16,17,D,polynomial_interval_range,1.3706444781273603,114,4682,94717,18728,2.964510379359126,1.8558718021959066,1.1086385771632195,dispatch_counts_not_timing
van_der_pol,17,16,17,E,composition_and_cutoff,0.24598203599452972,75,749,17302,3168,2.964510379359126,1.8558718021959066,1.1086385771632195,dispatch_counts_not_timing
van_der_pol,17,16,17,F,center_scale_and_maps,0.008395082782953978,5,4,572,20,2.964510379359126,1.8558718021959066,1.1086385771632195,dispatch_counts_not_timing
van_der_pol,17,16,17,G,history_checks_pack_propagate_commit,0.06165316188707948,30,84,4601,336,2.964510379359126,1.8558718021959066,1.1086385771632195,dispatch_counts_not_timing
van_der_pol,17,16,17,H,other_boundary,0.016451452858746052,1,34,1064,136,2.964510379359126,1.8558718021959066,1.1086385771632195,dispatch_counts_not_timing
van_der_pol,17,16,17,outside_boundary,nonboundary_or_unattributed,1.1086385771632195,0,101,70146,5610,2.964510379359126,1.8558718021959066,1.1086385771632195,dispatch_counts_not_timing
van_der_pol,18,17,18,A,representation_and_coefficients,0.10304635856300592,113,5,6394,821,2.9770136079750955,1.8598504518158734,1.1171631561592221,dispatch_counts_not_timing
van_der_pol,18,17,18,B,point_substitution,0.0019827312789857388,3,0,148,0,2.9770136079750955,1.8598504518158734,1.1171631561592221,dispatch_counts_not_timing
van_der_pol,18,17,18,C,endpoint_error_and_ledger,0.04832302313297987,7,14,3329,62,2.9770136079750955,1.8598504518158734,1.1171631561592221,dispatch_counts_not_timing
van_der_pol,18,17,18,D,polynomial_interval_range,1.3720977162010968,114,4713,95356,18852,2.9770136079750955,1.8598504518158734,1.1171631561592221,dispatch_counts_not_timing
van_der_pol,18,17,18,E,composition_and_cutoff,0.2450062003917992,75,749,17382,3169,2.9770136079750955,1.8598504518158734,1.1171631561592221,dispatch_counts_not_timing
van_der_pol,18,17,18,F,center_scale_and_maps,0.008768344298005104,5,4,572,20,2.9770136079750955,1.8598504518158734,1.1171631561592221,dispatch_counts_not_timing
van_der_pol,18,17,18,G,history_checks_pack_propagate_commit,0.06459306459873915,30,88,4797,352,2.9770136079750955,1.8598504518158734,1.1171631561592221,dispatch_counts_not_timing
van_der_pol,18,17,18,H,other_boundary,0.016033013351261616,1,34,1064,136,2.9770136079750955,1.8598504518158734,1.1171631561592221,dispatch_counts_not_timing
van_der_pol,18,17,18,outside_boundary,nonboundary_or_unattributed,1.1171631561592221,0,101,70146,5610,2.9770136079750955,1.8598504518158734,1.1171631561592221,dispatch_counts_not_timing
van_der_pol,19,18,19,A,representation_and_coefficients,0.10393177717924118,113,5,6442,827,3.0120649859309196,1.8848891342058778,1.1271758517250419,dispatch_counts_not_timing
van_der_pol,19,18,19,B,point_substitution,0.0020288201048970222,3,0,148,0,3.0120649859309196,1.8848891342058778,1.1271758517250419,dispatch_counts_not_timing
