accumulated_before_x0_add_hi,accumulated_before_x0_add_lo,adaptive_attempt_index,attempt,candidate_remainder_hi,candidate_remainder_lo,finite,finite_residual,h,h_max,h_min,h_try,mode,order,ordinary_residual_hi,ordinary_residual_lo,ordinary_residual_width_sum,phase,picard_image_remainder_hi,picard_image_remainder_lo,poly_diff_range_hi,poly_diff_range_lo,polynomial_range_width_sum,range_method,raw_ctrunc_residual_width_sum,raw_remainder_ledger_intervals,raw_remainder_ledger_widths,raw_rhs_evaluation,raw_rhs_remainder_hi,raw_rhs_remainder_lo,rejection_reason,remainder_ledger_intervals,remainder_ledger_widths,segment_index,step_grow_factor,step_policy_mode,step_shrink_factor,subdivision_depth,subset_margin,subset_result,t_before,target_subset_result,tmp_remainder_ledger_intervals,tmp_remainder_ledger_widths,validated_remainder_decomposition_contains_image,validated_remainder_decomposition_hi,validated_remainder_decomposition_lo,validated_remainder_decomposition_semantics,validated_remainder_ledger_intervals,validation_message,validation_mode,validation_status
"[[1.0000010000000006e-06, 1.8898307417761245e-05]]","[[-1.0000010000000006e-06, -1.672505083892298e-05]]",1,1,"[[0.0001, 0.0001]]","[[-0.0001, -0.0001]]",True,True,0.01,0.01,0.01,0.01,dense,4,"[[1.158730259062503e-06, 1.481993294499381e-05]]","[[-1.0789216247965524e-06, -1.4245726455379694e-05]]",3.130331128423256e-05,remainder_validation,"[[1.0000030000000013e-06, 1.8898309417761254e-05]]","[[-1.0000030000000013e-06, -1.672505283892299e-05]]","[[1.0000000000000002e-12, 1.0000000000000002e-12]]","[[-1.0000000000000002e-12, -1.0000000000000002e-12]]",0.4746370720611004,adaptive_subdivision,3.762336825668424e-05,"{""cutoff"": {""hi"": [[0.0, 2.2250738585072024e-308]], ""lo"": [[0.0, -2.2250738585072024e-308]], ""width"": [[0.0, 4.450147717014405e-308]]}, ""initial_remainder"": {""hi"": [[0.0001, 0.00020000000000000006]], ""lo"": [[-0.0001, -0.00020000000000000006]], ""width"": [[0.0002, 0.00040000000000000013]]}, ""poly_times_remainder"": {""hi"": [[0.0, 0.0002029041734375036]], ""lo"": [[0.0, -0.0002029041734375036]], ""width"": [[0.0, 0.0004058083468750072]]}, ""polynomial_truncation"": {""hi"": [[0.0, 0.0007105602883427993]], ""lo"": [[0.0, -0.0005503592736065718]], ""width"": [[0.0, 0.0012609195619493713]]}, ""remainder_times_poly"": {""hi"": [[0.0, 0.0007763346352317121]], ""lo"": [[0.0, -0.0007192099920841129]], ""width"": [[0.0, 0.001495544627315825]]}, ""remainder_times_remainder"": {""hi"": [[0.0, 3.1544764108056026e-08]], ""lo"": [[0.0, -3.1544764108056026e-08]], ""width"": [[0.0, 6.308952821611205e-08]]}}","{""cutoff"": [[0.0, 4.450147717014405e-308]], ""initial_remainder"": [[0.0002, 0.00040000000000000013]], ""poly_times_remainder"": [[0.0, 0.0004058083468750072]], ""polynomial_truncation"": [[0.0, 0.0012609195619493713]], ""remainder_times_poly"": [[0.0, 0.001495544627315825]], ""remainder_times_remainder"": [[0.0, 6.308952821611205e-08]]}",ordered_terms,"[[0.0001, 0.001889830641776124]]","[[-0.0001, -0.0016725049838922973]]",,"{""initial_remainder"": {""hi"": [[1.0000000000000006e-06, 2.0000000000000016e-06]], ""lo"": [[-1.0000000000000006e-06, -2.0000000000000016e-06]], ""width"": [[2.000000000000001e-06, 4.000000000000003e-06]]}, ""integration_overflow"": {""hi"": [[1.5872925906250153e-07, 3.448418035596243e-06]], ""lo"": [[-7.892062479655082e-08, -2.881437298334381e-06]], ""width"": [[2.3764988385905236e-07, 6.329855333930624e-06]]}, ""poly_times_remainder"": {""hi"": [[5e-324, 2.0290485662728227e-06]], ""lo"": [[-5e-324, -2.0290485662728227e-06]], ""width"": [[1e-323, 4.058097132545645e-06]]}, ""polynomial_truncation"": {""hi"": [[5e-324, 2.9637978281725446e-07]], ""lo"": [[-5e-324, -2.956338374092507e-07]], ""width"": [[1e-323, 5.920136202265052e-07]]}, ""remainder_times_poly"": {""hi"": [[5e-324, 7.045799268719034e-06]], ""lo"": [[-5e-324, -7.039319461774783e-06]], ""width"": [[1e-323, 1.4085118730493817e-05]]}, ""remainder_times_remainder"": {""hi"": [[5e-324, 2.8629158844383944e-10]], ""lo"": [[-5e-324, -2.8629158844383944e-10]], ""width"": [[1e-323, 5.725831768876789e-10]]}}","{""initial_remainder"": [[2.000000000000001e-06, 4.000000000000003e-06]], ""integration_overflow"": [[2.3764988385905236e-07, 6.329855333930624e-06]], ""poly_times_remainder"": [[1e-323, 4.058097132545645e-06]], ""polynomial_truncation"": [[1e-323, 5.920136202265052e-07]], ""remainder_times_poly"": [[1e-323, 1.4085118730493817e-05]], ""remainder_times_remainder"": [[1e-323, 5.725831768876789e-10]]}",0,1.1,flowstar_compat,0.5,1,"[[9.8999997e-05, 8.110169058223875e-05]]",True,0.0,True,"{""cutoff"": {""hi"": [[2.225073858507202e-308, 2.225073858507202e-308]], ""lo"": [[-2.225073858507202e-308, -2.225073858507202e-308]], ""width"": [[4.450147717014404e-308, 4.450147717014404e-308]]}, ""initial_remainder"": {""hi"": [[1.0000000000000006e-06, 2.0000000000000016e-06]], ""lo"": [[-1.0000000000000006e-06, -2.0000000000000016e-06]], ""width"": [[2.000000000000001e-06, 4.000000000000003e-06]]}, ""integration_overflow"": {""hi"": [[1.5872925906250153e-07, 3.448418035596243e-06]], ""lo"": [[-7.892062479655082e-08, -2.881437298334381e-06]], ""width"": [[2.3764988385905236e-07, 6.329855333930624e-06]]}, ""poly_times_remainder"": {""hi"": [[5e-324, 2.0290485662728227e-06]], ""lo"": [[-5e-324, -2.0290485662728227e-06]], ""width"": [[1e-323, 4.058097132545645e-06]]}, ""polynomial_truncation"": {""hi"": [[5e-324, 2.9637978281725446e-07]], ""lo"": [[-5e-324, -2.956338374092507e-07]], ""width"": [[1e-323, 5.920136202265052e-07]]}, ""remainder_times_poly"": {""hi"": [[5e-324, 7.045799268719034e-06]], ""lo"": [[-5e-324, -7.039319461774783e-06]], ""width"": [[1e-323, 1.4085118730493817e-05]]}, ""remainder_times_remainder"": {""hi"": [[5e-324, 2.8629158844383944e-10]], ""lo"": [[-5e-324, -2.8629158844383944e-10]], ""width"": [[1e-323, 5.725831768876789e-10]]}}","{""cutoff"": [[4.450147717014404e-308, 4.450147717014404e-308]], ""initial_remainder"": [[2.000000000000001e-06, 4.000000000000003e-06]], ""integration_overflow"": [[2.3764988385905236e-07, 6.329855333930624e-06]], ""poly_times_remainder"": [[1e-323, 4.058097132545645e-06]], ""polynomial_truncation"": [[1e-323, 5.920136202265052e-07]], ""remainder_times_poly"": [[1e-323, 1.4085118730493817e-05]], ""remainder_times_remainder"": [[1e-323, 5.725831768876789e-10]]}",True,"[[1.0000030000000013e-06, 1.8898309417761254e-05]]","[[-1.0000030000000013e-06, -1.672505283892299e-05]]",additive outward split of the unchanged raw-compat image: base ledger + time-scaled raw RHS ledger + polynomial difference + rounding padding,"{""composition_overflow"": {""hi"": [[0.0, 0.0]], ""lo"": [[0.0, 0.0]], ""width"": [[0.0, 0.0]]}, ""cutoff"": {""hi"": [[5e-324, 2.22507385850725e-310]], ""lo"": [[-5e-324, -2.22507385850725e-310]], ""width"": [[1e-323, 4.4501477170145e-310]]}, ""initial_remainder"": {""hi"": [[1.0000000000000006e-06, 2.0000000000000016e-06]], ""lo"": [[-1.0000000000000006e-06, -2.0000000000000016e-06]], ""width"": [[2.000000000000001e-06, 4.000000000000003e-06]]}, ""integration_overflow"": {""hi"": [[0.0, 0.0]], ""lo"": [[0.0, 0.0]], ""width"": [[0.0, 0.0]]}, ""picard_residual"": {""hi"": [[1.0000000000000002e-12, 1.0000000000000002e-12]], ""lo"": [[-1.0000000000000002e-12, -1.0000000000000002e-12]], ""width"": [[2.0000000000000004e-12, 2.0000000000000004e-12]]}, ""poly_times_remainder"": {""hi"": [[5e-324, 2.0290417343750365e-06]], ""lo"": [[-5e-324, -2.0290417343750365e-06]], ""width"": [[1e-323, 4.058083468750073e-06]]}, ""polynomial_truncation"": {""hi"": [[5e-324, 7.1056028834279945e-06]], ""lo"": [[-5e-324, -5.503592736065719e-06]], ""width"": [[1e-323, 1.2609195619493713e-05]]}, ""remainder_times_poly"": {""hi"": [[5e-324, 7.763346352317123e-06]], ""lo"": [[-5e-324, -7.192099920841131e-06]], ""width"": [[1e-323, 1.4955446273158254e-05]]}, ""remainder_times_remainder"": {""hi"": [[5e-324, 3.154476410805603e-10]], ""lo"": [[-5e-324, -3.154476410805603e-10]], ""width"": [[1e-323, 6.308952821611206e-10]]}, ""reset_or_reconditioning"": {""hi"": [[0.0, 0.0]], ""lo"": [[0.0, 0.0]], ""width"": [[0.0, 0.0]]}, ""roundoff_safeguard"": {""hi"": [[1.9999999983611423e-12, 1.9999999920083952e-12]], ""lo"": [[-1.9999999983611423e-12, -1.999999995396527e-12]], ""width"": [[3.999999996722285e-12, 3.999999987404922e-12]]}}",,flowstar_raw_remainder_compat,validated
