run_id,segment_index,t_lo,t_hi,h,symbolic_queue_mode,right_map_range_mode,endpoint_box_width_x,endpoint_box_width_y,endpoint_box_width_sum,endpoint_tm_width_x,endpoint_tm_width_y,endpoint_tm_width_sum,inserted_endpoint_width_x,inserted_endpoint_width_y,inserted_endpoint_width_sum,reset_width_sum,normalized_reset_width_x,normalized_reset_width_y,normalized_reset_width_sum,normal_state_right_width_x,normal_state_right_width_y,normal_state_right_width_sum,old_right_map_range_width_x,old_right_map_range_width_y,old_right_map_range_width_sum,normal_right_map_range_width_x,normal_right_map_range_width_y,normal_right_map_range_width_sum,insertion_truncation_width_x,insertion_truncation_width_y,insertion_truncation_width,insertion_truncation_width_sum,insertion_cutoff_width_x,insertion_cutoff_width_y,insertion_cutoff_width,insertion_cutoff_width_sum,insertion_truncation_ordinary_width,insertion_cutoff_ordinary_width,insertion_symbolic_candidate_width,composed_poly_range_width_x,composed_poly_range_width_y,composed_poly_range_width,composed_poly_range_width_sum,output_remainder_width_x,output_remainder_width_y,output_remainder_width,output_remainder_width_sum,queue_size,propagated_symbolic_width_x,propagated_symbolic_width_y,propagated_symbolic_width_sum,new_symbolic_width_x,new_symbolic_width_y,new_symbolic_width_sum,materialized_width_x,materialized_width_y,materialized_width_sum,materialized_for_output_width,ordinary_only_range_width,symbolic_contribution_width,total_range_width_with_symbolic,target_checked_width,linear_map_norm,scalars,j_count,phi_l_count,current_linear_map_entries,current_linear_map_norm,current_phi_l_map_entries,current_phi_l_map_norm,scalar_x,scalar_y,ordinary_step_remainder_width_x,ordinary_step_remainder_width_y,ordinary_step_remainder_width_sum,current_nonlinear_remainder_width_x,current_nonlinear_remainder_width_y,current_nonlinear_remainder_width_sum,reset_box_width_x,reset_box_width_y,reset_box_width_sum,right_map_range_width_x,right_map_range_width_y,right_map_range_width_sum,target_check_width_x,target_check_width_y,target_check_width_sum,output_only_symbolic_width_x,output_only_symbolic_width_y,output_only_symbolic_width_sum,target_check_exceeds_target,output_range_includes_symbolic_contributions,conservative,symqueue_approximation,scale_x,scale_y,center_x,center_y,tmv_right_degree,tmv_pre_degree,tmv_right_term_count,tmv_pre_term_count,terms_before_insertion_truncation,terms_after_insertion
flowstar_style_o4_target_insert_symqueue_v2,141,5.474256561466845,5.4959751169641224,0.021718555497277338,flowstar_linear_v2,standard,0.34973352857000056,0.33946570447263963,0.68919923304264019,0.34973352857000056,0.33946570447263963,0.68919923304264019,0.33473865283215481,0.32737974513668539,0.6621183979688402,0.68974044960229763,0.34973915747445111,0.34000129212784663,0.68974044960229774,1.9142189010197361,1.9257558880898957,3.8399747891096316,0.33473865283215481,0.32737974513668539,0.6621183979688402,0.33473865283215481,0.32737974513668539,0.6621183979688402,1.5893657052834692e-08,7.678275837398209e-07,7.8372124079265563e-07,7.8372124079265563e-07,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.065695228711913328,0.055953061732174035,0.12164829044408737,0.12164829044408737,0.26904342412024146,0.27142668340451132,0.54047010752475277,0.54047010752475277,42,0.042906911721479327,0.036077895012393488,0.078984806733872814,0.26904342412024146,0.27142668340451132,0.54047010752475277,0.042906911721479327,0.036077895012393488,0.078984806733872814,0.078984806733872814,0.68974044960229774,0.078984806733872814,0.76872525633617073,9.8813129168249309e-324,0.043738947552596233,5.7185475439538367;5.8823305861083934,42,42,"-0.0013873840888552408,-0.022374140711186825;-0.00099789367138706305,-0.018979529081167103",0.043738947552596233,"-0.0081015627124140302,-0.13707564899716165;-0.0058271521376132085,-0.11627848863758583",0.26728285248477468,5.7185475439538367,5.8823305861083934,0.26904342412024146,0.27142668340451132,0.54047010752475277,0.28721560323207057,0.28742489963157697,0.57464050286364754,0.34973915747445111,0.34000129212784663,0.68974044960229774,0.33473865283215481,0.32737974513668539,0.6621183979688402,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,0.042906911721479327,0.036077895012393488,0.078984806733872814,False,True,True,"flowstar_linear_v2; old interval columns are propagated through degree-1 normalized-insertion maps with inverse reset scalars, while nonlinear polynomial terms and ordinary local remainders stay outside the queue",0.17486957873722497,0.17000064606392271,-1.0223291248286419,1.1410529516889421,4,4,28,31,134,28
flowstar_style_o4_target_insert_symqueue_v2,142,5.4959751169641224,5.5285529502100381,0.03257783324591601,flowstar_linear_v2,standard,0.36115819311308567,0.36064360578098226,0.72180179889406793,0.36115819311308567,0.36064360578098226,0.72180179889406793,0.34575020535669909,0.34824548276178807,0.69399568811848722,0.72267944943485229,0.36117151912713014,0.36150793030772227,0.72267944943485241,1.9146039321832482,1.9266270726916368,3.841231004874885,0.34575020535669909,0.34824548276178807,0.69399568811848722,0.34575020535669909,0.34824548276178807,0.69399568811848722,3.5653323699241456e-08,1.0791786952689974e-06,1.1148320189682389e-06,1.1148320189682389e-06,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.067564783090563282,0.058849104825797048,0.12641388791636032,0.12641388791636032,0.2781854222661358,0.28939637793599099,0.56758180020212678,0.56758180020212678,43,0.044152812292671574,0.037978529981129557,0.082131342273801131,0.2781854222661358,0.28939637793599099,0.56758180020212678,0.044152812292671574,0.037978529981129557,0.082131342273801131,0.082131342273801131,0.72267944943485241,0.082131342273801131,0.80481079170865344,9.8813129168249309e-324,0.045439622980987124,5.537535198881554;5.5323820926903879,43,43,"-0.0014208664889614839,-0.023008138926854094;-0.0010581417807176254,-0.019952475784453919",0.045439622980987124,"-0.0081252925707370055,-0.13534147933886498;-0.0060510340812777157,-0.11736705857548035",0.26688486456636007,5.537535198881554,5.5323820926903879,0.2781854222661358,0.28939637793599099,0.56758180020212678,0.29689219452506782,0.3062242476314449,0.60311644215651272,0.36117151912713014,0.36150793030772227,0.72267944943485241,0.34575020535669909,0.34824548276178807,0.69399568811848722,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,0.044152812292671574,0.037978529981129557,0.082131342273801131,False,True,True,"flowstar_linear_v2; old interval columns are propagated through degree-1 normalized-insertion maps with inverse reset scalars, while nonlinear polynomial terms and ordinary local remainders stay outside the queue",0.18058575956356457,0.18075396515386047,-0.98463228462308838,1.1734797064955123,4,4,28,31,134,28
flowstar_style_o4_target_insert_symqueue_v2,143,5.5285529502100381,5.5529863251444755,0.024433374934437008,flowstar_linear_v2,standard,0.37021079509676996,0.37801687095952224,0.74822766605629221,0.37021079509676996,0.37801687095952224,0.74822766605629221,0.3544680080667128,0.364964262398002,0.71943227046471481,0.74895167632083148,0.37021921276023467,0.37873246356059692,0.74895167632083159,1.9149087667488409,1.9272932611418956,3.8422020278907363,0.3544680080667128,0.364964262398002,0.71943227046471481,0.3544680080667128,0.364964262398002,0.71943227046471481,1.9753946368595194e-08,7.2383749865629524e-07,7.4359144502489044e-07,7.4359144502489044e-07,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.069030399567156078,0.061134657348393955,0.13016505691555003,0.13016505691555003,0.28543760849955663,0.30382960504960804,0.58926721354916467,0.58926721354916467,44,0.045154685924488631,0.039502250408077429,0.08465693633256606,0.28543760849955663,0.30382960504960804,0.58926721354916467,0.045154685924488631,0.039502250408077429,0.08465693633256606,0.08465693633256606,0.74895167632083159,0.08465693633256606,0.83360861265339747,9.8813129168249309e-324,0.046778683101528051,5.4022047777819306;5.2807725569582935,44,44,"-0.00144729295952918,-0.023504966163068047;-0.0011052930034357686,-0.02072113097549505",0.046778683101528051,"-0.0080144357064862917,-0.13003845388985116;-0.0061205989116030791,-0.11463721394912092",0.25881070245706145,5.4022047777819306,5.2807725569582935,0.28543760849955663,0.30382960504960804,0.58926721354916467,0.30456348982151821,0.32131141444014027,0.62587490426165848,0.37021921276023467,0.37873246356059692,0.74895167632083159,0.3544680080667128,0.364964262398002,0.71943227046471481,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,0.045154685924488631,0.039502250408077429,0.08465693633256606,False,True,True,"flowstar_linear_v2; old interval columns are propagated through degree-1 normalized-insertion maps with inverse reset scalars, while nonlinear polynomial terms and ordinary local remainders stay outside the queue",0.18510960638011689,0.18936623178029779,-0.95565176602465685,1.1988875504687968,4,4,28,31,134,28
flowstar_style_o4_target_insert_symqueue_v2,144,5.5529863251444755,5.5896363875461308,0.036650062401655512,flowstar_linear_v2,standard,0.38458912779453996,0.40506913435181074,0.78965826214635071,0.38458912779453996,0.40506913435181074,0.78965826214635071,0.36833993313521446,0.39166872283590642,0.76000865597112088,0.79085167858202854,0.38460932307039536,0.40624235551163329,0.79085167858202865,1.9153978390055728,1.9282515351833729,3.8436493741889457,0.36833993313521446,0.39166872283590642,0.76000865597112088,0.36833993313521446,0.39166872283590642,0.76000865597112088,4.3486014138231305e-08,9.4279552515396853e-07,9.8628153929219994e-07,9.8628153929219994e-07,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.07133657333858158,0.064749155655538695,0.13608572899412028,0.13608572899412028,0.29700335979663284,0.32691956718036769,0.62392292697700058,0.62392292697700058,45,0.046692250887736278,0.041881200275188608,0.088573451162924893,0.29700335979663284,0.32691956718036769,0.62392292697700058,0.046692250887736278,0.041881200275188608,0.088573451162924893,0.088573451162924893,0.79085167858202865,0.088573451162924893,0.87942512974495335,9.8813129168249309e-324,0.048893015719665686,5.2000819533798559;4.9231695633537536,45,45,"-0.0014891455090163203,-0.02428645906825808;-0.0011792774609239954,-0.021938133681467294",0.048893015719665686,"-0.0080446689836204711,-0.12825126655334815;-0.0063706983337341525,-0.1158502942959749",0.25851692816667771,5.2000819533798559,4.9231695633537536,0.29700335979663284,0.32691956718036769,0.62392292697700058,0.31678872398066554,0.34543390055112377,0.66222262453178926,0.38460932307039536,0.40624235551163329,0.79085167858202865,0.36833993313521446,0.39166872283590642,0.76000865597112088,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,0.046692250887736278,0.041881200275188608,0.088573451162924893,False,True,True,"flowstar_linear_v2; old interval columns are propagated through degree-1 normalized-insertion maps with inverse reset scalars, while nonlinear polynomial terms and ordinary local remainders stay outside the queue",0.19230466153519715,0.20312117775581584,-0.91098712287394146,1.2388487621396513,4,4,28,31,134,28
flowstar_style_o4_target_insert_symqueue_v2,145,5.5896363875461308,5.6171239343473722,0.027487546801241634,flowstar_linear_v2,standard,0.39607243936276854,0.42743624405685426,0.8235086834196228,0.39607243936276854,0.42743624405685426,0.8235086834196228,0.37940716530572488,0.41321254849022759,0.79261971379595253,0.82450857076886119,0.39608542962122678,0.42842314114763452,0.8245085707688613,1.9157845097637147,1.9289926654444483,3.8447771752081632,0.37940716530572488,0.41321254849022759,0.79261971379595253,0.37940716530572488,0.41321254849022759,0.79261971379595253,2.3143757431654161e-08,7.5214853054215205e-07,7.7529228797380624e-07,7.7529228797380624e-07,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.073155390932924294,0.067607696555127966,0.14076308748805227,0.14076308748805227,0.30625177437280054,0.3456048519350996,0.6518566263079002,0.6518566263079002,46,0.047935745805460929,0.043793795542990156,0.091729541348451085,0.30625177437280054,0.3456048519350996,0.6518566263079002,0.047935745805460929,0.043793795542990156,0.091729541348451085,0.091729541348451085,0.8245085707688613,0.091729541348451085,0.91623811211731221,9.8813129168249309e-324,0.050564280541138554,5.0494157331477432;4.6682819108289193,46,46,"-0.001522354253597121,-0.024902629496942174;-0.0012373761232376322,-0.022901920667361627",0.050564280541138554,"-0.0079163668807814488,-0.12259986758682111;-0.00643445724799114,-0.11275003877189704",0.24970073048749072,5.0494157331477432,4.6682819108289193,0.30625177437280054,0.3456048519350996,0.6518566263079002,0.32655719780464615,0.36493395490902897,0.69149115271367512,0.39608542962122678,0.42842314114763452,0.8245085707688613,0.37940716530572488,0.41321254849022759,0.79261971379595253,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,0.047935745805460929,0.043793795542990156,0.091729541348451085,False,True,True,"flowstar_linear_v2; old interval columns are propagated through degree-1 normalized-insertion maps with inverse reset scalars, while nonlinear polynomial terms and ordinary local remainders stay outside the queue",0.19804271481061284,0.21421157057381648,-0.87650432186059957,1.2703527912531025,4,4,28,31,134,28
flowstar_style_o4_target_insert_symqueue_v2,146,5.6171239343473722,5.6377395944483037,0.020615660100931226,flowstar_linear_v2,standard,0.40509428489403926,0.44517097474008632,0.85026525963412558,0.40509428489403926,0.44517097474008632,0.85026525963412558,0.38810559397213135,0.43027131764221482,0.81837691161434623,0.85108089871703207,0.40510236597070931,0.44597853274632288,0.85108089871703219,1.9160865330527068,1.9295606673828816,3.8456472004355886,0.38810559397213135,0.43027131764221482,0.81837691161434623,0.38810559397213135,0.43027131764221482,0.81837691161434623,1.218729618414378e-08,6.7952781926450788e-07,6.9171511544865161e-07,6.9171511544865161e-07,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.074572016214885531,0.069834546112563206,0.14440656232744875,0.14440656232744875,0.31353357775724572,0.36043677152965153,0.67397034928689725,0.67397034928689725,47,0.048909922936221421,0.045291548644972209,0.09420147158119363,0.31353357775724572,0.36043677152965153,0.67397034928689725,0.048909922936221421,0.045291548644972209,0.09420147158119363,0.09420147158119363,0.85108089871703219,0.09420147158119363,0.94528237029822604,9.8813129168249309e-324,0.051866801164285985,4.9370237451158561;4.4845207855276463,47,47,"-0.0015483257925343742,-0.025382473252279662;-0.0012824283138467346,-0.023653573805625213",0.051866801164285985,"-0.0078181406168615179,-0.11849254073571604;-0.0064755137045718336,-0.11042155072325695",0.24320774578040633,4.9370237451158561,4.4845207855276463,0.31353357775724572,0.36043677152965153,0.67397034928689725,0.33424399588250314,0.38039931340327077,0.71464330928577391,0.40510236597070931,0.44597853274632288,0.85108089871703219,0.38810559397213135,0.43027131764221482,0.81837691161434623,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,0.048909922936221421,0.045291548644972209,0.09420147158119363,False,True,True,"flowstar_linear_v2; old interval columns are propagated through degree-1 normalized-insertion maps with inverse reset scalars, while nonlinear polynomial terms and ordinary local remainders stay outside the queue",0.2025511829853541,0.22298926637316066,-0.85006364718265437,1.294884807886318,4,4,28,31,134,28
flowstar_style_o4_target_insert_symqueue_v2,147,5.6377395944483037,5.6686630845997001,0.030923490151396837,flowstar_linear_v2,standard,0.41930735815318804,0.47236041982262639,0.89166777797581442,0.41930735815318804,0.47236041982262639,0.89166777797581442,0.40183282589092745,0.45718885832813677,0.85902168421906422,0.89300201267468271,0.41932671345573441,0.47367529921894841,0.89300201267468282,1.9165620171410687,1.9303892733355756,3.8469512904766443,0.40183282589092745,0.45718885832813677,0.85902168421906422,0.40183282589092745,0.45718885832813677,0.85902168421906422,2.5601149518615599e-08,1.1801356944094941e-06,1.2057368439281098e-06,1.2057368439281098e-06,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.076784874503227366,0.073306625373437725,0.15009149987666509,0.15009149987666509,0.3250479513877001,0.38388223295469898,0.70893018434239907,0.70893018434239907,48,0.05039041270308714,0.047592665339165417,0.097983078042252564,0.3250479513877001,0.38388223295469898,0.70893018434239907,0.05039041270308714,0.047592665339165417,0.097983078042252564,0.097983078042252564,0.89300201267468282,0.097983078042252564,0.99098509071693552,9.8813129168249309e-324,0.053900404791499594,4.7695506530402128;4.2223016553699173,48,48,"-0.0015890571266802304,-0.02613192772528897;-0.0013523681827874176,-0.024827051756742977",0.053900404791499594,"-0.007845212766765872,-0.11718917304996457;-0.0066766738305606612,-0.11133742964648455",0.24304848929377565,4.7695506530402128,4.2223016553699173,0.3250479513877001,0.38388223295469898,0.70893018434239907,0.346390856186989,0.4048300184490759,0.75122087463606491,0.41932671345573441,0.47367529921894841,0.89300201267468282,0.40183282589092745,0.45718885832813677,0.85902168421906422,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,0.05039041270308714,0.047592665339165417,0.097983078042252564,False,True,True,"flowstar_linear_v2; old interval columns are propagated through degree-1 normalized-insertion maps with inverse reset scalars, while nonlinear polynomial terms and ordinary local remainders stay outside the queue",0.20966335672786676,0.23683764960947343,-0.80943367404182298,1.3331979426578693,4,4,28,31,134,28
flowstar_style_o4_target_insert_symqueue_v2,148,5.6686630845997001,5.6918557022132479,0.023192617613547628,flowstar_linear_v2,standard,0.43055978802183142,0.4946076184584503,0.92516740648028173,0.43055978802183142,0.4946076184584503,0.92516740648028173,0.41268896269367483,0.47860384071315848,0.89129280340683326,0.92627012941173881,0.43057201335297318,0.49569811605876574,0.92627012941173892,1.9169335205043283,1.9310294923792732,3.8479630128836018,0.41268896269367483,0.47860384071315848,0.89129280340683326,0.41268896269367483,0.47860384071315842,0.89129280340683326,1.2422055088110463e-08,1.0837708076088301e-06,1.0961928626969405e-06,1.0961928626969405e-06,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.078516278979268703,0.076011470922649885,0.15452774990191859,0.15452774990191859,0.33417268371440606,0.40259236979050855,0.73676505350491461,0.73676505350491461,49,0.051578610900159895,0.049417264071173105,0.100995874971333,0.33417268371440606,0.40259236979050855,0.73676505350491461,0.051578610900159895,0.049417264071173105,0.100995874971333,0.100995874971333,0.92627012941173892,0.100995874971333,1.0272660043830724,9.8813129168249309e-324,0.055488647989724124,4.6449837378548997;4.034713740495441,49,49,"-0.0016210485394707889,-0.026718292482003133;-0.001406642505764915,-0.025742664462485288",0.055488647989724124,"-0.0077316731200427844,-0.11281269057541944;-0.0067090526819651719,-0.10869329477358397",0.23594671115101137,4.6449837378548997,4.034713740495441,0.33417268371440606,0.40259236979050855,0.73676505350491461,0.35601028065072687,0.42430522677665794,0.78031550742738487,0.43057201335297318,0.49569811605876574,0.92627012941173892,0.41268896269367483,0.47860384071315848,0.89129280340683326,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,0.051578610900159895,0.049417264071173105,0.100995874971333,False,True,True,"flowstar_linear_v2; old interval columns are propagated through degree-1 normalized-insertion maps with inverse reset scalars, while nonlinear polynomial terms and ordinary local remainders stay outside the queue",0.21528600667648626,0.24784905802938212,-0.77816783398137224,1.3631716806001006,4,4,28,31,134,28
flowstar_style_o4_target_insert_symqueue_v2,149,5.6918557022132479,5.7092501654234082,0.017394463210160721,flowstar_linear_v2,standard,0.43934019660709783,0.51206065181163118,0.95140084841872907,0.43934019660709783,0.51206065181163118,0.95140084841872907,0.4211633175245641,0.49538010773930269,0.91654342526386678,0.95229104473510917,0.43934769906232157,0.51294334567278776,0.95229104473510939,1.9172210002393715,1.9315197747211361,3.8487407749605076,0.4211633175245641,0.49538010773930269,0.91654342526386678,0.4211633175245641,0.49538010773930269,0.91654342526386678,5.9234809114299649e-09,9.4313059848341954e-07,9.4905407939484951e-07,9.4905407939484951e-07,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.079856524954166161,0.078094536305178555,0.15795106125934472,0.15795106125934472,0.34130679257039792,0.41728557143412409,0.75859236400452201,0.75859236400452201,50,0.052503821470985521,0.0508304747711096,0.10333429624209511,0.34130679257039792,0.41728557143412409,0.75859236400452201,0.052503821470985521,0.0508304747711096,0.10333429624209511,0.10333429624209511,0.95229104473510939,0.10333429624209511,1.0556253409772043,9.8813129168249309e-324,0.056715136605636055,4.5522031963943519;3.8990660798548067,50,50,"-0.0016458777691812025,-0.027172189865788801;-0.0014483364103012486,-0.026448732560364802",0.056715136605636055,"-0.0076450754723435856,-0.10963200781084904;-0.0067274990727924418,-0.10671306467999303",0.23071764703597808,4.5522031963943519,3.8990660798548067,0.34130679257039792,0.41728557143412409,0.75859236400452201,0.36352718225462399,0.43958596979797049,0.80311315205259448,0.43934769906232157,0.51294334567278776,0.95229104473510939,0.4211633175245641,0.49538010773930269,0.91654342526386678,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,0.052503821470985521,0.0508304747711096,0.10333429624209511,False,True,True,"flowstar_linear_v2; old interval columns are propagated through degree-1 normalized-insertion maps with inverse reset scalars, while nonlinear polynomial terms and ordinary local remainders stay outside the queue",0.21967384953116034,0.25647167283639316,-0.75425531650077504,1.3863729187143536,4,4,28,31,134,28
flowstar_style_o4_target_insert_symqueue_v2,150,5.7092501654234082,5.7353418602386492,0.026091694815241082,flowstar_linear_v2,standard,0.45306919128690709,0.53842686149659336,0.99149605278350039,0.45306919128690709,0.53842686149659336,0.99149605278350039,0.43443529653489826,0.52156237766739866,0.95599767420229687,0.99293917016100042,0.45308708896622529,0.53985208119477524,0.99293917016100053,1.917667958829361,1.9322417967273673,3.8499097555567285,0.43443529653489826,0.52156237766739866,0.95599767420229687,0.43443529653489826,0.52156237766739866,0.95599767420229687,1.1199545457709284e-08,1.5917986318501301e-06,1.6029981773078393e-06,1.6029981773078393e-06,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.081935831913920024,0.081302026896842974,0.163237858810763,0.163237858810763,0.3524994646209782,0.44026035077055553,0.79275981539153373,0.79275981539153373,51,0.053900271329336814,0.052973297250120129,0.10687356857945694,0.3524994646209782,0.44026035077055553,0.79275981539153373,0.053900271329336814,0.052973297250120129,0.10687356857945694,0.10687356857945694,0.99293917016100053,0.10687356857945694,1.0998127387404577,9.8813129168249309e-324,0.058610889306097397,4.4141624175680052;3.7047185139560832,51,51,"-0.001684499213505087,-0.027876413747266165;-0.0015123862937311738,-0.027537590051594972",0.058610889306097397,"-0.0076681827040416288,-0.10869197926996373;-0.006884689720506057,-0.10737088329112113",0.23061573498563254,4.4141624175680052,3.7047185139560832,0.3524994646209782,0.44026035077055553,0.79275981539153373,0.37531347061335568,0.46346242497674611,0.83877589559010179,0.45308708896622529,0.53985208119477524,0.99293917016100053,0.43443529653489826,0.52156237766739866,0.95599767420229687,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,0.053900271329336814,0.052973297250120129,0.10687356857945694,False,True,True,"flowstar_linear_v2; old interval columns are propagated through degree-1 normalized-insertion maps with inverse reset scalars, while nonlinear polynomial terms and ordinary local remainders stay outside the queue",0.22654354448311234,0.26992604059738673,-0.71761606315206949,1.4223680651300783,4,4,28,31,134,28
flowstar_style_o4_target_insert_symqueue_v2,151,5.7353418602386492,5.7549106313500804,0.019568771111430811,flowstar_linear_v2,standard,0.46385083564837137,0.559818869432403,1.0236697050807744,0.46385083564837137,0.559818869432403,1.0236697050807744,0.44484689297338736,0.54213606300327988,0.98698295597666719,1.0248476763416769,0.46386195967695154,0.56098571666472552,1.0248476763416772,1.9180141147301406,1.9327980977001971,3.8508122124303377,0.44484689297338736,0.54213606300327988,0.98698295597666719,0.44484689297338736,0.54213606300327988,0.98698295597666719,4.4703937704464947e-09,1.4029637133189305e-06,1.407434107089377e-06,1.407434107089377e-06,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.083550887976980154,0.083767808074962966,0.16731869605194311,0.16731869605194311,0.36129600499640718,0.45836825492831679,0.81966425992472391,0.81966425992472391,52,0.055013769451628898,0.05465289065486395,0.10966666010649284,0.36129600499640718,0.45836825492831679,0.81966425992472391,0.055013769451628898,0.05465289065486395,0.10966666010649284,0.10966666010649284,1.0248476763416772,0.10966666010649284,1.13451433644817,9.8813129168249309e-324,0.060075794225893722,4.3116275397811608;3.5651531591406105,52,52,"-0.0017145741637139785,-0.028423467623960037;-0.001561527590681782,-0.028376224847537917",0.060075794225893722,"-0.0075684088355993358,-0.10530094673731608;-0.0068928364047830372,-0.10512592554885436",0.2248881175265528,4.3116275397811608,3.5651531591406105,0.36129600499640718,0.45836825492831679,0.81966425992472391,0.38457080939803917,0.48226055812684032,0.86683136752487955,0.46386195967695154,0.56098571666472552,1.0248476763416772,0.44484689297338736,0.54213606300327988,0.98698295597666719,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,0.055013769451628898,0.05465289065486395,0.10966666010649284,False,True,True,"flowstar_linear_v2; old interval columns are propagated through degree-1 normalized-insertion maps with inverse reset scalars, while nonlinear polynomial terms and ordinary local remainders stay outside the queue",0.23193097983847547,0.28049285833236198,-0.68950985767962869,1.4503285824285845,4,4,28,31,134,28
flowstar_style_o4_target_insert_symqueue_v2,152,5.7549106313500804,5.7842637880172267,0.029353156667146219,flowstar_linear_v2,standard,0.48079266252939085,0.59210739749201291,1.0729000600214038,0.48079266252939085,0.59210739749201291,1.0729000600214038,0.46123879892597291,0.57429904938861276,1.0355378483145856,1.0748349245289863,0.48081951182235766,0.59401541270662872,1.0748349245289863,1.918552752478073,1.933616660792767,3.8521694132708397,0.46123879892597291,0.57429904938861276,1.0355378483145856,0.46123879892597291,0.57429904938861276,1.0355378483145856,9.0251111432597779e-09,2.6193906183471869e-06,2.6284157294904468e-06,2.6284157294904468e-06,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.08606514130404759,0.087551720172622902,0.17361686147667049,0.17361686147667049,0.37517365762192528,0.48674732921598968,0.86192098683791496,0.86192098683791496,53,0.056706261375575093,0.057197142999895374,0.11390340437547047,0.37517365762192528,0.48674732921598968,0.86192098683791496,0.056706261375575093,0.057197142999895374,0.11390340437547047,0.11390340437547047,1.0748349245289863,0.11390340437547047,1.1887383289044569,9.8813129168249309e-324,0.062339585266657734,4.1595649736005669;3.3669160045646178,53,53,"-0.0017615108847802816,-0.02927524765172667;-0.0016368079564671701,-0.029666018773683613",0.062339585266657734,"-0.0075949788424429414,-0.10437074165017708;-0.0070573062624367739,-0.10576390055012279",0.22478692730517957,4.1595649736005669,3.3669160045646178,0.37517365762192528,0.48674732921598968,0.86192098683791496,0.39916528185295885,0.51169339592831098,0.91085867778126983,0.48081951182235766,0.59401541270662872,1.0748349245289863,0.46123879892597291,0.57429904938861276,1.0355378483145856,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,0.056706261375575093,0.057197142999895374,0.11390340437547047,False,True,True,"flowstar_linear_v2; old interval columns are propagated through degree-1 normalized-insertion maps with inverse reset scalars, while nonlinear polynomial terms and ordinary local remainders stay outside the queue",0.2404097559111785,0.29700770635331364,-0.64630394117060386,1.4938619583419379,4,4,28,31,134,28
