run_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,h,order,reset_box_source,validation_mode,reset_mode,width_x,width_y,width_sum
flowstar_style_o4_target_insert_symqueue_v2,0,0,0.025000000000000001,1.15821083354229,1.460069718741217,2.2532107556142886,2.4061836844966522,0.025000000000000001,4,normalized_insertion_symqueue_v2,target_remainder,normalized_insertion_symqueue_v2,0.3018744390138477,0.15416690205654771,0.4560413410703954
flowstar_style_o4_target_insert_symqueue_v2,1,0.025000000000000001,0.043750000000000004,1.2000972054049586,1.5045013457417993,2.1745907543778227,2.3686504494843725,0.018750000000000003,4,normalized_insertion_symqueue_v2,target_remainder,normalized_insertion_symqueue_v2,0.30244242847338532,0.19340661900010048,0.49584904747348579
flowstar_style_o4_target_insert_symqueue_v2,2,0.043750000000000004,0.071875000000000008,1.2613397483279047,1.5683984927374219,2.0493357249623725,2.3012601114017994,0.028125000000000004,4,normalized_insertion_symqueue_v2,target_remainder,normalized_insertion_symqueue_v2,0.30194438250596711,0.24905588071962725,0.55100026322559437
flowstar_style_o4_target_insert_symqueue_v2,3,0.071875000000000008,0.092968750000000017,1.3065636392436883,1.6133482700426045,1.9512109292355262,2.2429165863603857,0.021093750000000001,4,normalized_insertion_symqueue_v2,target_remainder,normalized_insertion_symqueue_v2,0.30051774006901155,0.28747157193421513,0.58798931200322668
flowstar_style_o4_target_insert_symqueue_v2,4,0.092968750000000017,0.10878906250000002,1.3401938045834016,1.645122259744028,1.876028059051243,2.1944845789432743,0.015820312500000003,4,normalized_insertion_symqueue_v2,target_remainder,normalized_insertion_symqueue_v2,0.29886899397376432,0.31407859366202073,0.61294758763578505
flowstar_style_o4_target_insert_symqueue_v2,5,0.10878906250000002,0.13251953125000002,1.3868704839363535,1.6927678073455252,1.7589371310834605,2.1168103752259366,0.023730468750000004,4,normalized_insertion_symqueue_v2,target_remainder,normalized_insertion_symqueue_v2,0.29550040456139381,0.35010407406836785,0.64560447862976167
flowstar_style_o4_target_insert_symqueue_v2,6,0.13251953125000002,0.15031738281250001,1.4228142291278327,1.7244887806072808,1.6716029503060603,2.0526668651296065,0.017797851562500001,4,normalized_insertion_symqueue_v2,target_remainder,normalized_insertion_symqueue_v2,0.29229930028008067,0.37377146719408727,0.66607076747416794
flowstar_style_o4_target_insert_symqueue_v2,7,0.15031738281250001,0.163665771484375,1.4493848724626077,1.7468740039263082,1.6060081115357621,2.0019360746715913,0.013348388671875001,4,normalized_insertion_symqueue_v2,target_remainder,normalized_insertion_symqueue_v2,0.28953906386099204,0.38955192711185438,0.67909099097284642
flowstar_style_o4_target_insert_symqueue_v2,8,0.163665771484375,0.18368835449218751,1.4846771293436181,1.7820557772483485,1.5047139076694163,1.9248247044475781,0.020022583007812501,4,normalized_insertion_symqueue_v2,target_remainder,normalized_insertion_symqueue_v2,0.2848572559382645,0.41002591235668184,0.69488316829494634
flowstar_style_o4_target_insert_symqueue_v2,9,0.18368835449218751,0.19870529174804688,1.5129361811251731,1.8042989570041685,1.4312623268062334,1.8627056804523603,0.015016937255859376,4,normalized_insertion_symqueue_v2,target_remainder,normalized_insertion_symqueue_v2,0.2809474159471419,0.42370366481307498,0.70465108076021687
