backend_lane,dense_kernel_s,device_to_host_s,device_transfer_count,h_attempted,host_to_device_s,segment_index,t_before,total_wall_s
hybrid_dense_core,0.1910166050074622,0.0,0,0.01,0.0,0,0.0,0.2806978019652888
hybrid_dense_core,0.1754061160609126,0.0,0,0.01,0.0,1,0.01,0.3726224669953808
hybrid_dense_core,0.17535344907082617,0.0,0,0.01,0.0,2,0.02,0.4424779249820858
hybrid_dense_core,0.19241305999457836,0.0,0,0.01,0.0,3,0.03,0.47879281698260456
hybrid_dense_core,0.1798020510468632,0.0,0,0.01,0.0,4,0.04,0.48523100500460714
hybrid_dense_core,0.18288831203244627,0.0,0,0.01,0.0,5,0.05,0.5048958160914481
hybrid_dense_core,0.26323029305785894,0.0,0,0.01,0.0,6,0.06,0.5883908870164305
hybrid_dense_core,0.19045938702765852,0.0,0,0.01,0.0,7,0.07,0.5190185530809686
hybrid_dense_core,0.18030020501464605,0.0,0,0.01,0.0,8,0.08,0.502323923050426
hybrid_dense_core,0.18019981810357422,0.0,0,0.01,0.0,9,0.09,0.5095345400040969
hybrid_dense_core,0.18183881603181362,0.0,0,0.01,0.0,10,0.1,0.5175388379720971
hybrid_dense_core,0.18713581701740623,0.0,0,0.01,0.0,11,0.11,0.5247137850383297
hybrid_dense_core,0.18009157397318631,0.0,0,0.01,0.0,12,0.12,0.5214635489974171
hybrid_dense_core,0.1811366230249405,0.0,0,0.01,0.0,13,0.13,0.5198461989639327
hybrid_dense_core,0.17975601402577013,0.0,0,0.01,0.0,14,0.14,0.5167847879929468
hybrid_dense_core,0.1872856819536537,0.0,0,0.01,0.0,15,0.15,0.54623007401824
hybrid_dense_core,0.1802898490568623,0.0,0,0.01,0.0,16,0.16,0.5347783729666844
hybrid_dense_core,0.17977941990830004,0.0,0,0.01,0.0,17,0.17,0.5363121089758351
hybrid_dense_core,0.17960631905589253,0.0,0,0.01,0.0,18,0.18,0.5290418580407277
hybrid_dense_core,0.19229619693942368,0.0,0,0.01,0.0,19,0.19,0.5531725879991427
hybrid_dense_core,0.17979079694487154,0.0,0,0.01,0.0,20,0.2,0.5439143180847168
hybrid_dense_core,0.18016230093780905,0.0,0,0.01,0.0,21,0.21,0.5454636659706011
