run_id,mode,order,adaptive_order_fallback,fallback_from_order,refinement_pass,residual_subset_current,validation_mode,cutoff_threshold,target_remainder_radius,status,runtime_s,validated_segments,last_validated_t,last_attempted_t,min_h_used,min_regular_h_used,min_final_alignment_h,h_below_flowstar_min_count,max_h_used,num_step_rejections,num_accepted_steps,num_rejected_steps,num_order8_steps,num_order8_attempts,failure_reason,final_width_sum,max_width_sum,max_residual_width_sum,max_remainder_width_sum,notes
flowstar_style_o6_target_r2e-4,flowstar_style,6,,,,,target_remainder,,0.00020000000000000001,failed,204.77920264936984,120,2.1775565845009179,2.1811350877171871,0.0021205944985299122,0.0021205944985299122,,0,0.056250000000000008,76,120,76,0,0,Picard residual not subset of target remainder,11.585019911651365,11.585019911651365,0.0013277551738115317,0.00080000000000000015,Picard residual not subset of target remainder
flowstar_style_o6_target_r5e-4,flowstar_style,6,,,,,target_remainder,,0.00050000000000000001,failed,179.93073048163205,105,2.2567245519061094,2.260443755600535,0.0022039725596597255,0.0022039725596597255,,0,0.075000000000000011,67,105,67,0,0,Picard residual not subset of target remainder,14.658672949711871,14.658672949711871,0.0029465632831875248,0.0020000000000000005,Picard residual not subset of target remainder
