backend_lane,h_attempted,segment_index,t_before,total_wall_s
hybrid_dense_core,0.01,0,0.0,0.33129620399995474
hybrid_dense_core,0.01,1,0.01,0.42640989900246495
hybrid_dense_core,0.01,2,0.02,0.5471755390026374
hybrid_dense_core,0.01,3,0.03,0.5818018680001842
hybrid_dense_core,0.01,4,0.04,0.5895356900000479
hybrid_dense_core,0.01,5,0.05,0.61590313600027
hybrid_dense_core,0.01,6,0.06,0.6714600159975816
hybrid_dense_core,0.01,7,0.07,0.6188637990053394
hybrid_dense_core,0.01,8,0.08,0.6219604479992995
hybrid_dense_core,0.01,9,0.09,0.6241035430066404
hybrid_dense_core,0.01,10,0.1,0.6418065770048997
hybrid_dense_core,0.01,11,0.11,0.6440430040020146
hybrid_dense_core,0.01,12,0.12,0.6432985459978227
hybrid_dense_core,0.01,13,0.13,0.6457412230010959
hybrid_dense_core,0.01,14,0.14,0.6541804070002399
hybrid_dense_core,0.01,15,0.15,0.6700117360014701
hybrid_dense_core,0.01,16,0.16,0.6697681579971686
hybrid_dense_core,0.01,17,0.17,0.6714376579984673
hybrid_dense_core,0.01,18,0.18,0.670756806001009
hybrid_dense_core,0.01,19,0.19,0.6724108589987736
hybrid_dense_core,0.01,20,0.2,0.676924149003753
hybrid_dense_core,0.01,21,0.21,0.6755556409989367
hybrid_dense_core,0.01,22,0.22,0.7297379820010974
hybrid_dense_core,0.01,23,0.23,0.6914084939999157
hybrid_dense_core,0.01,24,0.24,0.6922588259985787
hybrid_dense_core,0.01,25,0.25,0.7000245669987635
hybrid_dense_core,0.01,26,0.26,0.6931840149991331
hybrid_dense_core,0.01,27,0.27,0.6958136380053475
hybrid_dense_core,0.01,28,0.28,0.7003554370021448
hybrid_dense_core,0.01,29,0.29,0.697993611000129
hybrid_dense_core,0.01,30,0.3,0.7006803670010413
hybrid_dense_core,0.01,31,0.31,0.7011233750017709
hybrid_dense_core,0.01,32,0.32,0.7018118080013664
hybrid_dense_core,0.01,33,0.33,0.7073862039978849
hybrid_dense_core,0.01,34,0.34,0.705561986003886
hybrid_dense_core,0.01,35,0.35000000000000003,0.7065937950028456
hybrid_dense_core,0.01,36,0.36,0.7033742580024409
hybrid_dense_core,0.01,37,0.37,0.7006750700020348
hybrid_dense_core,0.01,38,0.38,0.7119140319991857
hybrid_dense_core,0.01,39,0.39,0.7126335979992291
hybrid_dense_core,0.01,40,0.4,0.7112044069945114
hybrid_dense_core,0.01,41,0.41000000000000003,0.7216208890022244
hybrid_dense_core,0.01,42,0.42,0.7172920700031682
hybrid_dense_core,0.01,43,0.43,0.7192038569992292
hybrid_dense_core,0.01,44,0.44,0.7188531420033542
hybrid_dense_core,0.01,45,0.45,0.7189059400043334
hybrid_dense_core,0.01,46,0.46,0.7227572300034808
hybrid_dense_core,0.01,47,0.47000000000000003,0.721257664001314
hybrid_dense_core,0.01,48,0.48,0.7236367959994823
hybrid_dense_core,0.01,49,0.49,0.725057559000561
hybrid_dense_core,0.01,50,0.5,0.726878528999805
hybrid_dense_core,0.01,51,0.51,0.7283980119973421
hybrid_dense_core,0.01,52,0.52,0.7279909970020526
hybrid_dense_core,0.01,53,0.53,0.7372596839995822
hybrid_dense_core,0.01,54,0.54,0.7467052900028648
hybrid_dense_core,0.01,55,0.55,0.8121819330044673
hybrid_dense_core,0.01,56,0.56,0.7520211510054651
hybrid_dense_core,0.01,57,0.5700000000000001,0.75197542400565
hybrid_dense_core,0.01,58,0.58,0.7575215760007268
hybrid_dense_core,0.01,59,0.59,0.7527797069997177
hybrid_dense_core,0.01,60,0.6,0.7537246550054988
hybrid_dense_core,0.01,61,0.61,0.7584055070037721
hybrid_dense_core,0.01,62,0.62,0.7563708250017953
hybrid_dense_core,0.01,63,0.63,0.7609073459971114
hybrid_dense_core,0.01,64,0.64,0.7594463389978046
hybrid_dense_core,0.01,65,0.65,0.7636656419999781
hybrid_dense_core,0.01,66,0.66,0.7666973550003604
hybrid_dense_core,0.01,67,0.67,0.7630671240040101
hybrid_dense_core,0.01,68,0.68,0.7661999289994128
hybrid_dense_core,0.01,69,0.6900000000000001,0.7674448399993707
hybrid_dense_core,0.01,70,0.7000000000000001,0.7663095539974165
hybrid_dense_core,0.01,71,0.71,0.8437906879989896
hybrid_dense_core,0.01,72,0.72,0.7676144619981642
hybrid_dense_core,0.01,73,0.73,0.7713326640005107
hybrid_dense_core,0.01,74,0.74,0.772079993999796
hybrid_dense_core,0.01,75,0.75,0.7750273870042292
hybrid_dense_core,0.01,76,0.76,0.772470781004813
hybrid_dense_core,0.01,77,0.77,0.7762617099942872
hybrid_dense_core,0.01,78,0.78,0.7790296460007085
hybrid_dense_core,0.01,79,0.79,0.7778350750013487
hybrid_dense_core,0.01,80,0.8,0.7839698490060982
hybrid_dense_core,0.01,81,0.81,0.7803246769981342
hybrid_dense_core,0.01,82,0.8200000000000001,0.7812926180049544
hybrid_dense_core,0.01,83,0.8300000000000001,0.7858274379977956
hybrid_dense_core,0.01,84,0.84,0.7837208390046726
hybrid_dense_core,0.01,85,0.85,0.7872996349979076
hybrid_dense_core,0.01,86,0.86,0.7849483679965488
hybrid_dense_core,0.01,87,0.87,0.8695340599952033
hybrid_dense_core,0.01,88,0.88,0.7898037080012728
hybrid_dense_core,0.01,89,0.89,0.7900081309999223
hybrid_dense_core,0.01,90,0.9,0.7930480209979578
hybrid_dense_core,0.01,91,0.91,0.7945869370014407
hybrid_dense_core,0.01,92,0.92,0.7995992540018051
hybrid_dense_core,0.01,93,0.93,0.7967313900007866
hybrid_dense_core,0.01,94,0.9400000000000001,0.7967036679983721
hybrid_dense_core,0.01,95,0.9500000000000001,0.7973044179962017
hybrid_dense_core,0.01,96,0.96,0.7991439749966958
hybrid_dense_core,0.01,97,0.97,0.8076011410012143
hybrid_dense_core,0.01,98,0.98,0.801307210997038
hybrid_dense_core,0.01,99,0.99,0.8080873159997282
hybrid_dense_core,0.01,100,1.0,0.6777312420017552
hybrid_dense_core,0.01,101,1.01,0.6788462140029878
hybrid_dense_core,0.01,102,1.02,0.6861689169963938
hybrid_dense_core,0.01,103,1.03,0.6804750440060161
hybrid_dense_core,0.01,104,1.04,0.6823488290028763
hybrid_dense_core,0.01,105,1.05,0.6826754770008847
hybrid_dense_core,0.01,106,1.06,0.6850813160053804
hybrid_dense_core,0.01,107,1.07,0.6886627060011961
