backend_lane,dense_kernel_s,device_to_host_s,device_transfer_count,h_attempted,host_to_device_s,segment_index,t_before,total_wall_s
hybrid_dense_core,0.6559671079739928,0.006958448910154402,2,0.01,0.03772864397615194,0,0.0,1.3858911270508543
hybrid_dense_core,0.42423621693160385,0.005704823997803032,2,0.01,0.0006141129415482283,1,0.01,1.1126881819218397
hybrid_dense_core,0.4238841609330848,0.005707490956410766,2,0.01,0.0005390709266066551,2,0.02,1.3370457240380347
hybrid_dense_core,0.4255852740025148,0.005708036944270134,2,0.01,0.0006134479772299528,3,0.03,1.3758768331026658
hybrid_dense_core,0.4251158010447398,0.00567425403278321,2,0.01,0.0005670429673045874,4,0.04,1.4179941259790212
hybrid_dense_core,0.423416516976431,0.005674747982993722,2,0.01,0.0005591079825535417,5,0.05,1.456231595017016
hybrid_dense_core,0.48788664990570396,0.0057204719632864,2,0.01,0.0005222930340096354,6,0.06,1.5503208650043234
hybrid_dense_core,0.4240552269620821,0.00571723491884768,2,0.01,0.0005775439785793424,7,0.07,1.4927449009846896
hybrid_dense_core,0.42317221011035144,0.005728405085392296,2,0.01,0.0005395030602812767,8,0.08,1.5044898509513587
hybrid_dense_core,0.4236637920839712,0.005731415003538132,2,0.01,0.0005464749410748482,9,0.09,1.5070766829885542
