file,line,function,primitive_calls,calls,self_seconds,inclusive_seconds_not_additive
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,142,__init__,126,126,0.006814172,0.03152531
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,542,_range_for_terms,90,90,0.006553492,0.09653499500000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2853,_affine_power_transform_matrix,16,16,0.0062259640000000005,0.036270920000000005
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2898,_power_to_bernstein_matrix,16,16,0.005702973,0.014061062000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,145,need_more_tokens,8833,8833,0.005642531,0.010183695000000001
~,0,<built-in method torch.as_tensor>,1253,1253,0.0055235710000000006,0.0055235710000000006
~,0,<built-in method torch.is_floating_point>,12785,12785,0.005175179,0.005175179
~,0,<method 'index_select' of 'torch._C.TensorBase' objects>,840,840,0.005067557,0.005067557
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,36,_down,4074,4074,0.004931988,0.028339374
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/reader.py,99,forward,2962,2962,0.0048442120000000005,0.005131648
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,40,_up,4266,4266,0.004547725,0.023571888000000003
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,235,mul_truncate,11,11,0.004442619,0.015239826000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,1270,scan_plain,520,520,0.0043084840000000004,0.012635048000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,113,check_token,5361,5361,0.004300811,0.0405376
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1012,_subdivision_influence_scores,18,18,0.004214295,0.007943836000000001
~,0,<built-in method torch.allclose>,156,156,0.003561223,0.003561223
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,279,stale_possible_simple_keys,9368,9368,0.0033517440000000003,0.0033517440000000003
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/endpoint_substitution.py,37,_mul,39,39,0.003145838,0.005627394
~,0,<built-in method builtins.isinstance>,27240,27240,0.003104655,0.003297097
~,0,<method 'numel' of 'torch._C.TensorBase' objects>,13991,13991,0.0030031420000000003,0.0030031420000000003
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,367,_down,2149,2149,0.002976704,0.016113893
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/reader.py,87,peek,15150,15150,0.0029462530000000002,0.0029462530000000002
~,0,<built-in method torch.maximum>,1021,1021,0.002845574,0.002845574
~,0,<built-in method torch.minimum>,921,921,0.002670168,0.002670168
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/parser.py,273,parse_node,683,683,0.002617131,0.011612886000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,156,fetch_more_tokens,1125,1125,0.002607687,0.028113265000000002
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2278,__post_init__,182,182,0.0025452960000000003,0.004882811
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,371,_up,2161,2161,0.002441781,0.013340013000000001
~,0,<method 'detach' of 'torch._C.TensorBase' objects>,1322,1322,0.002359145,0.002359145
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,28,_neg_inf_like,4074,4074,0.002255622,0.013652923
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1038,_split_leaf_pair,54,54,0.002247859,0.002491561
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2820,_interval_axis_transform,32,32,0.002128276,0.040320312000000004
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/endpoint_substitution.py,59,enclose_constant_substitution,3,3,0.0020528770000000003,0.012946243000000001
~,0,<method 'unbind' of 'torch._C.TensorBase' objects>,724,724,0.001986252,0.001986252
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1317,_range_for_terms_with_policy,72,72,0.001975671,0.150142028
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/reader.py,114,get_mark,2780,2780,0.0019051270000000002,0.002718546
~,0,<built-in method torch.cat>,452,452,0.0019029390000000002,0.0019029390000000002
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,32,_pos_inf_like,4266,4266,0.0018948880000000002,0.010587541
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,752,scan_to_next_token,1125,1125,0.001789226,0.004623312
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,264,next_possible_simple_key,8243,8243,0.0017405460000000002,0.0017405460000000002
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/endpoint_substitution.py,28,add,47,47,0.0017365280000000002,0.00291075
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,107,_coef,874,874,0.0017171270000000001,0.00591645
~,0,<built-in method torch.zeros>,595,595,0.0017034370000000001,0.0017034370000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/parser.py,94,check_event,2187,2187,0.0016269840000000002,0.052175056000000004
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/composer.py,63,compose_node,2,683,0.0015830920000000001,0.057517268
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,375,_interval_add,246,246,0.001376676,0.00409181
~,0,<built-in method torch.tensor>,144,144,0.001348968,0.001348968
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,57,evaluate_interval_normal,17,17,0.001267078,0.043574291
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,203,ensure_interval,3257,3257,0.001263348,0.001656417
~,0,<built-in method builtins.any>,1540,1606,0.0012629820000000002,0.005274
~,0,<method 'view' of 'torch._C.TensorBase' objects>,414,414,0.0012099650000000001,0.0012099650000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,135,get_token,1502,1502,0.001119097,0.003095669
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/torch/_tensor.py,1099,__iter__,724,724,0.001117624,0.003862808
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,480,_float_or_none,423,423,0.001115964,0.006662549
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,577,_interval_is_valid,97,97,0.001105305,0.003847085
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1195,_identity_dense_cover,72,72,0.0010969180000000001,0.024986243
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,252,cutoff,17,17,0.0010890420000000001,0.022983076
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2884,_fraction_interval,313,313,0.0010774410000000002,0.007427063
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/accepted_boundary_sr.py,159,_linear_polynomial_image,1,1,0.001052929,0.027915863000000003
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,1311,scan_plain_spaces,565,565,0.0010507700000000001,0.002504024
~,0,<method 'to' of 'torch._C.TensorBase' objects>,717,717,0.001042457,0.001042457
~,0,<built-in method torch.ones_like>,400,400,0.001025077,0.001025077
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,72,point,1408,1408,0.000993109,0.051538868
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/fractions.py,62,__new__,939,939,0.000956516,0.001151509
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,3067,_joint_factorized_vdp_residual_closure,5,5,0.000950126,0.071888174
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/fractions.py,645,__hash__,939,939,0.0009426910000000001,0.0016081580000000002
~,0,<method 'append' of 'list' objects>,8043,8043,0.000913129,0.000913129
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,545,fetch_value,259,259,0.0009115880000000001,0.001957153
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1051,build_dense_subdivision_cover,18,18,0.0009028300000000001,0.012763192000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/constructor.py,67,construct_object,683,683,0.000900768,0.0019999180000000003
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/resolver.py,143,resolve,683,683,0.0008983330000000001,0.0012548960000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/composer.py,88,compose_scalar_node,525,525,0.0008834680000000001,0.0023408490000000003
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,295,save_possible_simple_key,625,625,0.000879711,0.0015703350000000002
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/reader.py,94,prefix,1447,1447,0.000875462,0.00103125
~,0,<built-in method torch.ones>,150,150,0.00086795,0.00086795
~,0,<built-in method builtins.len>,7604,7618,0.000863266,0.0008830480000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,262,add,389,389,0.0008630990000000001,0.020719648
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2938,_prepare_joint_factorized_vdp_coefficient_cache,2,2,0.0008365610000000001,0.050616023
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2673,component,71,71,0.0008354090000000001,0.0064478650000000005
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2682,<dictcomp>,71,71,0.0008239,0.0008239
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/error.py,6,__init__,2780,2780,0.000813419,0.000813419
~,0,<method 'hex' of 'float' objects>,1220,1220,0.0007897430000000001,0.0007897430000000001
~,0,<method 'cpu' of 'torch._C.TensorBase' objects>,1275,1275,0.0007711590000000001,0.0007711590000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,454,_interval_scale,53,53,0.000736151,0.002134205
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,1416,scan_line_break,1335,1335,0.0007186730000000001,0.0013684130000000002
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,107,width,192,192,0.000718358,0.001950848
~,0,<built-in method torch.nonzero>,96,96,0.000697466,0.000697466
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2247,component,71,71,0.000693473,0.001000563
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1157,<setcomp>,90,90,0.0006760910000000001,0.002676391
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,19,_state_normal_factor,179,179,0.000659438,0.008734744000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2010,mul_trunc,18,18,0.000642166,0.080296216
~,0,<method 'get' of 'dict' objects>,3822,3822,0.0006404830000000001,0.0006404830000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/accepted_boundary_sr.py,103,_interval_polynomial_range,6,6,0.000633187,0.023242868
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/composer.py,117,compose_mapping_node,2,79,0.000625537,0.057424588000000006
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,668,fetch_plain,520,520,0.000592731,0.014689715
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,141,__sub__,84,84,0.0005899900000000001,0.004687249
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,3735,_dense_flowstar_raw_compat_image,5,5,0.000587155,0.13384716900000002
~,0,<built-in method torch.arange>,72,72,0.000574691,0.000574691
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2482,mul_trunc,16,16,0.0005733120000000001,0.12235415100000001
~,0,<method 'abs' of 'torch._C.TensorBase' objects>,68,68,0.0005724150000000001,0.0005724150000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,159,<dictcomp>,126,126,0.0005523030000000001,0.007596431000000001
~,0,<built-in method builtins.sorted>,512,512,0.000547463,0.0016339030000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,542,<genexpr>,337,337,0.0005465730000000001,0.000830166
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,151,<genexpr>,2537,2537,0.000512239,0.000512239
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,563,validate_accepted_boundary_sr_queue,5,5,0.000511652,0.00439947
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2703,<dictcomp>,18,18,0.000489125,0.003248102
~,0,<method 'movedim' of 'torch._C.TensorBase' objects>,128,128,0.000488399,0.000488399
~,0,<built-in method torch.count_nonzero>,144,144,0.00048607200000000004,0.00048607200000000004
~,0,<built-in method torch._C._get_tracing_state>,724,724,0.000481867,0.000481867
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,76,zero,224,224,0.00047644,0.010328069
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,416,<genexpr>,60,60,0.000459436,0.002092828
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,3319,<dictcomp>,2,2,0.00044668100000000004,0.000551947
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,532,_validated_interval_bounds,15,15,0.00044590200000000003,0.0033121160000000004
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1169,<listcomp>,270,270,0.00043215900000000005,0.00043215900000000005
~,0,<built-in method builtins.pow>,939,939,0.000422018,0.000422018
~,0,<method 'scatter_add_' of 'torch._C.TensorBase' objects>,54,54,0.000420867,0.000420867
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/parser.py,427,parse_block_mapping_key,225,225,0.000420519,0.013200359
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1158,<genexpr>,1008,1008,0.000420152,0.0010048840000000002
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/parser.py,476,parse_flow_sequence_entry,199,199,0.000410517,0.008881943
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,1523,horner,2,13,0.000409651,0.28697583800000004
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/composer.py,99,compose_sequence_node,45,79,0.00039738800000000004,0.021939419
~,0,<method 'unsqueeze' of 'torch._C.TensorBase' objects>,170,170,0.000391882,0.000391882
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1170,<listcomp>,270,270,0.000378195,0.000378195
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,488,_interval_width_value,176,176,0.00037473300000000003,0.0064459980000000005
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,1406,_tm_mul_ctrunc_horner_stage,9,9,0.00036687000000000004,0.16221117000000002
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1874,__post_init__,158,158,0.00036648700000000003,0.000524274
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/endpoint_substitution.py,16,<genexpr>,159,159,0.000362657,0.0017334070000000002
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/constructor.py,173,construct_scalar,525,525,0.00036091400000000005,0.000580998
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,325,complete,6,6,0.000356962,0.005571443000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,125,peek_token,845,845,0.000356897,0.001284748
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,4567,dense_picard_validate_step,1,1,0.000351671,0.334391048
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,154,<genexpr>,2537,2537,0.000351513,0.000351513
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2287,<genexpr>,910,910,0.000350606,0.000350606
~,0,<method 'pop' of 'list' objects>,2401,2401,0.000348263,0.000348263
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2706,<listcomp>,105,105,0.00034613600000000003,0.001026619
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2373,_check_domain,77,77,0.00034455,0.004092374
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2285,<genexpr>,910,910,0.000336232,0.000336232
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,325,unwind_indent,1127,1127,0.00032877300000000003,0.0004937110000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2605,integrate,7,7,0.00032528,0.014812932000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,1458,_append_horner_stage,15,15,0.00032158100000000004,0.130712566
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,204,__add__,18,18,0.000319941,0.007923785000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/parser.py,446,parse_block_mapping_value,183,183,0.000318464,0.012582522
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/constructor.py,132,construct_mapping,79,79,0.000316302,0.0019790230000000003
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2713,<listcomp>,105,105,0.000315592,0.0008927900000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,241,<genexpr>,1974,1974,0.000308485,0.000308485
~,0,<method 'item' of 'torch._C.TensorBase' objects>,387,387,0.000291743,0.000291743
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,4224,_validated_remainder_decomposition,6,6,0.000280962,0.009417028000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/numbers.py,283,__float__,313,313,0.00027928800000000004,0.00036689700000000003
~,0,<built-in method torch.sum>,54,54,0.000273877,0.000273877
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,813,<listcomp>,42,42,0.00027180600000000003,0.0005937340000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/parser.py,542,parse_flow_mapping_key,113,113,0.000266571,0.0050071840000000005
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,384,_interval_sub,35,35,0.000264162,0.000719814
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/accepted_boundary_sr.py,223,_add_polynomial_images,1,1,0.000259723,0.015896234000000002
~,0,<built-in method builtins.max>,271,271,0.00025727700000000004,0.00038266200000000003
~,0,<method 'amin' of 'torch._C.TensorBase' objects>,39,39,0.000253181,0.000253181
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,394,substitute_const,2,2,0.00025218800000000003,0.0010135230000000001
~,0,<built-in method torch.clamp>,54,54,0.00025213300000000003,0.00025213300000000003
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/accepted_boundary_sr.py,265,_scale_and_cutoff_right_map,1,1,0.00025113800000000003,0.018340292
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/torch/functional.py,47,broadcast_tensors,48,48,0.00024718600000000004,0.000467568
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,284,scale,19,19,0.000246127,0.0038889080000000004
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,4344,_post_accept_refine_raw_remainder,1,1,0.000245373,0.125170947
~,0,<method 'tolist' of 'torch._C.TensorBase' objects>,175,175,0.000244919,0.000244919
~,0,<built-in method builtins.sum>,964,964,0.00023765600000000002,0.0006615480000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1949,_check_basis,141,141,0.000234247,0.000234247
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/parser.py,270,parse_block_node_or_indentless_sequence,366,366,0.000233508,0.006870747000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,278,merge,27,27,0.000233128,0.00431878
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/events.py,65,__init__,525,525,0.000228451,0.000228451
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/tokens.py,3,__init__,975,975,0.000228408,0.000228408
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,731,check_plain,520,520,0.000227883,0.00033138700000000004
