iteration,dense_median_seconds,dense_iqr_seconds,logical_median_seconds,logical_iqr_seconds,warmup_seconds_excluded,requested_backend,private_summary_sha256
iteration1,1.4476226717233658,0.010768114356324077,1.572084337938577,0.03146152035333216,1.7350236037746072,eager,8bb2be7ba29b7f35d2059c138e7103f75075221fa4f9bb0a69526c2d3eb589b8
iteration2,1.1004375307820737,0.009368327911943197,1.1927213841117918,0.006208461010828614,1.2971348026767373,eager,cb51c40397e34c336c3b9ee07d04d1275a4901c03e16eb3c471d167a0c71a1a5
iteration3,1.1274074031971395,0.006841452792286873,1.2215851889923215,0.005507550900802016,1.318525061942637,eager,ba9bc2274f388f0b80f225bf1d5a2de1b76be4df035694f7413a1eda937e7d85
iteration4_compiled,0.9188176933676004,0.0067126082722097635,1.0147387105971575,0.27879742975346744,45.29064893256873,compiled,c7bfb41472adec5fb7987e2feff91c21139b521a4aff270afdcb604859e57892
iteration5_compiled_cache,0.6279331794939935,0.02586071821860969,0.689999220892787,0.010365551337599754,20.73603816423565,compiled,420d88e8862e07354a958c21e40a25cd33ecb8e32b51fdee7abd44fadfb6aa77
iteration6_compiled_final,0.508396873716265,0.0014805260580033064,0.595788951497525,0.0036563766188919544,21.312084013596177,compiled,eb500dd3b8f9c55b5acc7eeb1230d1279f4ad030ec4a79e9ec54b8a19eea3779
final_eager,0.6802301653660834,0.010723435087129474,0.7548604812473059,0.00974753755144775,0.8132815845310688,eager,eafe7a4a10e80f18caa7df049b95697d75dd6959cea0ae5fbdf68f7845de2606
final_compiled,0.508396873716265,0.0014805260580033064,0.595788951497525,0.0036563766188919544,21.312084013596177,compiled,eb500dd3b8f9c55b5acc7eeb1230d1279f4ad030ec4a79e9ec54b8a19eea3779
