checkpoint_label,checkpoint_t,path_id,engine,horizon_kind,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,status
o6_insert_t1p3,1.3,o6_insert,pytorch,mini_horizon,0,0,0.10000000000000001,1.6409655421539882,1.7281201620199875,-0.68966308366366436,-0.62425487546231828,0.087154619865999386,0.065408208201346088,0.15256282806734547,validated
o6_insert_t1p68,1.6799999999999999,o6_insert,flowstar,one_step,0,-0,0.10000000000000001,1.425961,1.580106,-0.84220660000000003,-0.72709159999999995,0.15414499999999998,0.11511500000000008,0.26926000000000005,completed
o6_insert_t1p68,1.6799999999999999,o6_insert,flowstar,mini_horizon,0,-0,0.10000000000000001,1.425961,1.580106,-0.84220660000000003,-0.72709159999999995,0.15414499999999998,0.11511500000000008,0.26926000000000005,completed
o6_insert_t1p68,1.6799999999999999,o6_insert,pytorch,one_step,0,0,0.10000000000000001,1.4263481867415169,1.5049319191277122,-0.83401495814311988,-0.77704183589530451,0.078583732386195329,0.056973122247815373,0.13555685463401071,validated
o6_insert_t1p68,1.6799999999999999,o6_insert,pytorch,mini_horizon,0,0,0.10000000000000001,1.4263481867415169,1.5049319191277122,-0.83401495814311988,-0.77704183589530451,0.078583732386195329,0.056973122247815373,0.13555685463401071,validated
o6_insert_t2p12,2.1200000000000001,o6_insert,flowstar,one_step,0,-0,0.10000000000000001,0.93432479999999996,1.135472,-1.218119,-1.0437810000000001,0.20114720000000008,0.17433799999999988,0.37548519999999996,completed
o6_insert_t2p12,2.1200000000000001,o6_insert,flowstar,mini_horizon,0,-0,0.10000000000000001,0.93432479999999996,1.135472,-1.218119,-1.0437810000000001,0.20114720000000008,0.17433799999999988,0.37548519999999996,completed
o6_insert_t2p12,2.1200000000000001,o6_insert,pytorch,one_step,0,0,0.10000000000000001,0.93440819288717647,1.0267587241502689,-1.2161363761175201,-1.1328467696652003,0.092350531263092464,0.083289606452319878,0.17564013771541234,validated
o6_insert_t2p12,2.1200000000000001,o6_insert,pytorch,mini_horizon,0,0,0.10000000000000001,0.93440819288717647,1.0267587241502689,-1.2161363761175201,-1.1328467696652003,0.092350531263092464,0.083289606452319878,0.17564013771541234,validated
o6_insert_t3,3,o6_insert,pytorch,one_step,0,0,0.10000000000000001,-0.8128176156428778,-0.61142866569102616,-2.8159662108295076,-2.505751100993217,0.20138894995185166,0.31021510983629069,0.51160405978814238,validated
o6_insert_t3,3,o6_insert,pytorch,mini_horizon,0,0,0.10000000000000001,-0.8128176156428778,-0.61142866569102616,-2.8159662108295076,-2.505751100993217,0.20138894995185166,0.31021510983629069,0.51160405978814238,validated
o6_insert_t5,5,o6_insert,flowstar,one_step,0,-0,0.10000000000000001,-1.571752,-1.367998,0.74388779999999999,0.88358150000000002,0.20375399999999999,0.13969370000000003,0.34344770000000002,completed
o6_insert_t5,5,o6_insert,flowstar,mini_horizon,0,-0,0.10000000000000001,-1.571752,-1.367998,0.74388779999999999,0.88358150000000002,0.20375399999999999,0.13969370000000003,0.34344770000000002,completed
o6_insert_t5,5,o6_insert,pytorch,one_step,0,0,0.10000000000000001,-1.4949852510252959,-1.3685036614171153,0.79224398613064417,0.87282716172232511,0.12648158960818059,0.080583175591680947,0.20706476519986156,validated
o6_insert_t5,5,o6_insert,pytorch,mini_horizon,0,0,0.10000000000000001,-1.4949852510252959,-1.3685036614171153,0.79224398613064417,0.87282716172232511,0.12648158960818059,0.080583175591680947,0.20706476519986156,validated
o6_insert_t6p4,6.4000000000000004,o6_insert,pytorch,one_step,0,0,0.050000000000000003,0.4548839629386735,0.93670721728721451,2.2411647121598555,3.0637719275397326,0.48182325434854106,0.82260721537987724,1.3044304697284184,validated
o6_insert_t6p4,6.4000000000000004,o6_insert,pytorch,mini_horizon,0,0,0.050000000000000003,0.4548839629386735,0.93670721728721451,2.2411647121598555,3.0637719275397326,0.48182325434854106,0.82260721537987724,1.3044304697284184,validated
o6_insert_t6p4,6.4000000000000004,o6_insert,pytorch,mini_horizon,1,0.050000000000000003,0.10000000000000001,0.56839830373380595,1.0898937265995123,2.1737402190327693,3.1651720992663188,0.52149542286570649,0.99143188023354967,1.5129273030992563,validated
