run_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,h,order,reset_box_source,validation_mode,reset_mode,width_x,width_y,width_sum
flowstar_style_o6_candidate8_output6_cutoff_insert,0,0,0.050000000000000003,1.2152074582892709,1.5176150544840932,2.1485666581987743,2.3525636893406876,0.050000000000000003,6,normalized_insertion,target_remainder,normalized_insertion,0.30246437144019289,0.20604027562221106,0.50850464706240395
flowstar_style_o6_candidate8_output6_cutoff_insert,1,0.050000000000000003,0.125,1.3692062292723295,1.6809324357024105,1.7942788493171571,2.1428570349175349,0.075000000000000011,6,normalized_insertion,target_remainder,normalized_insertion,0.29664526334979069,0.33888282156361638,0.63552808491340707
flowstar_style_o6_candidate8_output6_cutoff_insert,2,0.125,0.17499999999999999,1.4629057556703822,1.7736129009089687,1.5437204672203497,1.9628219969827705,0.050000000000000003,6,normalized_insertion,target_remainder,normalized_insertion,0.28690245686250471,0.40113327635488494,0.68803573321738964
flowstar_style_o6_candidate8_output6_cutoff_insert,3,0.17499999999999999,0.25,1.5817573597872912,1.8923297659904561,1.1695774154681402,1.6536418481313409,0.075000000000000011,6,normalized_insertion,target_remainder,normalized_insertion,0.26525811008012345,0.46167866813680947,0.72693677821693292
flowstar_style_o6_candidate8_output6_cutoff_insert,4,0.25,0.29999999999999999,1.6591853322663226,1.9447822874509251,0.93839833209850598,1.4315645526529459,0.050000000000000003,6,normalized_insertion,target_remainder,normalized_insertion,0.24753152669557599,0.47771535331585091,0.7252468800114269
flowstar_style_o6_candidate8_output6_cutoff_insert,5,0.29999999999999999,0.375,1.739837975586122,2.0174595133164033,0.61937260461851285,1.1081954708058077,0.075000000000000011,6,normalized_insertion,target_remainder,normalized_insertion,0.22062326988340342,0.46757133146220831,0.68819460134561172
flowstar_style_o6_candidate8_output6_cutoff_insert,6,0.375,0.42499999999999999,1.7960782738840126,2.037791039101676,0.44046965616995432,0.89847454313031383,0.050000000000000003,6,normalized_insertion,target_remainder,normalized_insertion,0.20293012143077505,0.4437024342250272,0.64663255565580224
flowstar_style_o6_candidate8_output6_cutoff_insert,7,0.42499999999999999,0.5,1.8414299275990207,2.0731082009463555,0.20755025151727299,0.61850401490883844,0.075000000000000011,6,normalized_insertion,target_remainder,normalized_insertion,0.17796146567044779,0.39289412598493423,0.57085559165538202
flowstar_style_o6_candidate8_output6_cutoff_insert,8,0.5,0.59999999999999998,1.8788251994864105,2.0896268871276051,-0.02877893239669348,0.30478511025325955,0.10000000000000001,6,normalized_insertion,target_remainder,normalized_insertion,0.14911249820115802,0.3175582555369254,0.46667075373808342
flowstar_style_o6_candidate8_output6_cutoff_insert,9,0.59999999999999998,0.69999999999999996,1.8991024946214816,2.0752482337023745,-0.19773611486148507,0.059099535350037889,0.10000000000000001,6,normalized_insertion,target_remainder,normalized_insertion,0.12597370654831508,0.24892600902792505,0.37489971557624013
flowstar_style_o6_candidate8_output6_cutoff_insert,10,0.69999999999999996,0.79999999999999993,1.8983977840832724,2.0459312517057544,-0.3209319654331303,-0.12612765761760536,0.10000000000000001,6,normalized_insertion,target_remainder,normalized_insertion,0.10817844961384404,0.19295614827859281,0.30113459789243685
