run_id,py_status,py_segments,py_runtime_s,py_last_validated_t,py_last_width_sum,py_tube_width_sum,flowstar_segments_over_same_horizon,flowstar_last_width_sum_near_T,flowstar_tube_width_sum_over_same_horizon,last_width_ratio,tube_width_ratio,max_time_overlap_width_ratio,median_time_overlap_width_ratio
flowstar_style_o6_candidate8_output6_cutoff_insert,failed,150,1130.5990600492805,7.4960392581387341,21.899675333588149,23.822502404511717,224,0.2162567999999998,9.532820000000001,101.26699060370896,2.4989984500401472,101.26699060370896,3.0392999108523222
flowstar_style_o6_candidate8_output6_insert,failed,150,1198.2035875059664,7.4960392581387341,21.899038480793845,23.821894197747625,224,0.2162567999999998,9.532820000000001,101.26404571229142,2.4989346486923725,101.26404571229142,3.0392892340204725
flowstar_style_o4_target_cutoff_insert,failed,239,165.84051201120019,6.4730088058091901,4.8223936380975623,11.255485273800556,182,0.34324940000000004,9.532820000000001,14.049241274995854,1.1807088850728908,14.049241274995854,1.3359322478410458
flowstar_style_o4_target_insert,failed,239,163.33953178208321,6.4730088058091901,4.8223900700103997,11.255483854449576,182,0.34324940000000004,9.532820000000001,14.049230879967741,1.1807087361819038,14.049230879967741,1.3359318424177438
