run_id,mode,order,candidate_order,output_order,truncation_range_split,normal_eval_range_split,validation_mode,reset_mode,flowstar_symbolic_queue_max_size,cutoff_threshold,target_remainder_radius,center_correction_width_factor,selective_high_degree_terms_top_k,selective_retained_terms_count,selective_dropped_terms_count,selective_nonretained_terms_count,selective_dropped_remainder_width_sum,selective_total_dropped_width_sum,segment_index,status,validation_attempts,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,reset_box_source,reset_width_x,reset_width_y,reset_width_sum,flowstar_queue_size_before,flowstar_queue_size_after,flowstar_queue_reset,flowstar_propagated_remainder_width_sum,flowstar_total_remainder_width_sum,queue_size,propagated_symbolic_width_x,propagated_symbolic_width_y,propagated_symbolic_width_sum,new_symbolic_width_x,new_symbolic_width_y,new_symbolic_width_sum,materialized_width_x,materialized_width_y,materialized_width_sum,materialized_for_output_width,ordinary_only_range_width,symbolic_contribution_width,total_range_width_with_symbolic,target_checked_width,linear_map_norm,scalars,symqueue_approximation,endpoint_box_width_x,endpoint_box_width_y,endpoint_box_width_sum,endpoint_tm_width_x,endpoint_tm_width_y,endpoint_tm_width_sum,inserted_endpoint_width_x,inserted_endpoint_width_y,inserted_endpoint_width_sum,normalized_reset_width_x,normalized_reset_width_y,normalized_reset_width_sum,normal_state_right_width_x,normal_state_right_width_y,normal_state_right_width_sum,insertion_truncation_width_x,insertion_truncation_width_y,insertion_truncation_width,insertion_truncation_width_sum,insertion_cutoff_width_x,insertion_cutoff_width_y,insertion_cutoff_width,insertion_cutoff_width_sum,insertion_truncation_ordinary_width,insertion_cutoff_ordinary_width,insertion_symbolic_candidate_width,composed_poly_range_width_x,composed_poly_range_width_y,composed_poly_range_width,composed_poly_range_width_sum,output_remainder_width_x,output_remainder_width_y,output_remainder_width,output_remainder_width_sum,scale_x,scale_y,center_x,center_y,tmv_right_degree,tmv_pre_degree,tmv_right_term_count,tmv_pre_term_count,terms_before_insertion_truncation,terms_after_insertion,step_rejections,next_h,message
flowstar_style_o6_candidate8_output6_cutoff_insert,flowstar_style,6,8,6,,,target_remainder,normalized_insertion,,1e-10,0.0001,,,,,,,,0,validated,1,0,0.050000000000000003,0.050000000000000003,1.2152074582892709,1.5176150544840932,2.1485666581987743,2.3525636893406876,0.30240759619482227,0.20399703114191325,0.50640462733673552,normalized_insertion,0.30246437144019289,0.20604027562221106,0.50850464706240395,,,,,,,,,,,,,,,,,,,,,,,,0.30240759619482233,0.20399703114191328,0.50640462733673564,0.30240759619482233,0.20399703114191328,0.50640462733673564,0.30240759619481666,0.20399703114189829,0.50640462733671499,0.30246437144019295,0.20604027562221108,0.50850464706240406,1.9996245822600196,1.9801665526398664,3.979791134899886,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,9.8813129168249309e-324,,,,0.30239758941502809,0.20389718805001453,0.50629477746504259,0.50629477746504259,1.0006779788556762e-05,9.9843091883762561e-05,0.00010984987167231932,0.00010984987167231932,0.15123218572009586,0.10302013781110422,1.3664396440093696,2.2515867960098861,5,6,28,68,28,28,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff_insert,flowstar_style,6,8,6,,,target_remainder,normalized_insertion,,1e-10,0.0001,,,,,,,,1,validated,1,0.050000000000000003,0.125,0.075000000000000011,1.3692062292723295,1.6809324357024105,1.7942788493171571,2.1428570349175349,0.31172620643008098,0.34857818560037779,0.66030439203045876,normalized_insertion,0.29664526334979069,0.33888282156361638,0.63552808491340707,,,,,,,,,,,,,,,,,,,,,,,,0.31172620643008103,0.34857818560037784,0.66030439203045888,0.31172620643008103,0.34857818560037784,0.66030439203045888,0.29640210248777626,0.33651054209117898,0.63291264457895524,0.29664526334979074,0.33888282156361643,0.63552808491340718,1.9983605950132641,1.985999411469191,3.9843600064824551,8.4183836015192537e-12,2.5774630483896768e-10,2.6616468844048692e-10,2.6616468844048692e-10,9.0329588179420588e-11,1.6324849774496611e-10,2.5357808592438671e-10,2.5357808592438671e-10,,,,0.29636984656396032,0.33623796032986347,0.63260780689382379,0.63260780689382379,3.2255923815879374e-05,0.00027258176131543386,0.00030483768513131325,0.00030483768513131325,0.14832263167489468,0.16944141078180722,1.5251215209970321,1.9696800196483615,6,6,36,68,458,36,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff_insert,flowstar_style,6,8,6,,,target_remainder,normalized_insertion,,1e-10,0.0001,,,,,,,,2,validated,1,0.125,0.17499999999999999,0.050000000000000003,1.4629057556703822,1.7736129009089687,1.5437204672203497,1.9628219969827705,0.31070714523858656,0.41910152976242077,0.72980867500100732,normalized_insertion,0.28690245686250471,0.40113327635488494,0.68803573321738964,,,,,,,,,,,,,,,,,,,,,,,,0.31070714523858661,0.41910152976242082,0.72980867500100743,0.31070714523858661,0.41910152976242082,0.72980867500100743,0.28657266288653249,0.40023177260216447,0.68680443548869696,0.28690245686250476,0.40113327635488499,0.68803573321738976,1.9977010027758004,1.9955052158179865,3.9932062185937869,1.8643885021103481e-11,5.3851137114239974e-10,5.5715525616350318e-10,5.5715525616350318e-10,1.4879904499864599e-10,1.8061185527320972e-10,3.2941090027185568e-10,3.2941090027185568e-10,,,,0.28651733722095801,0.39985082623793861,0.68636816345889662,0.68636816345889662,5.5325665574423195e-05,0.00038094636422580474,0.00043627202980022796,0.00043627202980022796,0.14345122843125169,0.20056663817744186,1.6182807754577426,1.7540157431080914,6,6,39,68,653,39,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff_insert,flowstar_style,6,8,6,,,target_remainder,normalized_insertion,,1e-10,0.0001,,,,,,,,3,validated,1,0.17499999999999999,0.25,0.075000000000000011,1.5817573597872912,1.8923297659904561,1.1695774154681402,1.6536418481313409,0.31057240620316495,0.48406443266320065,0.7946368388663656,normalized_insertion,0.26525811008012345,0.46167866813680947,0.72693677821693292,,,,,,,,,,,,,,,,,,,,,,,,0.31057240620316501,0.48406443266320071,0.79463683886636571,0.31057240620316501,0.48406443266320071,0.79463683886636571,0.26499422710321874,0.45881923525919993,0.72381346236241861,0.26525811008012351,0.46167866813680952,0.72693677821693303,1.9980103682648989,1.9876128871660963,3.9856232554309949,3.7713510534002693e-11,2.1587525647734319e-09,2.1964660753074344e-09,2.1964660753074344e-09,8.9896608212538386e-11,2.4005612792307398e-11,1.1390222100484578e-10,1.1390222100484578e-10,,,,0.26489736867189284,0.45826892637014344,0.72316629504203633,0.72316629504203633,9.6858431325838354e-05,0.00055030888905641866,0.000647167320382257,0.000647167320382257,0.13262905504006112,0.23083933406840415,1.7370780706881856,1.4123191191670095,6,6,42,68,684,42,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff_insert,flowstar_style,6,8,6,,,target_remainder,normalized_insertion,,1e-10,0.0001,,,,,,,,4,validated,1,0.25,0.29999999999999999,0.050000000000000003,1.6591853322663226,1.9447822874509251,0.93839833209850598,1.4315645526529459,0.28559695518460249,0.49316622055443993,0.77876317573904241,normalized_insertion,0.24753152669557599,0.47771535331585091,0.7252468800114269,,,,,,,,,,,,,,,,,,,,,,,,0.28559695518460254,0.49316622055443998,0.77876317573904252,0.28559695518460254,0.49316622055443998,0.77876317573904252,0.24748106203418502,0.4720520503536057,0.71953311238779072,0.24753152669557602,0.47771535331585097,0.72524688001142701,1.9995922566950304,1.9762900525472544,3.9758823092422846,5.7947413125855837e-11,2.6180330131794538e-09,2.6759804263053099e-09,2.6759804263053099e-09,1.6811894787414716e-10,7.5948432772539058e-11,2.4406738064668621e-10,2.4406738064668621e-10,,,,0.24734832777250218,0.47141150911994828,0.71875983689245049,0.71875983689245049,0.00013273426168281007,0.00064054123365731941,0.00077327549534012951,0.00077327549534012951,0.12376576334778731,0.23885767665792493,1.8019961830230378,1.1854146841879258,6,6,43,68,748,43,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff_insert,flowstar_style,6,8,6,,,target_remainder,normalized_insertion,,1e-10,0.0001,,,,,,,,5,validated,1,0.29999999999999999,0.375,0.075000000000000011,1.739837975586122,2.0174595133164033,0.61937260461851285,1.1081954708058077,0.27762153773028131,0.48882286618729487,0.76644440391757618,normalized_insertion,0.22062326988340342,0.46757133146220831,0.68819460134561172,,,,,,,,,,,,,,,,,,,,,,,,0.27762153773028136,0.48882286618729492,0.76644440391757629,0.27762153773028136,0.48882286618729492,0.76644440391757629,0.22010691099905261,0.45830616235337401,0.67841307335242662,0.22062326988340344,0.46757133146220836,0.68819460134561183,1.9953190895536779,1.9603689598339624,3.9556880493876401,1.6293308682356372e-10,4.5981141819415802e-09,4.7610472687651437e-09,4.7610472687651437e-09,1.936988764639736e-10,1.0616142699670441e-10,2.9986030346067804e-10,2.9986030346067804e-10,,,,0.21991568018025862,0.45754173402986348,0.67745741421012207,0.67745741421012207,0.00019123081879396091,0.00076442832351048841,0.00095565914230444934,0.00095565914230444934,0.11031163494170103,0.23378566573110371,1.8786675842979887,0.86420058979765491,6,6,44,68,764,44,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff_insert,flowstar_style,6,8,6,,,target_remainder,normalized_insertion,,1e-10,0.0001,,,,,,,,6,validated,1,0.375,0.42499999999999999,0.050000000000000003,1.7960782738840126,2.037791039101676,0.44046965616995432,0.89847454313031383,0.24171276521766338,0.45800488696035951,0.69971765217802284,normalized_insertion,0.20293012143077505,0.4437024342250272,0.64663255565580224,,,,,,,,,,,,,,,,,,,,,,,,0.24171276521766341,0.45800488696035957,0.69971765217802295,0.24171276521766341,0.45800488696035957,0.69971765217802295,0.20190626031789025,0.43277890035947791,0.63468516067736813,0.20293012143077507,0.44370243422502725,0.64663255565580235,1.9899092248537145,1.9507618934539861,3.9406711183077006,9.4082493951107491e-11,3.556316081266925e-09,3.6503985752180325e-09,3.6503985752180325e-09,1.5919740574184762e-10,3.0173235313283584e-11,1.8937064105513122e-10,1.8937064105513122e-10,,,,0.20166950155517113,0.43196177779787764,0.63363127935304875,0.63363127935304875,0.00023675876271906805,0.00081712256160021684,0.001053881324319285,0.001053881324319285,0.10146506071538663,0.22185121711251329,1.9169405202956342,0.66969200947823015,6,6,45,68,790,45,1,0.075000000000000011,
flowstar_style_o6_candidate8_output6_cutoff_insert,flowstar_style,6,8,6,,,target_remainder,normalized_insertion,,1e-10,0.0001,,,,,,,,7,validated,1,0.42499999999999999,0.5,0.075000000000000011,1.8414299275990207,2.0731082009463555,0.20755025151727299,0.61850401490883844,0.23167827334733482,0.41095376339156542,0.64263203673890024,normalized_insertion,0.17796146567044779,0.39289412598493423,0.57085559165538202,,,,,,,,,,,,,,,,,,,,,,,,0.23167827334733485,0.41095376339156547,0.64263203673890035,0.23167827334733485,0.41095376339156547,0.64263203673890035,0.17606246242518153,0.38071648554601961,0.55677894797120109,0.17796146567044782,0.39289412598493428,0.57085559165538213,1.9786582647191584,1.9380105751981562,3.9166688399173148,2.4106472492853056e-10,6.7663826688503423e-09,7.0074473937788729e-09,7.0074473937788729e-09,6.2244938343953916e-11,3.0871434911737968e-11,9.3116373255691884e-11,9.3116373255691884e-11,,,,0.17575592876220669,0.3798411064961506,0.55559703525835724,0.55559703525835724,0.00030653366297481855,0.0008753790498689239,0.0011819127128437424,0.0011819127128437424,0.088980732835222967,0.19644706299246692,1.9572781527179373,0.41325812424557495,6,6,46,68,794,46,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff_insert,flowstar_style,6,8,6,,,target_remainder,normalized_insertion,,1e-10,0.0001,,,,,,,,8,validated,1,0.5,0.59999999999999998,0.10000000000000001,1.8788251994864105,2.0896268871276051,-0.02877893239669348,0.30478511025325955,0.21080168764119467,0.33356404264995304,0.54436573029114776,normalized_insertion,0.14911249820115802,0.3175582555369254,0.46667075373808342,,,,,,,,,,,,,,,,,,,,,,,,0.2108016876411947,0.3335640426499531,0.54436573029114776,0.2108016876411947,0.3335640426499531,0.54436573029114776,0.14598996273552903,0.30554317641779338,0.45153313915332238,0.14911249820115804,0.31755825553692546,0.46667075373808353,1.958118393785947,1.9243283466284489,3.8824467404143959,4.1918140485481967e-10,8.0018231288015465e-09,8.4210045336563657e-09,8.4210045336563657e-09,1.5014535568507256e-11,1.5679273924695639e-10,1.7180727481546364e-10,1.7180727481546364e-10,,,,0.14558794674562123,0.30462669255589064,0.45021463930151184,0.45021463930151184,0.00040201598990776251,0.00091648386190271473,0.0013184998518104773,0.0013184998518104773,0.074556249100578009,0.15877912776846259,1.9842359615959364,0.13820854530983306,6,6,47,68,848,47,0,0.10000000000000001,
flowstar_style_o6_candidate8_output6_cutoff_insert,flowstar_style,6,8,6,,,target_remainder,normalized_insertion,,1e-10,0.0001,,,,,,,,9,validated,1,0.59999999999999998,0.69999999999999996,0.10000000000000001,1.8991024946214816,2.0752482337023745,-0.19773611486148507,0.059099535350037889,0.17614573908089293,0.25683565021152294,0.43298138929241586,normalized_insertion,0.12597370654831508,0.24892600902792505,0.37489971557624013,,,,,,,,,,,,,,,,,,,,,,,,0.17614573908089295,0.25683565021152299,0.43298138929241592,0.17614573908089295,0.25683565021152299,0.43298138929241592,0.12170947053772584,0.23821537876592802,0.35992484930365387,0.12597370654831511,0.24892600902792508,0.37489971557624019,1.9322995865180443,1.9139452698910595,3.8462448564091041,2.2378691624414214e-10,5.2831599358561741e-09,5.5069468521003163e-09,5.5069468521003163e-09,5.9378995662445669e-11,8.6210891833773962e-11,1.4558988749621963e-10,1.4558988749621963e-10,,,,0.12120794573452369,0.23732696633753761,0.35853491207206128,0.35853491207206128,0.00050152480320213885,0.0008884124283903952,0.0013899372315925342,0.0013899372315925342,0.062986853274156693,0.12446300451396247,1.9871802783687216,-0.069200120434031218,6,6,48,68,864,48,0,0.10000000000000001,
