step,time,channel,flowstar_lo,flowstar_hi,flowstar_width,torch_lo,torch_hi,torch_width,absolute_excess,relative_ratio,flowstar_width_increment,torch_width_increment,excess_increment
7,0.07,endpoint_y,2.0584354666487275,2.3043870614224464,0.24595159477371897,2.058957956378709,2.3058378457937305,0.24687988941502148,0.0009282946413025073,1.0037742981181177,0.019457614238306054,0.019702654580509016,0.00024504034220296234
7,0.07,segment_tube_x,1.2363095238938313,1.563188099568322,0.32687857567449075,1.2362439025278373,1.5633312665069956,0.3270873639791583,0.00020878830466752873,1.000638733524327,-0.00030128066832713074,-0.0002518924245844545,4.938824374267625e-05
7,0.07,segment_tube_y,2.0584257876290146,2.3395056216664076,0.281079834037393,2.0565716331963566,2.343333050200331,0.2867614170039743,0.005681582966581278,1.0202134136945074,0.020726203939155585,0.021657361268751174,0.0009311573295955888
8,0.08,endpoint_x,1.2802131748794479,1.5845537572522943,0.30434058237284645,1.2802530536858385,1.584616617413383,0.3043635637275446,2.2981354698137224e-05,1.00007551196268,-0.00018598071767028657,-0.00013337673221602842,5.260398545425815e-05
8,0.08,endpoint_y,2.0126263352160594,2.2774474394421564,0.26482110422609706,2.0131134119532508,2.2790572429486327,0.2659438309953819,0.0011227267692848208,1.0042395668297126,0.018869509452378086,0.0190639415803604,0.00019443212798231357
8,0.08,segment_tube_x,1.258386786049299,1.5847343876409554,0.32634760159165643,1.25830590816048,1.5849180044972537,0.3266120963367738,0.0002644947451173607,1.0008104694008086,-0.0005309740828343124,-0.0004752676423844804,5.570644044983197e-05
8,0.08,segment_tube_y,2.0126160666868316,2.3137749604418936,0.301158893755062,2.0103657475876973,2.3181221597846955,0.30775641219699823,0.006597518441936234,1.0219071014628647,0.02007905971766899,0.020994995193023946,0.0009159354753549565
9,0.09,endpoint_x,1.3016776426098386,1.6056169238878648,0.30393928127802616,1.3017012741952898,1.6057220522989917,0.30402077810370187,8.14968256757087e-05,1.0002681352187615,-0.0004013010948202833,-0.00034278562384271183,5.851547097757148e-05
9,0.09,endpoint_y,1.9660240734267194,2.249069948486234,0.2830458750595146,1.9664713368379376,2.2507829918906115,0.28431165505267386,0.001265779993159244,1.0044719959013466,0.01822477083341756,0.01836782405729198,0.0001430532238744231
9,0.09,segment_tube_x,1.280214424931042,1.6058033388566575,0.3255889139256154,1.2801158613210006,1.606030662463277,0.32591480114227633,0.0003258872166609361,1.0010009161943867,-0.0007586876660410358,-0.0006972951944974604,6.139247154357541e-05
9,0.09,segment_tube_y,1.9660132692574046,2.2865439818551745,0.3205307125977699,1.9633467955324715,2.2913707623957054,0.3280239668632339,0.007493254265463989,1.023377648290656,0.01937181884270789,0.020267554666235643,0.0008957358235277546
10,0.1,endpoint_x,1.322868551303445,1.6261932533967238,0.3033247020932788,1.3228734026670512,1.6263434026955181,0.3034700000284669,0.00014529793518813783,1.0004790178122172,-0.000614579184747388,-0.0005507780752349589,6.380110951242912e-05
10,0.1,endpoint_y,1.918722272108689,2.219291364391159,0.3005690922824702,1.9191237934918897,2.221054011809142,0.30193021831725253,0.001361126034782334,1.004528496341544,0.017523217222955578,0.01761856326457867,9.534604162309002e-05
10,0.1,segment_tube_x,1.301779964684615,1.6263851276607182,0.3246051629761031,1.3016613031931343,1.6266587898145994,0.3249974866214651,0.0003923236453620138,1.0012086180076898,-0.0009837509495123076,-0.0009173145208112299,6.643642870107769e-05
10,0.1,segment_tube_y,1.9187109896666623,2.257846331787455,0.33913534212079277,1.9156090925807145,2.2631123976745893,0.3475033050938747,0.008367962973081955,1.0246744055654968,0.018604629523022886,0.019479338230640852,0.000874708707617966
11,0.11,endpoint_x,1.3437575920666391,1.6462907224885925,0.3025331304219534,1.3437579559108899,1.6464712210173371,0.30271326510644725,0.00018013468449384895,1.00059542134854,-0.0007915716713253751,-0.000756734922019664,3.483674930571112e-05
11,0.11,endpoint_y,1.8707713485068411,2.188196689397381,0.31742534089053986,1.8711632975198378,2.189914315066898,0.31875101754706003,0.0013256766565201694,1.0041763416014644,0.01685624860806967,0.016820799229807504,-3.5449378262164544e-05
11,0.11,segment_tube_x,1.3230544412142775,1.6464877165672014,0.3234332753529239,1.3229301030017324,1.6467929171527418,0.32386281415100937,0.00042953879808549367,1.0013280600074832,-0.001171887623179213,-0.0011346724704557332,3.721515272347986e-05
11,0.11,segment_tube_y,1.8707596480611686,2.227764231453816,0.3570045833926476,1.8672475267568989,2.2333859274406014,0.3661384006837025,0.009133817291054891,1.0255845939126478,0.017869241271854852,0.018635095589827788,0.000765854317972936
12,0.12,endpoint_x,1.3643484529439667,1.6658866872659743,0.30153823432200766,1.3643438409488555,1.666097060180307,0.3017532192314514,0.00021498490944371618,1.0007129606961025,-0.0009948960999457412,-0.000960045874995874,3.4850224949867226e-05
12,0.12,endpoint_y,1.8222829905797542,2.155813997931366,0.333531007351612,1.822682230732693,2.1574128822143765,0.33473065148168346,0.0011996441300714533,1.0035967994088382,0.016105666461072143,0.015979633934623427,-0.0001260325264487161
12,0.12,segment_tube_x,1.344040859579677,1.6660884492963195,0.3220475897166426,1.3439104918165854,1.6664245779786324,0.322514086162047,0.0004664964454044185,1.0014485326402065,-0.0013856856362812753,-0.0013487279889623505,3.695764731892481e-05
12,0.12,segment_tube_y,1.8222709346744927,2.1963233396740343,0.3740524049995415,1.8183569439861889,2.2022354547982905,0.38387851081210167,0.00982610581256016,1.0262693293271894,0.017047821606893887,0.017740110128399156,0.0006922885215052688
13,0.13,endpoint_x,1.3846305736434614,1.68497416834106,0.3003435946975985,1.3846203831230612,1.6852134900077564,0.3005931068846952,0.00024951218709667877,1.0008307558126814,-0.0011946396244091328,-0.0011601123467561703,3.4527277652962596e-05
13,0.13,endpoint_y,1.7733718226362534,2.1221720472019108,0.3488002245656574,1.773772485668808,2.1236032513026766,0.3498307656338686,0.0010305410682112104,1.0029545309768493,0.015269217214045394,0.015100114152185151,-0.00016910306186024293
13,0.13,segment_tube_x,1.3647279523690254,1.6851803359579598,0.32045238358893435,1.364591094215659,1.6855463252576228,0.3209552310419639,0.0005028474530295313,1.0015691799430475,-0.0015952061277082485,-0.0015588551200831358,3.6351007625112786e-05
13,0.13,segment_tube_y,1.7733594754439563,2.1635503761611243,0.390190900717168,1.7690317618621554,2.1697099568762472,0.40067819501409185,0.010487294296923855,1.026877342033472,0.01613849571762649,0.016799684201990184,0.000661188484363695
14,0.14,endpoint_x,1.4045937201484129,1.7035473086695745,0.2989535885211616,1.4045773540330337,1.7038141061633638,0.2992367521303301,0.0002831636091684686,1.0009471825060512,-0.0013900061764369198,-0.00135635475436513,3.365142207178984e-05
14,0.14,endpoint_y,1.7241287059115376,2.0873262335294456,0.363197527617908,1.7245249289785451,2.0885432815019387,0.36401835252339354,0.0008208249054855177,1.0022599958509328,0.01439730305225062,0.014187586889524928,-0.0002097161627256927
14,0.14,segment_tube_x,1.3851047580854843,1.703757510932741,0.3186527528472567,1.3849609599413963,1.704151740455239,0.31919078051384275,0.0005380276665860606,1.0016884450605827,-0.0017996307416776602,-0.001764450528121131,3.518021355652934e-05
14,0.14,segment_tube_y,1.7241161325778107,2.12949908664371,0.4053829540658993,1.7193640506909633,2.1358644395700597,0.41650038887909635,0.011117434813197047,1.027424524641926,0.015192053348731305,0.015822193865004497,0.0006301405162731921
15,0.15,endpoint_x,1.4242281241898518,1.7216012591117444,0.29737313492189266,1.4242049896074598,1.7218935411696659,0.2976885515622061,0.0003154166403134262,1.0010606763129302,-0.0015804535992689495,-0.0015482005681239919,3.225303114495759e-05
15,0.15,endpoint_y,1.6746428510684144,2.0513357355058686,0.3766928844374542,1.675028183948936,2.0522955916869225,0.3772674077379865,0.0005745233005323147,1.0015251769392732,0.013495356819546167,0.013249055214592964,-0.00024630160495320297
15,0.15,segment_tube_x,1.405160764482131,1.7218151184605377,0.3166543539784068,1.4050095856563534,1.7222354447618449,0.3172258591054915,0.0005715051270847038,1.001804823208348,-0.0019983988688498933,-0.00196492140835125,3.34774604986432e-05
15,0.15,segment_tube_y,1.6746301170583116,2.0942273908823106,0.41959727382399903,1.669445940869599,2.100756756132601,0.4313108152630021,0.01171354143900305,1.0279161523912006,0.014214319758099725,0.014810426383905728,0.0005961066258060033
16,0.16,endpoint_x,1.443524505785629,1.739132173507466,0.2956076677218371,1.4434940335529458,1.7394474422113693,0.29595340865842346,0.0003457409365863473,1.001169593939328,-0.0017654672000555482,-0.0017351429037826271,3.0324296272921103e-05
16,0.16,endpoint_y,1.625001351416032,2.014263239170789,0.3892618877547571,1.6253701144653032,2.014925208457214,0.3895550939919108,0.0002932062371536759,1.000753236436387,0.01256900331730293,0.01228768625392429,-0.0002813170633786388
16,0.16,segment_tube_x,1.4248859350121317,1.7393493077236386,0.3144633727115069,1.4247269625290386,1.7397930766779517,0.31506611414891306,0.0006027414374061291,1.0019167301813527,-0.002190981266899872,-0.0021597449565784466,3.1236310321425265e-05
16,0.16,segment_tube_y,1.6249885218727596,2.057797108792356,0.43280858691959634,1.6193681355403815,2.064448227460433,0.4450800919200517,0.012271505000455374,1.0283531920838138,0.01321131309559731,0.013769276657049634,0.0005579635614523237
17,0.17,endpoint_x,1.4624740977065973,1.7561371944196207,0.2936630967130234,1.4624357342186793,1.7564724877036377,0.2940367534849584,0.0003736567719350159,1.0012723994813013,-0.0019445710088137336,-0.001916655173465065,2.7915835348668594e-05
17,0.17,endpoint_y,1.5752892826374385,1.976174104222365,0.40088482158492655,1.5756351244161888,1.9765016064862706,0.4008664820700818,-1.8339514844756266e-05,0.999954252409028,0.011622933830169435,0.011311388078171003,-0.00031154575199843215
17,0.17,segment_tube_x,1.444270737215631,1.7563572185788703,0.31208648136323935,1.4441035766295416,1.7568213089610587,0.3127177323315171,0.0006312509682777634,1.0020226796288014,-0.0023768913482675735,-0.002348381817395939,2.8509530871634325e-05
17,0.17,segment_tube_y,1.5752764217632693,2.020273123781183,0.44499670201791375,1.5692175299616908,2.0270053596254183,0.45778782966372744,0.012791127645813694,1.0287443200990258,0.01218811509831741,0.012707737743675729,0.0005196226453583197
18,0.18,endpoint_x,1.481068646418077,1.7726144551402725,0.2915458087221956,1.4810218771012493,1.7729663604949346,0.2919444833936853,0.00039867467148968494,1.0013674512188566,-0.0021172879908277764,-0.0020922700912731074,2.5017899554669043e-05
18,0.18,endpoint_y,1.525588868048937,1.9371364767918686,0.4115476087429317,1.5259055919993545,1.9370966819369235,0.41119108993756903,-0.0003565188053626933,0.999133711877341,0.010662787158005171,0.010324607867487234,-0.00033817929051793705
18,0.18,segment_tube_x,1.4633061475534328,1.7728369835341176,0.30953083598068476,1.463130445525484,1.7733178215999006,0.3101873760744165,0.0006565400937317278,1.0021210813832218,-0.0025556453825545944,-0.00253035625710063,2.5289125453964445e-05
18,0.18,segment_tube_y,1.525576026834256,1.9817235006587848,0.4561474738245288,1.519078918016346,1.9884975385721675,0.4694186205558215,0.013271146731292705,1.0290939827420766,0.011150771806615056,0.011630790892094067,0.00048001908547901095
19,0.19,endpoint_x,1.499300523313092,1.7885629643837206,0.2892624410706286,1.4992447607845694,1.788927770073828,0.2896830092892586,0.00042056821863001304,1.0014539330342143,-0.002283367651567003,-0.002261474104426675,2.1893547140328096e-05
19,0.19,endpoint_y,1.4759791205130148,1.8972209679003584,0.4212418473873436,1.4762614237462688,1.8967840957887108,0.420522672042442,-0.0007191753449016236,0.9982927257836273,0.009694238644411879,0.009331582104872949,-0.0003626565395389303
19,0.19,segment_tube_x,1.4819837664673174,1.788787612394169,0.3068038459268516,1.4817990980552898,1.7892813239677816,0.30748222591249186,0.0006783799856402428,1.0022111195626993,-0.002726990053833145,-0.00270515016192463,2.1839891908514986e-05
19,0.19,segment_tube_y,1.4759663562372143,1.9422191223428558,0.4662527661056415,1.4690345642548677,1.9489963454468089,0.4799617811919412,0.013709015086299736,1.0294025388863721,0.010105292281112677,0.010543160636119708,0.0004378683550070317
20,0.2,endpoint_x,1.517162287351077,1.8039830329456703,0.28682074559459325,1.5170972236332088,1.8043564166988448,0.2872591930656361,0.00043844747104282433,1.0015286462983488,-0.0024416954760353438,-0.0024238162236225325,1.7879252412811297e-05
20,0.2,endpoint_y,1.4265246337716844,1.8565111795414644,0.42998654576978,1.426768725053824,1.8556500364344841,0.4288813113806602,-0.0011052343891198024,0.9974296070423758,0.008744698382436411,0.008358639338218232,-0.0003860590442181788
20,0.2,segment_tube_x,1.5002953847460472,1.804209418856356,0.3039140341103088,1.5001016028781788,1.8047115207595306,0.3046099178813517,0.0006958837710429044,1.0022897388502643,-0.0028898118165427977,-0.002872308031140136,1.750378540266162e-05
20,0.2,segment_tube_y,1.4265120051269746,1.9018442271218845,0.4753322219949099,1.4191524342693873,1.9085867461546315,0.4894343118852442,0.014102089890334346,1.029667860157154,0.009079455889268395,0.009472530693303005,0.0003930748040346099
21,0.21,endpoint_x,1.5346445508593418,1.81887838983931,0.2842338389799681,1.5345668425931764,1.8192587763798131,0.2846919337866367,0.00045809480666858526,1.0016116828605368,-0.0025869066146251285,-0.0025672592789993676,1.964733562576093e-05
21,0.21,endpoint_y,1.3769990210531278,1.8153796201740362,0.43838059912090843,1.3769168320164484,1.814355456655561,0.43743862463911265,-0.000941974481795782,0.9978512404890072,0.008394053351128417,0.008557313258452437,0.0001632599073240204
21,0.21,segment_tube_x,1.5182308529221797,1.8191061365681795,0.3008752836459998,1.518024668577005,1.8196149991876924,0.3015903306106875,0.0007150469646877156,1.002376556013584,-0.0030387504643090146,-0.0030195872706642035,1.9163193644811116e-05
21,0.21,segment_tube_y,1.376986583812657,1.8609723074773765,0.4839857236647196,1.368902558909201,1.8679499798256787,0.4990474209164777,0.0150616972517581,1.03112012713456,0.008653501669809716,0.009613109031233469,0.0009596073614237532
22,0.22,endpoint_x,1.551742499404354,1.833249639300438,0.281507139896084,1.5516495563705024,1.8336344548023376,0.28198489843183516,0.00047775853575116045,1.001697145358116,-0.002726699083884121,-0.0027070353548015458,1.9663729082575188e-05
22,0.22,endpoint_y,1.327585938322468,1.7737860987429184,0.4462001604204504,1.3269629211659102,1.7727909178946326,0.4458279967287224,-0.00037216369172798913,0.9991659265846581,0.007819561299541977,0.00838937208960977,0.0005698107900677929
22,0.22,segment_tube_x,1.5357846045774493,1.8334783760406546,0.2976937714632053,1.5355635056217145,1.8339913474644371,0.29842784184272264,0.0007340703795173376,1.0024658573671503,-0.003181512182794499,-0.003162488767964877,1.9023414829622e-05
22,0.22,segment_tube_y,1.327573744933443,1.8195644814446705,0.4919907365112275,1.318549191583971,1.826970836789299,0.5084216452053278,0.016430908694100355,1.0333967846846348,0.008005012846507897,0.009374224288850153,0.0013692114423422552
23,0.23,endpoint_x,1.5684524826681576,1.8470976403048185,0.27864515763666087,1.5683437077134434,1.8474821158603136,0.2791384081468702,0.0004932505102093199,1.0017701743478797,-0.0028619822594231348,-0.0028464902849649754,1.549197445815942e-05
23,0.23,endpoint_y,1.2785222454468368,1.7316339964365577,0.4531117509897209,1.2773342828365717,1.7306736687247524,0.4533393858881807,0.00022763489845978313,1.0005023813616896,0.006911590569270487,0.007511389159458259,0.0005997985901877723
23,0.23,segment_tube_x,1.5529522504659432,1.8473270040622607,0.2943747535963175,1.5527157784869812,1.8478391766420035,0.2951233981550223,0.0007486445587048252,1.0025431683578798,-0.003319017866887819,-0.0033044436877003314,1.4574179187487601e-05
23,0.23,segment_tube_y,1.2785103446830266,1.7775257433130804,0.49901539863005384,1.2685341428276298,1.7853536548464068,0.5168195120187771,0.01780411338872323,1.0356784849477607,0.0070246621188263525,0.008397866813449228,0.001373204694622876
24,0.24,endpoint_x,1.584769767992891,1.8604257181898123,0.27565595019692135,1.5846446437328277,1.8608048462997742,0.2761602025669465,0.00050425237002516,1.0018292816449814,-0.0029892074397395163,-0.002978205579923676,1.100185981584012e-05
24,0.24,endpoint_y,1.229872722141582,1.6889950346947942,0.45912231255321223,1.2281007850070864,1.688074576368573,0.45997379136148653,0.0008514788082742974,1.0018545794551765,0.0060105615634913345,0.006634405473305849,0.0006238439098145143
24,0.24,segment_tube_x,1.5697283350954025,1.860655355207358,0.29092702011195537,1.5694761094085128,1.8611615847441465,0.2916854753356337,0.0007584552236783448,1.0026070291559253,-0.0034477334843621144,-0.0034379228193885947,9.810664973519678e-06
24,0.24,segment_tube_y,1.2298611588174049,1.73492970867379,0.5050685498563852,1.2189291233288115,1.7431693487016668,0.5242402253728553,0.019171675516470144,1.0379585613119675,0.006053151226331321,0.007420713354078234,0.001367562127746913
25,0.25,endpoint_x,1.6006902130570166,1.873237952207827,0.27254773915081043,1.6005483128512994,1.8736065183632964,0.273058205511997,0.0005104663611865679,1.0018729429302076,-0.0031082110461109203,-0.0031019970549495124,6.213991161407861e-06
25,0.25,endpoint_y,1.1816964115135093,1.6459424610167446,0.4642460495032352,1.1793280744508372,1.645064440218768,0.46573636576793076,0.0014903162646955348,1.0032101862068405,0.0051237369500229946,0.005762574406444232,0.0006388374564212373
25,0.25,segment_tube_x,1.58610797024483,1.8734675612348886,0.2873595909900586,1.5858396982595044,1.873962499169966,0.2881228009104615,0.0007632099204029075,1.002655940307311,-0.0035674291218967813,-0.0035626744251722187,4.754696724562635e-06
25,0.25,segment_tube_y,1.1816726363331072,1.6918643656664485,0.5101917293333413,1.1697888814269912,1.7005017627119157,0.5307128812849244,0.020521151951583105,1.0402224316305515,0.0051231794769561745,0.006472655912069136,0.0013494764351129618
26,0.26,endpoint_x,1.6162101842523586,1.8855392129099382,0.26932902865757957,1.6160512592257887,1.8858917500871641,0.2698404908613754,0.0005114622037958316,1.0018990236824643,-0.0032187104932308586,-0.003217714650621595,9.95842609263775e-07
26,0.26,endpoint_y,1.1340311161586356,1.6025661299710323,0.4685350138123967,1.1310774695987271,1.6017136375922838,0.4706361679935567,0.00210115418115997,1.004484519020389,0.00428896430916148,0.0048998022256259155,0.0006108379164644351
26,0.26,segment_tube_x,1.6020868139616304,1.8857685302881815,0.28368171632655104,1.6018023776229466,1.8862465787775213,0.2844442011545747,0.0007624848280236574,1.0026878180162515,-0.003677874663507552,-0.003678599755886802,-7.25092379250114e-07
26,0.26,segment_tube_y,1.1339748125976954,1.648429713376382,0.5144549007786867,1.1211685027807234,1.657429884254697,0.5362613814739736,0.0218064806952869,1.0423875458515028,0.004263171445345382,0.005548500189049177,0.0012853287437037952
27,0.27,endpoint_x,1.631326817464951,1.8973348531406493,0.2660080356756984,1.6311506196755126,1.8976658587402193,0.26651523906470675,0.0005072033890083372,1.0019067220571738,-0.0033209929818811545,-0.003325251796668649,-4.258814787494458e-06
27,0.27,endpoint_y,1.0869454366691318,1.558920090608942,0.4719746539398102,1.083405849552748,1.558091826022679,0.47468597646993094,0.002711322530120741,1.0057446358771345,0.0034396401274134902,0.0040498084763742614,0.0006101683489607712
27,0.27,segment_tube_x,1.617661415585575,1.8975635558228574,0.2799021402372823,1.6173606939926752,1.898019085225889,0.2806583912332137,0.0007562509959313513,1.0027018407050774,-0.0037795760892687102,-0.0037858099213610164,-6.233832092306102e-06
27,0.27,segment_tube_y,1.086857928531165,1.604660742207791,0.517802813676626,1.0731478706623567,1.614002948373953,0.5408550777115964,0.023052264034970404,1.0445193873538254,0.0033479128979392314,0.004593696237622735,0.0012457833396835039
28,0.28,endpoint_x,1.6460377892884184,1.9086308851046394,0.26259309581622103,1.6458441172805138,1.908934813771439,0.2630906964909252,0.0004976006747041684,1.0018949495726743,-0.003414939859477384,-0.0034245425737815527,-9.602714304168813e-06
28,0.28,endpoint_y,1.0404901289054131,1.5150709045649735,0.47458077565956036,1.0363655978942412,1.5142676442916794,0.47790204639743816,0.0033212707378778017,1.006998325486872,0.002606121719750165,0.0032160699275072258,0.0006099482077570606
28,0.28,segment_tube_x,1.6328288191274947,1.9088586634184304,0.2760298442909357,1.6325117335740043,1.9092860056308154,0.27677427205681115,0.0007444277658754661,1.0026969104293333,-0.0038722959463466378,-0.003884119176402523,-1.1823230055885148e-05
28,0.28,segment_tube_y,1.0403728243099968,1.5606266887585833,0.5202538644485866,1.0257806399081177,1.570291081875996,0.5445104419678783,0.024256577519291778,1.0466245023379137,0.0024510507719606167,0.00365536425628199,0.0012043134843213732
29,0.29,endpoint_x,1.6603413257699708,1.9194339169020642,0.2590925911320934,1.6601300526905256,1.9197051887638044,0.25957513607327876,0.00048254494118538105,1.001862442067822,-0.003500504684127659,-0.003515560417646446,-1.5055733518787306e-05
29,0.29,endpoint_y,0.9947086963714065,1.471086778579035,0.47637808220762845,0.9900045838711548,1.4703084297865956,0.48030384591544084,0.003925763707812391,1.0082408571142056,0.0017973065480680894,0.0024017995180026785,0.0006044929699345891
29,0.29,segment_tube_x,1.647586645599783,1.9196604753706146,0.2720738297708316,1.6472531872180056,1.9200539325346866,0.27280074531668097,0.0007269155458493604,1.0026717584210934,-0.003956014520104079,-0.003973526740130184,-1.751222002610575e-05
29,0.29,segment_tube_y,0.994563074312362,1.5163985988901623,0.5218355245778002,0.9791157568895626,1.5263634550202712,0.5472476981307085,0.025412173552908257,1.04869766881714,0.00158166012921368,0.0027372561628301595,0.0011555960336164794
30,0.3,endpoint_x,1.6742362243184714,1.9297510733943057,0.2555148490758343,1.674007293369326,1.9299841127051984,0.25597681933587246,0.0004619702600381359,1.0018079977023215,-0.003577742056259048,-0.003598316737406293,-2.0574681147245144e-05
30,0.3,endpoint_y,0.9496452949910386,1.4270294334839733,0.4773841384929347,0.9443661762947011,1.4262799564106252,0.4819137801159241,0.004529641622989411,1.0094884627656233,0.001006056285306256,0.0016099342004832762,0.0006038779151770202
30,0.3,segment_tube_x,1.66193311643214,1.9299761314229806,0.2680430149908406,1.6615833412177,1.9303300149991676,0.26874667378146766,0.0007036587906270597,1.0026251711526641,-0.00403081477999101,-0.0040540715352133105,-2.325675522230064e-05
