acceleration_scope,algorithmic_hardware_fair_comparison,analytic_containment_applicability,analytic_containment_passed,analytic_reference_contained,backend,backend_status,cold_total_configuration_time_s,compile_or_jit_time_s,completed_requested_horizon,completed_steps,device,dtype,engine_internal_time_s,evaluation_time,failure_category,first_step_time_s,h,measurement_phase,memory_measurement_reason,message,native_validation_passed,peak_process_rss_kib,plot_report_time_s,posthoc_validation_time_s,repetition,requested_horizon,requested_steps,runtime_boundary_version,steady_full_configuration_time_s,steady_step_time_s,steady_total_configuration_time_s,successful_horizon,system,tool,trajectory_sanity_passed,variant,width_at_evaluation_time
secondary_native_hardware_throughput;same_full_configuration,False,not_applicable,False,,flowstar_cpu,available,0.01682391599752009,1.6281619590008631,True,3,cpu,MPFR_interval_53_bit,0.01661908399546519,0.015,completed,0.001096,0.005,cold,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.170899486169219e-05,0,0.015,3,total_configuration_v2,0.01682391599752009,0.001169,0.01682391599752009,0.015,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.04019113375564379
secondary_native_hardware_throughput;same_full_configuration,False,not_applicable,False,,flowstar_cpu,available,0.0,0.0,True,3,cpu,MPFR_interval_53_bit,0.015795874991454184,0.015,completed,0.0011,0.005,steady,repetitions share a parent process; isolated configuration peak was not measured,,True,unavailable,0.0,1.1958996765315533e-05,1,0.015,3,total_configuration_v2,0.016001207986846566,0.0011654999999999999,0.016001207986846566,0.015,coupled_quadratic,flowstar,True,root_cause_order4_selected,0.04019113375564379
