analytic_containment_applicability,analytic_containment_passed,analytic_reference_contained,cold_total_configuration_time_s,compile_or_jit_time_s,completed_requested_horizon,completed_steps,device,dtype,engine_internal_time_s,evaluation_time,failure_category,first_step_time_s,h,measurement_phase,memory_measurement,memory_unavailable_reason,message,native_validation_passed,peak_process_rss_kib,plot_report_time_s,posthoc_validation_time_s,repetition,requested_horizon,requested_steps,runtime_boundary_version,steady_full_configuration_time_s,steady_step_time_s,steady_total_configuration_time_s,successful_horizon,system,tool,trajectory_sanity_passed,variant,width_at_evaluation_time
required,True,True,0.0006244169780984521,1.565965874993708,True,3,cpu,float64,0.00042804202530533075,0.03,completed,,0.01,cold,unavailable,configuration did not run in an isolated measurement subprocess,,True,unavailable,0.0,2.624996704980731e-05,0,0.03,3,total_configuration_v2,0.0006244169780984521,0.00020813899269948402,0.0006244169780984521,0.03,riccati,diffreach,True,restricted_quasi_window100_round5_selected,0.10037643130478127
required,True,True,0.0,0.0,True,3,cpu,float64,0.00035379198379814625,0.03,completed,,0.01,steady,unavailable,configuration did not run in an isolated measurement subprocess,,True,unavailable,0.0,1.795799471437931e-05,1,0.03,3,total_configuration_v2,0.0005919579998590052,0.00019731933328633508,0.0005919579998590052,0.03,riccati,diffreach,True,restricted_quasi_window100_round5_selected,0.10037643130478127
required,True,True,0.0006257499917410314,2.77687862503808,True,3,cpu,float64,0.0003893749671988189,0.03,completed,,0.01,cold,unavailable,configuration did not run in an isolated measurement subprocess,,True,unavailable,0.0,3.3958000130951405e-05,0,0.03,3,total_configuration_v2,0.0006257499917410314,0.0002085833305803438,0.0006257499917410314,0.03,harmonic,diffreach,True,restricted_quasi_window100_round5_selected,0.20605071170127817
required,True,True,0.0,0.0,True,3,cpu,float64,0.0004532919847406447,0.03,completed,,0.01,steady,unavailable,configuration did not run in an isolated measurement subprocess,,True,unavailable,0.0,1.4707969967275858e-05,1,0.03,3,total_configuration_v2,0.0005698340246453881,0.00018994467488179603,0.0005698340246453881,0.03,harmonic,diffreach,True,restricted_quasi_window100_round5_selected,0.20605071170127817
not_applicable,False,,0.000718875031452626,6.169959124992602,True,3,cpu,float64,0.0005020829848945141,0.015,completed,,0.005,cold,unavailable,configuration did not run in an isolated measurement subprocess,,True,unavailable,0.0,4.167028237134218e-06,0,0.015,3,total_configuration_v2,0.000718875031452626,0.00023962501048420867,0.000718875031452626,0.015,coupled_quadratic,diffreach,True,restricted_quasi_window100_round5_selected,0.040191815067148556
not_applicable,False,,0.0,0.0,True,3,cpu,float64,0.0005444169510155916,0.015,completed,,0.005,steady,unavailable,configuration did not run in an isolated measurement subprocess,,True,unavailable,0.0,1.6660196706652641e-06,1,0.015,3,total_configuration_v2,0.0006409580237232149,0.00021365267457440495,0.0006409580237232149,0.015,coupled_quadratic,diffreach,True,restricted_quasi_window100_round5_selected,0.040191815067148556
not_applicable,False,,0.0006524589844048023,6.044888332951814,True,3,cpu,float64,0.00041454198071733117,0.015,completed,,0.005,cold,unavailable,configuration did not run in an isolated measurement subprocess,,True,unavailable,0.0,4.125002305954695e-06,0,0.015,3,total_configuration_v2,0.0006524589844048023,0.0002174863281349341,0.0006524589844048023,0.015,van_der_pol,diffreach,True,restricted_quasi_window100_round5_selected,0.30164680831298885
not_applicable,False,,0.0,0.0,True,3,cpu,float64,0.00036145804915577173,0.015,completed,,0.005,steady,unavailable,configuration did not run in an isolated measurement subprocess,,True,unavailable,0.0,1.4589750207960606e-06,1,0.015,3,total_configuration_v2,0.0004384589847177267,0.0001461529949059089,0.0004384589847177267,0.015,van_der_pol,diffreach,True,restricted_quasi_window100_round5_selected,0.30164680831298885
