plant,step,category,operation,seconds,calls
brusselator,984,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_matrices,0.018294633366167545,2
brusselator,984,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_columns,0.006602973211556673,1
brusselator,984,G,torch_tm_flowpipe.symbolic_remainder._tensorized_interval_matrix_update_and_image,0.17071538604795933,1
brusselator,984,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_propagate,0.0035871006548404694,1
brusselator,984,E,torch_tm_flowpipe.flowpipe._polynomial_part_for_power,0.0001479065977036953,14
brusselator,984,E,Polynomial.mul_truncate,0.0050341300666332245,14
brusselator,984,E,Polynomial.cutoff,0.0038888794369995594,20
brusselator,984,E,torch_tm_flowpipe.flowpipe._tm_mul_ctrunc_horner_stage,0.008079398889094591,12
brusselator,984,D,torch_tm_flowpipe.polynomial.evaluate_interval_normal,0.03506921045482159,22
brusselator,984,E,Polynomial.__add__,0.0010771369561553001,18
brusselator,984,E,torch_tm_flowpipe.flowpipe._tm_apply_cutoff_for_horner,0.0003261328674852848,6
brusselator,984,E,torch_tm_flowpipe.flowpipe._insert_ctrunc_normal_horner_scalar,0.006937865167856216,2
brusselator,984,E,torch_tm_flowpipe.flowpipe.insert_ctrunc_normal_dependency_preserving,0.0026583359576761723,1
brusselator,984,D,torch_tm_flowpipe.accepted_boundary_sr._interval_polynomial_range,0.03945177886635065,6
brusselator,984,E,torch_tm_flowpipe.accepted_boundary_sr._linear_polynomial_image,0.02924697333946824,1
brusselator,984,E,torch_tm_flowpipe.accepted_boundary_sr._add_polynomial_images,0.009860912803560495,1
brusselator,984,G,torch_tm_flowpipe.accepted_boundary_sr.prepare_accepted_boundary_sr,0.0010060551576316357,1
brusselator,984,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_sha256,0.07289300812408328,2
brusselator,984,F,torch_tm_flowpipe.flowpipe._tmvector_shift_polynomial_constants,0.00011075055226683617,1
brusselator,984,F,torch_tm_flowpipe.flowpipe._add_right_map_centering_diagnostics,0.0018392959609627724,1
brusselator,984,E,torch_tm_flowpipe.accepted_boundary_sr._scale_and_cutoff_right_map,0.01161581790074706,1
brusselator,984,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_commit,0.0008312487043440342,1
brusselator,984,G,torch_tm_flowpipe.accepted_boundary_sr.commit_accepted_boundary_sr,0.00017125578597187996,1
brusselator,984,E,Polynomial.__mul__,6.021931767463684e-05,2
brusselator,984,F,torch_tm_flowpipe.flowpipe._normalized_tm_from_center_scale,0.00027785543352365494,1
brusselator,984,H,torch_tm_flowpipe.flowpipe._flowstar_normalized_insertion_transition,0.003519761376082897,1
brusselator,985,A,torch_tm_flowpipe.batched_dense_tm.sparse_tmvector_to_dense,0.0002181362360715866,1
brusselator,985,B,BatchedPolynomial.substitute_const_and_drop,0.00023988494649529457,1
brusselator,985,C,torch_tm_flowpipe.endpoint_substitution.enclose_constant_substitution,0.01502812746912241,3
brusselator,985,C,DenseRemainderLedger.total,4.945928230881691e-05,1
brusselator,985,C,BatchedTaylorModel.endpoint,0.00026579201221466064,1
brusselator,985,A,Polynomial.__init__,0.04002043465152383,132
brusselator,985,A,torch_tm_flowpipe.batched_dense_tm.dense_to_sparse_tmvector,0.001583874225616455,1
brusselator,985,B,Polynomial.substitute_const,0.0006525488570332527,2
brusselator,985,C,Polynomial.substitute_const_with_roundoff,0.0012487643398344517,2
brusselator,985,D,Polynomial.evaluate_interval,0.4415563689544797,114
brusselator,985,F,torch_tm_flowpipe.flowpipe._tmvector_constant_part,9.192153811454773e-06,1
brusselator,985,F,torch_tm_flowpipe.flowpipe._tmvector_rm_constants,1.8299557268619537e-05,1
brusselator,985,G,torch_tm_flowpipe.symbolic_remainder._validated_interval_bounds,0.13031565910205245,15
brusselator,985,G,torch_tm_flowpipe.symbolic_remainder.validate_accepted_boundary_sr_queue,0.009906727354973555,5
brusselator,985,E,torch_tm_flowpipe.accepted_boundary_sr.split_endpoint_taylor_map,5.8650970458984375e-05,1
brusselator,985,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_matrices,0.018154452554881573,2
brusselator,985,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_columns,0.006786267273128033,1
brusselator,985,G,torch_tm_flowpipe.symbolic_remainder._tensorized_interval_matrix_update_and_image,0.17256934707984328,1
brusselator,985,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_propagate,0.003479232080280781,1
brusselator,985,E,torch_tm_flowpipe.flowpipe._polynomial_part_for_power,0.00016751233488321304,14
brusselator,985,E,Polynomial.mul_truncate,0.0052855112589895725,14
brusselator,985,E,Polynomial.cutoff,0.004183211363852024,20
brusselator,985,E,torch_tm_flowpipe.flowpipe._tm_mul_ctrunc_horner_stage,0.008619063533842564,12
brusselator,985,D,torch_tm_flowpipe.polynomial.evaluate_interval_normal,0.035564571153372526,22
brusselator,985,E,Polynomial.__add__,0.0011136485263705254,18
brusselator,985,E,torch_tm_flowpipe.flowpipe._tm_apply_cutoff_for_horner,0.00032372912392020226,6
brusselator,985,E,torch_tm_flowpipe.flowpipe._insert_ctrunc_normal_horner_scalar,0.007208210416138172,2
brusselator,985,E,torch_tm_flowpipe.flowpipe.insert_ctrunc_normal_dependency_preserving,0.002569017931818962,1
brusselator,985,D,torch_tm_flowpipe.accepted_boundary_sr._interval_polynomial_range,0.040018081199377775,6
brusselator,985,E,torch_tm_flowpipe.accepted_boundary_sr._linear_polynomial_image,0.029399110469967127,1
brusselator,985,E,torch_tm_flowpipe.accepted_boundary_sr._add_polynomial_images,0.009975932538509369,1
brusselator,985,G,torch_tm_flowpipe.accepted_boundary_sr.prepare_accepted_boundary_sr,0.000979933887720108,1
brusselator,985,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_sha256,0.1368205202743411,2
brusselator,985,F,torch_tm_flowpipe.flowpipe._tmvector_shift_polynomial_constants,0.0001104758121073246,1
brusselator,985,F,torch_tm_flowpipe.flowpipe._add_right_map_centering_diagnostics,0.0018182331696152687,1
brusselator,985,E,torch_tm_flowpipe.accepted_boundary_sr._scale_and_cutoff_right_map,0.012049395125359297,1
brusselator,985,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_commit,0.0008524390868842602,1
brusselator,985,G,torch_tm_flowpipe.accepted_boundary_sr.commit_accepted_boundary_sr,0.0001756083220243454,1
brusselator,985,E,Polynomial.__mul__,6.046053022146225e-05,2
brusselator,985,F,torch_tm_flowpipe.flowpipe._normalized_tm_from_center_scale,0.0002884361892938614,1
brusselator,985,H,torch_tm_flowpipe.flowpipe._flowstar_normalized_insertion_transition,0.0036327517591416836,1
brusselator,986,A,torch_tm_flowpipe.batched_dense_tm.sparse_tmvector_to_dense,0.00023443810641765594,1
brusselator,986,B,BatchedPolynomial.substitute_const_and_drop,0.0002558538690209389,1
brusselator,986,C,torch_tm_flowpipe.endpoint_substitution.enclose_constant_substitution,0.014948160853236914,3
brusselator,986,C,DenseRemainderLedger.total,3.464799374341965e-05,1
brusselator,986,C,BatchedTaylorModel.endpoint,0.00027641700580716133,1
brusselator,986,A,Polynomial.__init__,0.03812530217692256,132
brusselator,986,A,torch_tm_flowpipe.batched_dense_tm.dense_to_sparse_tmvector,0.0016163145191967487,1
brusselator,986,B,Polynomial.substitute_const,0.0006460356526076794,2
brusselator,986,C,Polynomial.substitute_const_with_roundoff,0.0012052240781486034,2
brusselator,986,D,Polynomial.evaluate_interval,0.4289804524742067,114
brusselator,986,F,torch_tm_flowpipe.flowpipe._tmvector_constant_part,8.984003216028214e-06,1
brusselator,986,F,torch_tm_flowpipe.flowpipe._tmvector_rm_constants,1.9169412553310394e-05,1
brusselator,986,G,torch_tm_flowpipe.symbolic_remainder._validated_interval_bounds,0.13257444044575095,15
brusselator,986,G,torch_tm_flowpipe.symbolic_remainder.validate_accepted_boundary_sr_queue,0.010187750682234764,5
brusselator,986,E,torch_tm_flowpipe.accepted_boundary_sr.split_endpoint_taylor_map,6.286520510911942e-05,1
