plant,step,view,range_kind,state,t_start_exact,t_end_exact,t_start,t_end,duration,old_lo,old_hi,old_width,old_role,repaired_lo,repaired_hi,repaired_width,repaired_role,flowstar_lo,flowstar_hi,flowstar_width,flowstar_role,repaired_vs_old,repaired_vs_old_absolute_width_difference,repaired_vs_old_lower_shift,repaired_vs_old_upper_shift,repaired_vs_old_center_shift,repaired_vs_flowstar,repaired_vs_flowstar_absolute_width_difference,repaired_vs_flowstar_lower_shift,repaired_vs_flowstar_upper_shift,repaired_vs_flowstar_center_shift,engineering_width_alert
van_der_pol,489,published,endpoint,y,351641058905088335/72057594037927936,2818893078763740915/576460752303423488,4.88,4.89,0.01,0.7203272016385937,0.754725741219085,0.03439853958049133,OLD_UNREPAIRED_ARCHIVE,0.7203272016379688,0.7547257412197094,0.03439853958174055,FRESH_ENDPOINT_REPAIRED,0.7204199680452125,0.7482126616077063,0.02779269356249381,REUSED_MATCHED_REFERENCE,1.000000000036316,1.2492229473082261e-12,-6.248335182590381e-13,6.24389429049188e-13,-2.220446049250313e-16,1.2376828285604284,0.006605846019246742,-9.27664072436496e-05,0.006513079612003092,0.0032101566023797212,False
van_der_pol,489,published,tube,x,351641058905088335/72057594037927936,2818893078763740915/576460752303423488,4.88,4.89,0.01,-1.611666429281261,-1.5491938400110814,0.062472589270179624,OLD_UNREPAIRED_ARCHIVE,-1.6116664292824834,-1.549193840009859,0.062472589272624335,FRESH_ENDPOINT_REPAIRED,-1.611531107903436,-1.5591690057328664,0.05236210217056958,REUSED_MATCHED_REFERENCE,1.0000000000391325,2.4447111002245947e-12,-1.2223555501122974e-12,1.2223555501122974e-12,-1.1102230246251565e-16,1.1930878762109252,0.010110487102054755,-0.00013532137904737063,0.009975165723007384,0.004919922171979896,False
van_der_pol,489,published,tube,y,351641058905088335/72057594037927936,2818893078763740915/576460752303423488,4.88,4.89,0.01,0.7150128074159061,0.7552463071494026,0.040233499733496436,OLD_UNREPAIRED_ARCHIVE,0.715012807415263,0.7552463071500453,0.040233499734782296,FRESH_ENDPOINT_REPAIRED,0.7156261391615035,0.7482126621990453,0.032586523037541726,REUSED_MATCHED_REFERENCE,1.00000000003196,1.2858603071208563e-12,-6.431521981653532e-13,6.427081089555031e-13,-1.6653345369377348e-16,1.2346668494957493,0.007646976697240571,-0.0006133317462405641,0.0070336449510000065,0.0032101566023797767,False
van_der_pol,489,common,endpoint,x,351641058905088335/72057594037927936,2818893078763740915/576460752303423488,4.88,4.89,0.01,-1.604312536965314,-1.5491964314492614,0.055116105516052505,OLD_UNREPAIRED_ARCHIVE,-1.6043125369665372,-1.5491964314480382,0.05511610551849899,FRESH_ENDPOINT_REPAIRED,-1.6041798070256668,-1.5591690057328689,0.045010801292797886,REUSED_MATCHED_REFERENCE,1.0000000000443878,2.446487457063995e-12,-1.2232437285319975e-12,1.2232437285319975e-12,-1.1102230246251565e-16,1.224508427654187,0.010105304225701106,-0.00013272994087043521,0.009972574284830671,0.004919922171980007,False
van_der_pol,489,common,endpoint,y,351641058905088335/72057594037927936,2818893078763740915/576460752303423488,4.88,4.89,0.01,0.7203272016385945,0.754725741219084,0.03439853958048944,OLD_UNREPAIRED_ARCHIVE,0.7203272016379696,0.7547257412197085,0.034398539581738885,FRESH_ENDPOINT_REPAIRED,0.7204199680452141,0.7482126616077047,0.02779269356249059,REUSED_MATCHED_REFERENCE,1.0000000000363227,1.2494449919131512e-12,-6.249445405615006e-13,6.245004513516506e-13,-2.7755575615628914e-16,1.237682828560512,0.006605846019248296,-9.276640724453777e-05,0.006513079612003758,0.0032101566023795547,False
van_der_pol,489,common,tube,x,351641058905088335/72057594037927936,2818893078763740915/576460752303423488,4.88,4.89,0.01,-1.611666429281258,-1.5491938400110845,0.062472589270173406,OLD_UNREPAIRED_ARCHIVE,-1.6116664292824805,-1.5491938400098622,0.06247258927261834,FRESH_ENDPOINT_REPAIRED,-1.6115311079034338,-1.5591690057328689,0.05236210217056492,REUSED_MATCHED_REFERENCE,1.000000000039136,2.4449331448295197e-12,-1.2225775947172224e-12,1.2223555501122974e-12,-1.1102230246251565e-16,1.193087876210917,0.010110487102053423,-0.0001353213790467045,0.009975165723006718,0.004919922171980007,False
van_der_pol,489,common,tube,y,351641058905088335/72057594037927936,2818893078763740915/576460752303423488,4.88,4.89,0.01,0.7150128074159084,0.7552463071494003,0.040233499733491884,OLD_UNREPAIRED_ARCHIVE,0.7150128074152651,0.7552463071500432,0.04023349973477808,FRESH_ENDPOINT_REPAIRED,0.7156261391615051,0.7482126621990438,0.03258652303753873,REUSED_MATCHED_REFERENCE,1.0000000000319682,1.2861933740282439e-12,-6.433742427702782e-13,6.428191312579656e-13,-2.220446049250313e-16,1.2346668494957334,0.007646976697239349,-0.000613331746240009,0.00703364495099934,0.0032101566023797212,False
van_der_pol,490,published,endpoint,x,2818893078763740915/576460752303423488,1412328843143387575/288230376151711744,4.89,4.9,0.01,-1.5970856263917068,-1.5416246035769448,0.05546102281476206,OLD_UNREPAIRED_ARCHIVE,-1.5970856263929372,-1.5416246035757144,0.05546102281722276,FRESH_ENDPOINT_REPAIRED,-1.5969515499919038,-1.5516629399581217,0.04528861003378215,REUSED_MATCHED_REFERENCE,1.000000000044368,2.460698311779197e-12,-1.2303491558895985e-12,1.2303491558895985e-12,-1.1102230246251565e-16,1.2246130489730795,0.01017241278344061,-0.00013407640103335616,0.010038336382407254,0.004952129990686838,False
van_der_pol,490,published,endpoint,y,2818893078763740915/576460752303423488,1412328843143387575/288230376151711744,4.89,4.9,0.01,0.7250290821222215,0.7596641045751255,0.03463502245290395,OLD_UNREPAIRED_ARCHIVE,0.725029082121588,0.7596641045757585,0.034635022454170494,FRESH_ENDPOINT_REPAIRED,0.7251326221475562,0.7531082322128057,0.0279756100652494,REUSED_MATCHED_REFERENCE,1.0000000000365683,1.2665424264923786e-12,-6.334932578511143e-13,6.330491686412643e-13,-2.220446049250313e-16,1.2380435090919875,0.006659412388921093,-0.00010354002596824063,0.006555872362952853,0.003226166168492306,False
van_der_pol,490,published,tube,x,2818893078763740915/576460752303423488,1412328843143387575/288230376151711744,4.89,4.9,0.01,-1.6044875643221626,-1.5416220351355554,0.06286552918660715,OLD_UNREPAIRED_ARCHIVE,-1.6044875643233922,-1.5416220351343257,0.06286552918906652,FRESH_ENDPOINT_REPAIRED,-1.6043509194809702,-1.5516629399581217,0.05268797952284854,REUSED_MATCHED_REFERENCE,1.0000000000391212,2.4593660441496468e-12,-1.2296830220748234e-12,1.2296830220748234e-12,-1.1102230246251565e-16,1.193166444384234,0.010177549666217978,-0.00013664484242204011,0.010040904823795938,0.004952129990686838,False
van_der_pol,490,published,tube,y,2818893078763740915/576460752303423488,1412328843143387575/288230376151711744,4.89,4.9,0.01,0.7196929432930452,0.7601800695144785,0.040487126221433245,OLD_UNREPAIRED_ARCHIVE,0.7196929432923933,0.76018006951513,0.04048712622273665,FRESH_ENDPOINT_REPAIRED,0.7203124477328362,0.7531082327377024,0.03279578500486624,REUSED_MATCHED_REFERENCE,1.000000000032193,1.3034018309099338e-12,-6.519229600598919e-13,6.514788708500419e-13,-2.220446049250313e-16,1.2345222478049898,0.007691341217870407,-0.0006195044404428973,0.007071836777427509,0.003226166168492306,False
van_der_pol,490,common,endpoint,x,2818893078763740915/576460752303423488,1412328843143387575/288230376151711744,4.89,4.9,0.01,-1.5970856263917055,-1.541624603576946,0.0554610228147594,OLD_UNREPAIRED_ARCHIVE,-1.5970856263929358,-1.5416246035757157,0.055461022817220096,FRESH_ENDPOINT_REPAIRED,-1.5969515499919014,-1.5516629399581239,0.04528861003377749,REUSED_MATCHED_REFERENCE,1.000000000044368,2.460698311779197e-12,-1.2303491558895985e-12,1.2303491558895985e-12,-1.1102230246251565e-16,1.2246130489731468,0.010172412783442608,-0.00013407640103446639,0.010038336382408142,0.004952129990686727,False
van_der_pol,490,common,endpoint,y,2818893078763740915/576460752303423488,1412328843143387575/288230376151711744,4.89,4.9,0.01,0.7250290821222225,0.7596641045751245,0.034635022452901953,OLD_UNREPAIRED_ARCHIVE,0.7250290821215889,0.7596641045757576,0.03463502245416872,FRESH_ENDPOINT_REPAIRED,0.7251326221475577,0.7531082322128041,0.027975610065246403,REUSED_MATCHED_REFERENCE,1.0000000000365747,1.2667644710973036e-12,-6.336042801535768e-13,6.331601909437268e-13,-2.220446049250313e-16,1.2380435090920567,0.0066594123889223145,-0.00010354002596879575,0.006555872362953519,0.0032261661684923615,False
van_der_pol,490,common,tube,x,2818893078763740915/576460752303423488,1412328843143387575/288230376151711744,4.89,4.9,0.01,-1.6044875643221594,-1.541622035135558,0.06286552918660138,OLD_UNREPAIRED_ARCHIVE,-1.6044875643233891,-1.5416220351343284,0.06286552918906074,FRESH_ENDPOINT_REPAIRED,-1.6043509194809682,-1.5516629399581239,0.05268797952284432,REUSED_MATCHED_REFERENCE,1.0000000000391212,2.4593660441496468e-12,-1.2296830220748234e-12,1.2296830220748234e-12,1.1102230246251565e-16,1.1931664443842198,0.010177549666216423,-0.0001366448424209299,0.010040904823795493,0.004952129990687393,False
van_der_pol,490,common,tube,y,2818893078763740915/576460752303423488,1412328843143387575/288230376151711744,4.89,4.9,0.01,0.7196929432930473,0.7601800695144764,0.040487126221429026,OLD_UNREPAIRED_ARCHIVE,0.7196929432923954,0.7601800695151278,0.04048712622273243,FRESH_ENDPOINT_REPAIRED,0.7203124477328375,0.753108232737701,0.032795785004863465,REUSED_MATCHED_REFERENCE,1.000000000032193,1.3034018309099338e-12,-6.519229600598919e-13,6.514788708500419e-13,-2.220446049250313e-16,1.2345222478049656,0.007691341217868963,-0.0006195044404421202,0.007071836777426843,0.0032261661684923615,False
van_der_pol,491,published,endpoint,x,1412328843143387575/288230376151711744,2830422293809809385/576460752303423488,4.9,4.91,0.01,-1.5898115849078054,-1.5340032257372418,0.05580835917056359,OLD_UNREPAIRED_ARCHIVE,-1.5898115849090433,-1.534003225736004,0.05580835917303939,FRESH_ENDPOINT_REPAIRED,-1.5896760903197442,-1.544107728585386,0.0455683617343583,REUSED_MATCHED_REFERENCE,1.0000000000443625,2.475797344914099e-12,-1.2378986724570495e-12,1.2378986724570495e-12,-1.1102230246251565e-16,1.2247172610324542,0.010239997438681092,-0.00013549458929906777,0.010104502849382024,0.004984504130041367,False
van_der_pol,491,published,endpoint,y,1412328843143387575/288230376151711744,2830422293809809385/576460752303423488,4.9,4.91,0.01,0.7297532431738218,0.7646362232519401,0.0348829800781183,OLD_UNREPAIRED_ARCHIVE,0.7297532431731794,0.7646362232525822,0.034882980079402826,FRESH_ENDPOINT_REPAIRED,0.7298674653717273,0.7580353670842386,0.028167901712511267,REUSED_MATCHED_REFERENCE,1.0000000000368239,1.2845280394913061e-12,-6.424860643505781e-13,6.42041975140728e-13,-2.220446049250313e-16,1.238394696041876,0.006715078366891558,-0.00011422219854795301,0.006600856168343605,0.003243316984897826,False
van_der_pol,491,published,tube,x,1412328843143387575/288230376151711744,2830422293809809385/576460752303423488,4.9,4.91,0.01,-1.5972618405248997,-1.5340006800531363,0.06326116047176344,OLD_UNREPAIRED_ARCHIVE,-1.5972618405261367,-1.5340006800518993,0.06326116047423747,FRESH_ENDPOINT_REPAIRED,-1.5971238002527328,-1.544107728585386,0.0530160716673469,REUSED_MATCHED_REFERENCE,1.000000000039108,2.474020988074699e-12,-1.2370104940373494e-12,1.2370104940373494e-12,-1.1102230246251565e-16,1.1932449629835666,0.010245088806890568,-0.00013804027340391656,0.010107048533486651,0.004984504130041256,False
van_der_pol,491,published,tube,y,1412328843143387575/288230376151711744,2830422293809809385/576460752303423488,4.9,4.91,0.01,0.7243936390869992,0.7651476344926482,0.04075399540564906,OLD_UNREPAIRED_ARCHIVE,0.7243936390863384,0.7651476344933086,0.04075399540697022,FRESH_ENDPOINT_REPAIRED,0.7250192720654379,0.7580353675444134,0.03301609547897544,REUSED_MATCHED_REFERENCE,1.000000000032418,1.3211653993039363e-12,-6.608047442568932e-13,6.603606550470431e-13,-2.220446049250313e-16,1.2343675051740222,0.007737899927994785,-0.0006256329790995663,0.007112266948895218,0.003243316984897826,False
van_der_pol,491,common,endpoint,x,1412328843143387575/288230376151711744,2830422293809809385/576460752303423488,4.9,4.91,0.01,-1.5898115849078043,-1.5340032257372427,0.055808359170561594,OLD_UNREPAIRED_ARCHIVE,-1.589811584909042,-1.534003225736005,0.05580835917303695,FRESH_ENDPOINT_REPAIRED,-1.5896760903197418,-1.5441077285853884,0.04556836173435341,REUSED_MATCHED_REFERENCE,1.0000000000443545,2.475353255704249e-12,-1.2376766278521245e-12,1.2376766278521245e-12,0.0,1.2247172610325319,0.010239997438683535,-0.000135494589300178,0.010104502849383357,0.004984504130041589,False
van_der_pol,491,common,endpoint,y,1412328843143387575/288230376151711744,2830422293809809385/576460752303423488,4.9,4.91,0.01,0.7297532431738226,0.7646362232519394,0.03488298007811674,OLD_UNREPAIRED_ARCHIVE,0.7297532431731801,0.7646362232525814,0.03488298007940127,FRESH_ENDPOINT_REPAIRED,0.7298674653717286,0.758035367084237,0.02816790171250838,REUSED_MATCHED_REFERENCE,1.0000000000368239,1.2845280394913061e-12,-6.424860643505781e-13,6.42041975140728e-13,-2.220446049250313e-16,1.2383946960419476,0.00671507836689289,-0.00011422219854850812,0.006600856168344382,0.003243316984897937,False
van_der_pol,491,common,tube,x,1412328843143387575/288230376151711744,2830422293809809385/576460752303423488,4.9,4.91,0.01,-1.5972618405248966,-1.5340006800531392,0.06326116047175745,OLD_UNREPAIRED_ARCHIVE,-1.5972618405261334,-1.5340006800519022,0.06326116047423125,FRESH_ENDPOINT_REPAIRED,-1.5971238002527308,-1.5441077285853884,0.05301607166734246,REUSED_MATCHED_REFERENCE,1.0000000000391045,2.473798943469774e-12,-1.2367884494324244e-12,1.2370104940373494e-12,2.220446049250313e-16,1.1932449629835493,0.010245088806888791,-0.0001380402734025843,0.010107048533486207,0.004984504130041922,False
van_der_pol,491,common,tube,y,1412328843143387575/288230376151711744,2830422293809809385/576460752303423488,4.9,4.91,0.01,0.7243936390870012,0.7651476344926463,0.04075399540564517,OLD_UNREPAIRED_ARCHIVE,0.7243936390863402,0.7651476344933067,0.04075399540696645,FRESH_ENDPOINT_REPAIRED,0.7250192720654391,0.7580353675444119,0.03301609547897277,REUSED_MATCHED_REFERENCE,1.0000000000324207,1.3212764216063988e-12,-6.609157665593557e-13,6.603606550470431e-13,-2.7755575615628914e-16,1.2343675051740075,0.007737899927993674,-0.0006256329790989001,0.007112266948894774,0.003243316984897937,False
van_der_pol,492,published,endpoint,x,2830422293809809385/576460752303423488,709046725333210905/144115188075855872,4.91,4.92,0.01,-1.5824901812262528,-1.5263319521985115,0.05615822902774137,OLD_UNREPAIRED_ARCHIVE,-1.5824901812274976,-1.5263319521972667,0.05615822903023093,FRESH_ENDPOINT_REPAIRED,-1.582353197085749,-1.536503048271792,0.04585014881395688,REUSED_MATCHED_REFERENCE,1.0000000000443312,2.489564110419451e-12,-1.2447820552097255e-12,1.2447820552097255e-12,-1.1102230246251565e-16,1.2248210852728192,0.010308080216274051,-0.00013698414174867501,0.010171096074525376,0.00501705596638824,False
van_der_pol,492,published,endpoint,y,2830422293809809385/576460752303423488,709046725333210905/144115188075855872,4.91,4.92,0.01,0.7345013681944053,0.7696437383927061,0.0351423701983008,OLD_UNREPAIRED_ARCHIVE,0.7345013681937536,0.7696437383933572,0.035142370199603645,FRESH_ENDPOINT_REPAIRED,0.7346261918233125,0.7629957149041633,0.028369523080850834,REUSED_MATCHED_REFERENCE,1.0000000000370735,1.3028467193976212e-12,-6.517009154549669e-13,6.511458039426543e-13,-2.7755575615628914e-16,1.2387367281237245,0.006772847118752812,-0.00012482362955890114,0.0066480234891939105,0.0032615999298175047,False
van_der_pol,492,published,tube,x,2830422293809809385/576460752303423488,709046725333210905/144115188075855872,4.91,4.92,0.01,-1.5899890432360804,-1.526329429075274,0.06365961416080634,OLD_UNREPAIRED_ARCHIVE,-1.589989043237325,-1.5263294290740295,0.06365961416329546,FRESH_ENDPOINT_REPAIRED,-1.5898495359723384,-1.536503048271792,0.053346487700546286,REUSED_MATCHED_REFERENCE,1.0000000000391005,2.489120021209601e-12,-1.2445600106048005e-12,1.2445600106048005e-12,1.1102230246251565e-16,1.193323439035773,0.010313126462749178,-0.0001395072649865714,0.010173619197762607,0.005017055966388129,False
van_der_pol,492,published,tube,y,2830422293809809385/576460752303423488,709046725333210905/144115188075855872,4.91,4.92,0.01,0.7291165978527698,0.7701506346238559,0.04103403677108608,OLD_UNREPAIRED_ARCHIVE,0.7291165978521001,0.7701506346245252,0.04103403677242501,FRESH_ENDPOINT_REPAIRED,0.7297483173157334,0.762995715301257,0.033247397985523564,REUSED_MATCHED_REFERENCE,1.0000000000326297,1.3389289676979388e-12,-6.696865284538944e-13,6.692424392440444e-13,-2.7755575615628914e-16,1.2342029529736995,0.007786638786901445,-0.0006317194636332735,0.007154919323268172,0.0032615999298173937,False
van_der_pol,492,common,endpoint,x,2830422293809809385/576460752303423488,709046725333210905/144115188075855872,4.91,4.92,0.01,-1.5824901812262515,-1.5263319521985128,0.056158229027738704,OLD_UNREPAIRED_ARCHIVE,-1.5824901812274965,-1.5263319521972678,0.05615822903022871,FRESH_ENDPOINT_REPAIRED,-1.5823531970857465,-1.5365030482717938,0.04585014881395266,REUSED_MATCHED_REFERENCE,1.0000000000443392,2.490008199629301e-12,-1.2450040998146505e-12,1.2450040998146505e-12,-1.1102230246251565e-16,1.2248210852728836,0.01030808021627605,-0.00013698414175000728,0.010171096074526043,0.005017055966387907,False
van_der_pol,492,common,endpoint,y,2830422293809809385/576460752303423488,709046725333210905/144115188075855872,4.91,4.92,0.01,0.734501368194406,0.7696437383927053,0.035142370198299244,OLD_UNREPAIRED_ARCHIVE,0.7345013681937544,0.7696437383933564,0.03514237019960198,FRESH_ENDPOINT_REPAIRED,0.7346261918233139,0.762995714904162,0.028369523080848058,REUSED_MATCHED_REFERENCE,1.0000000000370701,1.3027356970951587e-12,-6.515898931525044e-13,6.511458039426543e-13,-1.6653345369377348e-16,1.2387367281237869,0.006772847118753922,-0.00012482362955945625,0.006648023489194466,0.00326159992981756,False
van_der_pol,492,common,tube,x,2830422293809809385/576460752303423488,709046725333210905/144115188075855872,4.91,4.92,0.01,-1.5899890432360775,-1.5263294290752771,0.06365961416080035,OLD_UNREPAIRED_ARCHIVE,-1.5899890432373218,-1.5263294290740328,0.06365961416328902,FRESH_ENDPOINT_REPAIRED,-1.5898495359723364,-1.5365030482717938,0.05334648770054251,REUSED_MATCHED_REFERENCE,1.0000000000390934,2.488675931999751e-12,-1.2443379659998755e-12,1.2443379659998755e-12,0.0,1.1933234390357368,0.010313126462746514,-0.00013950726498546118,0.010173619197761052,0.005017055966387796,False
van_der_pol,492,common,tube,y,2830422293809809385/576460752303423488,709046725333210905/144115188075855872,4.91,4.92,0.01,0.7291165978527722,0.7701506346238537,0.04103403677108153,OLD_UNREPAIRED_ARCHIVE,0.7291165978521023,0.770150634624523,0.04103403677242079,FRESH_ENDPOINT_REPAIRED,0.7297483173157346,0.7629957153012558,0.03324739798552112,REUSED_MATCHED_REFERENCE,1.000000000032638,1.3392620346053263e-12,-6.699085730588195e-13,6.693534615465069e-13,-3.3306690738754696e-16,1.2342029529736633,0.007786638786899669,-0.0006317194636323853,0.007154919323267284,0.0032615999298173937,False
van_der_pol,493,published,endpoint,x,709046725333210905/144115188075855872,2841951508855877855/576460752303423488,4.92,4.93,0.01,-1.5751211673007477,-1.5186104208397664,0.05651074646098131,OLD_UNREPAIRED_ARCHIVE,-1.575121167302,-1.518610420838514,0.05651074646348597,FRESH_ENDPOINT_REPAIRED,-1.5749826225454984,-1.5288485591783545,0.046134063367143874,REUSED_MATCHED_REFERENCE,1.0000000000443219,2.504663143554353e-12,-1.2523315717771766e-12,1.2523315717771766e-12,0.0,1.2249245424961255,0.010376683096342099,-0.00013854475650165732,0.010238138339840441,0.005049796791669392,False
van_der_pol,493,published,endpoint,y,709046725333210905/144115188075855872,2841951508855877855/576460752303423488,4.92,4.93,0.01,0.739275125849518,0.7746882868008287,0.03541316095131064,OLD_UNREPAIRED_ARCHIVE,0.7392751258488571,0.7746882868014892,0.03541316095263203,FRESH_ENDPOINT_REPAIRED,0.7394104799904061,0.7679909186098338,0.028580438619427717,REUSED_MATCHED_REFERENCE,1.0000000000373135,1.3213874439088613e-12,-6.609157665593557e-13,6.604716773495056e-13,-2.220446049250313e-16,1.2390698905705293,0.006832722333204311,-0.00013535414154897119,0.00669736819165534,0.003281007025053184,False
van_der_pol,493,published,tube,x,709046725333210905/144115188075855872,2841951508855877855/576460752303423488,4.92,4.93,0.01,-1.5826689409413448,-1.518607920123191,0.06406102081815379,OLD_UNREPAIRED_ARCHIVE,-1.5826689409425965,-1.5186079201219393,0.06406102082065712,FRESH_ENDPOINT_REPAIRED,-1.5825278954695199,-1.5288485591783545,0.05367933629116539,REUSED_MATCHED_REFERENCE,1.0000000000390772,2.503330875924803e-12,-1.2516654379624015e-12,1.2516654379624015e-12,1.1102230246251565e-16,1.1934018795087145,0.01038168452949173,-0.00014104547307658422,0.010240639056415146,0.005049796791669392,False
van_der_pol,493,published,tube,y,709046725333210905/144115188075855872,2841951508855877855/576460752303423488,4.92,4.93,0.01,0.7338635062202797,0.77519069828364,0.04132719206336022,OLD_UNREPAIRED_ARCHIVE,0.7338635062196004,0.7751906982843187,0.041327192064718354,FRESH_ENDPOINT_REPAIRED,0.7345012715084015,0.7679909189454113,0.03348964743700977,REUSED_MATCHED_REFERENCE,1.000000000032863,1.358135826023954e-12,-6.793454687681333e-13,6.787903572558207e-13,-3.3306690738754696e-16,1.2340288784004105,0.007837544627708581,-0.0006377652888011065,0.007199779338907475,0.0032810070250531287,False
van_der_pol,493,common,endpoint,x,709046725333210905/144115188075855872,2841951508855877855/576460752303423488,4.92,4.93,0.01,-1.5751211673007466,-1.5186104208397677,0.05651074646097887,OLD_UNREPAIRED_ARCHIVE,-1.5751211673019991,-1.5186104208385152,0.056510746463483974,FRESH_ENDPOINT_REPAIRED,-1.574982622545496,-1.5288485591783572,0.04613406336713877,REUSED_MATCHED_REFERENCE,1.0000000000443297,2.5051072327642032e-12,-1.2525536163821016e-12,1.2525536163821016e-12,1.1102230246251565e-16,1.2249245424962178,0.010376683096345207,-0.00013854475650321163,0.010238138339841996,0.005049796791669503,False
van_der_pol,493,common,endpoint,y,709046725333210905/144115188075855872,2841951508855877855/576460752303423488,4.92,4.93,0.01,0.7392751258495188,0.7746882868008279,0.035413160951309086,OLD_UNREPAIRED_ARCHIVE,0.7392751258488579,0.7746882868014883,0.03541316095263036,FRESH_ENDPOINT_REPAIRED,0.7394104799904077,0.7679909186098323,0.02858043861942461,REUSED_MATCHED_REFERENCE,1.0000000000373104,1.3212764216063988e-12,-6.609157665593557e-13,6.603606550470431e-13,-2.220446049250313e-16,1.2390698905706057,0.006832722333205754,-0.00013535414154974834,0.006697368191656006,0.003281007025053184,False
van_der_pol,493,common,tube,x,709046725333210905/144115188075855872,2841951508855877855/576460752303423488,4.92,4.93,0.01,-1.5826689409413417,-1.5186079201231941,0.06406102081814757,OLD_UNREPAIRED_ARCHIVE,-1.5826689409425934,-1.5186079201219422,0.06406102082065113,FRESH_ENDPOINT_REPAIRED,-1.5825278954695179,-1.5288485591783572,0.05367933629116073,REUSED_MATCHED_REFERENCE,1.0000000000390807,2.503552920529728e-12,-1.2516654379624015e-12,1.2518874825673265e-12,1.1102230246251565e-16,1.1934018795087065,0.010381684529490398,-0.000141045473075474,0.010240639056414924,0.005049796791669725,False
van_der_pol,493,common,tube,y,709046725333210905/144115188075855872,2841951508855877855/576460752303423488,4.92,4.93,0.01,0.7338635062202817,0.7751906982836381,0.04132719206335633,OLD_UNREPAIRED_ARCHIVE,0.7338635062196026,0.7751906982843166,0.041327192064714025,FRESH_ENDPOINT_REPAIRED,0.7345012715084029,0.7679909189454097,0.033489647437006775,REUSED_MATCHED_REFERENCE,1.0000000000328522,1.357691736814104e-12,-6.791234241632083e-13,6.785683126508957e-13,-2.7755575615628914e-16,1.2340288784003917,0.00783754462770725,-0.0006377652888003293,0.00719977933890692,0.0032810070250532952,False
van_der_pol,494,published,endpoint,x,2841951508855877855/576460752303423488,1423858058189456045/288230376151711744,4.93,4.94,0.01,-1.5677042785125255,-1.5108382531400892,0.056866025372436235,OLD_UNREPAIRED_ARCHIVE,-1.5677042785137856,-1.5108382531388291,0.05686602537495644,FRESH_ENDPOINT_REPAIRED,-1.567564102268589,-1.5211439050277595,0.046420197240829575,REUSED_MATCHED_REFERENCE,1.0000000000443183,2.5202062658991053e-12,-1.2601031329495527e-12,1.2601031329495527e-12,-1.1102230246251565e-16,1.2250276550944743,0.010445828134126867,-0.0001401762451964661,0.0103056518889304,0.005082737821866856,False
van_der_pol,494,published,endpoint,y,2841951508855877855/576460752303423488,1423858058189456045/288230376151711744,4.93,4.94,0.01,0.744076171794718,0.7797715021677164,0.035695330372998435,OLD_UNREPAIRED_ARCHIVE,0.7440761717940478,0.7797715021683861,0.03569533037433825,FRESH_ENDPOINT_REPAIRED,0.7442219960120953,0.7730226155134643,0.02880061950136903,REUSED_MATCHED_REFERENCE,1.0000000000375349,1.339817146117639e-12,-6.701306176637445e-13,6.696865284538944e-13,-2.7755575615628914e-16,1.2393945336016639,0.006894710872969223,-0.00014582421804743007,0.006748886654921793,0.003301531218437126,False
van_der_pol,494,published,tube,x,2841951508855877855/576460752303423488,1423858058189456045/288230376151711744,4.93,4.94,0.01,-1.5753012854667072,-1.5108357747173933,0.06446551074931395,OLD_UNREPAIRED_ARCHIVE,-1.5753012854679664,-1.510835774716134,0.06446551075183238,FRESH_ENDPOINT_REPAIRED,-1.5751586308000745,-1.5211439050277595,0.05401472577231492,REUSED_MATCHED_REFERENCE,1.0000000000390663,2.518429909059705e-12,-1.2592149545298525e-12,1.2592149545298525e-12,1.1102230246251565e-16,1.1934802931994886,0.010450784979517458,-0.00014265466789198378,0.010308130311625474,0.005082737821866856,False
van_der_pol,494,published,tube,y,2841951508855877855/576460752303423488,1423858058189456045/288230376151711744,4.93,4.94,0.01,0.7386360361748867,0.780269450893435,0.04163341471854831,OLD_UNREPAIRED_ARCHIVE,0.7386360361741983,0.7802694508941229,0.041633414719924655,FRESH_ENDPOINT_REPAIRED,0.7392798088424294,0.7730226157890175,0.033742806946588155,REUSED_MATCHED_REFERENCE,1.0000000000330587,1.3763434836278066e-12,-6.884492975700596e-13,6.87894186057747e-13,-2.7755575615628914e-16,1.2338456248120266,0.0078906077733365,-0.000643772668231124,0.007246835105105376,0.003301531218437126,False
van_der_pol,494,common,endpoint,x,2841951508855877855/576460752303423488,1423858058189456045/288230376151711744,4.93,4.94,0.01,-1.5677042785125244,-1.5108382531400903,0.056866025372434015,OLD_UNREPAIRED_ARCHIVE,-1.5677042785137845,-1.5108382531388302,0.05686602537495422,FRESH_ENDPOINT_REPAIRED,-1.5675641022685867,-1.5211439050277618,0.04642019724082491,REUSED_MATCHED_REFERENCE,1.0000000000443183,2.5202062658991053e-12,-1.2601031329495527e-12,1.2601031329495527e-12,-1.1102230246251565e-16,1.2250276550945496,0.010445828134129309,-0.00014017624519779837,0.01030565188893151,0.005082737821866745,False
