t_start,h_try,expression,kept_poly_range_width,dropped_trunc_width,polynomial_range_times_remainder_width,remainder_times_remainder_width,cutoff_uncertainty_width,total_remainder_width,finite
2.015931722047072,0.0066119176789791768,x*x,6.567331315095025,6.6153885607070085e-06,0.00092226523665701313,2.0000000000000007e-08,0,0.00092890062521772045,True
2.015931722047072,0.0066119176789791768,(x*x)*y,28.75336305639691,0.0056684612238579587,0.00389565959737786,9.3173071520019602e-08,0,0.0095642139943073416,True
2.015931722047072,0.0066119176789791768,y - x - x*x*y,22.25278963820826,,,,0,0.0099642139943073426,True
2.015931722047072,0.0033059588394895884,x*x,6.482409140461316,8.0808409109923556e-07,0.00091943436321289596,2.0000000000000007e-08,0,0.00092026244730399553,True
2.015931722047072,0.0033059588394895884,(x*x)*y,28.158588290888613,0.0013624641432844844,0.0038271679823740504,9.206187817756962e-08,0,0.0051897241875367142,True
2.015931722047072,0.0033059588394895884,y - x - x*x*y,21.74506671886569,,,,0,0.0055897241875367152,True
2.0241966191457963,0.0074384073888515735,x*x,6.6859517687016679,1.0257735714455299e-05,0.00092727546527659598,2.0000000000000007e-08,0,0.00093755320099105164,True
2.0241966191457963,0.0074384073888515735,(x*x)*y,30.039151892164277,0.0079978661607595283,0.004016436818582385,9.4197585209840962e-08,0,0.012014397176927125,True
2.0241966191457963,0.0074384073888515735,y - x - x*x*y,23.328146746936024,,,,0,0.012414397176927126,True
2.0241966191457963,0.0074384073888515735,x*x,6.6859517687016679,1.0257735714455299e-05,0.00092727546527659598,2.0000000000000007e-08,0,0.00093755320099105164,True
2.0241966191457963,0.0074384073888515735,(x*x)*y,30.039151892164277,0.0079978661607595283,0.004016436818582385,9.4197585209840962e-08,0,0.012014397176927125,True
2.0241966191457963,0.0074384073888515735,y - x - x*x*y,23.328146746936024,,,,0,0.012414397176927126,True
2.0241966191457963,0.0037192036944257868,x*x,6.5869647739079635,1.2495299316212179e-06,0.00092396812000009672,2.0000000000000007e-08,0,0.00092523764993171834,True
2.0241966191457963,0.0037192036944257868,(x*x)*y,29.33007284979595,0.0019135482510886748,0.0039280905252691636,9.2579497515821387e-08,0,0.0058417313558553575,True
2.0241966191457963,0.0037192036944257868,y - x - x*x*y,22.721373954518949,,,,0,0.0062417313558553586,True
2.0334946283818605,0.0083682083124580198,x*x,6.8262901516939802,1.6107740560741054e-05,0.00093327761756061716,2.0000000000000007e-08,0,0.00094940535812135848,True
2.0334946283818605,0.0083682083124580198,(x*x)*y,31.599077814181989,0.011464777116399627,0.004167311511240091,9.5641264773964147e-08,0,0.0156321842689045,True
2.0334946283818605,0.0083682083124580198,y - x - x*x*y,24.637933218555101,,,,0,0.016032184268904504,True
2.0334946283818605,0.0083682083124580198,x*x,6.8262901516939802,1.6107740560741054e-05,0.00093327761756061716,2.0000000000000007e-08,0,0.00094940535812135848,True
2.0334946283818605,0.0083682083124580198,(x*x)*y,31.599077814181989,0.011464777116399627,0.004167311511240091,9.5641264773964147e-08,0,0.0156321842689045,True
2.0334946283818605,0.0083682083124580198,y - x - x*x*y,24.637933218555101,,,,0,0.016032184268904504,True
2.0334946283818605,0.0041841041562290099,x*x,6.7102733028519124,1.9560531527875853e-06,0.00092939259215660014,2.0000000000000007e-08,0,0.00093136864530938808,True
2.0334946283818605,0.0041841041562290099,(x*x)*y,30.74601282242639,0.0027290938645150591,0.0040497622153509881,9.3225250580364989e-08,0,0.0067789493051166284,True
2.0334946283818605,0.0041841041562290099,y - x - x*x*y,23.905922866448083,,,,0,0.0071789493051166295,True
2.0376787325380894,0.0062761562343435148,x*x,6.820715383696526,6.9853285062940319e-06,0.00093372223384397359,2.0000000000000007e-08,0,0.00094072756235026795,True
2.0376787325380894,0.0062761562343435148,(x*x)*y,31.813024686083036,0.0066302751229452405,0.0041555281423069921,9.4384878301182432e-08,0,0.010785897650130537,True
2.0376787325380894,0.0062761562343435148,y - x - x*x*y,24.808967353336431,,,,0,0.011185897650130538,True
2.0376787325380894,0.0062761562343435148,x*x,6.820715383696526,6.9853285062940319e-06,0.00093372223384397359,2.0000000000000007e-08,0,0.00094072756235026795,True
2.0376787325380894,0.0062761562343435148,(x*x)*y,31.813024686083036,0.0066302751229452405,0.0041555281423069921,9.4384878301182432e-08,0,0.010785897650130537,True
2.0376787325380894,0.0062761562343435148,y - x - x*x*y,24.808967353336431,,,,0,0.011185897650130538,True
2.0376787325380894,0.0031380781171717574,x*x,6.732863276812922,8.5433439376546945e-07,0.00093078054653347676,2.0000000000000007e-08,0,0.00093165488092724258,True
2.0376787325380894,0.0031380781171717574,(x*x)*y,31.162488413494398,0.0015974353144527821,0.0040812078213263584,9.3204768088873382e-08,0,0.0056787363405472321,True
2.0376787325380894,0.0031380781171717574,y - x - x*x*y,24.250212209382749,,,,0,0.0060787363405472332,True
2.0408168106552611,0.0047071171757576361,x*x,6.8163580963431398,3.0093722731338465e-06,0.00093406927052278629,2.0000000000000007e-08,0,0.00093709864279592047,True
2.0408168106552611,0.0047071171757576361,(x*x)*y,31.977046681901985,0.0038091393101810167,0.0041562447712353455,9.3847066202569843e-08,0,0.0079654779284825689,True
2.0408168106552611,0.0047071171757576361,y - x - x*x*y,24.940071006394913,,,,0,0.00836547792848257,True
2.0455239278310189,0.0070606757636364542,x*x,6.9457047409397576,1.0832632874871078e-05,0.00093917759992351128,2.0000000000000007e-08,0,0.0009500302327983826,True
2.0455239278310189,0.0070606757636364542,(x*x)*y,33.256487013530325,0.0093520222055678559,0.0042889065779774796,9.5490781461951246e-08,0,0.013641024274326801,True
2.0455239278310189,0.0070606757636364542,y - x - x*x*y,26.026191226672864,,,,0,0.014041024274326802,True
2.0455239278310189,0.0070606757636364542,x*x,6.9457047409397576,1.0832632874871078e-05,0.00093917759992351128,2.0000000000000007e-08,0,0.0009500302327983826,True
2.0455239278310189,0.0070606757636364542,(x*x)*y,33.256487013530325,0.0093520222055678559,0.0042889065779774796,9.5490781461951246e-08,0,0.013641024274326801,True
2.0455239278310189,0.0070606757636364542,y - x - x*x*y,26.026191226672864,,,,0,0.014041024274326802,True
2.0455239278310189,0.0035303378818182271,x*x,6.8432612409342708,1.321372271640304e-06,0.00093574203322524269,2.0000000000000007e-08,0,0.00093708340549688337,True
2.0455239278310189,0.0035303378818182271,(x*x)*y,32.480141136142969,0.0022434174785431289,0.0041926521513626375,9.3769772717202019e-08,0,0.0064361633996784864,True
2.0455239278310189,0.0035303378818182271,y - x - x*x*y,25.357774283450379,,,,0,0.0068361633996784875,True
2.049054265712837,0.0052955068227273404,x*x,6.9411728020170154,4.6829076311663403e-06,0.00093962894993400556,2.0000000000000007e-08,0,0.00094433185756517227,True
2.049054265712837,0.0052955068227273404,(x*x)*y,33.459656102291547,0.0053926709757379544,0.0042850875920003861,9.4648867272570739e-08,0,0.0096778532166056155,True
2.049054265712837,0.0052955068227273404,y - x - x*x*y,26.189955429500078,,,,0,0.010077853216605617,True
2.0543497725355642,0.0079432602340910111,x*x,7.0935875235559056,1.7013143325272452e-05,0.00094569411906986385,2.0000000000000007e-08,0,0.00096272726239513657,True
2.0543497725355642,0.0079432602340910111,(x*x)*y,35.008995226849841,0.013401498209159519,0.0044557040966707855,9.7045517822981502e-08,0,0.017857299351348135,True
2.0543497725355642,0.0079432602340910111,y - x - x*x*y,27.509737997721725,,,,0,0.018257299351348139,True
2.0543497725355642,0.0079432602340910111,x*x,7.0935875235559056,1.7013143325272452e-05,0.00094569411906986385,2.0000000000000007e-08,0,0.00096272726239513657,True
2.0543497725355642,0.0079432602340910111,(x*x)*y,35.008995226849841,0.013401498209159519,0.0044557040966707855,9.7045517822981502e-08,0,0.017857299351348135,True
2.0543497725355642,0.0079432602340910111,y - x - x*x*y,27.509737997721725,,,,0,0.018257299351348139,True
2.0543497725355642,0.0039716301170455055,x*x,6.9734635504129097,2.0691250987861042e-06,0.00094166007212516433,2.0000000000000007e-08,0,0.00094374919722395073,True
2.0543497725355642,0.0039716301170455055,(x*x)*y,34.07392096376055,0.0031993436533454787,0.0043270484325720242,9.4472336760855764e-08,0,0.0075264865582542655,True
2.0543497725355642,0.0039716301170455055,y - x - x*x*y,26.702459866399479,,,,0,0.0079264865582542674,True
2.0583214026526098,0.0059574451755682583,x*x,7.0890132453625672,7.3851034086821456e-06,0.00094628427483301923,2.0000000000000007e-08,0,0.00095368937824170171,True
2.0583214026526098,0.0059574451755682583,(x*x)*y,35.264121874082946,0.0077623821833925155,0.0044432394420794866,9.5713028885057766e-08,0,0.012205717338500892,True
2.0583214026526098,0.0059574451755682583,y - x - x*x*y,27.717272314026502,,,,0,0.012605717338500893,True
2.0583214026526098,0.0059574451755682583,x*x,7.0890132453625672,7.3851034086821456e-06,0.00094628427483301923,2.0000000000000007e-08,0,0.00095368937824170171,True
2.0583214026526098,0.0059574451755682583,(x*x)*y,35.264121874082946,0.0077623821833925155,0.0044432394420794866,9.5713028885057766e-08,0,0.012205717338500892,True
2.0583214026526098,0.0059574451755682583,y - x - x*x*y,27.717272314026502,,,,0,0.012605717338500893,True
2.0583214026526098,0.0029787225877841291,x*x,6.9980215533947643,9.0425809315955389e-07,0.0009432293018847562,2.0000000000000007e-08,0,0.00094415355997791602,True
2.0583214026526098,0.0029787225877841291,(x*x)*y,34.550326731166869,0.0018742889718651884,0.0043623437971230476,9.4458639744658494e-08,0,0.0062367272276279825,True
2.0583214026526098,0.0029787225877841291,y - x - x*x*y,27.100420905624251,,,,0,0.0066367272276279836,True
2.0613001252403937,0.0044680838816761933,x*x,7.0853935563243216,3.1839100914876674e-06,0.00094674081738131428,2.0000000000000007e-08,0,0.00094994472747280225,True
2.0613001252403937,0.0044680838816761933,(x*x)*y,35.459414217330512,0.0044647710933339068,0.0044446326350474005,9.5145684362867818e-08,0,0.0089094988740656723,True
2.0613001252403937,0.0044680838816761933,y - x - x*x*y,27.876099929359039,,,,0,0.0093094988740656734,True
2.0657682091220702,0.0067021258225142899,x*x,7.2207539932723206,1.1454150632038875e-05,0.00095218871907079951,2.0000000000000007e-08,0,0.00096366286970283872,True
2.0657682091220702,0.0067021258225142899,(x*x)*y,36.887704456534586,0.010945620657315054,0.0045906549230677824,9.6903981383933449e-08,0,0.015536372484364224,True
2.0657682091220702,0.0067021258225142899,y - x - x*x*y,29.097547457670654,,,,0,0.01593637248436423,True
2.0657682091220702,0.0067021258225142899,x*x,7.2207539932723206,1.1454150632038875e-05,0.00095218871907079951,2.0000000000000007e-08,0,0.00096366286970283872,True
2.0657682091220702,0.0067021258225142899,(x*x)*y,36.887704456534586,0.010945620657315054,0.0045906549230677824,9.6903981383933449e-08,0,0.015536372484364224,True
2.0657682091220702,0.0067021258225142899,y - x - x*x*y,29.097547457670654,,,,0,0.01593637248436423,True
2.0657682091220702,0.003351062911257145,x*x,7.1146066192105737,1.3989439933083569e-06,0.00094862203318931923,2.0000000000000007e-08,0,0.00095004097718262787,True
2.0657682091220702,0.003351062911257145,(x*x)*y,36.035017667303784,0.0026320493858722669,0.0044854583760992675,9.5071785326418936e-08,0,0.0071176028337568637,True
2.0657682091220702,0.003351062911257145,y - x - x*x*y,28.358929074818359,,,,0,0.0075176028337568647,True
2.0691192720333271,0.0050265943668857177,x*x,7.2170914374829946,4.9555955220163385e-06,0.00095276610299128343,2.0000000000000007e-08,0,0.00095774169851330006,True
2.0691192720333271,0.0050265943668857177,(x*x)*y,37.129151937316557,0.0063197729640143774,0.0045869825993671252,9.6011855828680076e-08,0,0.010906851575237336,True
2.0691192720333271,0.0050265943668857177,y - x - x*x*y,29.295392535794218,,,,0,0.011306851575237337,True
2.0691192720333271,0.0050265943668857177,x*x,7.2170914374829946,4.9555955220163385e-06,0.00095276610299128343,2.0000000000000007e-08,0,0.00095774169851330006,True
2.0691192720333271,0.0050265943668857177,(x*x)*y,37.129151937316557,0.0063197729640143774,0.0045869825993671252,9.6011855828680076e-08,0,0.010906851575237336,True
2.0691192720333271,0.0050265943668857177,y - x - x*x*y,29.295392535794218,,,,0,0.011306851575237337,True
2.0691192720333271,0.0025132971834428588,x*x,7.1367798491246752,6.087226870663353e-07,0.0009500683205304392,2.0000000000000007e-08,0,0.00095069704321750577,True
2.0691192720333271,0.0025132971834428588,(x*x)*y,36.479457175603606,0.0015343466325797933,0.0045189269568204331,9.5099572408059228e-08,0,0.0060533686889726376,True
2.0691192720333271,0.0025132971834428588,y - x - x*x*y,28.732118527886648,,,,0,0.0064533686889726386,True
2.0716325692167699,0.003769945775164288,x*x,7.2141946183948313,2.1310274609704923e-06,0.00095320973542676051,2.0000000000000007e-08,0,0.00095536076288773133,True
2.0716325692167699,0.003769945775164288,(x*x)*y,37.313354093894461,0.0036260662966068492,0.0045918201657493898,9.5639953211040287e-08,0,0.0082179821023094547,True
2.0716325692167699,0.003769945775164288,y - x - x*x*y,29.446296660241948,,,,0,0.0086179821023094558,True
2.075402514991934,0.0056549186627464325,x*x,7.3336170382661701,7.6000003830736651e-06,0.00095805939853757429,2.0000000000000007e-08,0,0.00096567939892064825,True
2.075402514991934,0.0056549186627464325,(x*x)*y,38.615594032863385,0.0087838977218441441,0.0047169153393819378,9.6934797212120031e-08,0,0.013500909996023295,True
2.075402514991934,0.0056549186627464325,y - x - x*x*y,30.563731570670068,,,,0,0.013900909996023296,True
2.075402514991934,0.0056549186627464325,x*x,7.3336170382661701,7.6000003830736651e-06,0.00095805939853757429,2.0000000000000007e-08,0,0.00096567939892064825,True
2.075402514991934,0.0056549186627464325,(x*x)*y,38.615594032863385,0.0087838977218441441,0.0047169153393819378,9.6934797212120031e-08,0,0.013500909996023295,True
2.075402514991934,0.0056549186627464325,y - x - x*x*y,30.563731570670068,,,,0,0.013900909996023296,True
2.075402514991934,0.0028274593313732162,x*x,7.2403650384058391,9.3154312059446215e-07,0.00095492564912695469,2.0000000000000007e-08,0,0.00095587719224754953,True
2.075402514991934,0.0028274593313732162,(x*x)*y,37.845304915025046,0.002125141228606573,0.0046305726919023361,9.5633848143598461e-08,0,0.0067558095543570557,True
2.075402514991934,0.0028274593313732162,y - x - x*x*y,29.894548700693999,,,,0,0.0071558095543570567,True
2.0782299743233072,0.0042411889970598244,x*x,7.3306736340838388,3.2779956023638639e-06,0.00095860727448919048,2.0000000000000007e-08,0,0.00096190527009155469,True
2.0782299743233072,0.0042411889970598244,(x*x)*y,38.840285744439818,0.0050562732435143927,0.0047190958381437128,9.6351660107268079e-08,0,0.0097754654333182152,True
2.0782299743233072,0.0042411889970598244,y - x - x*x*y,30.748951742125225,,,,0,0.010175465433318216,True
2.082471163320367,0.006361783495589737,x*x,7.4705601354781797,1.1782152027907109e-05,0.00096431257727693355,2.0000000000000007e-08,0,0.00097611472930484106,True
2.082471163320367,0.006361783495589737,(x*x)*y,40.403374038971272,0.012373970438933202,0.0048764076347358933,9.8184345884063701e-08,0,0.017250476258014982,True
2.082471163320367,0.006361783495589737,y - x - x*x*y,32.094109024544224,,,,0,0.017650476258014986,True
2.082471163320367,0.006361783495589737,x*x,7.4705601354781797,1.1782152027907109e-05,0.00096431257727693355,2.0000000000000007e-08,0,0.00097611472930484106,True
2.082471163320367,0.006361783495589737,(x*x)*y,40.403374038971272,0.012373970438933202,0.0048764076347358933,9.8184345884063701e-08,0,0.017250476258014982,True
2.082471163320367,0.006361783495589737,y - x - x*x*y,32.094109024544224,,,,0,0.017650476258014986,True
2.082471163320367,0.0031808917477948685,x*x,7.3617653443173872,1.4406678093868269e-06,0.00096065581789618224,2.0000000000000007e-08,0,0.00096211648570556946,True
2.082471163320367,0.0031808917477948685,(x*x)*y,39.48280503531516,0.0029820342915732058,0.0047638894268842123,9.6283732252503974e-08,0,0.0077460200021896722,True
2.082471163320367,0.0031808917477948685,y - x - x*x*y,31.292531107961022,,,,0,0.0081460200021896741,True
2.0856520550681616,0.0047713376216923023,x*x,7.4676875744396121,5.0999373343817435e-06,0.00096499424816075046,2.0000000000000007e-08,0,0.0009701141854951326,True
2.0856520550681616,0.0047713376216923023,(x*x)*y,40.680622608616282,0.0071505268539875074,0.0048731569700662513,9.7264505131133309e-08,0,0.012023781088558894,True
2.0856520550681616,0.0047713376216923023,y - x - x*x*y,32.324217175774287,,,,0,0.012423781088558895,True
2.0856520550681616,0.0047713376216923023,x*x,7.4676875744396121,5.0999373343817435e-06,0.00096499424816075046,2.0000000000000007e-08,0,0.0009701141854951326,True
2.0856520550681616,0.0047713376216923023,(x*x)*y,40.680622608616282,0.0071505268539875074,0.0048731569700662513,9.7264505131133309e-08,0,0.012023781088558894,True
2.0856520550681616,0.0047713376216923023,y - x - x*x*y,32.324217175774287,,,,0,0.012423781088558895,True
2.0856520550681616,0.0023856688108461511,x*x,7.385359338790809,6.2699842109522395e-07,0.00096222825753967999,2.0000000000000007e-08,0,0.00096287525596077544,True
2.0856520550681616,0.0023856688108461511,(x*x)*y,39.978775213529936,0.0017389121596758826,0.004800578720811269,9.6319318275469692e-08,0,0.0065395871998054295,True
2.0856520550681616,0.0023856688108461511,y - x - x*x*y,31.712547717236674,,,,0,0.0069395871998054305,True
2.0880377238790078,0.0035785032162692267,x*x,7.4653764395277369,2.1938762277965753e-06,0.00096551617787959086,2.0000000000000007e-08,0,0.00096773005410738771,True
2.0880377238790078,0.0035785032162692267,(x*x)*y,40.891931191307997,0.0041053254409401992,0.0048789791894412165,9.6883563228693045e-08,0,0.0089844015139446485,True
2.0880377238790078,0.0035785032162692267,y - x - x*x*y,32.49955655932424,,,,0,0.0093844015139446495,True
2.0916162270952769,0.0053677548244038401,x*x,7.588795005673135,7.8182020300068346e-06,0.000970587230639338,2.0000000000000007e-08,0,0.00097842543266934523,True
2.0916162270952769,0.0053677548244038401,(x*x)*y,42.317810523577776,0.0099299658116341616,0.0050136840854795349,9.8232926283186513e-08,0,0.014943748130039984,True
2.0916162270952769,0.0053677548244038401,y - x - x*x*y,33.730827151578346,,,,0,0.015343748130039985,True
2.0916162270952769,0.0053677548244038401,x*x,7.588795005673135,7.8182020300068346e-06,0.000970587230639338,2.0000000000000007e-08,0,0.00097842543266934523,True
2.0916162270952769,0.0053677548244038401,(x*x)*y,42.317810523577776,0.0099299658116341616,0.0050136840854795349,9.8232926283186513e-08,0,0.014943748130039984,True
2.0916162270952769,0.0053677548244038401,y - x - x*x*y,33.730827151578346,,,,0,0.015343748130039985,True
2.0916162270952769,0.00268387741220192,x*x,7.4931942365679891,9.5921384804839238e-07,0.00096737568409870154,2.0000000000000007e-08,0,0.00096835489794675031,True
2.0916162270952769,0.00268387741220192,(x*x)*y,41.485399699886642,0.0024068210768651162,0.0049214348945960523,9.6884558506958333e-08,0,0.0073283528560196777,True
2.0916162270952769,0.00268387741220192,y - x - x*x*y,33.003886756827882,,,,0,0.0077283528560196787,True
2.0943001045074787,0.0040258161183028803,x*x,7.5865321566423276,3.3734143124653785e-06,0.00097122429731681887,2.0000000000000007e-08,0,0.00097461771162928458,True
2.0943001045074787,0.0040258161183028803,(x*x)*y,42.575160097350327,0.0057199299432453025,0.005016680729388481,9.7633149208699835e-08,0,0.010736708305782995,True
2.0943001045074787,0.0040258161183028803,y - x - x*x*y,33.945699830029376,,,,0,0.011136708305782997,True
2.0983259206257814,0.0060387241774543209,x*x,7.7310864199383031,1.2114810289144722e-05,0.00097718219015571609,2.0000000000000007e-08,0,0.00098931700044486157,True
2.0983259206257814,0.0060387241774543209,(x*x)*y,44.286944889518111,0.013974633690261423,0.0051861778621755811,9.9540863575023997e-08,0,0.019160911093300585,True
2.0983259206257814,0.0060387241774543209,y - x - x*x*y,35.428327180064251,,,,0,0.01956091109330059,True
2.0983259206257814,0.0060387241774543209,x*x,7.7310864199383031,1.2114810289144722e-05,0.00097718219015571609,2.0000000000000007e-08,0,0.00098931700044486157,True
2.0983259206257814,0.0060387241774543209,(x*x)*y,44.286944889518111,0.013974633690261423,0.0051861778621755811,9.9540863575023997e-08,0,0.019160911093300585,True
2.0983259206257814,0.0060387241774543209,y - x - x*x*y,35.428327180064251,,,,0,0.01956091109330059,True
2.0983259206257814,0.0030193620887271604,x*x,7.6195424235727076,1.482927466428671e-06,0.00097343653201556154,2.0000000000000007e-08,0,0.00097493945948199051,True
2.0983259206257814,0.0030193620887271604,(x*x)*y,43.291758352247278,0.0033746148367012957,0.0050657216410354552,9.7570564182056842e-08,0,0.008440434048300938,True
2.0983259206257814,0.0030193620887271604,y - x - x*x*y,34.557024888202584,,,,0,0.0088404340483009391,True
2.1013452827145085,0.0045290431330907406,x*x,7.7290085217930562,5.2461296769475191e-06,0.00097796562329553554,2.0000000000000007e-08,0,0.00098323175297248384,True
2.1013452827145085,0.0045290431330907406,(x*x)*y,44.60393906005104,0.0080815332285518165,0.0051833387250242004,9.8592135890564446e-08,0,0.013264970545711911,True
2.1013452827145085,0.0045290431330907406,y - x - x*x*y,35.694530390346159,,,,0,0.013664970545711912,True
2.1013452827145085,0.0045290431330907406,x*x,7.7290085217930562,5.2461296769475191e-06,0.00097796562329553554,2.0000000000000007e-08,0,0.00098323175297248384,True
2.1013452827145085,0.0045290431330907406,(x*x)*y,44.60393906005104,0.0080815332285518165,0.0051833387250242004,9.8592135890564446e-08,0,0.013264970545711911,True
2.1013452827145085,0.0045290431330907406,y - x - x*x*y,35.694530390346159,,,,0,0.013664970545711912,True
2.1013452827145085,0.0022645215665453703,x*x,7.6445871984574003,6.4549075331424469e-07,0.00097513234853836036,2.0000000000000007e-08,0,0.00097579783929167493,True
2.1013452827145085,0.0022645215665453703,(x*x)*y,43.84476511701056,0.0019683300500016173,0.0051058612242669953,9.7613560210107775e-08,0,0.0070742888878288241,True
2.1013452827145085,0.0022645215665453703,y - x - x*x*y,35.029178776510484,,,,0,0.0074742888878288252,True
2.1036098042810538,0.0033967823498180557,x*x,7.7272865724105193,2.2574673118775618e-06,0.00097856394793404593,2.0000000000000007e-08,0,0.00098084141524592433,True
2.1036098042810538,0.0033967823498180557,(x*x)*y,44.845337984848875,0.0046424330957198822,0.0051901960306080458,9.8201581196054216e-08,0,0.0098327273279091264,True
2.1036098042810538,0.0033967823498180557,y - x - x*x*y,35.897125090138694,,,,0,0.010232727327909127,True
2.107006586630872,0.0050951735247270835,x*x,7.8548230238861452,8.0389630607055631e-06,0.00098385205224937617,2.0000000000000007e-08,0,0.00099191101531008246,True
2.107006586630872,0.0050951735247270835,(x*x)*y,46.407543132135807,0.011213029435804074,0.005335263075874474,9.9605697203128359e-08,0,0.016548392117375757,True
2.107006586630872,0.0050951735247270835,y - x - x*x*y,37.254766148671941,,,,0,0.016948392117375762,True
2.107006586630872,0.0050951735247270835,x*x,7.8548230238861452,8.0389630607055631e-06,0.00098385205224937617,2.0000000000000007e-08,0,0.00099191101531008246,True
2.107006586630872,0.0050951735247270835,(x*x)*y,46.407543132135807,0.011213029435804074,0.005335263075874474,9.9605697203128359e-08,0,0.016548392117375757,True
2.107006586630872,0.0050951735247270835,y - x - x*x*y,37.254766148671941,,,,0,0.016948392117375762,True
2.107006586630872,0.0025475867623635418,x*x,7.7567858738942359,9.8717985645141312e-07,0.0009805638052055375,2.0000000000000007e-08,0,0.00098157098506198963,True
2.107006586630872,0.0025475867623635418,(x*x)*y,45.506869974588071,0.0027224261449574363,0.0052366166690516911,9.8209192598378628e-08,0,0.0079591410232017299,True
2.107006586630872,0.0025475867623635418,y - x - x*x*y,36.46370661559218,,,,0,0.008359141023201731,True
2.1095541733932355,0.0038213801435453129,x*x,7.8532445283373766,3.469842429090856e-06,0.00098457608455575674,2.0000000000000007e-08,0,0.00098806592698484825,True
2.1095541733932355,0.0038213801435453129,(x*x)*y,46.701126090494633,0.0064629251815465586,0.0053391055066828782,9.8988507062410631e-08,0,0.011802129676736503,True
2.1095541733932355,0.0038213801435453129,y - x - x*x*y,37.502358602514938,,,,0,0.012202129676736504,True
2.1095541733932355,0.0038213801435453129,x*x,7.8532445283373766,3.469842429090856e-06,0.00098457608455575674,2.0000000000000007e-08,0,0.00098806592698484825,True
2.1095541733932355,0.0038213801435453129,(x*x)*y,46.701126090494633,0.0064629251815465586,0.0053391055066828782,9.8988507062410631e-08,0,0.011802129676736503,True
2.1095541733932355,0.0038213801435453129,y - x - x*x*y,37.502358602514938,,,,0,0.012202129676736504,True
