backend_lane,dense_kernel_s,device_to_host_s,device_transfer_count,h_attempted,host_to_device_s,segment_index,t_before,total_wall_s
hybrid_dense_core,0.14905406499747187,0.0,0,0.01,0.0,0,0.0,0.24181099404813722
hybrid_dense_core,0.13294204702833667,0.0,0,0.01,0.0,1,0.01,0.33679347595898435
hybrid_dense_core,0.13283488200977445,0.0,0,0.01,0.0,2,0.02,0.41444148001028225
hybrid_dense_core,0.13264703698223457,0.0,0,0.01,0.0,3,0.03,0.4202854589675553
hybrid_dense_core,0.13560242898529395,0.0,0,0.01,0.0,4,0.04,0.444218517979607
hybrid_dense_core,0.1328950899769552,0.0,0,0.01,0.0,5,0.05,0.4478941489942372
hybrid_dense_core,0.17354304797481745,0.0,0,0.01,0.0,6,0.06,0.5013585080159828
hybrid_dense_core,0.1359801910002716,0.0,0,0.01,0.0,7,0.07,0.4630014270078391
hybrid_dense_core,0.13263240800006315,0.0,0,0.01,0.0,8,0.08,0.467493390024174
hybrid_dense_core,0.13449190196115524,0.0,0,0.01,0.0,9,0.09,0.4681607829988934
hybrid_dense_core,0.13406458898680285,0.0,0,0.01,0.0,10,0.1,0.4673801210010424
hybrid_dense_core,0.1351801619748585,0.0,0,0.01,0.0,11,0.11,0.4676233119680546
hybrid_dense_core,0.13332290796097368,0.0,0,0.01,0.0,12,0.12,0.47387614799663424
hybrid_dense_core,0.13797148899175227,0.0,0,0.01,0.0,13,0.13,0.4799949629814364
hybrid_dense_core,0.13311051996424794,0.0,0,0.01,0.0,14,0.14,0.479046574968379
hybrid_dense_core,0.1332212280249223,0.0,0,0.01,0.0,15,0.15,0.48326861998066306
hybrid_dense_core,0.13360337197082117,0.0,0,0.01,0.0,16,0.16,0.48369283601641655
hybrid_dense_core,0.1337129520252347,0.0,0,0.01,0.0,17,0.17,0.49281710298964754
hybrid_dense_core,0.13325777894351631,0.0,0,0.01,0.0,18,0.18,0.49049649498192593
hybrid_dense_core,0.13633130298694596,0.0,0,0.01,0.0,19,0.19,0.4955413760035299
hybrid_dense_core,0.1334064049879089,0.0,0,0.01,0.0,20,0.2,0.4973048729589209
hybrid_dense_core,0.1335087270126678,0.0,0,0.01,0.0,21,0.21,0.510492678033188
hybrid_dense_core,0.17763795499922708,0.0,0,0.01,0.0,22,0.22,0.5566890970221721
hybrid_dense_core,0.13291313004447147,0.0,0,0.01,0.0,23,0.23,0.5055617159814574
hybrid_dense_core,0.13307794998399913,0.0,0,0.01,0.0,24,0.24,0.5069243849720806
hybrid_dense_core,0.13348055101232603,0.0,0,0.01,0.0,25,0.25,0.5144621660001576
hybrid_dense_core,0.13338514999486506,0.0,0,0.01,0.0,26,0.26,0.509732160018757
hybrid_dense_core,0.13405361998593435,0.0,0,0.01,0.0,27,0.27,0.5066574820084497
hybrid_dense_core,0.13323619699804112,0.0,0,0.01,0.0,28,0.28,0.5107272040331736
hybrid_dense_core,0.13888607296394184,0.0,0,0.01,0.0,29,0.29,0.5163994169561192
hybrid_dense_core,0.13324188103433698,0.0,0,0.01,0.0,30,0.3,0.5025177240022458
hybrid_dense_core,0.13384950801264495,0.0,0,0.01,0.0,31,0.31,0.4916704719653353
hybrid_dense_core,0.1347318299813196,0.0,0,0.01,0.0,32,0.32,0.4998157299705781
hybrid_dense_core,0.13523779099341482,0.0,0,0.01,0.0,33,0.33,0.5041165029979311
hybrid_dense_core,0.13499837700510398,0.0,0,0.01,0.0,34,0.34,0.5027974569820799
hybrid_dense_core,0.1332035680534318,0.0,0,0.01,0.0,35,0.35000000000000003,0.4962231869576499
hybrid_dense_core,0.13569547899533063,0.0,0,0.01,0.0,36,0.36,0.4912787589710206
hybrid_dense_core,0.13393582397839054,0.0,0,0.01,0.0,37,0.37,0.5072240949957632
hybrid_dense_core,0.13468599104089662,0.0,0,0.01,0.0,38,0.38,0.5059637409867719
hybrid_dense_core,0.13362720602890477,0.0,0,0.01,0.0,39,0.39,0.5065515220048837
hybrid_dense_core,0.134253705968149,0.0,0,0.01,0.0,40,0.4,0.5076182589982636
hybrid_dense_core,0.13362630998017266,0.0,0,0.01,0.0,41,0.41000000000000003,0.5137168630026281
hybrid_dense_core,0.13430562301073223,0.0,0,0.01,0.0,42,0.42,0.5102665760205127
hybrid_dense_core,0.1336372349760495,0.0,0,0.01,0.0,43,0.43,0.5101869039935991
hybrid_dense_core,0.13332553999498487,0.0,0,0.01,0.0,44,0.44,0.5089425750193186
hybrid_dense_core,0.1333004479529336,0.0,0,0.01,0.0,45,0.45,0.5167786419624463
hybrid_dense_core,0.135993343021255,0.0,0,0.01,0.0,46,0.46,0.5105263600125909
hybrid_dense_core,0.1331239439896308,0.0,0,0.01,0.0,47,0.47000000000000003,0.5097832489991561
hybrid_dense_core,0.13321453297976404,0.0,0,0.01,0.0,48,0.48,0.5095013469690457
hybrid_dense_core,0.13333607802633196,0.0,0,0.01,0.0,49,0.49,0.5191414650180377
hybrid_dense_core,0.13447331596398726,0.0,0,0.01,0.0,50,0.5,0.5078480750089511
hybrid_dense_core,0.13328162400284782,0.0,0,0.01,0.0,51,0.51,0.5094680219772272
hybrid_dense_core,0.1343823210336268,0.0,0,0.01,0.0,52,0.52,0.4995026189717464
hybrid_dense_core,0.1336193530005403,0.0,0,0.01,0.0,53,0.53,0.5117294689989649
hybrid_dense_core,0.14515688800020143,0.0,0,0.01,0.0,54,0.54,0.5218133680173196
hybrid_dense_core,0.19462078996002674,0.0,0,0.01,0.0,55,0.55,0.5699131849687546
hybrid_dense_core,0.13388861197745427,0.0,0,0.01,0.0,56,0.56,0.5087811420089565
hybrid_dense_core,0.13571990898344666,0.0,0,0.01,0.0,57,0.5700000000000001,0.5197732350206934
hybrid_dense_core,0.13531093602068722,0.0,0,0.01,0.0,58,0.58,0.5171754659968428
hybrid_dense_core,0.13390243100002408,0.0,0,0.01,0.0,59,0.59,0.516146487032529
hybrid_dense_core,0.13357822195393965,0.0,0,0.01,0.0,60,0.6,0.5129362779553048
hybrid_dense_core,0.13367092801490799,0.0,0,0.01,0.0,61,0.61,0.5074573769816197
hybrid_dense_core,0.13536045799264684,0.0,0,0.01,0.0,62,0.62,0.5167865980183706
hybrid_dense_core,0.13378475396893919,0.0,0,0.01,0.0,63,0.63,0.5120837459689938
hybrid_dense_core,0.1341791509767063,0.0,0,0.01,0.0,64,0.64,0.5121137539972551
hybrid_dense_core,0.135643276036717,0.0,0,0.01,0.0,65,0.65,0.5142972799949348
hybrid_dense_core,0.13391815999057144,0.0,0,0.01,0.0,66,0.66,0.5084951770259067
hybrid_dense_core,0.13426294300006703,0.0,0,0.01,0.0,67,0.67,0.5110185300000012
hybrid_dense_core,0.13379297003848478,0.0,0,0.01,0.0,68,0.68,0.5111407630029134
hybrid_dense_core,0.13436252198880538,0.0,0,0.01,0.0,69,0.6900000000000001,0.5031761600403115
