run_id,segment_index,t_hi,reset_box_width_x,reset_box_width_y,reset_box_width_sum,endpoint_tm_width_x,endpoint_tm_width_y,endpoint_tm_width_sum,inserted_endpoint_width_x,inserted_endpoint_width_y,inserted_endpoint_width_sum,insertion_truncation_width_x,insertion_truncation_width_y,insertion_truncation_width_sum,insertion_cutoff_width_x,insertion_cutoff_width_y,insertion_cutoff_width_sum,picard_target_residual_width_x,picard_target_residual_width_y,picard_target_residual_width_sum,ordinary_remainder_range_width_x,ordinary_remainder_range_width_y,ordinary_remainder_range_width_sum,normalized_right_map_range_width_x,normalized_right_map_range_width_y,normalized_right_map_range_width_sum,output_range_width_x,output_range_width_y,output_range_width_sum,scale_x,scale_y,terms_before_insertion_truncation,terms_after_insertion,dominant_component,dominant_dimension,nearest_flowstar_width_ratio
flowstar_style_o6_candidate8_output6_insert,10,0.79999999999999993,0.10817844750011441,0.19295614752818363,0.30113459502829804,0.14753346545783064,0.19480430700740134,0.342337772465232,,,0.28677236488448365,,,8.970778291459855e-09,,,9.8813129168249309e-324,2.0098921456320277e-05,0.00012346308493686804,0.00014356200639318833,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.28677236488448365,,,0.0014412192408048512,0.054089223750056231,0.096478073764091704,990,54,normalized_right_map,y,0.53766350354779813
flowstar_style_o6_candidate8_output6_insert,11,0.89999999999999991,0.09491823862403681,0.14721802726624045,0.24213626589027726,0.12518526976740918,0.14997501341762554,0.27516028318503472,,,0.22837871610723248,,,1.3884647138326221e-08,,,9.8813129168249309e-324,2.0047027833958232e-05,0.00012445414481402454,0.00014450117264798277,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.22837871610723248,,,0.0014941345874114732,0.047459119312017649,0.073609013633120043,990,54,normalized_right_map,y,0.57400804141347073
flowstar_style_o6_candidate8_output6_insert,12,0.99999999999999989,0.085224382314795122,0.11320718618579129,0.19843156850058641,0.10813732453467084,0.11901295465340439,0.22715027918807523,,,0.18507024882632267,,,1.966108352983093e-08,,,9.8813129168249309e-324,2.0025105052237619e-05,0.00012404161896812795,0.00014406672402036557,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.18507024882632267,,,0.0015826508289226453,0.042612191157396929,0.056603593092895498,990,54,normalized_right_map,y,0.56344532736114761
flowstar_style_o6_candidate8_output6_insert,13,1.0999999999999999,0.078300830228854146,0.089639339635533166,0.16794016986438731,0.095597912079978586,0.095432902640225359,0.19103081472020395,,,0.15471024457539892,,,2.5640547709497867e-08,,,9.8813129168249309e-324,2.0012696762539898e-05,0.00012253191512698726,0.00014254461188952715,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.15471024457539892,,,0.0017017582637381596,0.039150415114426476,0.044819669817766347,990,54,normalized_right_map,x,0.49520278969409171
flowstar_style_o6_candidate8_output6_insert,14,1.2,0.073516633294138156,0.073190267253842256,0.14670690054798041,0.086694021811167365,0.078936036165405676,0.16563005797657304,,,0.1333488040715512,,,3.2207348242268235e-08,,,9.8813129168249309e-324,2.0007209340461209e-05,0.00012025308413367595,0.00014026029347413715,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.1333488040715512,,,0.0018488918890590875,0.036758316647068509,0.036595133626920795,990,54,normalized_right_map,x,0.49029318111912512
flowstar_style_o6_candidate8_output6_insert,15,1.3,0.07039794191275428,0.06206808100492478,0.13246602291767906,0.080525851221426414,0.067399287704456579,0.14792513892588299,,,0.11874247648775207,,,3.8527904506877157e-08,,,9.8813129168249309e-324,2.0004760245192686e-05,0.00011742243744444462,0.00013742719768963731,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.11874247648775207,,,0.0020236327758082445,0.035198970956376481,0.031034040502462012,990,54,normalized_right_map,x,0.46383396288605244
flowstar_style_o6_candidate8_output6_insert,16,1.4000000000000001,0.068603113897230728,0.05493363070321422,0.12353674460044495,0.076478096818966002,0.059740109206592895,0.1362182060255589,,,0.10922978224186289,,,4.5412618578965047e-08,,,9.8813129168249309e-324,2.000331802918691e-05,0.00011419259283129631,0.00013419591086048321,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.10922978224186289,,,0.0022276588292014206,0.034301556948614656,0.027466815351606794,990,54,normalized_right_map,x,0.45408656968633537
flowstar_style_o6_candidate8_output6_insert,17,1.5000000000000002,0.067894793263635567,0.050845808774006684,0.11874060203764225,0.07410217432375843,0.055125717299888022,0.12922789162364645,,,0.10364120325165582,,,5.3397208270110931e-08,,,9.8813129168249309e-324,2.0002436704714456e-05,0.00011067975085633383,0.00013068218756104828,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.10364120325165582,,,0.0024646039211202973,0.033947396631817055,0.025422904387003061,990,54,normalized_right_map,x,0.38426429900623216
flowstar_style_o6_candidate8_output6_insert,18,1.6000000000000003,0.068120087281927866,0.049174401966605608,0.11729448924853347,0.073085513885022602,0.052970250150308762,0.12605576403533136,,,0.10119019695890791,,,6.1487317398775778e-08,,,9.8813129168249309e-324,2.0001902367015728e-05,0.00010700288132149556,0.00012700478368851128,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.10119019695890791,,,0.0027400871324421219,0.034060043640963336,0.024587200983302498,990,54,normalized_right_map,x,0.43132646767588245
flowstar_style_o6_candidate8_output6_insert,19,1.7000000000000004,0.069200932315132579,0.049527126980023484,0.11872805929515606,0.07322552734669574,0.052894895104075634,0.12612042245077137,,,0.10139038284548776,,,6.9396673654637964e-08,,,9.8813129168249309e-324,2.000159441580729e-05,0.00010317791770813261,0.00012317951212393989,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.10139038284548776,,,0.0030617882895485993,0.034600466157565568,0.024763563490011371,990,54,normalized_right_map,x,0.39694212838186949
flowstar_style_o6_candidate8_output6_insert,20,1.8000000000000005,0.071317593421671432,0.051694370848782034,0.12301196427045347,0.0744145939240346,0.054690956867464946,0.12910555079149955,,,0.10418385149743287,,,7.6380152178602689e-08,,,9.8813129168249309e-324,2.0001407616279042e-05,9.9205373438245641e-05,0.00011920678105452468,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.10418385149743287,,,0.0034397555935256107,0.035658796710835106,0.025847185424390726,990,54,normalized_right_map,x,0.36294415395901219
flowstar_style_o6_candidate8_output6_insert,21,1.9000000000000006,0.07423154979097335,0.055608996164054236,0.12984054595502759,0.076820750644109426,0.058316731157383339,0.13513748180149276,,,0.10922376140799597,,,8.078350155546853e-08,,,9.8813129168249309e-324,2.000130022461015e-05,9.5101074510825647e-05,0.00011510237473543579,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.10922376140799597,,,0.0038869146292232603,0.037115774895486044,0.02780449808202674,990,54,normalized_right_map,x,0.36864953417776225
flowstar_style_o6_candidate8_output6_insert,22,2.0000000000000004,0.078001967193340516,0.061316359895549066,0.13931832708888958,0.080202547605139785,0.063776546200331019,0.1439790938054708,,,0.11656075057806495,,,7.9252944498097814e-08,,,9.8813129168249309e-324,2.0001257440610541e-05,9.0829682408682927e-05,0.00011083093984929346,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.11656075057806495,,,0.0044193304833397198,0.039000983596669543,0.030658179947774093,990,54,normalized_right_map,x,0.31269166016138289
flowstar_style_o6_candidate8_output6_insert,23,2.1000000000000005,0.082708430002330857,0.068947208140429428,0.15165563814276029,0.084627926767115502,0.07119558611342991,0.15582351288054541,,,0.12633925046898292,,,6.6612500419801468e-08,,,9.8813129168249309e-324,2.0001281080996722e-05,8.6355233527945133e-05,0.00010635651460894185,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.12633925046898292,,,0.0050565806231040976,0.041354215001164658,0.03447360407021411,990,54,normalized_right_map,x,0.36910064097409245
flowstar_style_o6_candidate8_output6_insert,24,2.2000000000000006,0.088472990174267796,0.078681193219597212,0.16715418339386501,0.090192055692127848,0.080746972802942851,0.1709390284950707,,,0.13878612067303792,,,7.0075663092895963e-08,,,9.8813129168249309e-324,2.0001372265709765e-05,8.1575743395020486e-05,0.00010157711566073025,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.13878612067303792,,,0.0058214981179751223,0.044236495087133502,0.039340596609798002,990,54,normalized_right_map,x,0.35069861821634818
flowstar_style_o6_candidate8_output6_insert,25,2.3000000000000007,0.095447791070458532,0.090687478071633798,0.18613526914209233,0.097034718912480611,0.092596855739301098,0.18963157465178171,,,0.15414747396671691,,,1.1714451671524502e-07,,,9.8813129168249309e-324,2.0001533939274471e-05,8.2366227406251237e-05,0.0001023677613455257,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.15414747396671691,,,0.0067446261334306512,0.047723895535228975,0.04534373903581617,990,54,normalized_right_map,x,0.32483903300384065
flowstar_style_o6_candidate8_output6_insert,26,2.4000000000000008,0.10380242833714282,0.10498766189442765,0.20879009023157047,0.1053192544322118,0.10676762976231235,0.21208688419452415,,,0.17255893311218956,,,2.8182996286365337e-07,,,9.8813129168249309e-324,2.0001772200817087e-05,8.5288653093134383e-05,0.00010529042529395147,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.17255893311218956,,,0.0078515029154254869,0.05190121416857104,0.052493830947213153,990,54,normalized_right_map,y,0.33024800059065895
flowstar_style_o6_candidate8_output6_insert,27,2.5000000000000009,0.11369465459966399,0.12121020296972596,0.23490485756938995,0.11520097407877672,0.12289365881990699,0.23809463289868371,,,0.19381229264848238,,,6.2593988252336954e-07,,,9.8813129168249309e-324,2.0001942687298811e-05,8.6513131318067629e-05,0.00010651507400536644,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.19381229264848238,,,0.0091522874935865001,0.0568473272998316,0.060605101484862388,990,54,normalized_right_map,y,0.32806850227315359
flowstar_style_o6_candidate8_output6_insert,28,2.600000000000001,0.12520812392592107,0.13815497339546035,0.26336309732138141,0.12676429376048926,0.13978369663217793,0.26654799039266719,,,0.2169368053994884,,,1.1739744155913609e-06,,,9.8813129168249309e-324,2.000222386336506e-05,8.5148370535289455e-05,0.00010515059439865452,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.2169368053994884,,,0.010623911362562369,0.062604061962960339,0.069077486697729396,990,54,normalized_right_map,y,0.39381537564429253
flowstar_style_o6_candidate8_output6_insert,29,2.7000000000000011,0.13823532384190235,0.15315647584429715,0.29139179968619949,0.13990381231240612,0.15470982048754478,0.2946136327999509,,,0.23958113665410563,,,1.9024961314340754e-06,,,9.8813129168249309e-324,2.0006193771262139e-05,7.9985416625541643e-05,9.9991610396803779e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.23958113665410563,,,0.012172930373961824,0.069117661920951035,0.076578237922147754,990,54,normalized_right_map,y,0.34692940796039085
flowstar_style_o6_candidate8_output6_insert,30,2.8000000000000012,0.15228096011379189,0.16143474009293435,0.31371570020672623,0.15413082813514045,0.17680234254769145,0.3309331706828319,,,0.25736794273510383,,,2.5395989517591921e-06,,,9.8813129168249309e-324,2.0015792384374817e-05,6.9501655198187328e-05,8.9517447582562149e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.25736794273510383,,,0.014120260005266488,0.076140480056895901,0.080717370046465842,990,54,normalized_right_map,y,0.34999979448730162
flowstar_style_o6_candidate8_output6_insert,31,2.9000000000000012,0.1673693513014409,0.15870939865422962,0.32607874995567054,0.16835145942049526,0.20137948594052624,0.36973094536102147,,,0.26762952853369049,,,2.6203997431546999e-06,,,9.8813129168249309e-324,2.0027743839871757e-05,7.0358432620556654e-05,9.0386176460428407e-05,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.26762952853369049,,,0.01697307595982981,0.083684675650720339,0.07935469932711349,990,54,normalized_right_map,y,0.43185446211407064
flowstar_style_o6_candidate8_output6_insert,32,3.0000000000000013,0.18143064478887788,0.13537009733089622,0.3168007421197741,0.18202666771099224,0.21965683357085286,0.4016835012818451,,,0.2609926963859634,,,3.2390813472966541e-06,,,9.8813129168249309e-324,2.0043918781395516e-05,0.00010091611035123658,0.00012096002913263209,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.2609926963859634,,,0.0211637416079631,0.090715322394438719,0.067685048665446737,990,54,normalized_right_map,y,0.39852613414619709
flowstar_style_o6_candidate8_output6_insert,33,3.1000000000000014,0.19061972396244586,0.080145401109088965,0.27076512507153483,0.19207198020932337,0.22057872185154759,0.41265070206087096,,,0.22479451204475132,,,5.8189449375577104e-06,,,9.8813129168249309e-324,2.0078106511302243e-05,0.00013350056747173463,0.00015357867398303689,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.22479451204475132,,,0.027042486748501848,0.095309861981222585,0.040072700554543303,990,54,normalized_right_map,y,0.57528497164270376
flowstar_style_o6_candidate8_output6_insert,34,3.2000000000000015,0.19172565470165426,0.10398278365573521,0.29570843835738947,0.19384835082633189,0.18902174205792166,0.38287009288425355,,,0.25310006322135525,,,8.9727951729156432e-06,,,9.8813129168249309e-324,2.0153251693130921e-05,0.00016044861853566837,0.0001806018702287993,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.25310006322135525,,,0.034645617412716448,0.095862827350826615,0.051991391827866155,990,54,normalized_right_map,x,0.56798926905131064
flowstar_style_o6_candidate8_output6_insert,35,3.3000000000000016,0.18458266483722463,0.22032547846502037,0.404908143302245,0.19596222449051282,0.22767014251026385,0.42363236700077667,,,0.34196628977712507,,,8.8579795985502094e-06,,,9.8813129168249309e-324,2.0145256437355543e-05,0.00019464101066491408,0.00021478626710226962,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.34196628977712507,,,0.043614357449863209,0.092291332418611691,0.1101627392325089,990,54,normalized_right_map,y,0.60553299488033829
flowstar_style_o6_candidate8_output6_insert,36,3.3500000000000014,0.17718387728365714,0.2730981147514564,0.45028199203511354,0.19384851093364963,0.2801560565957355,0.47400456752938513,,,0.37841262020014738,,,3.3280625393954989e-06,,,9.8813129168249309e-324,1.0003883593151328e-05,9.8245027105811741e-05,0.00010824891069896307,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.37841262020014738,,,0.049166718503028277,0.088591938641827975,0.13654905737572673,990,54,normalized_right_map,y,0.60553299488033829
flowstar_style_o6_candidate8_output6_insert,37,3.4250000000000016,0.16150126362487693,0.33244071243628981,0.49394197606116674,0.19347783651789863,0.3452686170280812,0.53874645354597983,,,0.41251404717442008,,,7.048935333568175e-06,,,9.8813129168249309e-324,1.5060899327616358e-05,0.00016669090627003679,0.00018175180559765314,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.41251404717442008,,,0.056991637496628028,0.080750631812437745,0.16622035621814366,990,54,normalized_right_map,y,0.56713637465728828
flowstar_style_o6_candidate8_output6_insert,38,3.4750000000000014,0.14896351508773575,0.35647320345456701,0.50543671854230277,0.17622128401260539,0.36575578679213638,0.54197707080474178,,,0.42099987346850432,,,4.5852199875064778e-06,,,9.8813129168249309e-324,1.0005281329976591e-05,0.00010712299937048319,0.00011712828070045978,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.42099987346850432,,,0.062445262980647523,0.074481757543867086,0.17823660172728262,990,54,normalized_right_map,y,0.56713637465728828
flowstar_style_o6_candidate8_output6_insert,39,3.5500000000000016,0.12828636530160509,0.36943234281888282,0.49771870812048791,0.17145673240883275,0.37918091133790988,0.55063764374674262,,,0.41416644725063456,,,5.2056628762765939e-06,,,9.8813129168249309e-324,1.5063415278115328e-05,0.00016892449882416748,0.00018398791410228281,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.41416644725063456,,,0.069062366139566983,0.064143182650801836,0.18471617140944072,990,54,normalized_right_map,y,0.5951381173516721
flowstar_style_o6_candidate8_output6_insert,40,3.6000000000000014,0.11448694747240751,0.36643082855182785,0.48091777602423535,0.14497045901767569,0.36860040852224563,0.51357086753992132,,,0.40115397100408645,,,3.0678798100015498e-06,,,9.8813129168249309e-324,1.0004407661048523e-05,0.00010040450873630723,0.00011040891639735575,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.40115397100408645,,,0.073145896187808035,0.057243473736202997,0.18321541427591317,990,54,normalized_right_map,y,0.5951381173516721
flowstar_style_o6_candidate8_output6_insert,41,3.6750000000000016,0.094747752190460055,0.34348775907152063,0.43823551126198068,0.13820578212751355,0.34483720186960964,0.4830429839971232,,,0.36757467280334299,,,2.9198298037534263e-06,,,9.8813129168249309e-324,1.5046940096655913e-05,0.00014925637490158263,0.00016430331499823854,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.36757467280334299,,,0.077162338124179053,0.047373876095229327,0.1717438795357599,990,54,normalized_right_map,y,0.4575553223224722
flowstar_style_o6_candidate8_output6_insert,42,3.7750000000000017,0.07199700779940299,0.29071101954822709,0.36270802734763008,0.12329217671892811,0.29223963934929009,0.41553181606821821,,,0.30723341973657015,,,2.7502277342035128e-06,,,9.8813129168249309e-324,2.0212890826274924e-05,0.00018955891632724142,0.00020977180715351634,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.30723341973657015,,,0.079163516372494247,0.035998503899700836,0.14535550977411321,990,54,normalized_right_map,y,0.46169909375931528
flowstar_style_o6_candidate8_output6_insert,43,3.8750000000000018,0.054486598413387766,0.23175735997258795,0.28624395838597572,0.09646919955991895,0.23262159618461931,0.32909079574453826,,,0.2457327998920848,,,2.5497993566068529e-06,,,9.8813129168249309e-324,2.0097107546267516e-05,0.00015307099390472704,0.00017316810145099457,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.2457327998920848,,,0.078620321423359424,0.027243299206693026,0.11587867998629385,990,54,normalized_right_map,y,0.41792868413872242
flowstar_style_o6_candidate8_output6_insert,44,3.9750000000000019,0.04517602557214806,0.17826691234190478,0.22344293791405284,0.074203405761044339,0.17873796568587641,0.25294137144692075,,,0.19550812459383959,,,1.7041709411645104e-06,,,9.8813129168249309e-324,2.0055683456968131e-05,0.00012099452345316256,0.0001410502069101307,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.19550812459383959,,,0.076191411087441291,0.022588012786072819,0.089133456170952349,990,54,normalized_right_map,y,0.49516858221306459
flowstar_style_o6_candidate8_output6_insert,45,4.075000000000002,0.05803697488365378,0.13465065892522743,0.19268763380888121,0.060492031220060749,0.13514303603641142,0.19563506725647217,,,0.17026138750026584,,,8.7372739369221708e-07,,,9.8813129168249309e-324,2.0024486907508026e-05,0.00011164783034826172,0.00013167231725576975,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.17026138750026584,,,0.072606973181528284,0.029018487441825985,0.067325329462613631,990,54,normalized_right_map,y,0.36919918567385041
flowstar_style_o6_candidate8_output6_insert,46,4.1750000000000016,0.068571056735160507,0.10117745044451754,0.16974850717967804,0.069753629461145827,0.10168923298038401,0.17144286244152984,,,0.15081052316414489,,,3.5179770361663924e-07,,,9.8813129168249309e-324,2.0016220837603205e-05,0.00011780543156921594,0.00013782165240681915,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.15081052316414489,,,0.068523985723057818,0.034285528367579456,0.050588725222258595,990,54,normalized_right_map,y,0.53778724332970129
flowstar_style_o6_candidate8_output6_insert,47,4.2750000000000012,0.07679169940181696,0.079332443267865593,0.15612414266968255,0.077567613421274606,0.080103144833052531,0.15767075825432714,,,0.13948430762096112,,,1.0847902458669935e-07,,,9.8813129168249309e-324,2.0011295007523356e-05,0.00012072193140302412,0.00014073322641054746,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.13948430762096112,,,0.067349007503546429,0.038395849700907807,0.039666221633932637,990,54,normalized_right_map,y,0.45663695394851966
flowstar_style_o6_candidate8_output6_insert,48,4.3750000000000009,0.083517413177620625,0.065905523697507462,0.14942293687512809,0.084053852913990701,0.066758403697340651,0.15081225661133135,,,0.13416278441209969,,,4.8378314027781541e-08,,,9.8813129168249309e-324,2.0007296811236305e-05,0.00012169172625688922,0.00014169902306812552,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.13416278441209969,,,0.068232443818941668,0.041758706588809529,0.032952761848753488,990,54,normalized_right_map,x,0.58076818685402987
flowstar_style_o6_candidate8_output6_insert,49,4.4750000000000005,0.089404737506779242,0.05843873591125992,0.14784347341803916,0.089753361038716228,0.059305432401798863,0.14905879344051509,,,0.13328241801478899,,,5.6421421597052168e-08,,,9.8813129168249309e-324,2.0005355297466258e-05,0.00012123160942059116,0.00014123696471805741,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.13328241801478899,,,0.070624084225309219,0.044702368753388864,0.029219367955629592,990,54,normalized_right_map,x,0.5425403858106852
flowstar_style_o6_candidate8_output6_insert,50,4.5750000000000002,0.094914842991099313,0.055225880941068617,0.15014072393216793,0.095118436523397243,0.056089785325661334,0.15120822184905858,,,0.13577536498869566,,,5.4594089766078459e-08,,,9.8813129168249309e-324,2.0005091404976326e-05,0.00011981278091522227,0.00013981787232019858,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.13577536498869566,,,0.074214861778606797,0.047457421495549081,0.02761294047053402,990,54,normalized_right_map,x,0.4990373652030744
flowstar_style_o6_candidate8_output6_insert,51,4.6749999999999998,0.10037840433042033,0.055228916648741633,0.15560732097916197,0.10047224574879698,0.05602638615265787,0.15649863190145485,,,0.14105404781468087,,,4.5548447591033093e-08,,,9.8813129168249309e-324,2.0005055192567902e-05,0.0001176934719817047,0.00013769852717427259,0.00020000000000000004,0.00020000000000000004,0.00040000000000000007,,,0.14105404781468087,,,0.078869347762690153,0.050189202165209508,0.027614458324370462,990,54,normalized_right_map,x,0.61784929675681477
