run_id,py_status,py_segments,py_runtime_s,py_last_validated_t,py_last_width_sum,py_tube_width_sum,flowstar_segments_over_same_horizon,flowstar_last_width_sum_near_T,flowstar_tube_width_sum_over_same_horizon,last_width_ratio,tube_width_ratio,max_time_overlap_width_ratio,median_time_overlap_width_ratio
flowstar_style_o6_candidate8_output6,failed,95,485.91970288474113,2.4007376673997931,26.101315330027461,26.101315330027461,76,0.38177550000000005,5.3978203000000011,68.368230360584846,4.8355287651994372,68.368230360584846,17.777195897097144
flowstar_style_o6_candidate8_output6_cutoff,failed,95,465.39711408875883,2.4007376673997931,26.10131533002729,26.10131533002729,76,0.38177550000000005,5.3978203000000011,68.368230360584391,4.8355287651994052,68.368230360584391,17.777195897097112
