run_id,segment_index,attempt_index,t_start,h_try,failed_state_dimension,source_expression,dropped_total_degree,term_rank,monomial,coefficient,abs_interval_contribution,dropped_range_interval_lo,dropped_range_interval_hi,dropped_range_width,contribution_to_residual_lo,contribution_to_residual_hi,contribution_shift,residual_center,residual_radius,target_interval_lo,target_interval_hi,minimal_symmetric_radius_needed,minimal_asymmetric_interval_lo,minimal_asymmetric_interval_hi
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,Picard integrated y,7,3,x^3*y*tau^3,-13.764591915508056,6.6237555448247252e-06,-8.053484983328145e-05,9.1699850206545795e-05,0.00017223470003982727,-6.6237555448247252e-06,6.6237555448247252e-06,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,x*x,7,1,x^2*y^2*tau^3,-7.125034465453135,3.4286876674084471e-06,-6.86728353947047e-06,2.8585895254436357e-06,9.725873064914107e-06,-3.4286876674084471e-06,3.9525251667299724e-323,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,x*x,7,2,x^3*y*tau^3,5.3261172749693868,2.5630181446002626e-06,-6.86728353947047e-06,2.8585895254436357e-06,9.725873064914107e-06,-2.5630181446002626e-06,2.5630181446002626e-06,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,Picard integrated y,7,4,x^4*tau^3,2.2548962784243241,1.0850944088207983e-06,-8.053484983328145e-05,9.1699850206545795e-05,0.00017223470003982727,-1.4821969375237396e-323,1.0850944088207983e-06,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,Picard integrated x,7,1,x^3*y*tau^3,1.8633780448556918,8.9668918137788285e-07,-1.024074272269018e-06,9.3770510355375141e-07,1.9617793758227699e-06,-8.9668918137788285e-07,8.9668918137788285e-07,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,x*x,7,3,x^4*tau^3,-1.3513933658405493,6.5031345318277016e-07,-6.86728353947047e-06,2.8585895254436357e-06,9.725873064914107e-06,-6.5031345318277016e-07,9.8813129168249309e-324,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,Picard integrated y,7,5,x*y^2*tau^4,-41.433353132528076,1.5624448225877347e-07,-8.053484983328145e-05,9.1699850206545795e-05,0.00017223470003982727,-1.5624448225877347e-07,1.5624448225877347e-07,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,Picard integrated y,7,6,x^2*y*tau^4,25.287532955994873,9.5358864190242194e-08,-8.053484983328145e-05,9.1699850206545795e-05,0.00017223470003982727,-9.5358864190242194e-08,9.5358864190242194e-08,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,Picard integrated x,7,2,x^4*tau^3,-0.17933992569864474,8.63014199437678e-08,-1.024074272269018e-06,9.3770510355375141e-07,1.9617793758227699e-06,-8.63014199437678e-08,4.9406564584124654e-324,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,x*x,8,4,x^2*y^2*tau^4,17.462079876620951,6.5849211401189738e-08,-6.86728353947047e-06,2.8585895254436357e-06,9.725873064914107e-06,-8.8931816251424378e-323,6.5849211401189738e-08,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,x*x,7,5,x*y^2*tau^4,16.470374821740936,6.2109508211889057e-08,-6.86728353947047e-06,2.8585895254436357e-06,9.725873064914107e-06,-6.2109508211889057e-08,6.2109508211889057e-08,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,x*x,7,6,x^2*y*tau^4,-14.768757694552521,5.5692738461446361e-08,-6.86728353947047e-06,2.8585895254436357e-06,9.725873064914107e-06,-5.5692738461446361e-08,5.5692738461446361e-08,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,Picard integrated y,7,7,y^3*tau^4,9.851134904307294,3.714846509915841e-08,-8.053484983328145e-05,9.1699850206545795e-05,0.00017223470003982727,-3.714846509915841e-08,3.714846509915841e-08,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,x*x,8,7,x^3*y*tau^4,-6.3294939368054104,2.3868415861805151e-08,-6.86728353947047e-06,2.8585895254436357e-06,9.725873064914107e-06,-2.3868415861805151e-08,2.3868415861805151e-08,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,x*x,7,8,y^3*tau^4,-6.2256458435120416,2.3476806437429476e-08,-6.86728353947047e-06,2.8585895254436357e-06,9.725873064914107e-06,-2.3476806437429476e-08,2.3476806437429476e-08,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,Picard integrated y,7,8,x^3*tau^4,-4.9023296470224302,1.8486603174762645e-08,-8.053484983328145e-05,9.1699850206545795e-05,0.00017223470003982727,-1.8486603174762645e-08,1.8486603174762645e-08,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,Picard integrated x,7,3,x^2*y*tau^4,-4.8603796879715846,1.832841058021904e-08,-1.024074272269018e-06,9.3770510355375141e-07,1.9617793758227699e-06,-1.832841058021904e-08,1.832841058021904e-08,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,Picard integrated x,7,4,x*y^2*tau^4,4.7491618408613787,1.7909009937358027e-08,-1.024074272269018e-06,9.3770510355375141e-07,1.9617793758227699e-06,-1.7909009937358027e-08,1.7909009937358027e-08,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,Picard integrated x,7,5,y^3*tau^4,-0.63532100498757182,2.3957848927866886e-09,-1.024074272269018e-06,9.3770510355375141e-07,1.9617793758227699e-06,-2.3957848927866886e-09,2.3957848927866886e-09,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,Picard integrated x,7,6,x^3*tau^4,0.61482096836752842,2.318479597274171e-09,-1.024074272269018e-06,9.3770510355375141e-07,1.9617793758227699e-06,-2.318479597274171e-09,2.318479597274171e-09,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,Picard integrated x,7,7,x*y*tau^5,2.1729778831293989,6.4213089510018973e-11,-1.024074272269018e-06,9.3770510355375141e-07,1.9617793758227699e-06,-6.4213089510018973e-11,6.4213089510018973e-11,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,Picard integrated x,7,8,y^2*tau^5,-2.0010867719148013,5.9133581156025159e-11,-1.024074272269018e-06,9.3770510355375141e-07,1.9617793758227699e-06,-5.9133581156025159e-11,1.4821969375237396e-323,straddles_zero,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,x,,,,,0,0,0,0,0,0,none,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,y,,,,,0,0,0,0,0,0,none,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,98,2,2.0017283433292654,0.0078363468787901354,y,y - x - x*x*y,,,,,0,0,0,0,0,0,none,5.1565400738142457e-06,0.00012771798806893191,-0.0001,0.0001,0.00013287452814274617,-0.00012256144799511768,0.00013287452814274617
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,(x*x)*y,7,1,x^4*y*tau^2,25.125432489104199,0.0019527466205995665,-0.0048300555313414255,0.0049882115231565868,0.0098182670544980141,-0.0019527466205995667,0.0019527466205995667,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,(x*x)*y,7,2,x^3*y^2*tau^2,-20.554726910132981,0.001597511745460116,-0.0048300555313414255,0.0049882115231565868,0.0098182670544980141,-0.0015975117454601162,0.0015975117454601162,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,(x*x)*y,8,3,x^5*y*tau^2,6.9920207840571722,0.00054341930086777867,-0.0048300555313414255,0.0049882115231565868,0.0098182670544980141,-0.00054341930086777878,0.00054341930086777878,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,(x*x)*y,7,4,x^5*tau^2,-3.839011390172363,0.0002983676608095514,-0.0048300555313414255,0.0049882115231565868,0.0098182670544980141,-0.00029836766080955146,0.00029836766080955146,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,(x*x)*y,7,5,x^2*y^2*tau^3,233.82724709523384,0.0001602114827593204,-0.0048300555313414255,0.0049882115231565868,0.0098182670544980141,-0.00016021148275932042,1.1659949241853418e-321,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,(x*x)*y,8,6,x^3*y^2*tau^3,155.02382837461033,0.00010621772148224969,-0.0048300555313414255,0.0049882115231565868,0.0098182670544980141,-0.00010621772148224971,0.00010621772148224971,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated y,7,1,x^4*y*tau^2,1.3429510598362284,0.00010437404987408834,-0.00011509562603944313,0.00013273874538835835,0.00024783437142780155,-0.00010437404987408834,0.00010437404987408834,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,(x*x)*y,7,7,x^3*y*tau^3,-149.4629767947894,0.00010240759119129702,-0.0048300555313414255,0.0049882115231565868,0.0098182670544980141,-0.00010240759119129703,0.00010240759119129703,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,(x*x)*y,7,8,x*y^3*tau^3,-111.72859383454858,7.6553113066230637e-05,-0.0048300555313414255,0.0049882115231565868,0.0098182670544980141,-7.6553113066230651e-05,7.6553113066230651e-05,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated y,7,2,x^2*y^2*tau^3,23.359459325946005,1.6005207526313676e-05,-0.00011509562603944313,0.00013273874538835835,0.00024783437142780155,-1.1857575500189917e-322,1.6005207526313676e-05,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated y,7,3,x^3*y*tau^3,-14.878778934455902,1.019449728100532e-05,-0.00011509562603944313,0.00013273874538835835,0.00024783437142780155,-1.019449728100532e-05,1.019449728100532e-05,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,x*x,7,1,x^2*y^2*tau^3,-8.0026669042435152,5.4831896055108106e-06,-1.0810881663352865e-05,4.4596295360308574e-06,1.5270511199383725e-05,-5.4831896055108106e-06,4.4465908125712189e-323,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,x*x,7,2,x^3*y*tau^3,5.7517128602976406,3.9409027698933191e-06,-1.0810881663352865e-05,4.4596295360308574e-06,1.5270511199383725e-05,-3.9409027698933191e-06,3.9409027698933191e-06,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated y,7,4,x^4*tau^3,2.3894937995236902,1.6372101601571468e-06,-0.00011509562603944313,0.00013273874538835835,0.00024783437142780155,-1.4821969375237396e-323,1.6372101601571468e-06,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated x,7,1,x^3*y*tau^3,2.0349324542969569,1.394275260338656e-06,-1.5977884278441152e-06,1.4648636975580368e-06,3.0626521254021524e-06,-1.394275260338656e-06,1.394275260338656e-06,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,x*x,7,3,x^4*tau^3,-1.4485500917047747,9.925034867670982e-07,-1.0810881663352865e-05,4.4596295360308574e-06,1.5270511199383725e-05,-9.925034867670982e-07,9.8813129168249309e-324,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated y,7,5,x*y^2*tau^4,-44.774410297305124,2.7045472441224593e-07,-0.00011509562603944313,0.00013273874538835835,0.00024783437142780155,-2.7045472441224593e-07,2.7045472441224593e-07,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated y,7,6,x^2*y*tau^4,26.484437112271682,1.5997622509936244e-07,-0.00011509562603944313,0.00013273874538835835,0.00024783437142780155,-1.5997622509936244e-07,1.5997622509936244e-07,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated x,7,2,x^4*tau^3,-0.19381688405300515,1.3279757070088757e-07,-1.5977884278441152e-06,1.4648636975580368e-06,3.0626521254021524e-06,-1.3279757070088757e-07,4.9406564584124654e-324,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,x*x,8,4,x^2*y^2*tau^4,19.257361514148993,1.1632189830380928e-07,-1.0810881663352865e-05,4.4596295360308574e-06,1.5270511199383725e-05,-9.8813129168249309e-323,1.1632189830380928e-07,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,x*x,7,5,x*y^2*tau^4,17.788573706360182,1.0744985288460921e-07,-1.0810881663352865e-05,4.4596295360308574e-06,1.5270511199383725e-05,-1.0744985288460921e-07,1.0744985288460921e-07,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,x*x,7,6,x^2*y*tau^4,-15.598578357856949,9.422143548032255e-08,-1.0810881663352865e-05,4.4596295360308574e-06,1.5270511199383725e-05,-9.422143548032255e-08,9.422143548032255e-08,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated y,7,7,y^3*tau^4,10.864530042607083,6.5625955965269711e-08,-0.00011509562603944313,0.00013273874538835835,0.00024783437142780155,-6.5625955965269711e-08,6.5625955965269711e-08,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,x*x,7,7,y^3*tau^4,-6.9599696384903105,4.2040903676821635e-08,-1.0810881663352865e-05,4.4596295360308574e-06,1.5270511199383725e-05,-4.2040903676821635e-08,4.2040903676821635e-08,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,x*x,8,8,x^3*y*tau^4,-6.9284336844781205,4.1850414339389599e-08,-1.0810881663352865e-05,4.4596295360308574e-06,1.5270511199383725e-05,-4.1850414339389599e-08,4.1850414339389599e-08,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated x,7,3,x^2*y*tau^4,-5.1737266618766764,3.1251306476868642e-08,-1.5977884278441152e-06,1.4648636975580368e-06,3.0626521254021524e-06,-3.1251306476868642e-08,3.1251306476868642e-08,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated x,7,4,x*y^2*tau^4,5.1411823773491347,3.105472643383411e-08,-1.5977884278441152e-06,1.4648636975580368e-06,3.0626521254021524e-06,-3.105472643383411e-08,3.105472643383411e-08,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated y,7,8,x^3*tau^4,-5.0712066101099982,3.0632045783915298e-08,-0.00011509562603944313,0.00013273874538835835,0.00024783437142780155,-3.0632045783915298e-08,3.0632045783915298e-08,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated x,7,5,y^3*tau^4,-0.71532030647584932,4.3208108173800593e-09,-1.5977884278441152e-06,1.4648636975580368e-06,3.0626521254021524e-06,-4.3208108173800593e-09,4.3208108173800593e-09,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated x,7,6,x^3*tau^4,0.63607119543843826,3.8421155907267108e-09,-1.5977884278441152e-06,1.4648636975580368e-06,3.0626521254021524e-06,-3.8421155907267108e-09,3.8421155907267108e-09,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
flowstar_style_o6_target,100,2,2.0115237769277527,0.0088158902386389019,y,Picard integrated x,7,7,x*y*tau^5,2.242719509103051,1.194279102112531e-10,-1.5977884278441152e-06,1.4648636975580368e-06,3.0626521254021524e-06,-1.194279102112531e-10,1.194279102112531e-10,straddles_zero,8.0395543797088555e-06,0.00018441765006928934,-0.0001,0.0001,0.00019245720444899819,-0.00017637809568958048,0.00019245720444899819
