backend_lane,dense_kernel_s,device_to_host_s,device_transfer_count,h_attempted,host_to_device_s,segment_index,t_before,total_wall_s
hybrid_dense_core,0.18965230509638786,0.0,0,0.01,0.0,0,0.0,0.27859281201381236
hybrid_dense_core,0.17406399408355355,0.0,0,0.01,0.0,1,0.01,0.36982251703739166
hybrid_dense_core,0.174582232022658,0.0,0,0.01,0.0,2,0.02,0.44629783497657627
hybrid_dense_core,0.18232693301979452,0.0,0,0.01,0.0,3,0.03,0.4595147379441187
hybrid_dense_core,0.17525113397277892,0.0,0,0.01,0.0,4,0.04,0.46950960101094097
hybrid_dense_core,0.17608706303872168,0.0,0,0.01,0.0,5,0.05,0.4799168499885127
hybrid_dense_core,0.2223862250102684,0.0,0,0.01,0.0,6,0.06,0.5358929119538516
hybrid_dense_core,0.1750262229470536,0.0,0,0.01,0.0,7,0.07,0.48711045691743493
hybrid_dense_core,0.17466180806513876,0.0,0,0.01,0.0,8,0.08,0.4917973580304533
hybrid_dense_core,0.17495961906388402,0.0,0,0.01,0.0,9,0.09,0.5016471449052915
